scenario,question,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,moisture_enthalpy_correction_J,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
nominal_proxy,Q3,176700.0,-0.4589002614938597,-0.4589002614938597,0.0,322.92177425821893,0.09019717981922407,0.09172685503424627,0.6226062695234551,4.5327282729361e-11,2.3030128010748108e-06,8.511030336316424e-08
nominal_proxy,Q3,177000.0,-0.45770905273290624,-0.45770905273290624,0.0,322.9226489498297,0.08985253632422177,0.09137824078317895,0.6203551877038882,4.4969895564292854e-11,2.2849542479219664e-06,8.476682430261777e-08
nominal_proxy,Q3,177300.0,-0.456521900757435,-0.456521900757435,0.0,322.92351810929307,0.08951005710549119,0.09103180433166361,0.6181175436372836,4.461653124161076e-11,2.267094290409055e-06,8.442605459545154e-08
nominal_proxy,Q3,177600.0,-0.4553388001322307,-0.4553388001322307,0.0,322.9243817846101,0.08916972351158022,0.09068752701006351,0.6158932272549674,4.426668270307544e-11,2.2494127576155876e-06,8.408731383373128e-08
nominal_proxy,Q3,177900.0,-0.45415974510527923,-0.45415974510527923,0.0,322.92524002325587,0.08883151709385943,0.09034539035063503,0.6136821296227609,4.3920018894424244e-11,2.2319274006754597e-06,8.375133337406227e-08
nominal_proxy,Q3,178200.0,-0.4529847296642631,-0.4529847296642631,0.0,322.9260928721869,0.08849541960391144,0.090005376084895,0.6114841429276067,4.357849470648445e-11,2.2146308064630027e-06,8.341790706514403e-08
nominal_proxy,Q3,178500.0,-0.45181374751812076,-0.45181374751812076,0.0,322.9269403778477,0.0881614129909312,0.0896674661410282,0.6092991604628927,4.32395105466822e-11,2.197510978518835e-06,8.308665147887636e-08
nominal_proxy,Q3,178800.0,-0.4506467921369804,-0.4506467921369804,0.0,322.92778258617767,0.08782947939898908,0.08933164264133596,0.6071270766153429,4.290397334126733e-11,2.1805670834540436e-06,8.275760023382847e-08
nominal_proxy,Q3,179100.0,-0.449483856724026,-0.449483856724026,0.0,322.9286195426178,0.08749960116461122,0.08899788789972617,0.6049677868517083,4.257314425492019e-11,2.1638104567567318e-06,8.243125027453931e-08
nominal_proxy,Q3,179400.0,-0.44832493426495457,-0.44832493426495457,0.0,322.92945129211745,0.08717176081427606,0.08866618441923936,0.602821187705043,4.224477897834447e-11,2.1472240343545224e-06,8.210701930293282e-08
nominal_proxy,Q3,179700.0,-0.44717001752823304,-0.44717001752823304,0.0,322.9302778791404,0.08684594106182827,0.08833651488961494,0.6006871767615722,4.1920975067282674e-11,2.130807767231069e-06,8.178496853848671e-08
nominal_proxy,Q3,180000.0,-0.4460190990422714,-0.4460190990422714,0.0,322.9310993476716,0.08652212480621793,0.08800886218489519,0.5985656526483621,4.159911288752571e-11,2.1145609060413406e-06,8.146513240697241e-08
nominal_proxy,Q3,180300.0,-0.44487217113794364,-0.44487217113794364,0.0,322.9319157412229,0.08620029512894212,0.08768320936106339,0.5964565150205725,4.128247978355722e-11,2.098498436908791e-06,8.114815360240421e-08
nominal_proxy,Q3,180600.0,-0.44372922595441566,-0.44372922595441566,0.0,322.9327271028395,0.08588043529190413,0.08735953965372074,0.594359664548172,4.096806426029111e-11,2.082590568330822e-06,8.083294568206681e-08
nominal_proxy,Q3,180900.0,-0.44259025541999036,-0.44259025541999036,0.0,322.933533475106,0.08556252873490752,0.08703783647579579,0.5922750029048782,4.065498755317779e-11,2.066846488402163e-06,8.051992380939445e-08
nominal_proxy,Q3,181200.0,-0.44145525128068375,-0.44145525128068375,0.0,322.93433490015235,0.08524655907348912,0.08671808341529029,0.5902024327549017,4.03489600699063e-11,2.0512596680122286e-06,8.020889407175892e-08
nominal_proxy,Q3,181500.0,-0.4403242050978961,-0.4403242050978961,0.0,322.93513141965934,0.08493251009660033,0.0864002642330577,0.5881418577414369,4.004529295290368e-11,2.0358393163499855e-06,7.990027666416027e-08
nominal_proxy,Q3,181800.0,-0.4391971082660758,-0.4391971082660758,0.0,322.9359230748647,0.08462036576446094,0.08608436286061588,0.5860931824752865,3.9742863349433456e-11,2.020580406159045e-06,7.959393651497123e-08
nominal_proxy,Q3,182100.0,-0.4380739519971276,-0.4380739519971276,0.0,322.936709906569,0.08431011020642847,0.0857703633979909,0.5840563125222205,3.9446306913203516e-11,2.0054716047268606e-06,7.928948654819604e-08
nominal_proxy,Q3,182400.0,-0.43695472734859775,-0.43695472734859775,0.0,322.93749195514044,0.08400172771872573,0.08545825011159344,0.5820311543924874,3.915122492704484e-11,1.990511715954657e-06,7.898693554731616e-08
nominal_proxy,Q3,182700.0,-0.4358394252221107,-0.4358394252221107,0.0,322.9382692605212,0.08369520276235579,0.08514800743212746,0.5800176155290293,3.885905677421725e-11,1.9757093904781975e-06,7.868668395439692e-08
nominal_proxy,Q3,183000.0,-0.4347280363473012,-0.4347280363473012,0.0,322.9390418622324,0.08339051996115737,0.08483961995252864,0.5780156042964537,3.857017389794099e-11,1.9610640804024193e-06,7.838876974328605e-08
nominal_proxy,Q3,183300.0,-0.43362055133361294,-0.43362055133361294,0.0,322.93980979937913,0.08308766409964115,0.08453307242593278,0.5760250299697329,3.8283909871276296e-11,1.9465538754204204e-06,7.809237374018428e-08
nominal_proxy,Q3,183600.0,-0.4325169606184784,-0.4325169606184784,0.0,322.94057311065677,0.08278662012095676,0.08422834976367455,0.5740458027241656,3.800114439390562e-11,1.9321968569574466e-06,7.779827441255517e-08
nominal_proxy,Q3,183900.0,-0.43141725453057167,-0.43141725453057167,0.0,322.94133183435497,0.08248737312494786,0.0839254370333162,0.5720778336238158,3.77214095910969e-11,1.9179799309876344e-06,7.750600115415531e-08
nominal_proxy,Q3,184200.0,-0.43032142324557493,-0.43032142324557493,0.0,322.94208600836345,0.08218990836619368,0.08362431945670325,0.5701210346113,3.744382353695606e-11,1.903907295652818e-06,7.721577719615077e-08
nominal_proxy,Q3,184500.0,-0.42922945680962343,-0.42922945680962343,0.0,322.94283567017675,0.08189421125208156,0.08332498240804949,0.5681753184976612,3.716938018063816e-11,1.889980755676035e-06,7.692773098285772e-08
nominal_proxy,Q3,184800.0,-0.42814134516836677,-0.42814134516836677,0.0,322.9435808568994,0.08160026734087561,0.08302741141204907,0.566240598951701,3.689834952477276e-11,1.876183671589704e-06,7.664123875771816e-08
nominal_proxy,Q3,185100.0,-0.42705707811738247,-0.42705707811738247,0.0,322.9443216052506,0.08130806233985574,0.08273159214201717,0.5643167904900224,3.662999517996882e-11,1.8625310457265343e-06,7.635696437012722e-08
nominal_proxy,Q3,185400.0,-0.4259766453585346,-0.4259766453585346,0.0,322.94505795156897,0.08101758210347812,0.08243751041805561,0.562403808467219,3.636535701083483e-11,1.8490147123961798e-06,7.607462744052116e-08
nominal_proxy,Q3,185700.0,-0.4249000364834651,-0.4249000364834651,0.0,322.94578993181767,0.08072881263156266,0.08214515220524586,0.5605015690658798,3.6101652450239617e-11,1.8356214951387173e-06,7.579373606117929e-08
nominal_proxy,Q3,186000.0,-0.42382724095864155,-0.42382724095864155,0.0,322.9465175815886,0.08044174006745453,0.08185450361186833,0.558609989286946,3.5838681328317695e-11,1.822365499393186e-06,7.551492122808543e-08
nominal_proxy,Q3,186300.0,-0.4227582481621308,-0.4227582481621308,0.0,322.94724093610705,0.08015635069628431,0.08156555088764614,0.5567289869398448,3.558137460017186e-11,1.80924641773883e-06,7.523822304877372e-08
nominal_proxy,Q3,186600.0,-0.42169304736889535,-0.42169304736889535,0.0,322.947960030237,0.07987263094327787,0.08127828042201439,0.5548584806334635,3.5329017661440867e-11,1.7962520599268395e-06,7.496318570844211e-08
nominal_proxy,Q3,186900.0,-0.4206316277730823,-0.4206316277730823,0.0,322.9486748984845,0.07959056737189074,0.0809926787424141,0.5529983897669559,3.507441912627236e-11,1.7833839255909645e-06,7.468991969270335e-08
nominal_proxy,Q3,187200.0,-0.4195739784553716,-0.4195739784553716,0.0,322.9493855750026,0.07931014668228466,0.0807087325126111,0.5511486345195875,3.482428770594793e-11,1.770642560516844e-06,7.441849643820958e-08
nominal_proxy,Q3,187500.0,-0.41852008842338007,-0.41852008842338007,0.0,322.9500920935957,0.07903135570955468,0.08042642853103701,0.5493091358433675,3.457628309413104e-11,1.7580213212409213e-06,7.414868463523781e-08
nominal_proxy,Q3,187800.0,-0.41746994659052006,-0.41746994659052006,0.0,322.95079448772367,0.07875418142211657,0.08014575372915506,0.5474798154521888,3.4332123579071714e-11,1.745521025608987e-06,7.388056498880247e-08
nominal_proxy,Q3,188100.0,-0.4164235385412943,-0.4164235385412943,0.0,322.9514927905065,0.07847861093037303,0.07986669516933607,0.5456605912938154,3.408783903628148e-11,1.7331476181436933e-06,7.361443657904692e-08
nominal_proxy,Q3,188400.0,-0.41538085877612074,-0.41538085877612074,0.0,322.952187034721,0.07820463144626474,0.07958924004517326,0.5438513956875135,3.3847949336809486e-11,1.7208964339099353e-06,7.335014998834103e-08
nominal_proxy,Q3,188700.0,-0.4143418940786565,-0.4143418940786565,0.0,322.9528772528304,0.077932230334546,0.0793133756773383,0.5420521479976912,3.361173753287345e-11,1.7087590361009042e-06,7.308739181746225e-08
nominal_proxy,Q3,189000.0,-0.4133066326446981,-0.4133066326446981,0.0,322.95356347695525,0.07766139508220633,0.07903908951349047,0.5402627729021448,3.3375151308232154e-11,1.696740541567987e-06,7.282642552634844e-08
nominal_proxy,Q3,189300.0,-0.4122750629164379,-0.4122750629164379,0.0,322.95424573889477,0.07739211330067751,0.07876636912651998,0.5384831957990882,3.314090982407432e-11,1.6848363026955582e-06,7.25670972075139e-08
nominal_proxy,Q3,189600.0,-0.41124717334585914,-0.41124717334585914,0.0,322.9549240701286,0.0771243727250423,0.07849520221302062,0.5367133427982941,3.2909157065911694e-11,1.673047635208924e-06,7.230950805367934e-08
nominal_proxy,Q3,189900.0,-0.4102226584375828,-0.4102226584375828,0.0,322.95559850182053,0.07685816079637973,0.07822557659180364,0.5349531407132172,3.693404670102717e-11,2.080189588415937e-06,9.021768440556286e-08
nominal_proxy,Q3,190200.0,-0.4092021762499302,-0.4092021762499302,0.0,322.9562690664012,0.07659346606299251,0.07795748020512436,0.533202517113489,3.669561442699695e-11,2.066389623189835e-06,8.992889034383085e-08
nominal_proxy,Q3,190500.0,-0.4081853184765817,-0.4081853184765817,0.0,322.9569357923948,0.0763302765377196,0.07769090110834659,0.5314614001161752,3.645826297890198e-11,2.0527115167645604e-06,8.964164723243585e-08
nominal_proxy,Q3,190800.0,-0.40717207782572934,-0.40717207782572934,0.0,322.9575987101513,0.07606858042202946,0.07742582747863115,0.5297297186032747,3.622274745493718e-11,2.039154776922736e-06,8.935598051168559e-08
nominal_proxy,Q3,191100.0,-0.40616244639502613,-0.40616244639502613,0.0,322.95825784969503,0.07580836603562083,0.07716224760934708,0.5280074021257439,3.598986029584707e-11,2.0257228483533396e-06,8.907208857843355e-08
nominal_proxy,Q3,191400.0,-0.4051564156433791,-0.4051564156433791,0.0,322.95891324073267,0.07554962181544066,0.07690014990897229,0.5262943808987101,3.5759523192087705e-11,2.012416110031001e-06,8.879003678523194e-08
nominal_proxy,Q3,191700.0,-0.4041539762253862,-0.4041539762253862,0.0,322.95956491265883,0.07529233631489825,0.0766395228997262,0.5245905857924509,3.553197555980534e-11,1.999222998871897e-06,8.850936216183915e-08
nominal_proxy,Q3,192000.0,-0.4031551180772595,-0.4031551180772595,0.0,322.96021289456365,0.07503649820215563,0.07638035521622266,0.5228959483275083,3.530497956866606e-11,1.986142849241812e-06,8.823007899839843e-08
nominal_proxy,Q3,192300.0,-0.40215983058066296,-0.40215983058066296,0.0,322.96085721524065,0.07478209625826496,0.07612263560414785,0.5212104006647825,3.50798115795724e-11,1.9731842050840775e-06,8.795261182433981e-08
nominal_proxy,Q3,192600.0,-0.4011680127221339,-0.4011680127221339,0.0,322.96149790319237,0.07452911914541169,0.07586635291895788,0.5195338756008067,3.870203453385459e-11,2.1193417238385415e-06,9.478808409115695e-08
nominal_proxy,Q3,192900.0,-0.4001798543541242,-0.4001798543541242,0.0,322.96213498711967,0.07427755625791643,0.07561149612624252,0.5178663065841876,3.84549292301801e-11,2.106143700997265e-06,9.45168279223777e-08
nominal_proxy,Q3,193200.0,-0.3991952292692191,-0.3991952292692191,0.0,322.9627684943606,0.07402739655331518,0.07535805429445024,0.516207627622989,3.821118873123663e-11,2.0930712974487342e-06,9.424759818217146e-08
nominal_proxy,Q3,193500.0,-0.3982141253598541,-0.3982141253598541,0.0,322.9633984525932,0.07377862925012396,0.0751060166016405,0.5145577733828329,3.797202513813848e-11,2.080095107104274e-06,9.397911600536542e-08
nominal_proxy,Q3,193800.0,-0.39723653097929074,-0.39723653097929074,0.0,322.96402488922524,0.07353124366897462,0.07485537232966985,0.5129166791289617,3.773116442482185e-11,2.0672292778134427e-06,9.371205919485345e-08
nominal_proxy,Q3,194100.0,-0.3962624348229161,-0.3962624348229161,0.0,322.96464783139453,0.07328522923289418,0.0746061108639127,0.5112842807271895,3.7494303348139e-11,2.054482637237065e-06,9.344687229801315e-08
nominal_proxy,Q3,194400.0,-0.3952918255011789,-0.3952918255011789,0.0,322.9652673059699,0.07304057546758158,0.07435822169205414,0.5096605146362446,3.726008131525736e-11,2.0418405882738355e-06,9.318293634292301e-08
nominal_proxy,Q3,194700.0,-0.3943246914539777,-0.3943246914539777,0.0,322.9658833395549,0.0727972720003998,0.07411169440289646,0.5080453179014357,3.702741999255509e-11,2.0292950193012693e-06,9.291992055646098e-08
nominal_proxy,Q3,195000.0,-0.3933610209229971,-0.3933610209229971,0.0,322.96649595849186,0.07255530855924645,0.07386651868518854,0.5064386281488596,3.679547023370902e-11,2.0168596279179773e-06,9.265849129293649e-08
nominal_proxy,Q3,195300.0,-0.3924008020229298,-0.3924008020229298,0.0,322.96710518886505,0.07231467497129608,0.07362268432647125,0.5048403835781019,3.656683075072927e-11,2.0045296199588947e-06,9.239847102286195e-08
nominal_proxy,Q3,195600.0,-0.39144402274528345,-0.39144402274528345,0.0,322.96771105650527,0.07207536116181056,0.07338018121193925,0.5032505229557643,3.633807511233724e-11,1.992293323871408e-06,9.213936134609032e-08
nominal_proxy,Q3,195900.0,-0.3904906709858286,-0.3904906709858286,0.0,322.96831358699234,0.07183735715281798,0.07313899932331648,0.5016689856108646,3.6113457501318475e-11,1.9801637201610767e-06,9.188180071587355e-08
nominal_proxy,Q3,196200.0,-0.3895407345744882,-0.3895407345744882,0.0,322.9689128056591,0.07160065306203844,0.07289912873774922,0.5000957114266458,3.589042706635953e-11,1.968138743535519e-06,9.162573521176424e-08
nominal_proxy,Q3,196500.0,-0.38859420129759903,-0.38859420129759903,0.0,322.9695087375947,0.07136523910169533,0.0726605596267111,0.4985306408355339,3.566860757630038e-11,1.9562071318368623e-06,9.137068020138258e-08
nominal_proxy,Q3,196800.0,-0.3876510588916642,-0.3876510588916642,0.0,322.97010140764644,0.0711311055773348,0.07242328225492398,0.4969737148130966,3.5450126227789093e-11,1.9443850872158386e-06,9.111743127633869e-08
nominal_proxy,Q3,197100.0,-0.38671129507568774,-0.38671129507568774,0.0,322.9706908404242,0.07089824288688228,0.07218728697929358,0.4954248748717431,3.5231330389036855e-11,1.9326477034287137e-06,9.086486137191683e-08
nominal_proxy,Q3,197400.0,-0.3857747536369682,-0.3857747536369682,0.0,322.9712770603022,0.07066664142288034,0.07195256424785734,0.4938840630554564,4.99474249692009e-11,2.0938561312577875e-06,9.876683392605862e-08
nominal_proxy,Q3,197700.0,-0.3848417510345631,-0.3848417510345631,0.0,322.97186009219814,0.07043629182495569,0.07171910459931208,0.4923512219562737,4.9644623872462026e-11,2.081272354736985e-06,9.849431785862351e-08
nominal_proxy,Q3,198000.0,-0.3839120792392702,-0.3839120792392702,0.0,322.9724399590276,0.0702071848338193,0.07148689866054023,0.4908262946357362,4.9339460158950554e-11,2.068777008701339e-06,9.822247364939182e-08
nominal_proxy,Q3,198300.0,-0.3829857283754802,-0.3829857283754802,0.0,322.9730166845336,0.0699793111971341,0.07125593714636572,0.4893092246959483,4.904150924490643e-11,2.0563940038020867e-06,9.795247426815214e-08
nominal_proxy,Q3,198600.0,-0.3820626882016209,-0.3820626882016209,0.0,322.97359029222184,0.06975266175146083,0.07102621085916484,0.487799956249038,4.8743910620172854e-11,2.0441095824330624e-06,9.768370750335572e-08
nominal_proxy,Q3,198900.0,-0.3811429480575422,-0.3811429480575422,0.0,322.9741608053644,0.06952722742083624,0.07079771068739155,0.4862984339107588,4.844966134650407e-11,2.031909050348446e-06,9.74155078388525e-08
nominal_proxy,Q3,199200.0,-0.38022649397554686,-0.38022649397554686,0.0,322.97472824700486,0.06930299920563737,0.07057042760460586,0.4848046027933695,4.848757297472569e-11,2.0257149984104217e-06,9.743277210844685e-08
nominal_proxy,Q3,199500.0,-0.37931332111867416,-0.37931332111867416,0.0,322.9752926399788,0.06907996821915376,0.07034435266858644,0.4833184085022573,4.819647551446959e-11,2.0137111295115417e-06,9.716811696279855e-08
nominal_proxy,Q3,199800.0,-0.37840341385058845,-0.37840341385058845,0.0,322.9758540068669,0.06885812563458621,0.07011947702012299,0.4818397971274664,4.79085430831442e-11,2.001810444629548e-06,9.690506996238823e-08
nominal_proxy,Q3,200100.0,-0.37749676043218544,-0.37749676043218544,0.0,322.9764123700555,0.06863746271435385,0.0698957918824388,0.48036871524162283,4.761846577321055e-11,1.9899932999223324e-06,9.664271867604909e-08
nominal_proxy,Q3,200400.0,-0.3765933488674865,-0.3765933488674865,0.0,322.9769677517181,0.06841797080288659,0.06967328856007127,0.47890510989384055,4.73367825736083e-11,1.9782879180363366e-06,9.638247061023485e-08
nominal_proxy,Q3,200700.0,-0.37569316710384115,-0.37569316710384115,0.0,322.9775201738193,0.06819964132545629,0.06945195843800046,0.4774489286040995,4.705248941688302e-11,1.966659410213012e-06,9.612266633621985e-08
nominal_proxy,Q3,201000.0,-0.37479620298840255,-0.37479620298840255,0.0,322.9780696581172,0.06798246578701454,0.06923179298075477,0.47600011935901687,4.6772375599952345e-11,1.955133665465514e-06,9.586460483260707e-08
nominal_proxy,Q3,201300.0,-0.37390244434025627,-0.37390244434025627,0.0,322.9786162261664,0.0677664357714138,0.06901278373152703,0.47455863060602355,4.6496859760102466e-11,1.9436937138683774e-06,9.560749318560119e-08
nominal_proxy,Q3,201600.0,-0.3730118789482912,-0.3730118789482912,0.0,322.9791598993205,0.06755154294028377,0.06879492231130076,0.47312441124914745,4.621948388018462e-11,1.9323568039575356e-06,9.535221648777428e-08
nominal_proxy,Q3,201900.0,-0.372124494587087,-0.372124494587087,0.0,322.9797006987347,0.06733777903241042,0.06857820041798911,0.47169741064362036,4.594846967655897e-11,1.921086518641424e-06,9.509701419945276e-08
nominal_proxy,Q3,202200.0,-0.3712402790034896,-0.3712402790034896,0.0,322.98023864536765,0.06712513586244834,0.06836260982558218,0.4702775785919471,4.567577406932107e-11,1.9099366622143954e-06,9.484458331318213e-08
nominal_proxy,Q3,202500.0,-0.3703592199794363,-0.3703592199794363,0.0,322.9807737599844,0.06691360532051542,0.06814814238330974,0.4688648653379487,4.540828042572836e-11,1.8988588594281985e-06,9.459256456305041e-08
nominal_proxy,Q3,202800.0,-0.3694813052797695,-0.3694813052797695,0.0,322.9813060631584,0.06670317937099056,0.06793479001480883,0.4674592215631321,4.5143187941027454e-11,1.8878657116472297e-06,9.43416155696405e-08
nominal_proxy,Q3,203100.0,-0.3686065226739191,-0.3686065226739191,0.0,322.9818355752734,0.0664938500518536,0.06772254471730776,0.46606059838134306,4.4877369208702216e-11,1.8769623308378947e-06,9.409202652446763e-08
nominal_proxy,Q3,203400.0,-0.3677348599503312,-0.3677348599503312,0.0,322.98236231652606,0.06628560947384217,0.06751139856081638,0.4646689473349237,4.461516758290926e-11,1.8661419319276895e-06,9.384349266457864e-08
nominal_proxy,Q3,203700.0,-0.3668663049093856,-0.3668663049093856,0.0,322.98288630692736,0.06607844981960977,0.06730134368732897,0.4632842203892818,4.435658842169826e-11,1.855406375816937e-06,9.359614119692003e-08
nominal_proxy,Q3,204000.0,-0.3660008453637822,-0.3660008453637822,0.0,322.98340756630574,0.06587236334294674,0.06709237231003656,0.4619063699292022,4.409722336885944e-11,1.8447631636719919e-06,9.335038601179521e-08
nominal_proxy,Q3,204300.0,-0.36513846915980647,-0.36513846915980647,0.0,322.98392611430785,0.06566734236803903,0.06688447671254928,0.46053534875437724,4.383964710534183e-11,1.834193268046569e-06,9.310529921995084e-08
nominal_proxy,Q3,204600.0,-0.3642791641285298,-0.3642791641285298,0.0,322.98444197040163,0.06546337928867,0.06667764924812845,0.4591711100745188,4.358614623766132e-11,1.8237090043671245e-06,9.286153694802007e-08
nominal_proxy,Q3,204900.0,-0.3634229181441268,-0.3634229181441268,0.0,322.9849551538777,0.06526046656738078,0.06647188233892883,0.45781360750605815,4.333437438639777e-11,1.8133202855374897e-06,9.261964049170332e-08
nominal_proxy,Q3,205200.0,-0.3625697191134495,-0.3625697191134495,0.0,322.98546568385177,0.0650585967348978,0.06626716847525083,0.456462795066378,4.308614234125944e-11,1.8029924566675959e-06,9.237787405787786e-08
nominal_proxy,Q3,205500.0,-0.3617195549331761,-0.3617195549331761,0.0,322.98597357926565,0.0648577623891859,0.06606350021480058,0.4551186271711125,4.2839167682446993e-11,1.792751225582201e-06,9.213758227964586e-08
nominal_proxy,Q3,205800.0,-0.3608724135466161,-0.3608724135466161,0.0,322.9864788588903,0.06465795619483133,0.0658608701819615,0.4537810586292704,4.2591570074316666e-11,1.782592434662611e-06,9.189858652976872e-08
nominal_proxy,Q3,206100.0,-0.3600282829056581,-0.3600282829056581,0.0,322.9869815413269,0.06445917088235965,0.06565927106707367,0.4524500446392488,4.2347053747354245e-11,1.7725085471598234e-06,9.166053089092713e-08
nominal_proxy,Q3,206400.0,-0.3591871509973837,-0.3591871509973837,0.0,322.987481645009,0.06426139924739156,0.06545869562572212,0.45112554078492695,4.2104621276481424e-11,1.7625017848521551e-06,9.142356092947442e-08
nominal_proxy,Q3,206700.0,-0.3583490058199687,-0.3583490058199687,0.0,322.9879791882045,0.06406463415003529,0.06525913667803544,0.44980750303142264,4.186673939026017e-11,1.7525800785622714e-06,9.118812075826634e-08
nominal_proxy,Q3,207000.0,-0.3575138354197202,-0.3575138354197202,0.0,322.9884741890168,0.06386886851419533,0.06506058710799176,0.448495887721325,4.1626190920794103e-11,1.7427192067209774e-06,9.095298159403199e-08
nominal_proxy,Q3,207300.0,-0.35668162783259916,-0.35668162783259916,0.0,322.9889666653874,0.06367409532677537,0.06486303986273405,0.44719065157101123,4.139184328165539e-11,1.7329550041078612e-06,9.072004322502679e-08
nominal_proxy,Q3,207600.0,-0.355852371169603,-0.355852371169603,0.0,322.9894566350972,0.06348030763717966,0.06466648795189434,0.4458917516662837,4.1156210616109885e-11,1.723244800966306e-06,9.048710616503177e-08
nominal_proxy,Q3,207900.0,-0.35502605352077754,-0.35502605352077754,0.0,322.9899441157684,0.06328749855648937,0.06447092444692533,0.4445991454590786,4.0924804192163705e-11,1.7136100113335218e-06,9.025531900290345e-08
nominal_proxy,Q3,208200.0,-0.3542026630312708,-0.3542026630312708,0.0,322.9904291248659,0.06309566125682384,0.06427634248044148,0.4433127907632936,4.0693196966646663e-11,1.7040540215562672e-06,9.002489170742955e-08
nominal_proxy,Q3,208500.0,-0.3533821878659891,-0.3533821878659891,0.0,322.99091167969925,0.06290478897076483,0.06408273524556808,0.44203264575118933,4.046023120683478e-11,1.6945749855556969e-06,8.979575923561003e-08
nominal_proxy,Q3,208800.0,-0.35256461623136304,-0.35256461623136304,0.0,322.9913917974244,0.06271487499066694,0.06389009599529714,0.44075866895022936,4.023342302482356e-11,1.685157697883799e-06,8.95671453880003e-08
nominal_proxy,Q3,209100.0,-0.3517499323869275,-0.3517499323869275,0.0,322.9918694950452,0.06252591262789854,0.06369841798854865,0.4394908259692612,4.001020847763653e-11,1.6758081058942942e-06,8.933939201960898e-08
nominal_proxy,Q3,209400.0,-0.3509381364380344,-0.3509381364380344,0.0,322.99234478947284,0.06233789536054579,0.06350769470379058,0.43822906248656474,3.978570063636045e-11,1.6665354034550717e-06,8.911301832356678e-08
nominal_proxy,Q3,209700.0,-0.3501292069998241,-0.3501292069998241,0.0,322.9928176973322,0.06215081663421132,0.06331791951534343,0.4369733448890635,3.956323825366471e-11,1.6573398103902903e-06,8.888806831209557e-08
nominal_proxy,Q3,210000.0,-0.3493231333920819,-0.3493231333920819,0.0,322.9932882351902,0.06196466997087069,0.0631290859095109,0.4357236330876558,3.934214397303203e-11,1.6481999808859449e-06,8.866342609214553e-08
nominal_proxy,Q3,210300.0,-0.3485199042667544,-0.3485199042667544,0.0,322.9937564194625,0.06177944895123722,0.06294118742926672,0.43447988733029547,3.9125048444250036e-11,1.639142093612378e-06,8.844052628278593e-08
nominal_proxy,Q3,210600.0,-0.3477195081567255,-0.3477195081567255,0.0,322.9942222664193,0.061595147212706904,0.06275421767374652,0.43324206819803135,3.890661843581211e-11,1.6301551588604468e-06,8.821880903653129e-08
nominal_proxy,Q3,210900.0,-0.3469219335816228,-0.3469219335816228,0.0,322.9946857921868,0.06141175844831384,0.06256817029766518,0.4320101366025559,3.8691384203299263e-11,1.6212237777812888e-06,8.799746816921411e-08
nominal_proxy,Q3,211200.0,-0.3461271690369033,-0.3461271690369033,0.0,322.99514701275007,0.06122927640608175,0.06238303901073733,0.43078405378195794,3.847629806787422e-11,1.612359770142291e-06,8.777716939681376e-08
