scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,moisture_enthalpy_correction_J,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
no_latent,Q4,L,40800.0,-12.225998546093066,-6.745315210346407,-5.480683335746661,323.2877932363201,-0.022484390658723534,0.0,6.53476134466962,3.4990350575752405e-11,1.9872706547019447e-06,1.625446500103663e-07
no_latent,Q4,L,41100.0,-11.826230125780587,-6.653745979288418,-5.172484146492169,323.28612152072094,-0.02217915986571256,0.0,6.446135472769851,3.453923486458658e-11,1.9804253508226566e-06,1.6746041044013078e-07
no_latent,Q4,L,41400.0,-11.219342272250746,-6.563809690477344,-4.655532581773402,323.2844663450196,-0.021879372217244786,0.0,6.359045077891309,3.406182120569398e-11,1.9746960919775347e-06,1.760081869381622e-07
no_latent,Q4,L,41700.0,-10.665359410625285,-6.475375009866906,-4.189984400758379,323.2828274302578,-0.021584589931759737,0.0,6.273341568864357,3.3561599942293326e-11,1.9696610147335036e-06,1.846783534337571e-07
no_latent,Q4,L,42000.0,-10.326021305329961,-6.3881585317306895,-3.9378627735992717,323.281204310775,-0.0212938683203453,0.0,6.18876404927271,3.304750146095034e-11,1.964372899898592e-06,1.9023521662546308e-07
no_latent,Q4,L,42300.0,-10.023660234390045,-6.302100195391942,-3.7215600389981023,323.2795965620173,-0.02100700718003359,0.0,6.105278620176934,3.252051384287196e-11,1.9586181347897025e-06,1.9539949369691375e-07
no_latent,Q4,L,42600.0,-9.757852636641505,-6.2171504360154035,-3.540702200626102,323.27800393764136,-0.020723841293978387,0.0,6.022855341220968,3.1982761404288285e-11,1.952178112496483e-06,2.000622662783306e-07
no_latent,Q4,L,42900.0,-9.528201289758874,-6.133267563447283,-3.3949337263115913,323.27642632069166,-0.020444231694452128,0.0,5.941467855373842,3.143520754870557e-11,1.9448883561423713e-06,2.0411915082364824e-07
no_latent,Q4,L,43200.0,-9.33433143140959,-6.05041618792618,-3.28391524348341,323.2748636918682,-0.020168060415151883,0.0,5.861092889234378,3.087808658470571e-11,1.936619384856897e-06,2.074727471471886e-07
no_latent,Q4,L,43500.0,-9.105202599470111,-5.968635485262911,-3.1365671142071996,323.2733161068606,-0.019895458042631188,0.0,5.781771981033428,3.0312536043240505e-11,1.927526445122396e-06,2.1169506379073552e-07
no_latent,Q4,L,43800.0,-8.854583140961065,-5.887944924818045,-2.9666382161430205,323.27178365804644,-0.019626489475089413,0.0,5.703522058384057,2.973678777441403e-11,1.917708779330951e-06,2.1657809846063577e-07
no_latent,Q4,L,44100.0,-8.659666223365099,-5.808285924570934,-2.8513802987941648,323.2702664252598,-0.019360959438535864,0.0,5.626288453888085,2.915600141913553e-11,1.906989825162242e-06,2.2021516487747447e-07
no_latent,Q4,L,44400.0,-8.519919964783895,-5.729607896118802,-2.7903120686650933,323.26876448560034,-0.019098699313666794,0.0,5.550028552475143,2.853836219122826e-11,1.8979812361763493e-06,2.22769843381327e-07
no_latent,Q4,L,44700.0,-8.434837462849162,-5.6518674899165084,-2.782969972932653,323.26727794841537,-0.018839564582677996,0.0,5.474707860876631,2.79533748696747e-11,1.8848868901244487e-06,2.2346451824665774e-07
no_latent,Q4,L,45000.0,-8.403930198911144,-5.575027530742976,-2.828902668168168,323.2658069645805,-0.01858343133750885,0.0,5.400297559506982,2.7370360379858187e-11,1.8705096795912368e-06,2.2257558491306715e-07
no_latent,Q4,L,45300.0,-8.3648801590234,-5.499112404651035,-2.865767754372365,323.2643517252454,-0.018330380865477416,0.0,5.3268226208981675,2.678878897995825e-11,1.854992189631588e-06,2.2175956551279013e-07
no_latent,Q4,L,45600.0,-8.282535461310331,-5.424173373917908,-2.8583620873924227,323.2629124328247,-0.018080584041682907,0.0,5.254326616293842,2.6206528879536258e-11,1.838586963565092e-06,2.2198359091289903e-07
no_latent,Q4,L,45900.0,-8.201249551575751,-5.350212849174132,-2.851036702401619,323.2614892499772,-0.0178340489017108,0.0,5.182805674216637,2.562586020295729e-11,1.821339108865061e-06,2.220806838532449e-07
no_latent,Q4,L,46200.0,-8.121021614061036,-5.2772310281301085,-2.8437905859309267,323.2600822864274,-0.01759077610469666,0.0,5.112255365062412,2.5044898921657135e-11,1.8032788893229679e-06,2.2205074373902717e-07
no_latent,Q4,L,46500.0,-8.041849161661684,-5.205226438232646,-2.8366227234290378,323.2586916121751,-0.01735076074234674,0.0,5.0426706615890025,2.4466163719597795e-11,1.7844713751102859e-06,2.2189814049453785e-07
no_latent,Q4,L,46800.0,-7.963728369802213,-5.1341962687367335,-2.82953210106548,323.25731726603027,-0.017113993445703222,0.0,4.974045958360062,2.3887814696244878e-11,1.76497423343136e-06,2.216266240475998e-07
no_latent,Q4,L,47100.0,-7.942593999512659,-5.064089314094679,-2.8785046854179797,323.25595926101073,-0.016880303529265922,0.0,4.906334080672225,2.3314051439298628e-11,1.7446850977265171e-06,2.1966187593543965e-07
no_latent,Q4,L,47400.0,-7.933313424837646,-4.994898603734719,-2.938414821102927,323.25461761390915,-0.01664966775805465,0.0,4.839529897365512,2.2743746494702582e-11,1.723681675613875e-06,2.1727134468397105e-07
no_latent,Q4,L,47700.0,-7.85786253172466,-4.926681317098414,-2.931181214626246,323.2532923517896,-0.016422276731288855,0.0,4.773682237032428,2.217682370687811e-11,1.7022882428108232e-06,2.1663502459328484e-07
no_latent,Q4,L,48000.0,-7.716818211560003,-4.859483547115896,-2.8573346644441076,323.2519834645686,-0.016198284092993967,0.0,4.708825004718178,2.1609648383730447e-11,1.6807822946773854e-06,2.17807682985136e-07
no_latent,Q4,L,48300.0,-7.510732667347567,-4.793341584660265,-2.7173910826873025,323.25069086978414,-0.01597781081345088,0.0,4.644981822816317,2.1044169453873206e-11,1.6593749991855589e-06,2.2093383863861727e-07
no_latent,Q4,L,48600.0,-7.24012664470108,-4.72828341353949,-2.5118432311615897,323.24941440564254,-0.015760950172543028,0.0,4.5821690629675995,2.0476779146303243e-11,1.6382234178102806e-06,2.2626999473956263e-07
no_latent,Q4,L,48900.0,-6.916511749267876,-4.664321484208278,-2.2521902650595984,323.2481538371646,-0.015547743672064452,0.0,4.520390503856745,1.9907789724361447e-11,1.6174110579747492e-06,2.3384780025074847e-07
no_latent,Q4,L,49200.0,-6.650292903358109,-4.601379031613531,-2.048913871744578,323.24690887251813,-0.01533793542753002,0.0,4.459575623966295,1.934216295536121e-11,1.596645475832048e-06,2.4008648927715823e-07
no_latent,Q4,L,49500.0,-6.484900662092846,-4.5393571348070445,-1.9455435272858017,323.2456792370754,-0.015131195701129736,0.0,4.399642335291875,1.8779867319515245e-11,1.5755318767407545e-06,2.4295389533882073e-07
no_latent,Q4,L,49800.0,-6.419552710453007,-4.478172805275887,-1.9413799051771203,323.2444647463734,-0.014927247863465425,0.0,4.340527252774732,1.822783005159115e-11,1.5537637407803118e-06,2.420361372296712e-07
no_latent,Q4,L,50100.0,-6.453504543170946,-4.417756713517103,-2.035747829653843,323.24326533401796,-0.014725860815440429,0.0,4.28217992658576,1.7688122655553386e-11,1.5311150258767725e-06,2.372532653590502e-07
no_latent,Q4,L,50400.0,-6.586027683188261,-4.358050797802301,-2.22797688538596,323.24208104942704,-0.014526841056418943,0.0,4.224559002963818,3.5524307440763695e-11,1.519123381754639e-06,2.306585175207219e-07
no_latent,Q4,L,50700.0,-6.827275901577647,-4.29899868999814,-2.528277211579508,323.2409120427791,-0.014330000618198863,0.0,4.167623005811466,3.4638725910866394e-11,1.4954615190632126e-06,2.1904219788710182e-07
no_latent,Q4,L,51000.0,-7.0243239231509005,-4.240661235655569,-2.783662687495331,323.2397585494486,-0.014135542355319126,0.0,4.111427624558904,3.377151856369613e-11,1.4709401683354884e-06,2.0940665385426428e-07
no_latent,Q4,L,51300.0,-7.090800342192811,-4.1831484603484,-2.90765188184441,323.23862078723295,-0.01394383302181559,0.0,4.0560607353251585,3.291872802509367e-11,1.4461962760670133e-06,2.0395388479092064e-07
no_latent,Q4,L,51600.0,-7.027734018590109,-4.126548671853325,-2.901185346736784,323.2374988440132,-0.013755166978647693,0.0,4.001584279306781,3.207671253604406e-11,1.4217409836092543e-06,2.023043245302675e-07
no_latent,Q4,L,51900.0,-6.836133793026737,-4.07093148620887,-2.7652023068178666,323.23639263532414,-0.013569776280545532,0.0,3.9480422221414138,3.124106314727532e-11,1.397954789261746e-06,2.0449494284148492e-07
no_latent,Q4,L,52200.0,-6.516958525174112,-4.01635093356922,-2.5006075916048918,323.23530190494466,-0.013387841028936477,0.0,3.8954658939494693,3.0407385894381565e-11,1.375111723156408e-06,2.1100513649803678e-07
no_latent,Q4,L,52500.0,-6.197361045020774,-3.962763767358946,-2.2345972776618273,323.2342262445118,-0.013209217064869362,0.0,3.8438080086116115,2.9549941520904385e-11,1.3521018620288316e-06,2.181738085301918e-07
no_latent,Q4,L,52800.0,-5.995241042429461,-3.91005376311781,-2.0851872793116515,323.2331651999547,-0.013033516978003212,0.0,3.792968815681669,2.872876542761906e-11,1.3302831542993943e-06,2.2188985311595103e-07
no_latent,Q4,L,53100.0,-5.842826944227012,-3.858167371069163,-1.9846595731578485,323.2321184050891,-0.012860562265085487,0.0,3.74290868161397,2.7916328968852698e-11,1.3084564827181566e-06,2.2394236475050373e-07
no_latent,Q4,L,53400.0,-5.7397557743545775,-3.80705965911538,-1.9326961152391975,323.231085590707,-0.012690203151947585,0.0,3.6935955854185685,2.7117109409335164e-11,1.2864688956337744e-06,2.2413303739886648e-07
no_latent,Q4,L,53700.0,-5.685684884800961,-3.756692794511408,-1.928992090289553,323.23006657796066,-0.012522313529073542,0.0,3.645002880707019,2.6332288115538743e-11,1.26421065504978e-06,2.2234975744598206e-07
no_latent,Q4,L,54000.0,-5.680285759556141,-3.7070346917596755,-1.9732510677964654,323.2290612651073,-0.012356786444608877,0.0,3.5971077514419716,2.5562737793737167e-11,1.241622987313562e-06,2.185845994146926e-07
no_latent,Q4,L,54300.0,-5.72323805171578,-3.658057860139118,-2.0651801915766623,323.2280696123011,-0.012193530262676645,0.0,3.549890130780891,2.4811419652406504e-11,1.2186638755906642e-06,2.1293258546624994e-07
no_latent,Q4,L,54600.0,-5.737886074715922,-3.6097850705102865,-2.128101004205635,323.2270916273328,-0.012032620886860157,0.0,3.5033695270373992,2.4076938832025444e-11,1.1955477603464715e-06,2.083603168098213e-07
no_latent,Q4,L,54900.0,-5.686326420075657,-3.562256279594288,-2.1240701404813698,323.22612730102236,-0.011874191507017318,0.0,3.4575755683872784,2.3356867068519776e-11,1.1725109079208096e-06,2.0619831175734883e-07
no_latent,Q4,L,55200.0,-5.568996943792776,-3.515502058877895,-2.0534948849148806,323.22517655717866,-0.011718344028878424,0.0,3.412527321664423,2.2648824253710528e-11,1.1497856320374922e-06,2.064618895722411e-07
no_latent,Q4,L,55500.0,-5.386315199088382,-3.469545003872748,-1.916770195215634,323.2242392396405,-0.01156515377127534,0.0,3.3682365053156413,2.1950906890089587e-11,1.1275098539265116e-06,2.0932860633877113e-07
no_latent,Q4,L,55800.0,-5.1386709902435985,-3.4244011212250824,-1.7142698690185156,323.2233151156191,-0.011414674090060091,0.0,3.3247096968170324,2.1261774403501814e-11,1.105792944322559e-06,2.1519045418981745e-07
no_latent,Q4,L,56100.0,-4.888937599725404,-3.3800453268565844,-1.508892272868819,323.22240388628074,-0.011266821371366354,0.0,3.2819214714783227,2.0582443028529698e-11,1.0845533213732494e-06,2.2183824179596102e-07
no_latent,Q4,L,56400.0,-4.710505284235969,-3.3364135854406496,-1.3740916987953193,323.2215052441573,-0.011121382163262947,0.0,3.239818466033218,1.991427543183903e-11,1.0635382343693323e-06,2.2578007457682645e-07
no_latent,Q4,L,56700.0,-4.57726925656367,-3.293466377337105,-1.2838028792265652,323.2206189472172,-0.010978224710932188,0.0,3.198370555530021,1.9262987963076647e-11,1.0359425515193976e-06,2.2632327124603526e-07
no_latent,Q4,L,57000.0,-4.488956387754653,-3.2511701965048214,-1.2377861912498316,323.21974481871837,-0.010837237372087858,0.0,3.157553050979832,1.8625306078955536e-11,1.015121535941077e-06,2.2613753582240397e-07
no_latent,Q4,L,57300.0,-4.445309368622755,-3.209496557670971,-1.235812810951785,323.21888274352665,-0.010698325173016141,0.0,3.1173451091128084,1.800346763955607e-11,9.94233872120276e-07,2.236590953912189e-07
no_latent,Q4,L,57600.0,-4.446081601949126,-3.1684210212286863,-1.2776605807204395,323.2180326588449,-0.01056140664824884,0.0,3.077728618507895,1.7400995399905216e-11,9.732459662625814e-07,2.1889970841648934e-07
no_latent,Q4,L,57900.0,-4.500744900716645,-3.127917244350491,-1.3728276563661548,323.2171945434813,-0.01042639398826478,0.0,3.0386834122159523,1.6817708040628486e-11,9.521289432434799e-07,2.1154919113319978e-07
no_latent,Q4,L,58200.0,-4.531428470441547,-3.0880028127261943,-1.443425657715353,323.2163684148328,-0.010293345818109116,0.0,3.0002231848764547,2.675379877375875e-11,9.327065406683488e-07,2.0583057787458906e-07
no_latent,Q4,L,58500.0,-4.489858597123516,-3.048715503742918,-1.4411430933805975,323.21555426394457,-0.010162388055743602,0.0,2.9623744618848047,2.5777920273339473e-11,9.129801623597444e-07,2.0334274289721654e-07
no_latent,Q4,L,58800.0,-4.37642938193027,-3.0100837233339846,-1.3663456585962857,323.21475200286847,-0.010033615389918097,0.0,2.9251542206434906,2.483281332708899e-11,8.936414441773621e-07,2.0419418804450401e-07
no_latent,Q4,L,59100.0,-4.191514718269457,-2.97212832431207,-1.2193863939573866,323.21396146081855,-0.00990709733045242,0.0,2.888572746333271,2.3915659765451773e-11,8.748236559608102e-07,2.0871301063258512e-07
no_latent,Q4,L,59400.0,-3.9354588041976704,-2.9348639107902876,-1.0005948934073827,323.2131823900092,-0.009782882558036441,0.0,2.852635637534681,2.302348687419003e-11,8.566206446403157e-07,2.176672879224705e-07
no_latent,Q4,L,59700.0,-3.668724434870226,-2.898270670326353,-0.7704537645438729,323.21241447790925,-0.00966090503097149,0.0,2.817322746565871,2.2158093969020764e-11,8.389650938411819e-07,2.2868032438387776e-07
no_latent,Q4,L,60000.0,-3.4874270198868205,-2.862284215347368,-0.6251428045394525,323.21165740667925,-0.009540950123076816,0.0,2.7825821719254904,2.1325752696826734e-11,8.215756766016824e-07,2.3558218477883603e-07
no_latent,Q4,L,60300.0,-3.3791358541969103,-2.8268566596958355,-0.5522791945010748,323.2109109425899,-0.009422858213229607,0.0,2.748378100522166,2.0530013780592324e-11,8.042730463841963e-07,2.3801145650456272e-07
no_latent,Q4,L,60600.0,-3.343507952602911,-2.791948091014371,-0.5515598615885402,323.21017493823103,-0.009306496259852906,0.0,2.7146819221126615,1.9772343218084044e-11,7.86941500852123e-07,2.353640284418918e-07
no_latent,Q4,L,60900.0,-3.3802189116137216,-2.7575252025601404,-0.6226937090535813,323.20944932729765,-0.009191753240164533,0.0,2.6814701406943735,1.9053164636513435e-11,7.694892196763448e-07,2.2764478863559446e-07
no_latent,Q4,L,61200.0,-3.4889506420815213,-2.7235601265623175,-0.7653905155192036,323.20873411252205,-0.00907853575417641,0.0,2.6487228862456482,2.309797482966431e-11,5.9969060495213e-07,1.7188279986510566e-07
no_latent,Q4,L,61500.0,-3.6813154749115222,-2.690023552260686,-0.9912919226508359,323.2080293504344,-0.00896674708776901,0.0,2.61641880299113,2.2469684409497717e-11,5.740700166345647e-07,1.5594154332789478e-07
no_latent,Q4,L,61800.0,-3.8615538214272838,-2.6569334304171184,-1.2046203910101654,323.20733514957004,-0.00885644663801416,0.0,2.5845711800866176,2.1727661183909343e-11,5.609871296385904e-07,1.4527497364551604e-07
no_latent,Q4,L,62100.0,-3.9701934131321117,-2.6243288239890754,-1.345864589143036,323.2066515817279,-0.008747764573039348,0.0,2.553206633542384,2.1014784494243365e-11,5.479227287441546e-07,1.3800907707211542e-07
no_latent,Q4,L,62400.0,-4.00757537108531,-2.5922405322977395,-1.4153348387875706,323.20597862520253,-0.008640797882953558,0.0,2.52234233545448,3.9358464141394505e-11,-1.167411672220453e-06,2.913012393087696e-07
no_latent,Q4,L,62700.0,-3.974039155630829,-2.560687432681279,-1.41335172294955,323.2053161516033,-0.008535621026569391,0.0,2.491988748847796,3.791014223776438e-11,-1.1247104616529668e-06,2.8301443886363347e-07
no_latent,Q4,L,63000.0,-3.869921923123754,-2.5296865715139383,-1.340235351609816,323.20466397290136,-0.008432284922522407,0.0,2.4621516163289607,3.6859263458424313e-11,-1.0947572157693486e-06,2.8288870874316605e-07
no_latent,Q4,L,63300.0,-3.8375969754868198,-2.4991886737218554,-1.3384083017649646,323.2040218118426,-0.00833062438105812,0.0,2.4327895702615563,3.580914220880896e-11,-1.3594044190323729e-06,3.542332422387646e-07
no_latent,Q4,L,63600.0,-3.876709680982212,-2.4691519187160766,-1.4075577622661355,323.2033894437495,-0.008230502031740375,0.0,2.403870145543111,3.4666639755261724e-11,-1.3091939641274308e-06,3.377075076191237e-07
no_latent,Q4,L,63900.0,-3.845248131123358,-2.439599525931188,-1.4056486051921704,323.2027667124776,-0.00813199421554548,0.0,2.375409608245329,3.357215801000259e-11,-1.2612675437395637e-06,3.280068023519446e-07
no_latent,Q4,L,64200.0,-3.743538118405539,-2.4105484255818364,-1.3329896928237028,323.2021534145551,-0.008035156970698842,0.0,2.347418035915296,4.3068199593839677e-11,-1.3343721838587896e-06,3.5644680023376657e-07
no_latent,Q4,L,64500.0,-3.571889444769542,-2.3820103443720875,-1.1898791003974547,323.2015492977433,-0.007940030194439108,0.0,2.3199009175394614,4.147884279461393e-11,-1.2860403550973842e-06,3.600448376084494e-07
no_latent,Q4,L,64800.0,-3.3305869666155807,-2.353993473787397,-0.9765934928281838,323.2009540666759,-0.007846640783298008,0.0,2.292861220441152,3.993773573478003e-11,-1.2387979945183147e-06,3.7194584826503885e-07
no_latent,Q4,L,65100.0,-3.107979648868579,-2.326468341188809,-0.7815113076797702,323.20036739006974,-0.007754890494741679,0.0,2.2662746792579647,3.8447025401255876e-11,-1.1927663052802018e-06,3.8377545545203723e-07
no_latent,Q4,L,65400.0,-2.9743427882925575,-2.2993828860471144,-0.6749599022454429,323.19978897735706,-0.007664605792581897,0.0,2.2401024172108372,3.7017156026169485e-11,-1.1482725452705012e-06,3.8605924972409626e-07
no_latent,Q4,L,65700.0,-2.8765608953662634,-2.2727142636251934,-0.6038466317410701,323.1992186385921,-0.007575710527364251,0.0,2.214328386054549,3.564969060702463e-11,-1.1054159182455336e-06,3.842838578617278e-07
no_latent,Q4,L,66000.0,-2.8144843570123252,-2.2464431103649853,-0.5680412466473398,323.19865623804424,-0.007488140153715439,0.0,2.1889390371691237,3.434374682370524e-11,-1.0642503537328096e-06,3.78133334115436e-07
no_latent,Q4,L,66300.0,-2.787972957349938,-2.2205529507183215,-0.5674200066316163,323.1981016856373,-0.007401839753049357,0.0,2.1639226373566767,3.30992993238053e-11,-1.0248035146043222e-06,3.6758014883273203e-07
no_latent,Q4,L,66600.0,-2.796892540288568,-2.1950296100295454,-0.6018629302590224,323.1975549274217,-0.007316762076448429,0.0,2.1392687666107695,3.1915457005164766e-11,-9.870950168355819e-07,3.52925613914984e-07
no_latent,Q4,L,66900.0,-2.8002705665544245,-2.1698754628033567,-0.6303951037510679,323.1970159368952,-0.007232915039349016,0.0,2.114978395849545,3.078744525421103e-11,-9.509986517164393e-07,3.396095588315202e-07
no_latent,Q4,L,67200.0,-2.7748150591604497,-2.145099566297673,-0.6297154928627768,323.19648467547006,-0.0071503288331686,0.0,2.0910564283301625,2.970980727068773e-11,-9.163470928719164e-07,3.302371773739642e-07
no_latent,Q4,L,67500.0,-2.749740308675964,-2.120697659605363,-0.6290426490706007,323.1959610710388,-0.007068989255201452,0.0,2.0674976843876745,2.8678959745783085e-11,-8.830449276242547e-07,3.211375724602344e-07
no_latent,Q4,L,67800.0,-2.7250415686055716,-2.0966650977291175,-0.628376470876454,323.19544504207744,-0.006988880448364349,0.0,2.044296732847425,4.9175426504720796e-11,-9.632198129105873e-07,3.5346976868447394e-07
no_latent,Q4,L,68100.0,-2.7007137334115368,-2.07299687534333,-0.6277168580682067,323.19493649889216,-0.006909986491471057,0.0,2.0214479822877656,4.775697746942788e-11,-9.279020130037452e-07,3.4357658922688595e-07
no_latent,Q4,L,68400.0,-2.676751468209959,-2.049687756405084,-0.6270637118048754,323.19443534552477,-0.006832289541462864,0.0,1.9989457490878806,4.638185411254728e-11,-8.939662243800939e-07,3.339743099040575e-07
no_latent,Q4,L,68700.0,-2.653149230937281,-2.0267322962603593,-0.6264169346769214,323.1939414810756,-0.0067557714496816286,0.0,1.976784307146772,4.504835959902745e-11,-8.613558707404323e-07,3.246541358083127e-07
no_latent,Q4,L,69000.0,-2.6299013684289854,-2.004124937672259,-0.6257764307567266,323.1934548013007,-0.006680413692184755,0.0,1.9549579251413827,4.375570294800426e-11,-8.300168319319567e-07,3.156075896594483e-07
no_latent,Q4,L,69300.0,-2.60700217507334,-1.9818600694412343,-0.6251421056321055,323.19297519964925,-0.006606197495827502,0.0,1.933460893775944,4.266103840875441e-11,-8.206929839049693e-07,3.1480333685639586e-07
no_latent,Q4,L,69600.0,-2.584445862920644,-1.9599319965116697,-0.6245138664089742,323.19250256800206,-0.0065331040173583965,0.0,1.9122875458511237,4.1444256347573276e-11,-7.913041508711416e-07,3.0617942601316495e-07
no_latent,Q4,L,69900.0,-2.5622268452811445,-1.9383352235366993,-0.6238916217444452,323.1920367979004,-0.006461113951449189,0.0,1.8914322710341156,4.681959610139193e-11,-1.0381019426297655e-06,4.0515614163579573e-07
no_latent,Q4,L,70200.0,-2.5403390632211487,-1.9170637814392935,-0.6232752817818554,323.1915777791645,-0.006390209265060093,0.0,1.8708895263052125,4.547416011198805e-11,-1.0019212652867537e-06,3.944045422095419e-07
no_latent,Q4,L,70500.0,-2.5187770498229236,-1.8961122915400952,-0.6226647582828283,323.1911254051684,-0.006320371081582937,0.0,1.850653844359401,4.416807759613633e-11,-9.67065214019236e-07,3.8394236365113104e-07
no_latent,Q4,L,70800.0,-2.4975351700077493,-1.8754752055405022,-0.6220599644672469,323.1906795678461,-0.006251580906849031,0.0,1.8307198382305612,4.290091730505058e-11,-9.334857931087015e-07,3.737628219689115e-07
no_latent,Q4,L,71100.0,-2.4766078617042813,-1.8551470466486613,-0.62146081505562,323.19024016013555,-0.006183820485047756,0.0,1.8110822054173843,4.16708780419412e-11,-9.01134334485576e-07,3.6385830329451475e-07
no_latent,Q4,L,71400.0,-2.4559896392730383,-1.8351224130210042,-0.6208672262520342,323.18980707612,-0.006117071810193467,0.0,1.7917357303242092,4.047699736144528e-11,-8.6996296400077e-07,3.5422094217721336e-07
no_latent,Q4,L,71700.0,-2.435675098046438,-1.8153959823229158,-0.6202791157235222,323.18938021116014,-0.006051317141297743,0.0,1.7726752857698282,3.931859638189903e-11,-8.399335927888885e-07,3.4484631938905447e-07
no_latent,Q4,L,72000.0,-2.4156589178177827,-1.7959625152418668,-0.6196964025759159,323.18895946199467,-0.0059865390141456325,0.0,1.753895833767846,3.819474154833729e-11,-8.109981771697861e-07,3.357254499747058e-07
no_latent,Q4,L,72300.0,-2.3959358652968246,-1.7768168579636732,-0.6191190073331515,323.1885447268174,-0.0059227202494718,0.0,1.7353924257568347,3.710372223219097e-11,-7.831221330301119e-07,3.268543805253708e-07
no_latent,Q4,L,72600.0,-2.3765007953810278,-1.757953943471386,-0.6185468519096418,323.18813590532983,-0.005859843957362378,0.0,1.7171602018596106,3.604494298693893e-11,-7.562626727075639e-07,3.1822529753721847e-07
no_latent,Q4,L,72900.0,-2.357348652735519,-1.7393687931343218,-0.6179798596011972,323.187732898775,-0.00579789354249685,0.0,1.6991943921878903,3.501760295126956e-11,-7.303852669338085e-07,3.098333655847867e-07
no_latent,Q4,L,73200.0,-2.3384744714164913,-1.7210565163750426,-0.6174179550414487,323.1873356099676,-0.005736852703089863,0.0,1.6814903141145552,3.402089391473187e-11,-7.054480837265231e-07,3.0167020951022395e-07
no_latent,Q4,L,73500.0,-2.3198733748867957,-1.703012310697368,-0.6168610641894274,323.1869439433012,-0.0056767054309304074,0.0,1.6640433720953518,3.305343181483452e-11,-6.814182460512797e-07,2.937307929940492e-07
no_latent,Q4,L,73800.0,-2.3015405755698946,-1.6852314612653871,-0.6163091143045074,323.1865578047521,-0.0056174360099984924,0.0,1.6468490566140768,3.2115643363405006e-11,-6.582658393927687e-07,2.860109642993249e-07
no_latent,Q4,L,74100.0,-2.283471374130598,-1.6677093402109895,-0.6157620339196086,323.186177101878,-0.005559029014188138,0.0,1.6299029430230618,3.120436685356303e-11,-6.359545481338102e-07,2.785034029059995e-07
no_latent,Q4,L,74400.0,-2.2656613015605487,-1.6504415487421213,-0.6152197528184276,323.1858017438099,-0.005501468867503045,0.0,1.6132006903126943,4.0480665572528707e-11,-8.884912077178342e-07,3.9215535309971385e-07
no_latent,Q4,L,74700.0,-2.248105483017108,-1.6334232810388423,-0.6146822019782655,323.1854316398285,-0.005444741406032034,0.0,1.5967380396700435,3.938366592598753e-11,-8.592292323195139e-07,3.8220147533574393e-07
no_latent,Q4,L,75000.0,-2.230799714988469,-1.61665040131653,-0.6141493136719391,323.1850667042127,-0.005388831900947756,0.0,1.5805108136864627,3.8319419962248845e-11,-8.310322032745177e-07,3.725265866276181e-07
no_latent,Q4,L,75300.0,-2.213739623183742,-1.6001186018924272,-0.6136210212913148,323.18470685043565,-0.00533372599346151,0.0,1.564514914393093,3.7287904159376546e-11,-8.038539739407824e-07,3.631203803384523e-07
no_latent,Q4,L,75600.0,-2.1969209274329957,-1.5838236680324598,-0.6130972594005357,323.18435199365916,-0.005279409634592187,0.0,1.5487463221538664,3.628682223189306e-11,-7.776548041071862e-07,3.5397487201136605e-07
no_latent,Q4,L,75900.0,-2.1803394324225587,-1.567761468732228,-0.6125779636903305,323.18400205060243,-0.00522586905443028,0.0,1.533201094287634,3.5315626787530914e-11,-7.524031443439938e-07,3.4508532623656875e-07
no_latent,Q4,L,76200.0,-2.1639910240315716,-1.5519279530538381,-0.6120630709777333,323.18365693948596,-0.005173090749983645,0.0,1.5178753636914368,3.4373996365597694e-11,-7.280587450697595e-07,3.36442590096038e-07
no_latent,Q4,L,76500.0,-2.1478716673364446,-1.5363191481608656,-0.6115525191755791,323.183316579999,-0.005121061478501581,0.0,1.5027653374678729,3.345905857556771e-11,-7.046103913666002e-07,3.2805050789667566e-07
no_latent,Q4,L,76800.0,-2.1319774047071745,-1.5209311574391908,-0.6110462472679836,323.1829808932723,-0.005069768251578987,0.0,1.4878672955596044,3.25724771466355e-11,-6.819654945200426e-07,3.198746351693676e-07
no_latent,Q4,L,77100.0,-2.1163043547191727,-1.5057601594267938,-0.610544195292379,323.18264980185427,-0.005019198330982757,0.0,1.4731775893936614,3.17121366151369e-11,-6.601319665344718e-07,3.119267628318373e-07
no_latent,Q4,L,77400.0,-2.1008487104501175,-1.4908024061268297,-0.6100463043232878,323.1823232296863,-0.004969339223522837,0.0,1.4586926405360157,3.087706589657287e-11,-6.390699784919462e-07,3.0419609718351505e-07
no_latent,Q4,L,77700.0,-2.1702399056146957,-1.4760339747927989,-0.6942059308218967,323.1820011019631,-0.004920111186614324,0.0,1.4443961055543428,3.006212117061622e-11,-6.188085016622935e-07,2.8513368501858e-07
no_latent,Q4,L,78000.0,-2.256584644549711,-1.4614514001212315,-0.7951332444284797,323.1816834071533,-0.004871502669238929,0.0,1.4302847213580332,2.926831624099677e-11,-5.993495527656378e-07,2.656002974287874e-07
no_latent,Q4,L,78300.0,-2.2415443452883608,-1.4470788335679838,-0.794465511720377,323.18137013390213,-0.00482359417657718,0.0,1.41637261966244,2.8500388025002768e-11,-5.805948298798214e-07,2.5901554484086346e-07
