time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
300.0,fixed-domain-moisture,650.0,-1.5761087056802983e-05,1.5761087056802983e-05,-1.5761087054661552e-05,-2.141431427798643e-15,2.904715563222531e-11
600.0,fixed-domain-moisture,650.0,-1.2751001008512213e-05,1.2751001008512213e-05,-1.2751000994803497e-05,-1.370871664341071e-14,4.224795568784241e-11
900.0,fixed-domain-moisture,650.0,-1.1028144228036922e-05,1.1028144228036922e-05,-1.1028144235778157e-05,7.741235698798497e-15,4.039445915269831e-11
1200.0,fixed-domain-moisture,650.0,-9.946688315887368e-06,9.946688315887368e-06,-9.946688322878293e-06,6.9909254437911655e-15,2.8599266675455296e-11
1500.0,fixed-domain-moisture,650.0,-9.212010643018814e-06,9.212010643018814e-06,-9.212010646216885e-06,3.1980711481804924e-15,2.2073867069478774e-11
1800.0,fixed-domain-moisture,650.0,-8.715205667292535e-06,8.715205667292535e-06,-8.715205662310557e-06,-4.981978439272568e-15,2.4390949569662496e-11
2100.0,fixed-domain-moisture,650.0,-8.346947797747976e-06,8.346947797747976e-06,-8.346947792480622e-06,-5.2673540035979086e-15,2.1920523568955432e-11
2400.0,fixed-domain-moisture,650.0,-8.08403916938045e-06,8.08403916938045e-06,-8.08403916195748e-06,-7.422969845131272e-15,3.3943124003363454e-11
2700.0,fixed-domain-moisture,650.0,-7.889255959706594e-06,7.889255959706594e-06,-7.889255954686494e-06,-5.020100004096695e-15,3.676734181575288e-11
3000.0,fixed-domain-moisture,650.0,-7.723319621866011e-06,7.723319621866011e-06,-7.723319615778688e-06,-6.0873225541215395e-15,3.9856682324278216e-11
3300.0,fixed-domain-moisture,650.0,-7.598880933657849e-06,7.598880933657849e-06,-7.598880931399872e-06,-2.257977232110204e-15,4.036411498114674e-11
3600.0,fixed-domain-moisture,650.0,-7.491858753027612e-06,7.491858753027612e-06,-7.491858750145359e-06,-2.882253219730832e-15,4.0958907094562495e-11
3900.0,fixed-domain-moisture,650.0,-7.393289271749742e-06,7.393289271749742e-06,-7.393289268218741e-06,-3.531000836230584e-15,4.515193426826955e-11
4200.0,fixed-domain-moisture,650.0,-7.299710865959715e-06,7.299710865959715e-06,-7.299710861853643e-06,-4.106071832912263e-15,4.876262051970579e-11
4500.0,fixed-domain-moisture,650.0,-7.216050613497276e-06,7.216050613497276e-06,-7.216050609941094e-06,-3.55618143168656e-15,2.6992286775202263e-11
4800.0,fixed-domain-moisture,650.0,-7.1419587724736205e-06,7.1419587724736205e-06,-7.141958768013202e-06,-4.4604187490336795e-15,3.139283707797852e-11
5100.0,fixed-domain-moisture,650.0,-7.0592051127333594e-06,7.0592051127333594e-06,-7.059205107892957e-06,-4.840402811369642e-15,2.829316513130442e-11
5400.0,fixed-domain-moisture,650.0,-6.9851516002836885e-06,6.9851516002836885e-06,-6.985151594602406e-06,-5.681282911295087e-15,3.358483881286122e-11
5700.0,fixed-domain-moisture,650.0,-6.9178900676727635e-06,6.9178900676727635e-06,-6.917890061001482e-06,-6.6712814675187575e-15,4.029300095791544e-11
6000.0,fixed-domain-moisture,650.0,-6.850265479831121e-06,6.850265479831121e-06,-6.850265472525157e-06,-7.305964101929352e-15,4.177642438229645e-11
6300.0,fixed-domain-moisture,650.0,-6.78118343061037e-06,6.78118343061037e-06,-6.781183423480309e-06,-7.130060769773051e-15,3.795363977882794e-11
6600.0,fixed-domain-moisture,650.0,-6.711646205165762e-06,6.711646205165762e-06,-6.711646198171924e-06,-6.993837543063826e-15,3.7145288697521166e-11
6900.0,fixed-domain-moisture,650.0,-6.645166599702373e-06,6.645166599702373e-06,-6.645166591178796e-06,-8.523577351739198e-15,4.810002891962878e-11
7200.0,fixed-domain-moisture,650.0,-6.577947708866268e-06,6.577947708866268e-06,-6.5779477016317674e-06,-7.234500779202454e-15,4.0598682474412414e-11
7500.0,fixed-domain-moisture,650.0,-6.5074131499748035e-06,6.5074131499748035e-06,-6.5074131423777845e-06,-7.597019022166033e-15,4.3927099667380074e-11
7800.0,fixed-domain-moisture,650.0,-6.438272287810982e-06,6.438272287810982e-06,-6.438272281280482e-06,-6.5305003565203565e-15,4.113154364713699e-11
8100.0,fixed-domain-moisture,650.0,-6.366668569165261e-06,6.366668569165261e-06,-6.3666685621493705e-06,-7.015890892878539e-15,4.520526580894802e-11
8400.0,fixed-domain-moisture,650.0,-6.3053650084140415e-06,6.3053650084140415e-06,-6.305365002908174e-06,-5.505867470116405e-15,3.723799329842247e-11
8700.0,fixed-domain-moisture,650.0,-6.241470022532172e-06,6.241470022532172e-06,-6.241470016778822e-06,-5.753350168513378e-15,2.7829896773671414e-11
9000.0,fixed-domain-moisture,650.0,-6.186059040228093e-06,6.186059040228093e-06,-6.1860590337682384e-06,-6.459854420587559e-15,4.5458174340933104e-11
