step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,120.0,0.0,40.08155835477926,40.08155835477926,40.08155748704081,0.0,8.677384499833352e-07,2.1649319178226697e-08,40.08155835477926,40.08155748704081,2.807270972062917e-11,2.1649319178226697e-08,0.4551259032441891,0.010282845781195558,4
2,0.02,0.02,120.0,40.08155835364337,104.20757608489505,64.12601773125168,64.48300950933566,0.0,-0.3569917780839802,0.0055362145904852035,64.4830091716425,64.48300950933566,3.968153935812679e-11,5.236932463985919e-09,0.8812138580977702,0.02245230291758079,4
3,0.02,0.02,120.0,104.20757607436406,204.26646753956797,100.05889146520391,100.83159311626152,0.0,-0.7727016510576021,0.007663289125727256,100.83159131452194,100.83159311626152,2.255148293265473e-11,1.7868800006791615e-08,1.4624206884453934,0.03915101993772468,5
4,0.02,0.02,120.0,204.26646753929953,322.7585041717133,118.49203663241377,119.84526760059086,0.0,-1.3532309681770869,0.011291484388745403,119.84526652263867,119.84526760059086,1.5585444981241097e-11,8.994532809595795e-09,1.9030309361673556,0.05417189338418649,5
5,0.02,0.02,120.0,322.75850417139765,467.1105909577543,144.35208678635667,146.2854256394363,0.0,-1.933338853079647,0.013216209643774988,146.28542404123522,146.2854256394363,2.262250992105862e-11,1.0925224355297752e-08,2.398178893786836,0.07056005478539736,5
6,0.02,0.02,120.0,467.1105909571436,634.7815889011518,167.67099794400826,170.2682991402857,0.0,-2.597301196277442,0.015254167742273037,170.26829838510716,170.2682991402857,1.1892385268814696e-11,4.435226939274765e-09,2.8801352367221207,0.08726845411963918,5
7,0.02,0.02,120.0,634.7815889000669,817.6544336801045,182.87284478003755,186.19233871680916,0.0,-3.3194939367716074,0.017828305716812657,186.19233788016902,186.19233871680916,1.244883787651629e-11,4.4934187198253764e-09,3.267097381122505,0.10218178013175314,5
8,0.02,0.02,120.0,817.6544336780805,1017.36534048301,199.71090680492944,203.76186594882603,0.0,-4.050959143896591,0.019880850251508656,203.7618647166995,203.76186594882603,1.6922424748812e-11,6.0468945745183114e-09,3.644077149183583,0.1166860196414431,5
9,0.02,0.02,120.0,1017.3653404800295,1233.616415011776,216.25107453174655,221.0673655202757,0.0,-4.816290988529147,0.021786530893848327,221.06736380248327,221.0673655202757,2.237162727153909e-11,7.77044782321098e-09,4.010174973383212,0.13094982303200395,5
10,0.02,0.02,120.0,1233.6164150073646,1459.8433425281814,226.22692752081684,231.84541600966608,0.0,-5.618488488849238,0.02423377000740438,231.8454141684349,231.84541600966608,2.4679719192614772e-11,7.941632892435868e-09,4.294100150898479,0.14332904027227727,5
11,0.02,0.02,120.0,1459.8433425217956,1697.8388783731716,237.99553585137596,244.418650374421,0.0,-6.4231145230450295,0.02627915060166466,244.41864802590555,244.418650374421,3.013560880043657e-11,9.608577060859093e-09,4.571991492891102,0.15518327346021663,5
12,0.02,0.02,120.0,1697.8388783653802,1940.300190425758,242.46131206037785,249.71073158642278,0.0,-7.249419526044932,0.029031269421178115,249.7107289422314,249.71073158642278,3.3289035634085665e-11,1.0589017749352044e-08,4.7569797543843215,0.16469664407151371,5
13,0.02,0.02,120.0,1940.3001904177506,2184.205093580629,243.90490316287855,251.96653654949455,0.0,-8.061633386615995,0.03199485732119203,251.96653366114765,251.96653654949455,3.549310655350508e-11,1.1463216259182684e-08,4.874547598422898,0.1720388905300988,5
14,0.02,0.02,120.0,2184.205093572791,2428.203551731872,243.99845815908066,252.85278818184906,0.0,-8.854330022768409,0.03501772745491921,252.8527850473444,252.85278818184906,3.743998347126019e-11,1.2396559574521496e-08,4.948461392048593,0.1777101615047877,5
15,0.02,0.02,120.0,2428.2035517232134,2683.3870700809607,255.1835183577473,264.81223918077694,0.0,-9.628720823029653,0.03636055815553337,264.81223726003066,264.81223918077694,2.5733409450499255e-11,7.253238337923879e-09,5.133830194155735,0.18544385156260237,5
16,0.02,0.02,120.0,2683.387070079796,2933.567978249257,250.18090816946096,260.6273918787839,0.0,-10.446483709322933,0.040082063646562235,260.6273900294997,260.6273918787839,2.54493199107849e-11,7.0955098156937085e-09,5.1573326736574785,0.1896084572351792,5
17,0.02,0.02,120.0,2933.5679782364164,3186.008539721324,252.44056148490745,263.6650478695092,0.0,-11.224486384601732,0.04257100618871887,263.66504581335823,263.6650478695092,2.6755742430732614e-11,7.798344770749984e-09,5.220079837977791,0.1938388589987155,5
18,0.02,0.02,120.0,3186.0085397191683,3432.4438901547214,246.43535043555312,258.4407534604581,0.0,-12.005403024904979,0.04645321167097521,258.440751472392,258.4407534604581,2.6105017618857457e-11,7.692541096730584e-09,5.188886709078913,0.1956188542444823,5
