time_s,proxy_scale,L_v_J_per_kg,j_w_outer_max_kg_m2_s,raw_boundary_loss_rate_kg_s,proxy_boundary_loss_rate_kg_s,latent_power_W,boundary_latent_heat_flux_max_W_m2,component_mode,bound_fraction,release_tau_s,free_flux_factor,total_water_kg,bound_water_kg,liquid_water_kg,phase_split_residual_kg,moisture_predictor_relative_residual,source_definition
75.0,1.0,2400000.0,0.0012613665490399887,2.094561755278164e-05,2.094561755278164e-05,50.26948212667594,3027.279717695973,liquid_surface,0.0,0.0,1.0,0.32688259061534347,0.0,0.32688259061534347,0.0,1.3008005925974074e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
150.0,1.0,2400000.0,0.0009133654719458034,1.4974823407276837e-05,1.4974823407276837e-05,35.93957617746441,2192.0771326699282,liquid_surface,0.0,0.0,1.0,0.32615603511057056,0.0,0.32615603511057056,0.0,1.7558288550131213e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
225.0,1.0,2400000.0,0.0008004901268113849,1.3058463252956323e-05,1.3058463252956323e-05,31.340311807095176,1921.1763043473238,liquid_surface,0.0,0.0,1.0,0.3252813281732431,0.0,0.3252813281732431,0.0,4.6141452289792074e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
300.0,1.0,2400000.0,0.0007333127570258112,1.1915138162092485e-05,1.1915138162092485e-05,28.596331589021965,1759.950616861947,liquid_surface,0.0,0.0,1.0,0.3244409874519398,0.0,0.3244409874519398,0.0,2.0404883377663043e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
375.0,1.0,2400000.0,0.0006872995405859726,1.1131280821037916e-05,1.1131280821037916e-05,26.715073970490998,1649.5188974063344,liquid_surface,0.0,0.0,1.0,0.32363665256191526,0.0,0.32363665256191526,0.0,3.6524436695389294e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
450.0,1.0,2400000.0,0.0006518353762541402,1.0525429544426934e-05,1.0525429544426934e-05,25.26103090662464,1564.4049030099363,liquid_surface,0.0,0.0,1.0,0.32286745463524735,0.0,0.32286745463524735,0.0,2.460628587382887e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
525.0,1.0,2400000.0,0.000623398480787572,1.003836115286463e-05,1.003836115286463e-05,24.09206676687511,1496.1563538901728,liquid_surface,0.0,0.0,1.0,0.3221282277721491,0.0,0.3221282277721491,0.0,1.7725992708543942e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
600.0,1.0,2400000.0,0.0006000545796720593,9.63752794412701e-06,9.63752794412701e-06,23.130067065904825,1440.1309912129423,liquid_surface,0.0,0.0,1.0,0.32141449017328205,0.0,0.32141449017328205,0.0,1.3475978478216971e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
675.0,1.0,2400000.0,0.000580425301555508,9.29967763563657e-06,9.29967763563657e-06,22.31922632552777,1393.020723733219,liquid_surface,0.0,0.0,1.0,0.32072300951801774,0.0,0.32072300951801774,0.0,1.0682151625208874e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
750.0,1.0,2400000.0,0.0005639255598928151,9.014887642360253e-06,9.014887642360253e-06,21.63573034166461,1353.4213437427563,liquid_surface,0.0,0.0,1.0,0.32005020591318845,0.0,0.32005020591318845,0.0,8.787335167974697e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
825.0,1.0,2400000.0,0.0005490278600788167,8.757641685747979e-06,8.757641685747979e-06,21.01834004579515,1317.66686418916,liquid_surface,0.0,0.0,1.0,0.3193957585905505,0.0,0.3193957585905505,0.0,7.368652090094661e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
900.0,1.0,2400000.0,0.0005357542872997562,8.528012302700585e-06,8.528012302700585e-06,20.467229526481404,1285.810289519415,liquid_surface,0.0,0.0,1.0,0.31875753578463223,0.0,0.31875753578463223,0.0,6.28039006152164e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
975.0,1.0,2400000.0,0.0005238156312989538,8.321071147153651e-06,8.321071147153651e-06,19.97057075316876,1257.157515117489,liquid_surface,0.0,0.0,1.0,0.3181341784122428,0.0,0.3181341784122428,0.0,5.4125304547903984e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1050.0,1.0,2400000.0,0.0005133729710348005,8.139494759185696e-06,8.139494759185696e-06,19.53478742204567,1232.0951304835212,liquid_surface,0.0,0.0,1.0,0.3175232794449427,0.0,0.3175232794449427,0.0,4.725773023902904e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1125.0,1.0,2400000.0,0.0005038704625695491,7.973956047518718e-06,7.973956047518718e-06,19.13749451404492,1209.289110166918,liquid_surface,0.0,0.0,1.0,0.31692440338328876,0.0,0.31692440338328876,0.0,4.1468819417806735e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1200.0,1.0,2400000.0,0.0004953764448370682,7.825519366793584e-06,7.825519366793584e-06,18.781246480304603,1188.9034676089636,liquid_surface,0.0,0.0,1.0,0.3163360123553831,0.0,0.3163360123553831,0.0,3.6592696687755614e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1275.0,1.0,2400000.0,0.00048767027175228474,7.690348537019649e-06,7.690348537019649e-06,18.456836488847156,1170.4086522054833,liquid_surface,0.0,0.0,1.0,0.3157575482017844,0.0,0.3157575482017844,0.0,3.2385007077719374e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1350.0,1.0,2400000.0,0.0004802239484862273,7.559906360571868e-06,7.559906360571868e-06,18.143775265372483,1152.5374763669454,liquid_surface,0.0,0.0,1.0,0.31518903553588123,0.0,0.31518903553588123,0.0,2.863131766093445e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1425.0,1.0,2400000.0,0.0004739985814614568,7.449667248115594e-06,7.449667248115594e-06,17.879201395477427,1137.5965955074962,liquid_surface,0.0,0.0,1.0,0.3146278829026214,0.0,0.3146278829026214,0.0,2.5512928207189305e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1500.0,1.0,2400000.0,0.0004678830735239253,7.341613764126243e-06,7.341613764126243e-06,17.619873033902984,1122.9193764574206,liquid_surface,0.0,0.0,1.0,0.31407519201953665,0.0,0.31407519201953665,0.0,2.2625182959313382e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1575.0,1.0,2400000.0,0.0004617663068531355,7.233805486058319e-06,7.233805486058319e-06,17.361133166539965,1108.2391364475252,liquid_surface,0.0,0.0,1.0,0.31353108692776127,0.0,0.31353108692776127,0.0,1.9881245637516988e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
