time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
75.0,-4067.468573277606,-3075.817370584622,-991.651202692984,301.15000000000003,9.258583860964013,50.26948212667593,1.894542253750241e-11,-6.562281669175718e-07,1.613357682045412e-10
150.0,-2801.220677881325,-1843.2578478460023,-957.9628300353229,295.2935908388266,11.362804860846921,35.9395761774644,3.0796846162463385e-11,9.003088052850217e-07,3.21398743195756e-10
225.0,-2349.8056052023903,-1417.6827581095863,-932.1228470928039,291.7647619794712,12.437875022906416,31.34031180709518,1.3438253043971193e-11,7.045708798614214e-07,2.9984219898936546e-10
300.0,-2058.8442063577595,-1149.8900016648117,-908.9542046929479,289.0334547697119,13.26446487324804,28.596331589021965,2.155928078852316e-11,2.018232748923765e-06,9.802746330642282e-10
375.0,-1856.6787245190717,-969.2634041411305,-887.415320377941,286.80355214229803,13.791561882306542,26.715073970491,4.195724517502838e-11,2.4727038407945656e-06,1.3317887516781131e-09
450.0,-1697.7084031032937,-830.7780711375673,-866.9303319657263,284.91135786595464,14.183989948619056,25.261030906624633,3.596216805020754e-11,7.128509196263622e-07,4.1989008143172285e-10
525.0,-1565.2933775886868,-718.0796241621165,-847.2137534265703,283.2786468663824,14.517671780278487,24.09206676687511,4.737006307634526e-11,-1.6736976249376312e-07,1.0692549070359831e-10
600.0,-1452.822288423631,-624.7346865347449,-828.0876018888862,281.8580028969341,14.80027124967452,23.130067065904825,2.764942109382119e-11,-3.1747197226650314e-07,2.1852085750348215e-10
675.0,-1351.6090532647706,-542.1914510862646,-809.4176021785061,280.6138376371877,15.090006996359245,22.319226325527772,3.0423770986018e-11,-1.398625045112567e-06,1.0347852004499604e-09
750.0,-1268.0867412260268,-476.9620570362604,-791.1246841897664,279.5269853991555,15.27623626312974,21.6357303416646,2.4005188093469258e-11,-1.146145677921595e-06,9.0383854720653e-10
825.0,-1192.49392351944,-419.3986874578002,-773.0952360616398,278.5646192427895,15.426357559109398,21.01834004579515,1.8780857322266125e-11,-9.563689218339277e-07,8.019906038693849e-10
900.0,-1124.7286415116876,-369.4544721716801,-755.2741693400075,277.71292094449734,15.54116990812205,20.467229526481397,1.5050060826888952e-11,-7.947290896481718e-07,6.818269103690702e-10
975.0,-1058.1816654320332,-320.5738836729522,-737.607781759081,276.9578500914932,15.696252329258247,19.97057075316876,2.4979295577773283e-11,-1.879663614090532e-06,1.5966984344721891e-09
1050.0,-999.3425869873348,-279.26215924142355,-720.0804277459113,276.29860053736644,15.81129198539615,19.53478742204567,2.0193020502985203e-11,-1.4927094298400334e-06,1.2587707833268788e-09
1125.0,-942.6539788289955,-240.01288236075894,-702.6410964682366,275.72076338788753,15.937322764686412,19.137494514044928,1.5865474822459955e-11,-1.1588701909204246e-06,9.6952309831128e-10
1200.0,-891.5436112684275,-206.27355087676787,-685.2700603916596,275.22115536675534,16.030932497718627,18.7812464803046,2.5982606691061738e-11,-2.1828200260642916e-06,1.8155068033835462e-09
1275.0,-846.6650366554439,-178.73496371603014,-667.9300729394138,274.78923088839485,16.073703661111068,18.456836488847156,2.054628079343311e-11,-1.6358235370717011e-06,1.3569355858574851e-09
1350.0,-797.2040982791809,-146.62280714108644,-650.5812911380945,274.41276522046593,16.188804533312087,18.143775265372486,4.954864652124006e-11,-2.2365564973370056e-06,1.8420602482699615e-09
1425.0,-757.2734480962806,-124.0336571811468,-633.2397909151339,274.1022533308038,16.22541931220475,17.879201395477427,3.473918052672305e-11,-9.356958798889536e-07,7.689135685881259e-10
1500.0,-722.7554415190634,-106.90430707137102,-615.8511344476924,273.8381083990181,16.194482303924577,17.619873033902987,4.3020158867074924e-11,-2.322990212633158e-06,1.9125775220120942e-09
1575.0,-681.3321439186335,-82.94943332351463,-598.3827105951189,273.6091630752385,16.25514072950058,17.361133166539965,3.817059269970562e-11,-5.455609652926796e-07,4.4749819918205553e-10
1650.0,-647.5885800944116,-66.72723537678365,-580.8613447176278,273.43067174682784,16.25269040509361,17.142386879814463,2.5739424714433006e-11,2.272803385494626e-07,1.864555614154259e-10
1725.0,-607.6818531380267,-44.43791162734637,-563.2439415106803,273.28637465748335,16.334972057641878,16.927477565720377,3.4670217941643757e-11,1.4785410940021393e-06,1.2068512381776158e-09
1800.0,-573.7216368726321,-28.169955928905114,-545.551680943727,273.1899738151662,16.374840367475947,16.75043980931237,3.878457702617949e-11,2.2088264586273e-06,1.7985530721178956e-09
1875.0,-540.7695187106851,-14.386945205764466,-526.3825735049206,273.1287317849861,16.390982931308717,16.58280890383823,4.6454628615544774e-11,2.733949031608063e-06,2.2239455624802883e-09
1950.0,-513.3603111667398,-6.499989819818175,-506.86032134692164,273.09753346895127,16.334755373756824,16.421421943753113,4.8455338243732855e-11,2.929903473614104e-06,2.3915497204782085e-09
2025.0,-481.84308991730745,7.035323106779934,-488.87841302408737,273.0835878417875,16.349437123227872,16.255632845707154,3.528997021155947e-11,2.2927260374672187e-06,1.8697695993541052e-09
2100.0,-457.59399311499465,14.843672995652888,-472.4376661106475,273.0997029946202,16.312308173598353,16.114392566127307,3.707188308215944e-11,2.4353244043595623e-06,1.9905823083138015e-09
