time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
75.0,moving-reference-moisture,825.156825406853,-1.5658200875084797e-05,1.5658200875084797e-05,-1.5658200876682264e-05,1.5974668690719313e-15,1.1822318325123472e-12
150.0,moving-reference-moisture,830.3070166863064,-1.3579119331179956e-05,1.3579119331179956e-05,-1.357911931029131e-05,-2.088864563092041e-14,1.3890375761008496e-11
225.0,moving-reference-moisture,835.4475804271841,-1.2347868043298845e-05,1.2347868043298845e-05,-1.2347868038973e-05,-4.325844695472758e-15,2.8243463542567232e-12
300.0,moving-reference-moisture,840.5754351922644,-1.1508322495855801e-05,1.1508322495855801e-05,-1.15083224947067e-05,-1.1491001428382344e-15,7.978665084991493e-13
375.0,moving-reference-moisture,845.6874116299921,-1.086182364698278e-05,1.086182364698278e-05,-1.086182365793775e-05,1.0954970180239616e-14,7.918493535577762e-12
450.0,moving-reference-moisture,850.7802527685499,-1.0343426574732503e-05,1.0343426574732503e-05,-1.0343426582163127e-05,7.430623634842662e-15,5.44659174180301e-12
525.0,moving-reference-moisture,855.8506145019562,-9.917334532238925e-06,9.917334532238925e-06,-9.91733453747227e-06,5.2333456307656484e-15,3.888282035301576e-12
600.0,moving-reference-moisture,860.8950662778333,-9.557592382182509e-06,9.557592382182509e-06,-9.557592385929298e-06,3.746789255807195e-15,2.8154750967870197e-12
675.0,moving-reference-moisture,865.9100919964299,-9.255504726751908e-06,9.255504726751908e-06,-9.255504729447118e-06,2.695209710252243e-15,2.043052817663978e-12
750.0,moving-reference-moisture,870.892091130354,-8.983210260304095e-06,8.983210260304095e-06,-8.98321026222238e-06,1.9182839859762865e-15,1.4676939710261693e-12
825.0,moving-reference-moisture,875.8373800743138,-8.739266796740132e-06,8.739266796740132e-06,-8.739266797422475e-06,6.823426372537522e-16,3.495719186480111e-13
900.0,moving-reference-moisture,880.7421937339468,-8.518372788575683e-06,8.518372788575683e-06,-8.518372789066784e-06,4.911012324885708e-16,2.9408037167126594e-13
975.0,moving-reference-moisture,885.602687362526,-8.326895952907315e-06,8.326895952907315e-06,-8.326895953474907e-06,5.675916957574231e-16,4.64077395169467e-13
1050.0,moving-reference-moisture,890.4149386540143,-8.150552867837433e-06,8.150552867837433e-06,-8.150552868291275e-06,4.538419472047486e-16,3.736524974114023e-13
1125.0,moving-reference-moisture,895.1749501005128,-7.99365038678898e-06,7.99365038678898e-06,-7.993650387163282e-06,3.743021653257808e-16,2.795712027874348e-13
1200.0,moving-reference-moisture,899.8786516217094,-7.848026211638014e-06,7.848026211638014e-06,-7.848026211939974e-06,3.0196046943258004e-16,2.2213332768526635e-13
1275.0,moving-reference-moisture,904.5219034733692,-7.71061105563042e-06,7.71061105563042e-06,-7.710611055885018e-06,2.545977751539086e-16,1.9839677579665286e-13
