step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019968622067152105,0.019968622067152105,37.5,0.0,4.434884174931421,4.434884174931421,4.434882383722288,0.0,1.7912091330174462e-06,4.038908486364573e-07,4.434884174931422,4.434882383722288,1.8838978953853505e-11,4.0389084883672816e-07,0.14181996015781667,0.002899531314948013,4
2,0.019968622067152105,0.0199374069579288,37.5,4.434884174945441,13.364748479314622,8.929864304369183,8.96171338533806,0.0,-0.031849080968877175,0.0035539053303115364,8.961714943850911,8.96171338533806,1.8205517746327102e-11,1.7390788046521465e-07,0.3475258862669197,0.007768463953704786,4
3,0.0199374069579288,0.019906357706310683,37.5,13.364748479367421,27.148168379582998,13.783419900215577,13.871152019690449,0.0,-0.0877321194748717,0.006324789703864088,13.871152300245775,13.871152019690449,1.7699668006590778e-11,2.022581256794247e-08,0.6049274417556256,0.014251033186389914,4
4,0.019906357706310683,0.019875477346278318,37.5,27.148168379628668,44.32168872108336,17.173520341454694,17.34046300222137,0.0,-0.16694266076667574,0.009627347363521369,17.340462450970435,17.34046300222137,2.3539288632452832e-11,3.178986250866604e-08,0.8496741480081553,0.02094996099043963,4
5,0.019875477346278318,0.019844768911812298,37.5,44.32168872109204,64.21247618115278,19.890787460060743,20.148112253236373,0.0,-0.2573247931756306,0.012771657708741262,20.14811154243365,20.148112253236373,1.4255328647031397e-11,3.5278874487754513e-08,1.0791810296163875,0.02747470141135254,4
6,0.019844768911812298,0.019814235436893205,37.5,64.21247618109989,85.795942693321,21.583466512221108,21.938804882534924,0.0,-0.35533837031381665,0.016196797055098244,21.938804091947905,21.938804882534924,1.4509238435326866e-11,3.6036011263278995e-08,1.2753608965467038,0.03331511122472315,4
7,0.019814235436893205,0.01978387995550162,37.5,85.79594269318727,111.25787307876465,25.461930385577375,25.91724860333936,0.0,-0.45531821776198456,0.01756815411738259,25.917246943794474,25.91724860333936,2.3702350759836306e-11,6.403244846364439e-08,1.5327279271466245,0.0402210305199015,4
8,0.01978387995550162,0.019753705501618122,37.5,111.25787307834715,141.82996917214834,30.572096093801193,31.1448287275431,0.0,-0.5727326337419072,0.018389333226141905,31.144827406665893,31.1448287275431,2.3410383958831798e-11,4.241080335609297e-08,1.8570733299620545,0.04868820500442787,4
9,0.019753705501618122,0.0197237151092233,37.5,141.82996917140176,174.40751765532198,32.577548483920225,33.29042418758452,0.0,-0.7128757036642952,0.021413836592991155,33.29042288786823,33.29042418758452,2.231075492737082e-11,3.904174609036169e-08,2.113583754447927,0.05619842962191235,4
10,0.0197237151092233,0.019693911812297737,37.5,174.40751765438543,209.20808005733244,34.80056240294701,35.654764966339435,0.0,-0.8542025633924268,0.023957599052997634,35.654763575325596,35.654764966339435,2.2833567398692898e-11,3.9013406498065845e-08,2.358383465910346,0.06331024173099536,4
11,0.019693911812297737,0.01966429864482201,37.5,209.20808005613816,246.50624981393608,37.29816975779792,38.298615337532794,0.0,-1.0004455797348726,0.026122238909103118,38.29861374741407,38.298615337532794,2.475944577565304e-11,4.151896111976314e-08,2.6077119519826724,0.07039065691920224,4
12,0.01966429864482201,0.0196348786407767,37.5,246.50624981244476,284.7249478972789,38.21869808483416,39.37241007530224,0.0,-1.1537119904680821,0.02930254938068395,39.37240857128741,39.37241007530224,2.17992108306514e-11,3.819971471900308e-08,2.806472224129734,0.07643617047823695,4
