time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
600.0,moving-reference-moisture,860.8950662778333,-7.411625201968269e-06,7.411625201968269e-06,-7.411625197387133e-06,-4.581136190610468e-15,2.330505181683746e-11
1200.0,moving-reference-moisture,899.8786516217094,-9.402108163681087e-06,9.402108163681087e-06,-9.402108164382532e-06,7.014449242802312e-16,1.474168134920547e-11
1800.0,moving-reference-moisture,934.9713194697231,-7.488210256866434e-06,7.488210256866434e-06,-7.488210257003389e-06,1.3695506317565331e-16,4.274986894925016e-12
2400.0,moving-reference-moisture,964.2417015822199,-7.177493314895584e-06,7.177493314895584e-06,-7.177493314636636e-06,-2.589472893380594e-16,1.0845728057921386e-11
3000.0,moving-reference-moisture,990.4406596149792,-6.688868648540843e-06,6.688868648540843e-06,-6.6888686498166e-06,1.27575697944117e-15,2.705554637801302e-11
3600.0,moving-reference-moisture,1019.12854566628,-6.4356771043106485e-06,6.4356771043106485e-06,-6.435677102132904e-06,-2.177744577280382e-15,3.22108525086552e-11
4200.0,moving-reference-moisture,1053.968305257669,-6.190138410063265e-06,6.190138410063265e-06,-6.190138406388169e-06,-3.675096387151591e-15,2.4009190551018284e-11
4800.0,moving-reference-moisture,1092.4232731585973,-6.033547358765829e-06,6.033547358765829e-06,-6.033547354966398e-06,-3.7994306594131555e-15,2.82258479216004e-11
5400.0,moving-reference-moisture,1130.9529761475812,-5.857384810035065e-06,5.857384810035065e-06,-5.857384807393918e-06,-2.64114698536079e-15,2.390130998447905e-11
6000.0,moving-reference-moisture,1170.5016747857062,-5.7465034345184065e-06,5.7465034345184065e-06,-5.7465034328608156e-06,-1.657590961733936e-15,3.211950130300967e-11
6600.0,moving-reference-moisture,1210.1990647035411,-5.5990510573856915e-06,5.5990510573856915e-06,-5.599051056581144e-06,-8.045474686859191e-16,2.0906052525615058e-11
7200.0,moving-reference-moisture,1242.130177514793,-5.483957084650146e-06,5.483957084650146e-06,-5.483957083334538e-06,-1.3156081855435903e-15,3.1590900067943646e-11
7800.0,moving-reference-moisture,1263.700479839781,-5.345615047603078e-06,5.345615047603078e-06,-5.345615046139253e-06,-1.4638253987859368e-15,2.7995926059534548e-11
8400.0,moving-reference-moisture,1281.10490560437,-5.2399555652695414e-06,5.2399555652695414e-06,-5.23995556329875e-06,-1.9707915583765806e-15,3.621853304918575e-11
9000.0,moving-reference-moisture,1299.050544551691,-5.145918862198695e-06,5.145918862198695e-06,-5.145918861301636e-06,-8.970587131191393e-16,9.710825057034894e-12
9600.0,moving-reference-moisture,1319.0375341624174,-5.024876899335624e-06,5.024876899335624e-06,-5.0248768973749505e-06,-1.960673749821628e-15,1.907051430320149e-11
10200.0,moving-reference-moisture,1339.6822206160532,-4.9435797517949806e-06,4.9435797517949806e-06,-4.9435797496734985e-06,-2.1214821078249096e-15,8.310479411083578e-12
10800.0,moving-reference-moisture,1361.7281326389625,-4.877103206526738e-06,4.877103206526738e-06,-4.877103203314788e-06,-3.211949783021254e-15,1.10575763083595e-11
