step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019753705501618122,0.019753705501618122,300.0,0.0,234.2595966641332,234.2595966641332,234.25959852673674,0.0,-1.862603539848351e-06,7.951023358540275e-09,234.2595966641332,234.25959852673674,2.6312026449795285e-11,7.951023358540275e-09,1.120417956167173,0.02345343767290605,5
2,0.019753705501618122,0.019519190938511326,300.0,234.25959664660388,604.1642701118267,369.9046734652228,378.08753003535026,0.0,-8.182856570127456,0.02164275708686393,378.08752763663,378.08753003535026,2.6684992912152626e-11,6.344351677216456e-09,2.1710059754584656,0.049104040955589415,5
3,0.019519190938511326,0.01929800970873786,300.0,604.1642700545049,1077.0619902589933,472.89772020448845,492.09179364352826,0.0,-19.194073439039812,0.03900506711750616,492.0917894638174,492.09179364352826,4.837316524971924e-11,8.493762567317133e-09,3.119992575904552,0.07308706563715575,5
4,0.01929800970873786,0.019091715210355985,300.0,1077.0619901059495,1635.0399889016514,557.977998795702,589.466516999321,0.0,-31.488518203619037,0.053418671452131535,589.4665136274068,589.466516999321,2.4903958756465617e-11,5.7202811467871804e-09,3.9760684130326833,0.09476394141875169,6
5,0.019091715210355985,0.018901860841423947,300.0,1635.0399888998577,2211.5425950181243,576.5026061182666,620.5080622333955,0.0,-44.005456115128936,0.07091842764579083,620.5080561651736,620.5080622333955,4.5176754995737474e-11,9.779440989691493e-09,4.472012713919094,0.10882413622506332,5
6,0.018901860841423947,0.01873,300.0,2211.542594636087,2822.008227296332,610.4656326602449,664.8443739416934,0.0,-54.37874128144858,0.08179168450964071,664.8443711343907,664.8443739416934,2.256267081891917e-11,4.222496038463927e-09,4.925003810578746,0.1205579736534282,5
7,0.01873,0.018578318897138145,300.0,2822.0082267661205,3409.5102079782064,587.5019812120859,650.0727276173488,0.0,-62.57074640526298,0.09625191728100596,650.0727251793326,650.0727276173488,1.663071067050345e-11,3.750374654600523e-09,5.040400556095203,0.12528049848767284,6
8,0.018578318897138145,0.018443526619709376,300.0,3409.510207959962,3990.5339877433826,581.0237797834207,649.6969040304871,0.0,-68.67312424706643,0.10570024856366551,649.6969014394335,649.6969040304871,1.7787309934844417e-11,3.988095876848674e-09,5.1227551770007365,0.127978134374451,6
9,0.018443526619709376,0.018318960879497432,300.0,3990.5339877200263,4554.243043676155,563.7090559561289,639.0470151550502,0.0,-75.33795919892134,0.11789110568123427,639.0470125118541,639.0470151550502,1.8460165273239284e-11,4.136152838976768e-09,5.120972690542752,0.12847517943472203,6
10,0.018318960879497432,0.01819795938828606,300.0,4554.243043651827,5055.486886210753,501.2438425589262,584.9035709118009,0.0,-83.65972835287471,0.14303165942799478,584.9035661826758,584.9035709118009,4.833302206957499e-11,8.08530722301482e-09,4.856072342912869,0.12347153825469304,5
11,0.01819795938828606,0.018073859857859004,300.0,5055.486885670664,5531.076768591027,475.58988292036247,569.6680341343375,0.0,-94.07815121397505,0.1651455682552653,569.6680295291717,569.6680341343375,4.7300935720263716e-11,8.083946353670143e-09,4.714671374159279,0.11947322838204691,5
12,0.018073859857859004,0.01794,300.0,5531.076768032243,5944.557234613506,413.4804665812626,522.0865116598602,0.0,-108.60604507859762,0.2080230817174502,522.086506862687,522.0865116598602,4.216659862217384e-11,9.188464221421376e-09,4.41884531688896,0.11252887298991679,5
13,0.01794,0.017794147603485837,300.0,5944.557234121419,6294.2790957945,349.72186167308064,474.27185939034587,0.0,-124.54999771726523,0.2626130883611108,474.2718554177225,474.27185939034587,3.578036427030002e-11,8.376257768767775e-09,4.077526440881774,0.10406967641109252,5
14,0.017794147603485837,0.017640997821350764,300.0,6294.279095366854,6576.538856781387,282.2597614145334,419.47980698639094,0.0,-137.22004557185755,0.3271195497053076,419.47980388150273,419.47980698639094,3.082326835702454e-11,7.401758454544314e-09,3.676816761697112,0.09419126025417601,5
15,0.017640997821350764,0.017484279411764708,300.0,6576.538856429475,6811.641311682555,235.10245525307982,381.57481700568127,0.0,-146.47236175260144,0.3838627582973344,381.57481436931823,381.57481700568127,2.9487982951080156e-11,6.90916412179292e-09,3.345795716985005,0.0852711670564755,5
16,0.017484279411764708,0.017327721132897603,300.0,6811.641311367968,7014.0296226267965,202.38831125882825,354.6536708462469,0.0,-152.26535958741863,0.42933535475354007,354.65366844168165,354.6536708462469,3.0159674604883676e-11,6.780037637745571e-09,3.08890886656436,0.07783832521977496,5
17,0.017327721132897603,0.017175051742919386,300.0,7014.02962232987,7154.921506777489,140.8918844476193,295.36779676822187,0.0,-154.47591232060256,0.5229951064767612,295.3677951057049,295.36779676822187,2.664430719624683e-11,5.628633173235386e-09,2.6735996413394867,0.06809165278655635,5
18,0.017175051742919386,0.01703,300.0,7154.92150655333,7267.633100375848,112.7115938225179,264.83512098052165,0.0,-152.12352715800375,0.5744084341789104,264.83511959992734,264.83512098052165,2.5676093123059995e-11,5.213033330090158e-09,2.377992671754445,0.0601306843604842,5
