time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.5499999999999994,1.836618617573866,27.999999999999943,27.999999999999943
3600.0,0.01794,2.54935071601187,0.8788455814295469,2.1537982614914424,2.54935071601187,1.0490969602609694,47.48500000000007,47.485000000000014
7200.0,0.01625,2.518810508768045,0.5301737959020904,1.8453017045152054,2.518810508768045,0.8313203214386083,49.851999999999975,49.851999999999975
10800.0,0.01552,2.392222209386755,0.3675313084658222,1.5884564050591594,2.392222209386755,0.6779015613803783,50.19499999999988,50.194999999999936
14400.0,0.01477,2.1782844182533254,0.2783277126816799,1.3703933421504142,2.1782844182533254,0.5710950942929531,50.16499999999991,50.164999999999964
18000.0,0.01424,1.9282309849541779,0.22152231863902405,1.1827500153168233,1.9282309849541779,0.4855189508905243,49.99893442622948,49.99893442622954
21600.0,0.01374,1.680089515176026,0.18307800732387763,1.021071119789825,1.680089515176026,0.41625321357982853,49.99893442622948,49.99893442622948
25200.0,0.01337,1.4532138440134112,0.15559124777401706,0.8823765633023317,1.4532138440134112,0.35651651863274286,49.99893442622948,49.99893442622948
28800.0,0.01311,1.2550455004581937,0.13549584720699331,0.764571643273848,1.2550455004581937,0.3046813070608528,49.998934426229425,49.99893442622948
32400.0,0.01291,1.0872447280736302,0.12060908020281108,0.6659519869667637,1.0872447280736302,0.2602750054033687,49.99893442622948,49.99893442622948
36000.0,0.012729999999999998,0.9467102168980069,0.10946757004238869,0.583916941564234,0.9467102168980069,0.22303623239095194,49.99893442622954,49.99893442622948
39600.0,0.0126,0.8297492946977063,0.1009709909172536,0.5159905708729005,0.8297492946977063,0.19195251358191073,49.99893442622948,49.998934426229425
43200.0,0.01248,0.7326249115536841,0.09438036932946131,0.45986475960041473,0.7326249115536841,0.1664955978586041,49.99893442622948,49.99893442622948
46800.0,0.0124,0.6521646356300008,0.08916699761603794,0.41356186702570974,0.6521646356300008,0.1456820797733955,49.99893442622954,49.99893442622948
50400.0,0.01233,0.5853642630432989,0.08497704635091388,0.3752662718482747,0.5853642630432989,0.1289387902969634,49.99893442622948,49.99893442622948
54000.0,0.01226,0.5296565234348097,0.08155397549812766,0.34341853999554384,0.5296565234348097,0.11555580838023947,49.99893442622948,49.99893442622954
57600.0,0.01221,0.4829824499078556,0.07871387520198499,0.31676372209883275,0.4829824499078556,0.10480129717101452,49.99893442622948,49.99893442622954
61200.0,0.01218,0.4437265125593778,0.07632618572334321,0.2943285072381685,0.4437265125593778,0.09614474410076286,49.99893442622954,49.99893442622954
64800.0,0.01214,0.4104892106800757,0.07429553200217569,0.2752930545278676,0.4104892106800757,0.08922767251227487,49.998934426229425,49.99893442622948
68400.0,0.012119999999999999,0.3821426445663124,0.0725492986118456,0.25899969066978584,0.3821426445663124,0.08360219706746172,49.99893442622948,49.99893442622948
72000.0,0.0121,0.3578150009414911,0.07103321595505246,0.24495087940958069,0.3578150009414911,0.0790295667893837,49.99893442622948,49.99893442622948
75600.0,0.01208,0.33677544283557886,0.06970518243316863,0.23273435947537158,0.33677544283557886,0.07528448743979603,49.99893442622954,49.99893442622948
79200.0,0.01206,0.3184448874883006,0.0685323442947917,0.22202630066076368,0.3184448874883006,0.07219035421534835,49.99893442622948,49.99893442622954
82800.0,0.01205,0.3023853673110066,0.0674893925038935,0.21258351632666575,0.3023853673110066,0.06959782195572552,49.998934426229425,49.99893442622948
86400.0,0.01204,0.2882249036909769,0.06655597580745405,0.20420215854719584,0.2882249036909769,0.06742293406066727,49.99893442622948,49.99893442622948
90000.0,0.01203,0.2756602885099148,0.06571559889950485,0.19671560445623812,0.2756602885099148,0.06558405960072697,49.99893442622948,49.99893442622954
93600.0,0.01203,0.26445132610237465,0.0649550031771835,0.1899920070114354,0.26445132610237465,0.06400815435665276,49.99893442622948,49.99893442622948
97200.0,0.01202,0.2544031705522568,0.06426341580370719,0.18392529022080634,0.2544031705522568,0.06266527663198358,49.99893442622948,49.99893442622948
100800.0,0.01202,0.2453429070181143,0.06363155010051824,0.1784200333190911,0.2453429070181143,0.06149920453774457,49.99893442622948,49.998934426229425
104400.0,0.01202,0.23714372778819487,0.06305215323697216,0.17340686373314101,0.23714372778819487,0.060486267718806476,49.99893442622948,49.99893442622948
108000.0,0.01201,0.22968087833377854,0.06251854222087082,0.16881692707510831,0.22968087833377854,0.05960915306799809,49.99893442622948,49.99893442622948
111600.0,0.01201,0.222866762855577,0.062025592806569954,0.16460146360228842,0.222866762855577,0.05883219492356708,49.99893442622948,49.99893442622948
115200.0,0.01201,0.21662287199764574,0.06156882209751505,0.16071726633233763,0.21662287199764574,0.05814673109895539,49.99893442622948,49.99893442622954
118800.0,0.01201,0.21088063223041242,0.061144317491197246,0.15712611797019688,0.21088063223041242,0.05753934711186169,49.99893442622948,49.99893442622948
122400.0,0.01201,0.20558180820343458,0.06074871085821756,0.1537953750569891,0.20558180820343458,0.056998732177208314,49.99893442622948,49.99893442622948
126000.0,0.012,0.20067438423760534,0.06037899924857123,0.15069572137293258,0.20067438423760534,0.05652008358774608,49.998934426229425,49.99893442622948
129600.0,0.012,0.19611311802073125,0.06003253771039999,0.14780126885854747,0.19611311802073125,0.056086107653916514,49.998934426229425,49.99893442622948
133200.0,0.012,0.19186701432264575,0.05970734725542265,0.14509461581358785,0.19186701432264575,0.055694697175569276,49.998934426229425,49.99893442622948
136800.0,0.012,0.18790402008746843,0.05940149290125333,0.14255759348984046,0.18790402008746843,0.055340852757374465,49.998934426229425,49.99893442622948
140400.0,0.012,0.1841962396706158,0.05911326820045045,0.14017422946967462,0.1841962396706158,0.05501998304562543,49.998934426229425,49.99893442622954
144000.0,0.012,0.180719293336213,0.05884116306555975,0.13793048666128396,0.180719293336213,0.054728117143696256,49.998934426229425,49.99893442622948
147600.0,0.012,0.17745178857376626,0.05858383683780298,0.13581399134801347,0.17745178857376626,0.05446185147361332,49.998934426229425,49.998934426229425
151200.0,0.012,0.17437488226184805,0.05834009542342251,0.13381379684549577,0.17437488226184805,0.054218263774032584,49.998934426229425,49.99893442622954
154800.0,0.012,0.17147191641624937,0.05810887186256662,0.13192018454054086,0.17147191641624937,0.0539948354613536,49.998934426229425,49.99893442622948
158400.0,0.012,0.16872811380330652,0.057889209816589654,0.13012449688221286,0.16872811380330652,0.05378938705727512,49.998934426229425,49.99893442622948
