step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019753705501618122,0.019753705501618122,300.0,0.0,234.25959666412905,234.25959666412905,234.25959852673813,0.0,-1.8626090820816898e-06,7.951047017051443e-09,234.25959666412905,234.25959852673813,2.6311856466420874e-11,7.951047017051443e-09,1.120417956167176,0.023453437672906537,5
2,0.019753705501618122,0.019519190938511326,300.0,234.25959664659976,604.1642701118276,369.9046734652278,378.0875300353539,0.0,-8.182856570126091,0.02164275708686011,378.08752763663483,378.0875300353539,2.6684483036659073e-11,6.344348519979773e-09,2.1710059754583453,0.04910404095559199,5
3,0.019519190938511326,0.01929800970873786,300.0,604.1642700545058,1077.0619902589913,472.8977202044855,492.09179364352934,0.0,-19.194073439043848,0.03900506711751428,492.0917894638145,492.09179364352934,4.837289267142735e-11,8.493770653286788e-09,3.119992575904561,0.07308706563715796,5
4,0.01929800970873786,0.019091715210355985,300.0,1077.0619901059474,1635.0399889016458,557.9779987956983,589.4665169993232,0.0,-31.488518203624835,0.05341867145214117,589.4665136274027,589.4665169993232,2.490388221125156e-11,5.7202917543041165e-09,3.9760684130326687,0.09476394141875061,6
5,0.019091715210355985,0.018901860841423947,300.0,1635.0399888998516,2211.5425950181234,576.5026061182718,620.5080622333932,0.0,-44.00545611512132,0.07091842764577883,620.5080561651781,620.5080622333932,4.5176762834916035e-11,9.779429813531987e-09,4.472012713919134,0.10882413622506223,5
6,0.018901860841423947,0.01873,300.0,2211.5425946360856,2822.0082272963323,610.4656326602467,664.8443739416966,0.0,-54.37874128144995,0.08179168450964237,664.8443711343926,664.8443739416966,2.2562644620601637e-11,4.222497919438258e-09,4.925003810578679,0.12055797365342547,5
7,0.01873,0.018578318897138145,300.0,2822.008226766121,3409.5102079782146,587.5019812120936,650.0727276173436,0.0,-62.57074640525002,0.0962519172809868,650.0727251793403,650.0727276173436,1.6630654035530168e-11,3.7503547179089345e-09,5.04040055609528,0.12528049848767084,6
8,0.018578318897138145,0.018443526619709376,300.0,3409.51020795997,3990.53398774339,581.0237797834197,649.6969040304843,0.0,-68.6731242470646,0.10570024856366317,649.6969014394325,649.6969040304843,1.7787337039903886e-11,3.9880932520823484e-09,5.12275517700076,0.12797813437445113,6
9,0.018443526619709376,0.018318960879497432,300.0,3990.5339877200336,4554.243043676161,563.709055956127,639.0470151550481,0.0,-75.33795919892111,0.11789110568123429,639.0470125118522,639.0470151550481,1.8460320122589376e-11,4.136152483175612e-09,5.120972690542764,0.1284751794347223,6
10,0.018318960879497432,0.01819795938828606,300.0,4554.243043651832,5055.486886210759,501.2438425589271,584.9035709117964,0.0,-83.65972835286925,0.14303165942798657,584.9035661826763,584.9035709117964,4.833318615861689e-11,8.085298670800281e-09,4.856072342912932,0.12347153825469308,5
11,0.01819795938828606,0.018073859857859004,300.0,5055.48688567067,5531.076768591034,475.5898829203643,569.6680341343379,0.0,-94.07815121397357,0.1651455682552626,569.6680295291728,569.6680341343379,4.730123500669864e-11,8.083944956702403e-09,4.714671374159234,0.1194732283820476,5
12,0.018073859857859004,0.01794,300.0,5531.076768032251,5944.557234613512,413.4804665812617,522.0865116598598,0.0,-108.60604507859807,0.20802308171745126,522.0865068626872,522.0865116598598,4.216647530916929e-11,9.188462914892655e-09,4.418845316888937,0.11252887298991687,5
13,0.01794,0.017794147603485837,300.0,5944.5572341214265,6294.2790957945035,349.721861673077,474.2718593903457,0.0,-124.5499977172687,0.26261308836111824,474.27185541772076,474.2718593903457,3.5780406068172685e-11,8.376261124682107e-09,4.077526440881747,0.1040696764110919,5
14,0.017794147603485837,0.017640997821350764,300.0,6294.279095366858,6576.53885678139,282.25976141453157,419.47980698638906,0.0,-137.2200455718575,0.32711954970530893,419.4798038815013,419.47980698638906,3.0823321534678356e-11,7.401757370469874e-09,3.6768167616971428,0.09419126025417647,5
15,0.017640997821350764,0.017484279411764708,300.0,6576.538856429477,6811.641311682551,235.10245525307346,381.57481700568263,0.0,-146.47236175260917,0.38386275829735333,381.57481436931045,381.57481700568263,2.9488015949036897e-11,6.909188106055034e-09,3.3457957169849992,0.08527116705647562,5
16,0.017484279411764708,0.017327721132897603,300.0,6811.641311367964,7014.029622626793,202.38831125882916,354.65367084625046,0.0,-152.2653595874213,0.42933535475354323,354.6536684416818,354.65367084625046,3.0159835770599104e-11,6.780047254465734e-09,3.0889088665643034,0.07783832521977543,5
17,0.017327721132897603,0.017175051742919386,300.0,7014.029622329866,7154.921506777474,140.8918844476084,295.3677967682245,0.0,-154.4759123206161,0.5229951064768024,295.36779510569437,295.3677967682245,2.664436116209271e-11,5.628677629096471e-09,2.6735996413395,0.0680916527865554,5
