time_s,radius_cm,temperature_C,C_kg_per_kg
0.0,0.0,28.0,2.55
0.0,0.1,28.0,2.5500000000000003
0.0,0.2,28.0,2.5500000000000003
0.0,0.30000000000000004,28.0,2.5500000000000003
0.0,0.4,28.0,2.5500000000000003
0.0,0.5,28.0,2.5500000000000003
0.0,0.6000000000000001,28.0,2.5500000000000003
0.0,0.7000000000000001,28.0,2.5500000000000003
0.0,0.8,28.0,2.5500000000000003
0.0,0.9,28.0,2.5500000000000003
0.0,1.0,28.0,2.5500000000000003
0.0,1.1,28.0,2.5500000000000003
0.0,1.2000000000000002,28.0,2.5500000000000003
0.0,1.3,28.0,2.5500000000000003
0.0,1.4000000000000001,28.0,2.5500000000000003
0.0,1.5,28.0,2.5500000000000003
0.0,1.6,28.0,2.5500000000000003
0.0,1.7000000000000002,28.0,2.5500000000000003
0.0,1.8,28.0,2.5500000000000003
0.0,1.9000000000000001,28.0,2.5500000000000003
0.0,2.0,28.0,2.5410595850601756
600.0,0.0,28.273933208199082,2.5499999999990646
600.0,0.1,28.276375734760222,2.549999999997064
600.0,0.2,28.283742151409,2.549999999978766
600.0,0.30000000000000004,28.296129332150258,2.5499999998339624
600.0,0.4,28.313732736676002,2.549999998716606
600.0,0.5,28.336753914469625,2.5499999907901407
600.0,0.6000000000000001,28.365519483671505,2.5499999383532126
600.0,0.7000000000000001,28.40041118278475,2.5499996172688144
600.0,0.8,28.44180244371279,2.5499978760504955
600.0,0.9,28.490298873532765,2.5499890305959627
600.0,1.0,28.5464081453606,2.549949064644407
600.0,1.1,28.61074513245603,2.5497882665602485
600.0,1.2000000000000002,28.68402617625935,2.5492092616102475
600.0,1.3,28.76712011228716,2.5473243711969706
600.0,1.4000000000000001,28.860715677242524,2.5419742090213906
600.0,1.5,28.965830919097925,2.528414791499842
600.0,1.6,29.083455360457492,2.4980309702513726
600.0,1.7000000000000002,29.214634204557797,2.4379604872126834
600.0,1.8,29.36070609750186,2.332091756469672
600.0,1.9000000000000001,29.523020549773094,2.16621984377541
600.0,2.0,29.703303320593818,1.9330567413713675
1200.0,0.0,29.771576726623664,2.549999590595132
1200.0,0.1,29.77744783033461,2.549999365011817
1200.0,0.2,29.795096592858613,2.54999836494016
1200.0,0.30000000000000004,29.824582790578347,2.5499952116743665
1200.0,0.4,29.866084197525367,2.5499857432185378
1200.0,0.5,29.919686384180466,2.5499587100332572
1200.0,0.6000000000000001,29.985653573413913,2.5498847709049315
1200.0,0.7000000000000001,30.06426657475214,2.549692158225312
1200.0,0.8,30.155707845892266,2.5492226798774156
1200.0,0.9,30.26052450185631,2.548126824481592
1200.0,1.0,30.378991527959045,2.5457338396587583
1200.0,1.1,30.511512965727434,2.540830298933303
1200.0,1.2000000000000002,30.658595428155706,2.531374257251394
1200.0,1.3,30.820913115679332,2.5141275816232738
1200.0,1.4000000000000001,30.998810288941513,2.4848260525743693
1200.0,1.5,31.19307879943551,2.437810235904547
1200.0,1.6,31.40441556161653,2.3668774124201355
1200.0,1.7000000000000002,31.633563369427463,2.2662302086660056
1200.0,1.8,31.881618473912397,2.1312003552225276
1200.0,1.9000000000000001,32.14966982600663,1.960259796346741
1200.0,2.0,32.439247194881716,1.7553580472655341
1800.0,0.0,32.196773076109366,2.549924463547072
1800.0,0.1,32.20445492856237,2.5499067598392187
1800.0,0.2,32.22752345502454,2.5498437092460047
1800.0,0.30000000000000004,32.2659869543985,2.549701415037181
1800.0,0.4,32.31996040611159,2.5494067875299753
1800.0,0.5,32.38939607971167,2.548824546002458
1800.0,0.6000000000000001,32.47443333969494,2.5477098978559964
1800.0,0.7000000000000001,32.57519174764042,2.545646140458408
1800.0,0.8,32.69163938749358,2.5419858951472825
1800.0,0.9,32.82415957458505,2.5356804305527674
1800.0,1.0,32.97278544249906,2.525281841779223
1800.0,1.1,33.137695253755226,2.508822414085099
1800.0,1.2000000000000002,33.319178533371655,2.4837708146250748
1800.0,1.3,33.51770374181416,2.446998273596361
1800.0,1.4000000000000001,33.73336533142742,2.395421870510412
1800.0,1.5,33.966737977014134,2.325673897716898
1800.0,1.6,34.218260188587465,2.2350082854352573
1800.0,1.7000000000000002,34.48837725381259,2.1216988082621233
1800.0,1.8,34.777835102398456,1.9851129791338211
1800.0,1.9000000000000001,35.08727691426225,1.8265625213913228
1800.0,2.0,35.41765568734718,1.6490349673270694
2400.0,0.0,34.99796651631851,2.5487208263259746
2400.0,0.1,35.006122509053796,2.5485647425486553
2400.0,0.2,35.03060663308685,2.5480550176361203
2400.0,0.30000000000000004,35.07140292180395,2.5470623682422198
2400.0,0.4,35.12859115734665,2.5453447745205158
2400.0,0.5,35.202061883050135,2.5425317279759536
2400.0,0.6000000000000001,35.291884589496476,2.53806517039931
2400.0,0.7000000000000001,35.398087511624624,2.531163858519751
2400.0,0.8,35.52052183284434,2.5208319792924136
2400.0,0.9,35.659443307722256,2.5056919625541187
2400.0,1.0,35.81472063899736,2.484188047878854
2400.0,1.1,35.98634339750913,2.4545189178353586
2400.0,1.2000000000000002,36.17437838754739,2.4147030534728464
2400.0,1.3,36.37902363584294,2.362629290876681
2400.0,1.4000000000000001,36.60006858114406,2.2966786182482934
2400.0,1.5,36.837712264679965,2.215280529881251
2400.0,1.6,37.0919588145772,2.11759652815552
2400.0,1.7000000000000002,37.36275318494205,2.003597434527454
2400.0,1.8,37.65022464748091,1.8739432950197024
2400.0,1.9000000000000001,37.95431738438009,1.7303983242811303
2400.0,2.0,38.275127803730925,1.5754814834591475
3000.0,0.0,37.81301767484115,2.5425196409825
3000.0,0.1,37.82084207463083,2.541989887859315
3000.0,0.2,37.84432241825857,2.540328112389531
3000.0,0.30000000000000004,37.8834182145514,2.537318678574098
3000.0,0.4,37.93816276395847,2.5325813640685597
3000.0,0.5,38.008390334863975,2.525594338509295
3000.0,0.6000000000000001,38.09408530584034,2.5156413146946446
3000.0,0.7000000000000001,38.19516921727927,2.5018303668686603
3000.0,0.8,38.31137352156122,2.483164000061462
3000.0,0.9,38.44277520413482,2.4583720376255624
3000.0,1.0,38.58905989611486,2.4262256471115458
3000.0,1.1,38.74999269083173,2.385447040335606
3000.0,1.2000000000000002,38.92537457941734,2.3347831762237576
3000.0,1.3,39.11508836544198,2.2730442019207224
3000.0,1.4000000000000001,39.318652688441375,2.1995918056479176
3000.0,1.5,39.53594243651122,2.113870174700823
3000.0,1.6,39.76670129645021,2.0159029742095695
3000.0,1.7000000000000002,40.0106944576508,1.9062432797719973
3000.0,1.8,40.2679313610858,1.7858165034585975
3000.0,1.9000000000000001,40.53839320480455,1.6561343784315508
3000.0,2.0,40.82230801534581,1.5189787708635214
3600.0,0.0,40.38187469147857,2.525442373326271
3600.0,0.1,40.38876890905806,2.5243583661168967
3600.0,0.2,40.40945123566263,2.5210268436830274
3600.0,0.30000000000000004,40.4438661846097,2.5152196517103356
3600.0,0.4,40.49200972448364,2.506541349971989
3600.0,0.5,40.55369055646025,2.494490227012624
3600.0,0.6000000000000001,40.62883682157786,2.4784022536901147
3600.0,0.7000000000000001,40.717310913350275,2.457509582200516
3600.0,0.8,40.81880448527261,2.4310339842077946
3600.0,0.9,40.933303143125556,2.3980116436791037
3600.0,1.0,41.06046121549133,2.357636860865201
3600.0,1.1,41.20001613292902,2.30913589963339
3600.0,1.2000000000000002,41.35176162879105,2.2518229558357654
3600.0,1.3,41.51560108836179,2.1851150209235533
3600.0,1.4000000000000001,41.69118736550308,2.108898225126358
3600.0,1.5,41.87854812472614,2.023095556907267
3600.0,1.6,42.07768904443134,1.928035396708228
3600.0,1.7000000000000002,42.28872999343076,1.8243653212345543
3600.0,1.8,42.51211428421732,1.7129084604788711
3600.0,1.9000000000000001,42.7483572814229,1.5948032323487553
3600.0,2.0,42.99829019581824,1.471313430055202
4200.0,0.0,42.595978987966475,2.4932746922739777
4200.0,0.1,42.601709002918085,2.4916258711351245
4200.0,0.2,42.61889540836006,2.4866136382239628
4200.0,0.30000000000000004,42.647482245059905,2.4780569300436013
4200.0,0.4,42.687450358412946,2.4656374108526586
4200.0,0.5,42.738620846074696,2.448983052305951
4200.0,0.6000000000000001,42.80091078078652,2.4275971292255822
4200.0,0.7000000000000001,42.87418162336394,2.4009348859282382
4200.0,0.8,42.958155350833636,2.368493863491245
4200.0,0.9,43.05279733185779,2.3296317422984347
4200.0,1.0,43.157802652459566,2.2838996967167344
4200.0,1.1,43.27293338339615,2.2308933164687432
4200.0,1.2000000000000002,43.39798845669685,2.1702925678524765
4200.0,1.3,43.53283169809862,2.10186196012653
4200.0,1.4000000000000001,43.6770800299592,2.0257295036077094
4200.0,1.5,43.830577506953716,1.9420108625693657
4200.0,1.6,43.993038152005965,1.851093026508857
4200.0,1.7000000000000002,44.164121091134064,1.7535471202965558
4200.0,1.8,44.343540846777216,1.6500107811019153
4200.0,1.9000000000000001,44.53086456854538,1.5412958042161802
4200.0,2.0,44.72566912316864,1.4282193395264404
4800.0,0.0,44.397822126525796,2.445735565427656
4800.0,0.1,44.40241598121605,2.4436448439027285
4800.0,0.2,44.41619854583166,2.437327452206946
4800.0,0.30000000000000004,44.4391366847517,2.426667071099259
4800.0,0.4,44.4712347312128,2.411448198290127
4800.0,0.5,44.51237586988805,2.3914492895958426
4800.0,0.6000000000000001,44.5625277055139,2.3663544947838973
4800.0,0.7000000000000001,44.6216194566627,2.33583496350393
4800.0,0.8,44.689471006557994,2.2996261723734768
4800.0,0.9,44.76610524724924,2.2573431583057046
4800.0,1.0,44.85132399066924,2.2087902687110583
4800.0,1.1,44.94498171563964,2.153802183058359
4800.0,1.2000000000000002,45.046959328076014,2.09227326507874
4800.0,1.3,45.1571866092699,2.0241503285043514
4800.0,1.4000000000000001,45.27537711276807,1.949653571736974
4800.0,1.5,45.40142872052826,1.8689538051717698
4800.0,1.6,45.53512363822347,1.7824032924721267
4800.0,1.7000000000000002,45.67619454416143,1.6904623749052363
4800.0,1.8,45.82442314818542,1.5936091196890865
4800.0,1.9000000000000001,45.979469826250465,1.4924337654990714
4800.0,2.0,46.14101031048483,1.38750115525334
5400.0,0.0,45.84421387794214,2.3857437987347105
5400.0,0.1,45.847753240348766,2.383375469467976
5400.0,0.2,45.85836837683553,2.376243309158706
5400.0,0.30000000000000004,45.87602269063194,2.364286459479797
5400.0,0.4,45.900700835474765,2.34737698525656
5400.0,0.5,45.932287361869214,2.3254153344386093
5400.0,0.6000000000000001,45.97072436236175,2.298229088797246
5400.0,0.7000000000000001,46.01591768782282,2.265652983741916
5400.0,0.8,46.067685275987,2.2275929128599885
5400.0,0.9,46.125991448948355,2.183842472169232
5400.0,1.0,46.19063057217852,2.1343684422320006
5400.0,1.1,46.26143226443082,2.0791500349448513
5400.0,1.2000000000000002,46.33823938606281,2.018201858314861
5400.0,1.3,46.42091897273781,1.9515635465798251
5400.0,1.4000000000000001,46.50916967627046,1.8794829706651444
5400.0,1.5,46.60279590089124,1.8021347947425055
5400.0,1.6,46.70148409690671,1.7198148058275728
5400.0,1.7000000000000002,46.804839106291865,1.6328737913440572
5400.0,1.8,46.91242990112238,1.5416354528668696
5400.0,1.9000000000000001,47.02367451862716,1.446473343051095
5400.0,2.0,47.137918513830755,1.347680051839183
6000.0,0.0,46.95291130440796,2.317480649171942
