time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.55,2.5036783082788596,28.0,28.0
600.0,0.02,2.549999998792487,0.9699783931078356,2.4617549392833995,2.5499999987355935,1.4566096965470645,13.289887235218657,-6.9843134288788065
1200.0,0.02,2.5499999948125573,0.6492890250567067,2.3998285005282627,2.549999993868279,1.1431796267771157,-0.7553995100988686,-8.307307823000713
1800.0,0.02,2.5499999878243225,0.5358196910723583,2.347735014452417,2.5499999845629633,1.0059266894461287,-5.743041912949309,-6.758679599100162
2400.0,0.02,2.549999972927487,0.4801631999216988,2.30021837790091,2.54999996451951,0.93958995743354,-6.147655022536867,-4.34067576259406
3000.0,0.02,2.549999932183683,0.4472170748071004,2.255028421083267,2.549999911103496,0.9054413995898258,-4.590689781147603,-1.7491165967652478
3600.0,0.02,2.549999786009484,0.4236724950239544,2.211240882631582,2.5499997305284023,0.8851076320355928,-2.372830438674896,0.7081392905497523
4200.0,0.02,2.549999122640925,0.4037841939505292,2.16846724860491,2.549998981794634,0.8695708291394978,-0.08595377916401503,2.794982192777411
4800.0,0.02,2.549995917347522,0.3867023375385045,2.1265615241385625,2.5499956409137656,0.856681701928058,2.027721803671966,4.694939090457865
5400.0,0.02,2.5499819861463937,0.370121251404735,2.0854557084706458,2.5499817404455687,0.8433915749873291,3.9151348199749236,6.224058518979348
6000.0,0.02,2.5499321511290503,0.3552307154678074,2.0451599131692078,2.5499321511290503,0.8308677915587261,5.546698761162645,7.678405775550516
6600.0,0.02,2.5497838180736894,0.34049800611865544,2.005631893371984,2.5497838180736894,0.817474495338023,6.98682131872215,8.839857129975996
7200.0,0.02,2.5494094783675303,0.32697916278799033,1.9668893350873138,2.5494094783675303,0.804473496937331,8.241464162708553,9.938291423948044
7800.0,0.02,2.548597274111895,0.31339481859287105,1.928930128451039,2.548597274111895,0.790716465514591,9.339871025104799,10.835423388529307
8400.0,0.02,2.547047893245268,0.3020193098998676,1.8917010386052102,2.547047893245268,0.7786168394820056,10.361820502308603,11.804071564634626
9000.0,0.02,2.5443879084214163,0.29068298470163945,1.8551877749303987,2.5443879084214163,0.7662518329800535,11.301979199815548,12.663807199260589
9600.0,0.02,2.540217607080055,0.27946483834491764,1.819398606338841,2.540217607080055,0.7535366321282045,12.137811069741645,13.345600705974846
10200.0,0.02,2.534150722697043,0.2691693483117109,1.784295620117758,2.534150722697043,0.7415726944680712,12.920483751035817,14.075863540990838
10800.0,0.02,2.525848751928118,0.25945575502560164,1.7498559956531174,2.525848751928118,0.7301293070066738,13.650684807891992,14.827324279522713
