time_s,proxy_scale,L_v_J_per_kg,j_w_outer_max_kg_m2_s,raw_boundary_loss_rate_kg_s,proxy_boundary_loss_rate_kg_s,latent_power_W,boundary_latent_heat_flux_max_W_m2,component_mode,bound_fraction,release_tau_s,free_flux_factor,total_water_kg,bound_water_kg,liquid_water_kg,phase_split_residual_kg,moisture_predictor_relative_residual,source_definition
120.0,1.0,2400000.0,0.0011731861313579515,1.987116761400465e-05,1.987116761400465e-05,47.69080227361116,2815.6467152590835,liquid_surface,0.0,0.0,1.0,0.25797495105186946,0.0,0.25797495105186946,0.0,4.945343158072418e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
240.0,1.0,2400000.0,0.001012122188652891,1.7040006058352204e-05,1.7040006058352204e-05,40.89601454004529,2429.0932527669383,liquid_surface,0.0,0.0,1.0,0.2560953853076335,0.0,0.2560953853076335,0.0,4.0123682989561245e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
360.0,1.0,2400000.0,0.0009007861063210456,1.507997670258159e-05,1.507997670258159e-05,36.19194408619582,2161.8866551705096,liquid_surface,0.0,0.0,1.0,0.2543824130021366,0.0,0.2543824130021366,0.0,4.256709926830302e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
480.0,1.0,2400000.0,0.0008194223570543433,1.3665585668273958e-05,1.3665585668273958e-05,32.7974056038575,1966.613656930424,liquid_surface,0.0,0.0,1.0,0.2527995612703323,0.0,0.2527995612703323,0.0,4.814710303828454e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
600.0,1.0,2400000.0,0.0007563399313744688,1.258218517199485e-05,1.258218517199485e-05,30.19724441278764,1815.2158352987253,liquid_surface,0.0,0.0,1.0,0.251326287154255,0.0,0.251326287154255,0.0,2.1479886382752944e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
720.0,1.0,2400000.0,0.0007065257793188339,1.1736862880006627e-05,1.1736862880006627e-05,28.168470912015906,1695.6618703652014,liquid_surface,0.0,0.0,1.0,0.2499410915009074,0.0,0.2499410915009074,0.0,2.5494023712714713e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
840.0,1.0,2400000.0,0.0006659725222406797,1.105637408385075e-05,1.105637408385075e-05,26.5352978012418,1598.334053377631,liquid_surface,0.0,0.0,1.0,0.24862927813765445,0.0,0.24862927813765445,0.0,2.6426700481440408e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
960.0,1.0,2400000.0,0.0006323470002405058,1.0497792910853728e-05,1.0497792910853728e-05,25.19470298604895,1517.6328005772139,liquid_surface,0.0,0.0,1.0,0.24737939458660724,0.0,0.24737939458660724,0.0,2.8759003963521483e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1080.0,1.0,2400000.0,0.0006041444109273107,1.0033917352852403e-05,1.0033917352852403e-05,24.081401646845766,1449.9465862255456,liquid_surface,0.0,0.0,1.0,0.2461810909122134,0.0,0.2461810909122134,0.0,4.706517165493883e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1200.0,1.0,2400000.0,0.0005804916605637006,9.648544682768356e-06,9.648544682768356e-06,23.156507238644053,1393.1799853528814,liquid_surface,0.0,0.0,1.0,0.24502591630469459,0.0,0.24502591630469459,0.0,3.206032616908375e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1320.0,1.0,2400000.0,0.0005603563568676421,9.323011727619945e-06,9.323011727619945e-06,22.375228146287867,1344.855256482341,liquid_surface,0.0,0.0,1.0,0.24390795517448738,0.0,0.24390795517448738,0.0,2.571099356682103e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1440.0,1.0,2400000.0,0.000543191494300151,9.047637984988222e-06,9.047637984988222e-06,21.714331163971732,1303.6595863203625,liquid_surface,0.0,0.0,1.0,0.24282118086727097,0.0,0.24282118086727097,0.0,4.7533191098350925e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1560.0,1.0,2400000.0,0.0005283011419379627,8.809972428703592e-06,8.809972428703592e-06,21.14393382888862,1267.9227406511104,liquid_surface,0.0,0.0,1.0,0.24176203779635447,0.0,0.24176203779635447,0.0,4.010005176808519e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1680.0,1.0,2400000.0,0.0005153433066063448,8.604001593580932e-06,8.604001593580932e-06,20.649603824594237,1236.8239358552275,liquid_surface,0.0,0.0,1.0,0.24072688607950163,0.0,0.24072688607950163,0.0,3.6125120759500517e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1800.0,1.0,2400000.0,0.0005040210482454052,8.424587431171363e-06,8.424587431171363e-06,20.21900983481127,1209.6505157889724,liquid_surface,0.0,0.0,1.0,0.23971264653539914,0.0,0.23971264653539914,0.0,3.5324425169314775e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1920.0,1.0,2400000.0,0.0004946651091144724,8.277601220011371e-06,8.277601220011371e-06,19.86624292802729,1187.1962618747336,liquid_surface,0.0,0.0,1.0,0.2387145677589531,0.0,0.2387145677589531,0.0,3.7512250394506605e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2040.0,1.0,2400000.0,0.000486404647455751,8.144657234351288e-06,8.144657234351288e-06,19.54717736244309,1167.3711538938023,liquid_surface,0.0,0.0,1.0,0.23773287699022688,0.0,0.23773287699022688,0.0,4.287316061781793e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2160.0,1.0,2400000.0,0.0004824798607430839,8.031504433861402e-06,8.031504433861402e-06,19.275610641267367,1157.9516657834015,liquid_surface,0.0,0.0,1.0,0.2367641000223278,0.0,0.2367641000223278,0.0,1.1664349122620651e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2280.0,1.0,2400000.0,0.0004787422294773501,7.927995955896504e-06,7.927995955896504e-06,19.02719029415161,1148.9813507456402,liquid_surface,0.0,0.0,1.0,0.23580800234222177,0.0,0.23580800234222177,0.0,1.4367974250556573e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2400.0,1.0,2400000.0,0.00047575781542915816,7.84245314424913e-06,7.84245314424913e-06,18.82188754619791,1141.8187570299797,liquid_surface,0.0,0.0,1.0,0.23486172441649947,0.0,0.23486172441649947,0.0,1.832600828499566e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2520.0,1.0,2400000.0,0.0004730894256697817,7.767035370977613e-06,7.767035370977613e-06,18.64088489034627,1135.4146216074762,liquid_surface,0.0,0.0,1.0,0.23392430337942866,0.0,0.23392430337942866,0.0,2.369897746001256e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2640.0,1.0,2400000.0,0.00047076346620603446,7.701860034093732e-06,7.701860034093732e-06,18.484464081824957,1129.8323188944828,liquid_surface,0.0,0.0,1.0,0.23299457301132903,0.0,0.23299457301132903,0.0,3.0719933965235394e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2760.0,1.0,2400000.0,0.0004686259779972232,7.644335490178127e-06,7.644335490178127e-06,18.346405176427506,1124.7023471933358,liquid_surface,0.0,0.0,1.0,0.2320718683448699,0.0,0.2320718683448699,0.0,3.94133468102829e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2880.0,1.0,2400000.0,0.00046622708626305827,7.587492538092975e-06,7.587492538092975e-06,18.20998209142314,1118.9450070313399,liquid_surface,0.0,0.0,1.0,0.23115668155200728,0.0,0.23115668155200728,0.0,4.888332346999573e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3000.0,1.0,2400000.0,0.0004641893359002791,7.540313349353638e-06,7.540313349353638e-06,18.09675203844873,1114.05440616067,liquid_surface,0.0,0.0,1.0,0.23024671719133274,0.0,0.23024671719133274,0.0,1.8761985944127922e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3120.0,1.0,2400000.0,0.0004617522049183919,7.490709452664687e-06,7.490709452664687e-06,17.97770268639525,1108.2052918041404,liquid_surface,0.0,0.0,1.0,0.22934348830874957,0.0,0.22934348830874957,0.0,2.2628039372265134e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3240.0,1.0,2400000.0,0.00045977089796122276,7.451355480340481e-06,7.451355480340481e-06,17.883253152817154,1103.4501551069347,liquid_surface,0.0,0.0,1.0,0.2284442359423656,0.0,0.2284442359423656,0.0,2.7348530249430468e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3360.0,1.0,2400000.0,0.0004577430323539494,7.414380195379264e-06,7.414380195379264e-06,17.794512468910234,1098.5832776494785,liquid_surface,0.0,0.0,1.0,0.22754996716238124,0.0,0.22754996716238124,0.0,3.294650823720314e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3480.0,1.0,2400000.0,0.00045550330515580926,7.377205773282185e-06,7.377205773282185e-06,17.705293855877244,1093.2079323739422,liquid_surface,0.0,0.0,1.0,0.22666058954857207,0.0,0.22666058954857207,0.0,3.8477369110229344e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3600.0,1.0,2400000.0,0.0004531259156475653,7.34083122547729e-06,7.34083122547729e-06,17.617994941145493,1087.5021975541567,liquid_surface,0.0,0.0,1.0,0.22577591605224226,0.0,0.22577591605224226,0.0,4.408342159786538e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
