time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
300.0,-9088.279089528323,-9088.279089528323,0.0,301.15000000000003,14.124059004936422,44.418322636915974,4.920858356817354e-11,6.554364517796785e-08,7.211887369687887e-12
600.0,-4470.481525099469,-4470.481525099469,0.0,283.7324744698736,17.152332917868705,32.05393799552566,3.790871923218893e-11,-1.8023829397861846e-06,3.5026973656520794e-10
900.0,-2443.1936882645223,-2443.1936882645223,0.0,275.11401874012154,18.607026258394793,26.75100523309822,4.6816302965745654e-11,4.146505489188712e-06,7.428207372860856e-10
1200.0,-1269.8616329407919,-1269.8616329407919,0.0,270.374191771045,19.51225848513338,23.745130583274825,4.648572737165993e-11,-3.4983581826963928e-06,5.976342488085688e-10
1500.0,-571.9373427342294,-571.9373427342294,0.0,267.8960932898591,19.93539628018477,21.841854087606634,4.4256813046696665e-11,-5.076697107142536e-07,8.488581542417314e-11
1800.0,-79.03928239986885,-79.03928239986885,0.0,266.7742800931538,20.248432150347867,20.511896416601438,3.149300545327941e-11,-2.5237975194158935e-06,4.1547208868260203e-10
2100.0,190.8137369776427,190.8137369776427,0.0,266.62040908849656,20.255412175005972,19.619366376996545,2.5291302512072607e-11,-2.4251853290024883e-06,3.991007947322887e-10
2400.0,391.28003513943105,391.28003513943105,0.0,267.0018809800833,20.243733167135016,18.939466372340867,3.3915628609419746e-11,-3.2988136240419408e-06,5.431826888197097e-10
2700.0,509.29075949878313,509.29075949878313,0.0,267.78620840947684,20.15971487043312,18.4620789982421,2.934932955176281e-11,-2.1585233298537787e-06,3.569037465272781e-10
3000.0,533.6009477230707,533.6009477230707,0.0,268.8118522563014,19.88717291368129,18.10850308031989,3.198351004746477e-11,-2.2853498649055837e-06,3.8305257947337293e-10
3300.0,585.3427917309047,585.3427917309047,0.0,269.8916980536939,19.736403656555826,17.7852610074102,4.607064702974592e-11,-3.0127833952064975e-06,5.088369437569314e-10
3600.0,567.8580773128062,567.8580773128062,0.0,271.08231586692966,19.465251008946655,17.572390737953246,4.7127478399726676e-11,-3.985216608271003e-06,6.824497333631968e-10
3900.0,546.1841031551301,546.1841031551301,0.0,272.243101471911,19.18093839165091,17.360324707659444,3.524318765264998e-11,-2.042309233729611e-06,3.549199370104139e-10
4200.0,507.8032541678066,507.8032541678066,0.0,273.3651611557113,18.862503061630164,17.169825541722176,2.5926498849110856e-11,-1.8045899423668743e-06,3.1890252254621595e-10
4500.0,486.5439374524649,486.5439374524649,0.0,274.41353063191474,18.603181403284246,16.981368272558772,2.4339382824397136e-11,-1.7651774442128954e-06,3.162859452095771e-10
4800.0,472.08402307278965,472.08402307278965,0.0,275.42302912944996,18.38772066694989,16.814107250736416,2.5955216631536324e-11,-1.7912520888785366e-06,3.247188928094706e-10
5100.0,412.26236848881246,412.26236848881246,0.0,276.4073979502467,18.041012676416845,16.66680477693954,2.3065394651107016e-11,-1.3543790942094347e-06,2.502407742664902e-10
5400.0,391.667043155957,391.667043155957,0.0,277.2711174264953,17.80047215328915,16.494915338308754,2.5434112530680822e-11,-1.3381616099650273e-06,2.5058541489638023e-10
5700.0,385.39371069261273,385.39371069261273,0.0,278.0957408379523,17.62112666327176,16.336480956238475,2.945339488720761e-11,-1.417372629930469e-06,2.6811994053417353e-10
6000.0,365.9236570352738,365.9236570352738,0.0,278.91117397340156,17.412553036846916,16.19280750886467,3.158043128747269e-11,-1.3593995049632213e-06,2.602336184488243e-10
6300.0,327.05602176868445,327.05602176868445,0.0,279.6891480805701,17.147827134731447,16.057640391653226,3.051348664024606e-11,-1.1547816711754422e-06,2.244758013366664e-10
6600.0,293.6434543283822,293.6434543283822,0.0,280.38775057091755,16.88996660089982,15.911155075816337,4.8543136962971e-11,-3.1966632150215446e-06,6.308801137300139e-10
