time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.5499999999999994,1.9451924969698655,27.999999999999943,27.999999999999943
3600.0,0.01794,2.5498600599793937,1.0054547355964014,2.210650745426929,2.5498600599793937,1.501868583589607,39.19670883653765,42.82241720922383
7200.0,0.01625,2.5335502665519174,0.6490903477442357,1.9285121062472956,2.5335502665519174,1.039664526378651,48.021133587019335,48.903381997359986
10800.0,0.01552,2.4316167526742634,0.46557791846450447,1.6796774345996974,2.4316167526742634,0.9440986508427456,49.72344444357128,49.89223850363027
14400.0,0.01477,2.235518430843379,0.3569716009103061,1.4623131041403878,2.235518430843379,0.8652822833476049,50.02104051662093,50.074038348117654
18000.0,0.01424,1.9960010679079347,0.2839073339420572,1.2716889342693378,1.9960010679079347,0.6520736387049826,50.002640765877175,50.00089460518899
21600.0,0.01374,1.7533790177780488,0.23198497728595552,1.1048793590655552,1.7533790177780488,0.6526824509668779,49.99913545137463,49.99904774672751
25200.0,0.01337,1.5278086618926119,0.19334377751824347,0.9596313412258586,1.5278086618926119,0.513220577596784,49.99894346168179,49.99893931290063
28800.0,0.01311,1.3277233934639348,0.16419496556324628,0.8343788093663216,1.3277233934639348,0.40646583966746885,49.99893476956515,49.998934606763896
32400.0,0.01291,1.155801066833652,0.14221697099715974,0.7278880840665661,1.155801066833652,0.45697177130442096,49.99893445889495,49.99893444637087
36000.0,0.012729999999999998,1.009786117769219,0.12574884941233197,0.6379761424070607,1.009786117769219,0.3800235804763323,49.99893443681873,49.99893443266717
39600.0,0.0126,0.8866530596686132,0.11334107686342795,0.5625005914698468,0.8866530596686132,0.31992754066328266,49.99893442961417,49.998934428254074
43200.0,0.01248,0.7831686039379366,0.10391667376524301,0.49939915293717657,0.7831686039379366,0.2701532351933561,49.99893442729143,49.998934426854476
46800.0,0.0124,0.6965360940121896,0.09663811356027388,0.44685792090697224,0.6965360940121896,0.23188091912445136,49.99893442655673,49.998934426419225
50400.0,0.01233,0.623984320020795,0.09093313659511938,0.403139731182865,0.623984320020795,0.20072580488914513,49.99893442632839,49.9989344262861
54000.0,0.01226,0.563071819647824,0.08638275044058524,0.3666877681591979,0.563071819647824,0.17339837480850262,49.99893442625904,49.998934426246024
57600.0,0.01221,0.5117947323972518,0.08268899892018379,0.33619493592018385,0.5117947323972518,0.15186674734277134,49.99893442623795,49.99893442623414
61200.0,0.01218,0.4685447584247504,0.07964407418856803,0.3106049864358908,0.4685447584247504,0.13561273021022405,49.998934426231926,49.99893442623079
64800.0,0.01214,0.43188316012073014,0.07710064373008937,0.28899758024660815,0.43188316012073014,0.12083329369671432,49.99893442623028,49.99893442622994
68400.0,0.012119999999999999,0.4006232990085465,0.07494826062965287,0.27061293234064737,0.4006232990085465,0.11019322450563404,49.99893442623005,49.99893442622982
72000.0,0.0121,0.3738309800267211,0.07310608354761043,0.2548633125954588,0.3738309800267211,0.10116462025013788,49.99893442623005,49.998934426229766
75600.0,0.01208,0.35070954433593127,0.07151308866516348,0.24125820042507642,0.35070954433593127,0.09343419075703747,49.99893442623005,49.99893442622982
79200.0,0.01206,0.3306199037018053,0.07012245961905098,0.22940991394603588,0.3306199037018053,0.08674972428328002,49.998934426229994,49.99893442622971
82800.0,0.01205,0.31307359118083405,0.06889843253231095,0.21902534878928642,0.31307359118083405,0.08188732219762715,49.998934426229994,49.99893442622971
86400.0,0.01204,0.2976531917346677,0.0678130890536659,0.2098609143998268,0.2976531917346677,0.07768797759080884,49.998934426229994,49.998934426229766
