time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
150.0,moving-reference-moisture,830.3070166863064,-1.2871156032967006e-05,1.2871156032967006e-05,-1.2871156057040045e-05,2.407303889106864e-14,2.939267025617908e-11
300.0,moving-reference-moisture,840.5754351922644,-1.1601398554293575e-05,1.1601398554293575e-05,-1.1601398543760913e-05,-1.053266157559525e-14,1.4729196710512715e-11
450.0,moving-reference-moisture,850.7802527685499,-1.0409341479538483e-05,1.0409341479538483e-05,-1.0409341473659068e-05,-5.8794149290861825e-15,8.2097689847152e-12
600.0,moving-reference-moisture,860.8950662778333,-9.662326142160333e-06,9.662326142160333e-06,-9.662326142678999e-06,5.186653786581202e-16,1.7027393019983784e-12
750.0,moving-reference-moisture,870.892091130354,-9.09699224728507e-06,9.09699224728507e-06,-9.096992264595792e-06,1.7310722557543727e-14,2.7109255186112707e-11
900.0,moving-reference-moisture,880.7421937339468,-8.633089734799508e-06,8.633089734799508e-06,-8.633089743996753e-06,9.197244677547171e-15,1.4088586695411947e-11
1050.0,moving-reference-moisture,890.4149386540143,-8.26797347963939e-06,8.26797347963939e-06,-8.267973484648257e-06,5.008866653150208e-15,6.981098555495159e-12
1200.0,moving-reference-moisture,899.8786516217094,-7.964758759806523e-06,7.964758759806523e-06,-7.964758763664133e-06,3.857609964428264e-15,5.5701597711391e-12
1350.0,moving-reference-moisture,909.1004994413421,-7.707318609653825e-06,7.707318609653825e-06,-7.707318613557042e-06,3.903217606440225e-15,4.576447274295294e-12
1500.0,moving-reference-moisture,918.0465877280382,-7.468719705154557e-06,7.468719705154557e-06,-7.46871970672846e-06,1.5739024124793166e-15,2.336063241277595e-12
1650.0,moving-reference-moisture,926.6820772514976,-7.272953733530167e-06,7.272953733530167e-06,-7.2729537345013645e-06,9.711978129264137e-16,1.1297714571564544e-12
1800.0,moving-reference-moisture,934.9713194697231,-7.117675654558701e-06,7.117675654558701e-06,-7.117675654091414e-06,-4.672869011765161e-16,9.685007551072082e-13
1950.0,moving-reference-moisture,942.844711920382,-6.963357169638533e-06,6.963357169638533e-06,-6.963357168819896e-06,-8.186370147305472e-16,1.2802344869552818e-12
2100.0,moving-reference-moisture,950.3006299465071,-6.8323646074948265e-06,6.8323646074948265e-06,-6.832364606954765e-06,-5.400614309057639e-16,1.727459639054403e-12
2250.0,moving-reference-moisture,957.4083946470619,-6.721402117958701e-06,6.721402117958701e-06,-6.721402118536874e-06,5.781728313345239e-16,2.3744634608159095e-12
2400.0,moving-reference-moisture,964.2417015822199,-6.62457456545133e-06,6.62457456545133e-06,-6.624574567271244e-06,1.8199146616798556e-15,3.0078769003629894e-12
2550.0,moving-reference-moisture,970.8782808584139,-6.537466958411421e-06,6.537466958411421e-06,-6.537466961321121e-06,2.909699628320713e-15,3.5927310626837742e-12
2700.0,moving-reference-moisture,977.3996367576663,-6.465727821607427e-06,6.465727821607427e-06,-6.465727825670804e-06,4.06337713720591e-15,4.4155694164782456e-12
2850.0,moving-reference-moisture,983.8908793358044,-6.389650811403006e-06,6.389650811403006e-06,-6.389650815649283e-06,4.246276961506531e-15,4.471591127004428e-12
