step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,300.0,0.0,240.55865535832757,240.55865535832757,240.55865732257658,0.0,-1.9642490087790065e-06,8.16536403487259e-09,240.55865535832757,240.55865732257658,2.977151499326288e-11,8.16536403487259e-09,1.3385258310171464,0.03349144204252362,5
2,0.02,0.02,300.0,240.55865535679362,627.4603790995053,386.9017237427117,390.695006992991,0.0,-3.7932832502793303,0.009709065082440077,390.69500438828777,390.695006992991,3.991900113401483e-11,6.6668454780029214e-09,2.5134021609220163,0.06874058703945177,5
3,0.02,0.02,300.0,627.4603790866092,1129.5035257658442,502.04314667923495,510.3579836151721,0.0,-8.314836935937137,0.016292165897039867,510.35798012357196,510.3579836151721,4.336611952074214e-11,6.841472530199978e-09,3.528489709015773,0.10158843416373942,5
4,0.02,0.02,300.0,1129.503525749606,1728.7700945223055,599.2665687726994,612.611347976424,0.0,-13.344779203724556,0.021783434550804507,612.611343716901,612.611347976424,4.6867416228106114e-11,6.9530591506015465e-09,4.416977994432617,0.13164788364755112,5
5,0.02,0.02,300.0,1728.7700945230906,2353.5423434912127,624.7722489681221,643.5975054947178,0.0,-18.825256526595695,0.029250045821922782,643.5975009857693,643.5975054947178,4.577307707521794e-11,7.0058513460209856e-09,4.8671575406587735,0.15046999502358932,5
6,0.02,0.02,300.0,2353.542343509666,3018.113915670439,664.571572160773,688.5977779290099,0.0,-24.026205768236878,0.03489149477144236,688.5977745467746,688.5977779290099,3.183034575242709e-11,4.9117719688092935e-09,5.288483406613471,0.16689133453793714,5
7,0.02,0.02,300.0,3018.11391573203,3657.5503532452262,639.4364375131963,668.8157923876322,0.0,-29.379354874435876,0.04392742397656811,668.8157887359198,668.8157923876322,4.08518701334317e-11,5.459967372220332e-09,5.313602739560193,0.17240688253457584,5
8,0.02,0.02,300.0,3657.5503532948205,4288.182201852262,630.6318485574411,664.887238836245,0.0,-34.25539027880393,0.05152060120564396,664.8872368884532,664.887238836245,3.6937859905836974e-11,2.929506993165475e-09,5.329430417734192,0.17570359967660243,5
9,0.02,0.02,300.0,4288.182201929645,4899.322693033643,611.1404911039981,650.1380682152114,0.0,-38.99757711121333,0.059983531218639835,650.1380665399076,650.1380682152114,3.485622392458469e-11,2.576843096082779e-09,5.264155794090003,0.17599694183462533,5
10,0.02,0.02,300.0,4899.322693125938,5443.306491635034,543.9837985090962,587.5172687083875,0.0,-43.53347019929129,0.07409734575971927,587.5172656621868,587.5172687083875,4.4994469192912696e-11,5.184870120255202e-09,4.895697282602238,0.16752532465617934,5
11,0.02,0.02,300.0,5443.306491674322,5965.721558684538,522.4150670102154,569.8478176485336,0.0,-47.432750638318225,0.08323757531273628,569.847815318425,569.8478176485336,3.6874401932960785e-11,4.08900153361192e-09,4.711005256568802,0.1621556931760339,5
12,0.02,0.02,300.0,5965.721558761397,6431.3184513893275,465.5968926279302,516.8274085812839,0.0,-51.23051595335369,0.09912499821552406,516.8274063196546,516.8274085812839,3.1192384518735803e-11,4.375985449591552e-09,4.35110399357302,0.15213741119354193,5
13,0.02,0.02,300.0,6431.31845143146,6841.466356038175,410.1479046067152,464.69293616755346,0.0,-54.545031560838254,0.11737865440926577,464.69293324616643,464.69293616755346,3.8617279997279395e-11,6.2867041753713295e-09,3.956478134613365,0.14029772671170346,5
14,0.02,0.02,300.0,6841.466356010734,7189.4031925581185,347.9368365473847,405.36188144584617,0.0,-57.425044898461465,0.14166365296519154,405.36187908118194,405.36188144584617,2.4731088230678817e-11,5.8334647001642624e-09,3.5052519059839753,0.12639890710818014,5
15,0.02,0.02,300.0,7189.403192545567,7495.921907467737,306.51871492216924,366.3370019249941,0.0,-59.81828700282489,0.16328759226749479,366.33700007946555,366.3370019249941,1.9770540792652073e-11,5.0377891475136654e-09,3.155976781364595,0.11462271625527232,5
