step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019753705501618122,0.019753705501618122,300.0,0.0,231.809011330729,231.809011330729,231.8090127508234,0.0,-1.4200944065123622e-06,6.126139746079903e-09,231.809011330729,231.8090127508234,2.0221073632790478e-11,6.126139746079903e-09,1.2288067990522271,0.028158538969876214,5
2,0.019753705501618122,0.019519190938511326,300.0,231.8090113182826,595.0513842564629,363.2423729381803,371.0558073960788,0.0,-7.813434457898495,0.02105730270799439,371.0558042676712,371.0558073960788,4.1487223535932493e-11,8.431097330417922e-09,2.312033366055911,0.056780652978196615,5
3,0.019519190938511326,0.01929800970873786,300.0,595.0513842121682,1055.4403876633098,460.38900345114166,478.7479622706798,0.0,-18.358958819538145,0.03834785788426637,478.7479591422357,478.7479622706798,2.732850369393827e-11,6.534636943016921e-09,3.2415662011758952,0.08218334435087699,6
4,0.01929800970873786,0.019091715210355985,300.0,1055.44038766289,1593.6348279902236,538.1944403273335,568.2983404630395,0.0,-30.103900135706,0.05297200078250778,568.2983366025912,568.2983404630395,4.57962597305041e-11,6.792995834870615e-09,4.043184602931068,0.10420986876039776,5
5,0.019091715210355985,0.018901860841423947,300.0,1593.6348277350453,2142.47203011732,548.8372023822749,590.8241920224309,0.0,-41.986989640156025,0.07106511582816495,590.8241893094989,590.8241920224309,2.4701883226469202e-11,4.591775370615063e-09,4.436891268331841,0.11680711467085174,5
6,0.018901860841423947,0.01873,300.0,2142.4720297807035,2717.0182778206636,574.5462480399601,626.2569551825761,0.0,-51.710707142616,0.08257107041236851,626.2569519641934,626.2569551825761,3.196794894440293e-11,5.139077047646479e-09,4.793354187043111,0.12697401957396406,5
7,0.01873,0.018578318897138145,300.0,2717.018277344763,3260.725003046372,543.7067257016088,602.9570254857101,0.0,-59.250299784101344,0.09826620684346858,602.9570226053951,602.9570254857101,2.893971028282144e-11,4.7769822979103545e-09,4.7895494505790515,0.12897686014044585,5
8,0.018578318897138145,0.018443526619709376,300.0,3260.72500256195,3790.7257497775563,530.0007472156062,594.7196740190511,0.0,-64.7189268034449,0.10882257579622581,594.7196711420769,594.7196740190511,3.136681637272586e-11,4.837529951364064e-09,4.774740439799745,0.12925423449859794,5
9,0.018443526619709376,0.018318960879497432,300.0,3790.7257492441486,4297.1284116196875,506.40266237553897,577.074043317419,0.0,-70.67138094187999,0.12246501425642406,577.0740405224913,577.074043317419,3.219605606624338e-11,4.843273974751988e-09,4.686823448535565,0.12741350949829666,5
10,0.018318960879497432,0.01819795938828606,300.0,4297.128411066094,4736.358037172899,439.229626106805,517.3536854261022,0.0,-78.1240593192972,0.1510070605855504,517.3536826597516,517.3536854261022,2.3966355075087955e-11,5.347116787016158e-09,4.33123243811561,0.11952520316288442,6
11,0.01819795938828606,0.018073859857859004,300.0,4736.358037157542,5146.709254854258,410.35121769671605,497.78516570176396,0.0,-87.43394800504791,0.17564594935605587,497.78516171666365,497.78516570176396,4.972220904059676e-11,8.00566304746733e-09,4.139063588962731,0.11369631056724305,5
12,0.018073859857859004,0.01794,300.0,5146.709254386411,5493.502187376695,346.7929329902836,447.2535863023497,0.0,-100.46065331206609,0.22461676415525325,447.2535824521217,447.2535863023497,4.3917990629772265e-11,8.60860170039103e-09,3.792580212937291,0.10478719872423617,5
13,0.01794,0.017794147603485837,300.0,5493.502186979002,5776.8205708626265,283.31838388362485,397.93101845091655,0.0,-114.6126345672917,0.28802136363599107,397.93101539203394,397.93101845091655,3.860659039262129e-11,7.686967012530217e-09,3.4172551271908214,0.09470130021127361,5
