step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019875477346278318,0.019875477346278318,150.0,0.0,65.94983180991223,65.94983180991223,65.94983408884904,0.0,-2.2789368188114167e-06,3.45556110989026e-08,65.94983180991223,65.94983408884904,3.5304780216868724e-11,3.45556110989026e-08,1.43471495554676,0.04282234659084608,5
2,0.019875477346278318,0.019753705501618122,150.0,65.94983180925448,183.38589753037152,117.43606572111705,118.80469769193583,0.0,-1.3686319708187824,0.011520015600457874,118.80469634514013,118.80469769193583,3.528112024759173e-11,1.1336215866283542e-08,3.0318369099212346,0.09145768734182053,5
3,0.019753705501618122,0.0196348786407767,150.0,183.38589752984672,332.6915277375901,149.30563020774338,152.7605159217468,0.0,-3.45488571400341,0.022616352747677367,152.76051457793045,152.7605159217468,3.659365445717958e-11,8.796882678232549e-09,4.372640509331053,0.1323206713653132,5
4,0.0196348786407767,0.019519190938511326,150.0,332.69152773644566,514.2406406514006,181.5491129149549,187.37689055236203,0.0,-5.827777637407138,0.031101901735201328,187.37688919060577,187.37689055236203,4.411215895029168e-11,7.2674717651500376e-09,5.715158919143572,0.172487307330081,5
5,0.019519190938511326,0.019406836569579287,150.0,514.2406406461105,728.3800592571993,214.1394186110888,222.6539779998792,0.0,-8.514559388790417,0.03824121834820771,222.65397715346853,222.6539779998792,3.5453452728887626e-11,3.801462156357821e-09,7.087289574930749,0.21299831569943684,5
6,0.019406836569579287,0.01929800970873786,150.0,728.3800592478489,955.4872654550802,227.10720620723134,238.59848327966168,0.0,-11.491277072430336,0.048161567980134184,238.59848224336494,238.59848327966168,3.9736719113539266e-11,4.343266239863558e-09,8.03941688789035,0.24109532836379527,5
7,0.01929800970873786,0.019192904530744338,150.0,955.4872654428007,1203.5246119870835,248.03734654428285,262.4246557595552,0.0,-14.387309215272353,0.05482453305932742,262.4246546845821,262.4246557595552,4.574831178451772e-11,4.096311415859768e-09,9.05568189808722,0.2702972865658033,5
8,0.019192904530744338,0.019091715210355985,150.0,1203.5246119728758,1469.1205983180464,265.59598634517056,282.9464549374024,0.0,-17.350468592231834,0.0613206784869256,282.9464536072954,282.9464549374024,4.258138400867363e-11,4.700914211819882e-09,9.989083503024915,0.2968990958996089,5
9,0.019091715210355985,0.018994635922330097,150.0,1469.1205982984166,1745.5684282434836,276.44782994506704,296.7374311523894,0.0,-20.289601207322335,0.0683756044140674,296.73742964898395,296.7374311523894,4.782094332025966e-11,5.0664502376895045e-09,10.736587098157193,0.3179913005047765,5
10,0.018994635922330097,0.018901860841423947,150.0,1745.5684282189532,2014.2452153496924,268.6767871307393,291.74777625625785,0.0,-23.070989125518565,0.07907854319086247,291.7477748554873,291.74777625625785,4.520197143408819e-11,4.801306666631374e-09,10.984090667029482,0.32488453536795436,5
