step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,120.0,0.0,48.01855835219648,48.01855835219648,48.01855859721929,0.0,-2.450228109296404e-07,5.10266901147319e-09,48.01855835219648,48.01855859721929,2.1890436928160845e-11,5.10266901147319e-09,0.5454705712912269,0.01211098067618514,4
2,0.02,0.02,120.0,48.01855835053995,123.900714516881,75.88215616634105,76.30960923850165,0.0,-0.4274530721606027,0.005601562849373539,76.30960583121811,76.30960923850165,3.6439252917395166e-11,4.465077959790731e-08,1.0454182899930011,0.02609757770289462,4
3,0.02,0.02,120.0,123.90071450289463,241.57304692619053,117.6723324232959,118.58960787126588,0.0,-0.9172754479699847,0.0077348720890090695,118.58960673567255,118.58960787126588,1.5634647183621846e-11,9.575825041358461e-09,1.7240918653859147,0.04509056922497839,5
4,0.02,0.02,120.0,241.57304692598802,379.5251733996205,137.95212647363246,139.5495129629979,0.0,-1.597386489365448,0.011446736398062537,139.5495115915592,139.5495129629979,1.8702130449848992e-11,9.827613759339363e-09,2.2249615620145855,0.061697961624316885,5
5,0.02,0.02,120.0,379.52517339922804,546.6011201466699,167.0759467474419,169.34391815316403,0.0,-2.267971405722136,0.013392694762565119,169.34391621030392,169.34391815316403,2.6480159879479246e-11,1.1472866167424911e-08,2.7867944503023563,0.07963605095106899,5
6,0.02,0.02,120.0,546.6011201454338,739.4879239061918,192.88680376075797,195.91854714332808,0.0,-3.031743382570113,0.01547450931407827,195.91854643509274,195.91854714332808,1.1078742097252918e-11,3.61494793641757e-09,3.3273604503616783,0.09766268420728677,5
7,0.02,0.02,120.0,739.4879239029755,948.2994077455112,208.81148384253572,212.66887884635108,0.0,-3.8573950038153555,0.018138032347470287,212.66887777660963,212.66887884635108,1.4224355355310274e-11,5.030079857823576e-09,3.749734708819575,0.11332115979187057,5
8,0.02,0.02,120.0,948.2994077394015,1175.0139708728373,226.71456313343572,231.40101343445403,0.0,-4.686450301018311,0.0202525055161255,231.40101190926342,231.40101343445403,1.9199697527751805e-11,6.591114660180186e-09,4.158246924359707,0.12833288626436493,5
9,0.02,0.02,120.0,1175.0139708656313,1419.213609938155,244.19963907252372,249.74898121573892,0.0,-5.549342143215199,0.022219678799896884,249.748979480344,249.74898121573892,2.2663074846965445e-11,6.948556599947044e-09,4.551752575857775,0.1429189766659556,5
10,0.02,0.02,120.0,1419.2136099321583,1672.9907797434244,253.77716981126605,260.22692147040635,0.0,-6.449751659140304,0.02478510533305366,260.2269193217485,260.22692147040635,2.7143441732811026e-11,8.256862349800122e-09,4.845183190050367,0.1551664590917468,5
11,0.02,0.02,120.0,1672.990779742821,1938.581871682988,265.5910919401672,272.93770939037984,0.0,-7.346617450212648,0.02691682826320221,272.93770675337237,272.93770939037984,3.308189448503076e-11,9.661572507385902e-09,5.131493541309433,0.1667432384036872,5
12,0.02,0.02,120.0,1938.5818716903161,2207.2662212761256,268.6843495858095,276.9481121013256,0.0,-8.263762515516078,0.029838667080325346,276.94810947882144,276.9481121013256,3.4145169960604266e-11,9.469297823594673e-09,5.306498255292832,0.1755298443241442,5
13,0.02,0.02,120.0,2207.266221294877,2475.606665438534,268.3404441436569,277.49909681225074,0.0,-9.158652668593845,0.03300426118067826,277.49909536593407,277.49909681225074,2.3574015424657886e-11,5.2119689402640766e-09,5.40265004648902,0.18180116331204868,5
14,0.02,0.02,120.0,2475.6066654656006,2742.182549956632,266.5758844910315,276.6015381959339,0.0,-10.025653704902425,0.03624583496640078,276.6015366812653,276.6015381959339,2.4042161243258314e-11,5.475994894530265e-09,5.4492465568960835,0.1861971344987366,5
15,0.02,0.02,120.0,2742.1825499888423,3020.42091275435,278.23836276550765,289.10530683275374,0.0,-10.866944067246095,0.037588186070664484,289.1053049321477,289.10530683275374,2.718457032984078e-11,6.574095985366953e-09,5.6318429527954414,0.19311979979324617,5
16,0.02,0.02,120.0,3020.420912757002,3290.864029360565,270.4431166035629,282.1996525396846,0.0,-11.756535936121736,0.041660348729410504,282.1996507948954,282.1996525396846,2.6529094694548145e-11,6.1828185433164906e-09,5.62063094104813,0.19587171962803035,5
17,0.02,0.02,120.0,3290.8640293634426,3562.505811641926,271.64178227848333,284.23643525522397,0.0,-12.594652976740633,0.044310480341591456,284.23643328739223,284.23643525522397,2.745870564846971e-11,6.923221275330144e-09,5.660035991704314,0.19883448662774894,5
18,0.02,0.02,120.0,3562.505811646092,3825.5339257015185,263.0281140554266,276.4614357950941,0.0,-13.433321739667463,0.048590219106088586,276.46143394977025,276.4614357950941,2.6320093254781815e-11,6.674796494956341e-09,5.589110378418783,0.19902683003303842,5
19,0.02,0.02,120.0,3825.5339257067553,4087.0001162833655,261.4661905766102,275.69349746684446,0.0,-14.227306890234274,0.0516055221503557,275.6934954779926,275.69349746684446,2.6746455727949125e-11,7.213996274550102e-09,5.566333866661056,0.19960059389452509,5
20,0.02,0.02,120.0,4087.0001162879144,4347.560152122088,260.5600358341735,275.58003934427,0.0,-15.020003510096501,0.05450323450797056,275.5800372429744,275.58003934427,2.739738283939498e-11,7.624991990123772e-09,5.559660046850186,0.20040707413294984,5
21,0.02,0.02,120.0,4347.560152125148,4606.827712276459,259.26756015131105,275.07528269783836,0.0,-15.807722546527316,0.05746689557669784,275.07528062507447,275.07528269783836,2.7583990687136695e-11,7.535260423485667e-09,5.553250243157234,0.2011293421772471,5
22,0.02,0.02,120.0,4606.8277122777545,4861.391225047551,254.56351276979694,271.15433818948657,0.0,-16.590825419689622,0.06118591179646078,271.15433613396306,271.15433818948657,2.722949745256074e-11,7.580640322224592e-09,5.506568032268385,0.20077995362555762,5
23,0.02,0.02,120.0,4861.391225048277,5100.3157526296845,238.92452758140735,256.2809531872916,0.0,-17.356425605884226,0.06772421200259877,256.28095135113074,256.2809531872916,2.4496223489350467e-11,7.1646402559760626e-09,5.316009273620572,0.1967173247058837,5
24,0.02,0.02,120.0,5100.315752634049,5337.48005505289,237.16430241884063,255.22513047715086,0.0,-18.06082805831022,0.0707643014014528,255.22512849571208,255.22513047715086,2.4719401834601237e-11,7.763494008513037e-09,5.243570972071241,0.1945403465424582,5
25,0.02,0.02,120.0,5337.480055044556,5557.6065045705145,220.12644952595838,238.890072709647,0.0,-18.763623183688622,0.07854501014152397,238.89006966091645,238.890072709647,3.759279798835896e-11,1.2762064632639503e-08,5.015642485382692,0.18885266706547169,5
26,0.02,0.02,120.0,5557.606504533581,5781.019884268326,223.41337973474492,242.8161963834824,0.0,-19.402816648737485,0.07990742354803382,242.8161944735947,242.8161963834824,2.2903125931240813e-11,7.865569690540193e-09,4.985280580176484,0.1870278878267507,5
27,0.02,0.02,120.0,5781.019884248598,5993.646020330475,212.62613608187712,232.68456543652627,0.0,-20.05842935464915,0.08620438281765132,232.68456229284644,232.68456543652627,3.7953659788203643e-11,1.3510478565202333e-08,4.839936929965482,0.18307169366985365,5
28,0.02,0.02,120.0,5993.646020312701,6192.7914766121685,199.1454562994677,219.8279655139432,0.0,-20.682509214475516,0.09408497761475061,219.8279628356598,219.8279655139432,3.30525698164078e-11,1.2183542717708375e-08,4.633680864931105,0.1772295752938206,5
29,0.02,0.02,120.0,6192.79147659509,6377.646734402053,184.85525780696298,206.11580506954348,0.0,-21.260547262580502,0.10314855406361095,206.1158025989556,206.11580506954348,2.95560075711347e-11,1.1986406729535393e-08,4.3942836666007254,0.17009389502335165,5
30,0.02,0.02,120.0,6377.646734386358,6564.441396736114,186.79466234975644,208.58810137755657,0.0,-21.793439027800133,0.10448073923618847,208.58809877437955,208.58810137755657,3.087012721319724e-11,1.2479988101348777e-08,4.334614907272471,0.16682164771159305,5
31,0.02,0.02,120.0,6564.441396710728,6739.946144667057,175.50474795632817,197.83867217633937,0.0,-22.3339242200112,0.11288957803004421,197.8386697299619,197.83867217633937,2.871835730502287e-11,1.2365517005027064e-08,4.168027048916831,0.16165470120380143,5
