time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.5499999999999994,2.292100491114383,28.0,28.0
1800.0,0.01873,2.5499999998615395,0.7066742026924657,2.331522651897529,2.5499999998615395,1.6079082432445098,31.269714050886193,35.59778982865129
3600.0,0.01794,2.5499980178693358,0.5016849790064916,2.1631602816585795,2.5499980178693358,1.399632108879857,39.118843429121284,42.795682490470426
5400.0,0.01703,2.549606962174881,0.39579168943950166,2.0084511297059007,2.549606962174881,0.9121866777417357,45.038295452933994,47.089786943347235
7200.0,0.01625,2.5426243510560718,0.32003510567414134,1.8623493743546842,2.5426243510560718,0.9060897964023296,48.06165370436247,48.91083261509152
9000.0,0.01589,2.5118099482009266,0.261354186425238,1.7268955415232257,2.5118099482009266,1.0024802591707749,49.331214982608685,49.65094864509297
10800.0,0.01552,2.4471104492061815,0.216538936421199,1.6027717020860568,2.4471104492061815,0.8241736028257908,49.771779765498195,49.93680923028165
12600.0,0.0151,2.3518133846371954,0.18257267199340563,1.4879366344907656,2.3518133846371954,0.6535547049497569,49.91925706120185,49.95262458203223
14400.0,0.01477,2.2354944687848852,0.1566037826891006,1.3813335445228487,2.2354944687848852,0.7581599617790769,49.97027670704347,50.00480749378602
16200.0,0.01447,2.1076150497192234,0.13665690590563076,1.2823841488884684,2.1076150497192234,0.6397136300080193,49.99367391147473,49.99612370586334
18000.0,0.01424,1.9758629278090063,0.1211469238994592,1.1906832876485227,1.9758629278090063,0.544760154599946,49.997754969148275,49.9983206564969
19800.0,0.01397,1.844866687777351,0.10923158102821505,1.105607484166228,1.844866687777351,0.6483747284570454,49.99868521089945,49.99879251674963
21600.0,0.01374,1.7173950823777038,0.09993693054084567,1.026526330157483,1.7173950823777038,0.5650709170865419,49.99888488340548,49.99890686400096
23400.0,0.013560000000000001,1.5960163742381777,0.0925775521306376,0.9533451328826048,1.5960163742381777,0.4963596116750522,49.998925115967154,49.99892935389448
25200.0,0.01337,1.4817966368885258,0.08674185998474807,0.8857630164745158,1.4817966368885258,0.4299747041324916,49.9989327736302,49.9989335447695
27000.0,0.01321,1.3751249299969854,0.08204428516857101,0.8234209100736333,1.3751249299969854,0.3723077106512392,49.998934160859676,49.99893427425229
28800.0,0.01311,1.2766923042777738,0.07819581404064298,0.7662634075794423,1.2766923042777738,0.32798529720165076,49.99893431843299,49.99893436304103
30600.0,0.01299,1.1862822644962079,0.0750442560105779,0.714005185810074,1.1862822644962079,0.43707000800524665,49.998934334237504,49.9989343667894
32400.0,0.01291,1.1035184491656618,0.07242460454602126,0.6663112273074053,1.1035184491656618,0.39976504205495494,49.998934347595934,49.99893437567175
34200.0,0.012809999999999998,1.027900345875255,0.0702356887556399,0.6228551846900118,1.027900345875255,0.3634355180293319,49.998934358721954,49.99893438311557
36000.0,0.012729999999999998,0.9588285981946402,0.06838432154774059,0.5832634388249041,0.9588285981946402,0.33183070452367935,49.998934368445646,49.99893438974169
