step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,240.0,0.0,148.6534633116871,148.6534633116871,148.65346547981156,0.0,-2.1681244675164635e-06,1.4585091982338709e-08,148.6534633116871,148.65346547981156,3.4782344671393646e-11,1.4585091982338709e-08,1.6859811749786549,0.05151370706071355,5
2,0.02,0.02,240.0,148.65346331108117,420.3613874323617,271.70792412128054,273.69097887292196,0.0,-1.9830547516414185,0.007245597789915374,273.69097772449436,273.69097887292196,2.2812584569903572e-11,4.1960739987033774e-09,3.498450251155667,0.11216270996009708,5
3,0.02,0.02,240.0,420.3613874286772,799.0291126408026,378.66772521212545,383.40450367717165,0.0,-4.7367784650462,0.012354519625138753,383.4045014437655,383.40450367717165,3.938172523657953e-11,5.825195322320575e-09,5.233519613757057,0.1733773792567651,5
4,0.02,0.02,240.0,799.029112624701,1244.1119632933426,445.0828506686415,453.1102707974375,0.0,-8.027420128795995,0.01771626168320657,453.11026826149936,453.1102707974375,3.841216566289963e-11,5.5967351187490134e-09,6.517613103124391,0.22238867898134151,5
5,0.02,0.02,240.0,1244.1119632831173,1743.7312590622969,499.61929577917954,511.07341550481306,0.0,-11.454119725633518,0.02241188717343027,511.07341280425607,511.07341550481306,4.0055007776153794e-11,5.284088173141254e-09,7.573572841078575,0.2642844230499509,5
6,0.02,0.02,240.0,1743.7312590447964,2274.1215742533686,530.3903152085722,545.4337329896666,0.0,-15.043417781094377,0.02758065163780286,545.4337300937046,545.4337329896666,4.570257818023023e-11,5.309466226303399e-09,8.292412761887686,0.2953244861246439,5
7,0.02,0.02,240.0,2274.1215742227896,2801.289430343026,527.1678561202366,545.8100396315268,0.0,-18.642183511290227,0.03415507623105551,545.8100367938162,545.8100396315268,4.89131845473847e-11,5.199081111171554e-09,8.529061377780021,0.3102947838829464,5
8,0.02,0.02,240.0,2801.2894303171115,3338.5891756997335,537.299745382622,559.321687390018,0.0,-22.021942007396092,0.039372587374821515,559.321684970364,559.321687390018,3.210997190766979e-11,4.326050808636806e-09,8.797832179790367,0.32433766546459764,5
9,0.02,0.02,240.0,3338.5891757110644,3862.475198292296,523.8860225812318,549.3008675216997,0.0,-25.4148449404679,0.046267622068636015,549.3008652613054,549.3008675216997,3.220975163134578e-11,4.115038746741427e-09,8.775112421398877,0.32833040101967204,5
10,0.02,0.02,240.0,3862.4751982965163,4381.073871206087,518.5986729095703,547.2361652234765,0.0,-28.63749231390625,0.052331139887678055,547.2361632071306,547.2361652234765,3.337069522376987e-11,3.684599112075639e-09,8.77561328019943,0.3315283691881097,5
