time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
240.0,fixed-domain-moisture,650.0,-1.596796858890269e-05,1.596796858890269e-05,-1.596796858987185e-05,9.691615457212144e-16,4.872692044652561e-12
480.0,fixed-domain-moisture,650.0,-1.3247284736249133e-05,1.3247284736249133e-05,-1.324728472002405e-05,-1.6225082123113785e-14,2.602734905258589e-11
720.0,fixed-domain-moisture,650.0,-1.1623025476432974e-05,1.1623025476432974e-05,-1.1623025476432208e-05,-7.657177843178875e-19,9.282945216747325e-12
960.0,fixed-domain-moisture,650.0,-1.0525521679941477e-05,1.0525521679941477e-05,-1.0525521684794681e-05,4.8532040203014964e-15,1.222441892499905e-11
1200.0,fixed-domain-moisture,650.0,-9.750628048068858e-06,9.750628048068858e-06,-9.750628047629302e-06,-4.395558895163576e-16,5.700346953193106e-12
1440.0,fixed-domain-moisture,650.0,-9.183530766998371e-06,9.183530766998371e-06,-9.183530769002746e-06,2.004374720669319e-15,1.4706464920894674e-11
1680.0,fixed-domain-moisture,650.0,-8.747656741435236e-06,8.747656741435236e-06,-8.747656743003207e-06,1.567971487782642e-15,1.3186857285563075e-11
1920.0,fixed-domain-moisture,650.0,-8.421743614154073e-06,8.421743614154073e-06,-8.421743619047772e-06,4.89369897144383e-15,1.2170898909352528e-11
2160.0,fixed-domain-moisture,650.0,-8.16534671828437e-06,8.16534671828437e-06,-8.165346722411714e-06,4.127344218349607e-15,6.867889112583805e-12
2400.0,fixed-domain-moisture,650.0,-7.969815992714126e-06,7.969815992714126e-06,-7.969816000250549e-06,7.536423132152408e-15,1.2555838948658205e-11
2640.0,fixed-domain-moisture,650.0,-7.815650060882647e-06,7.815650060882647e-06,-7.815650071881766e-06,1.0999119231516405e-14,1.8521249217253448e-11
2880.0,fixed-domain-moisture,650.0,-7.684873230347375e-06,7.684873230347375e-06,-7.6848732428677e-06,1.2520324336215242e-14,2.1386007834112837e-11
3120.0,fixed-domain-moisture,650.0,-7.5768332888495136e-06,7.5768332888495136e-06,-7.576833303619653e-06,1.4770139558845704e-14,2.5353939008279953e-11
3360.0,fixed-domain-moisture,650.0,-7.476856731661053e-06,7.476856731661053e-06,-7.476856746519588e-06,1.4858535070188215e-14,2.5761135768423026e-11
3600.0,fixed-domain-moisture,650.0,-7.39717799040204e-06,7.39717799040204e-06,-7.397178006994592e-06,1.6592552120687012e-14,2.8610458743696703e-11
3840.0,fixed-domain-moisture,650.0,-7.321358153015015e-06,7.321358153015015e-06,-7.321358169486802e-06,1.647178639823223e-14,2.8268453326686296e-11
4080.0,fixed-domain-moisture,650.0,-7.244970832407072e-06,7.244970832407072e-06,-7.244970846256595e-06,1.384952231836458e-14,2.397267843924444e-11
4320.0,fixed-domain-moisture,650.0,-7.187612931444253e-06,7.187612931444253e-06,-7.187612948750732e-06,1.7306478922477983e-14,2.9094562224722735e-11
4560.0,fixed-domain-moisture,650.0,-7.1205396064305195e-06,7.1205396064305195e-06,-7.120539619149247e-06,1.2718727404549459e-14,2.2095931527611228e-11
4800.0,fixed-domain-moisture,650.0,-7.065379048174929e-06,7.065379048174929e-06,-7.06537906110043e-06,1.2925500852468443e-14,2.2730509246390766e-11
5040.0,fixed-domain-moisture,650.0,-7.000206790280307e-06,7.000206790280307e-06,-7.000206799231456e-06,8.951149419117801e-15,1.672174899430123e-11
5280.0,fixed-domain-moisture,650.0,-6.943594197472516e-06,6.943594197472516e-06,-6.943594205890554e-06,8.418037893544259e-15,1.6480591189827843e-11
5520.0,fixed-domain-moisture,650.0,-6.888769598980809e-06,6.888769598980809e-06,-6.888769606888435e-06,7.907626003924185e-15,1.6233708687627656e-11
5760.0,fixed-domain-moisture,650.0,-6.834240148266801e-06,6.834240148266801e-06,-6.83424015474723e-06,6.480428850876366e-15,1.4073103453892776e-11
6000.0,fixed-domain-moisture,650.0,-6.7860597493016815e-06,6.7860597493016815e-06,-6.786059755767786e-06,6.466104676705348e-15,1.5207197203309798e-11
6240.0,fixed-domain-moisture,650.0,-6.734557055181123e-06,6.734557055181123e-06,-6.734557060625394e-06,5.444270387159125e-15,1.3258859241314602e-11
6480.0,fixed-domain-moisture,650.0,-6.676673365733119e-06,6.676673365733119e-06,-6.6766733699177215e-06,4.184602798551051e-15,1.074630667881075e-11
6720.0,fixed-domain-moisture,650.0,-6.62168473238139e-06,6.62168473238139e-06,-6.621684736504281e-06,4.1228913661458914e-15,1.2223219100219343e-11
6960.0,fixed-domain-moisture,650.0,-6.572916346103206e-06,6.572916346103206e-06,-6.5729163502799855e-06,4.17677960225021e-15,1.3827667081338154e-11
7200.0,fixed-domain-moisture,650.0,-6.5228363611875125e-06,6.5228363611875125e-06,-6.5228363651704376e-06,3.982925100842749e-15,1.2494746542248273e-11
7440.0,fixed-domain-moisture,650.0,-6.464477617226379e-06,6.464477617226379e-06,-6.464477620598101e-06,3.3717222197300438e-15,1.001778869817546e-11
7680.0,fixed-domain-moisture,650.0,-6.409737561732144e-06,6.409737561732144e-06,-6.409737565009092e-06,3.27694770326176e-15,1.0749462632607358e-11
7920.0,fixed-domain-moisture,650.0,-6.364330059709021e-06,6.364330059709021e-06,-6.364330063097342e-06,3.3883215243973863e-15,1.2642302754384588e-11
8160.0,fixed-domain-moisture,650.0,-6.319024919148341e-06,6.319024919148341e-06,-6.319024922758393e-06,3.610051880098986e-15,1.3306070608956268e-11
8400.0,fixed-domain-moisture,650.0,-6.266039727135877e-06,6.266039727135877e-06,-6.2660397307732874e-06,3.637410197262353e-15,9.961740845303002e-12
8640.0,fixed-domain-moisture,650.0,-6.2165451421575475e-06,6.2165451421575475e-06,-6.216545145559806e-06,3.4022586045115086e-15,9.879009635536213e-12
8880.0,fixed-domain-moisture,650.0,-6.1679735080126675e-06,6.1679735080126675e-06,-6.167973511426822e-06,3.414154335222748e-15,1.0066275101983576e-11
9120.0,fixed-domain-moisture,650.0,-6.116494645422043e-06,6.116494645422043e-06,-6.1164946489163066e-06,3.4942633232422707e-15,1.041646906769355e-11
9360.0,fixed-domain-moisture,650.0,-6.0705066274162025e-06,6.0705066274162025e-06,-6.070506630844853e-06,3.428650457082058e-15,1.1261524375237954e-11
9600.0,fixed-domain-moisture,650.0,-6.019788480133505e-06,6.019788480133505e-06,-6.019788483860685e-06,3.727179596045311e-15,1.1957649228386491e-11
9840.0,fixed-domain-moisture,650.0,-5.977024800626817e-06,5.977024800626817e-06,-5.977024804174451e-06,3.547634022215817e-15,1.395221628708394e-11
10080.0,fixed-domain-moisture,650.0,-5.930301770482879e-06,5.930301770482879e-06,-5.930301774787316e-06,4.304436784763853e-15,1.3949964670877564e-11
10320.0,fixed-domain-moisture,650.0,-5.884806136795084e-06,5.884806136795084e-06,-5.884806140986772e-06,4.191688229154833e-15,1.4593770391331386e-11
10560.0,fixed-domain-moisture,650.0,-5.841868823696459e-06,5.841868823696459e-06,-5.8418688279606315e-06,4.2641722265831725e-15,1.6636911625121466e-11
10800.0,fixed-domain-moisture,650.0,-5.804882458366758e-06,5.804882458366758e-06,-5.804882459414262e-06,1.0475036230127646e-15,1.917744956883032e-11
