time_s,center_T_C,surface_T_C,center_C,surface_C,mean_C
0.0,28.0,28.0,2.55,2.1971910620672395,2.55
300.0,28.042559635205862,28.8553067576878,2.54999999997837,1.9946995067596025,2.5003409441252744
600.0,28.45743568681098,30.169825329853325,2.5499999860886855,1.8514891692608173,2.454812628105577
900.0,29.329344298825845,31.734010780265294,2.5499995355651737,1.7410395373767016,2.4123522675423685
1200.0,30.547614121084678,33.431531794131786,2.5499952421327823,1.650995521256372,2.3723369389862503
1500.0,32.00023691936718,35.12141933793225,2.549974149875869,1.57482469603935,2.334362203620939
1800.0,33.57869678718981,36.78784163650187,2.5499051674330455,1.5087649509369903,2.2981392115458896
