time_s,radius_cm,temperature_C,C_kg_per_kg
36000.0,1.9000000000000001,nan,nan
36000.0,2.0,nan,nan
39600.0,0.0,49.99893424082927,0.8378928361405805
39600.0,0.1,49.99893424426841,0.8340316850847823
39600.0,0.2,49.99893424942462,0.8224710109908556
39600.0,0.30000000000000004,49.9989342545573,0.8032812766529399
39600.0,0.4,49.99893425956691,0.7765965264573745
39600.0,0.5,49.9989342644962,0.7425667278319609
39600.0,0.6000000000000001,49.99893426941702,0.7013398741894842
39600.0,0.7000000000000001,49.99893427441543,0.6530367993414393
39600.0,0.8,49.99893427959438,0.5976345730470277
39600.0,0.9,49.99893428511609,0.5348323820843142
39600.0,1.0,49.9989342912034,0.4637350736648712
39600.0,1.1,49.998934298316726,0.38171989381229954
39600.0,1.2000000000000002,49.99893430766474,0.2802556420203845
39600.0,1.3,nan,nan
39600.0,1.4000000000000001,nan,nan
39600.0,1.5,nan,nan
39600.0,1.6,nan,nan
39600.0,1.7000000000000002,nan,nan
39600.0,1.8,nan,nan
39600.0,1.9000000000000001,nan,nan
39600.0,2.0,nan,nan
43200.0,0.0,49.99893425885938,0.7381792514050065
43200.0,0.1,49.99893426218404,0.7348201240760587
43200.0,0.2,49.99893426693899,0.7247582413820894
43200.0,0.30000000000000004,49.99893427153512,0.7080554387864235
43200.0,0.4,49.99893427599005,0.6847934205707213
43200.0,0.5,49.99893428040224,0.6550914135022324
43200.0,0.6000000000000001,49.99893428483318,0.6190133039138263
43200.0,0.7000000000000001,49.99893428940078,0.57661267911264
43200.0,0.8,49.99893429417227,0.5277960848867386
43200.0,0.9,49.9989342992979,0.47215191204933005
43200.0,1.0,49.99893430496519,0.4085770031600205
43200.0,1.1,49.99893431162445,0.3340658567042444
43200.0,1.2000000000000002,49.99893432058809,0.2378887661879207
43200.0,1.3,nan,nan
43200.0,1.4000000000000001,nan,nan
43200.0,1.5,nan,nan
43200.0,1.6,nan,nan
43200.0,1.7000000000000002,nan,nan
43200.0,1.8,nan,nan
43200.0,1.9000000000000001,nan,nan
43200.0,2.0,nan,nan
46800.0,0.0,49.99893426263776,0.655722396214288
46800.0,0.1,49.998934265846685,0.6527988575063536
46800.0,0.2,49.99893427049568,0.6440380300603427
46800.0,0.30000000000000004,49.99893427503514,0.629490353917257
46800.0,0.4,49.998934279448406,0.6092005477992521
46800.0,0.5,49.99893428381375,0.5832328646286636
46800.0,0.6000000000000001,49.99893428819939,0.5516484543540229
46800.0,0.7000000000000001,49.99893429270304,0.5144205971295982
46800.0,0.8,49.99893429740763,0.471368213873927
46800.0,0.9,49.998934302462715,0.42201300890605037
46800.0,1.0,49.998934308083676,0.3651449132605926
46800.0,1.1,49.998934314733674,0.29747741373120923
46800.0,1.2000000000000002,49.99893432389689,0.20632960462611952
46800.0,1.3,nan,nan
46800.0,1.4000000000000001,nan,nan
46800.0,1.5,nan,nan
46800.0,1.6,nan,nan
46800.0,1.7000000000000002,nan,nan
46800.0,1.8,nan,nan
46800.0,1.9000000000000001,nan,nan
46800.0,2.0,nan,nan
50400.0,0.0,49.99893426626073,0.5873914328822926
50400.0,0.1,49.99893426941895,0.5848322518794756
50400.0,0.2,49.99893427399155,0.577160043236044
50400.0,0.30000000000000004,49.998934278465015,0.5644072615980822
50400.0,0.4,49.998934282816435,0.5466031844703306
50400.0,0.5,49.998934287118686,0.5237792255861319
50400.0,0.6000000000000001,49.998934291447426,0.4959547254898952
50400.0,0.7000000000000001,49.99893429588684,0.4630603749439727
50400.0,0.8,49.99893430053538,0.4248739315821709
50400.0,0.9,49.99893430553226,0.38086690800007755
50400.0,1.0,49.99893431110104,0.32972594547431666
50400.0,1.1,49.998934317747114,0.2679249111782713
50400.0,1.2000000000000002,49.998934327101324,0.18079414796001025
50400.0,1.3,nan,nan
50400.0,1.4000000000000001,nan,nan
50400.0,1.5,nan,nan
50400.0,1.6,nan,nan
50400.0,1.7000000000000002,nan,nan
50400.0,1.8,nan,nan
50400.0,1.9000000000000001,nan,nan
50400.0,2.0,nan,nan
54000.0,0.0,49.99893426978815,0.5305093590871988
54000.0,0.1,49.99893427290675,0.5282520435201911
54000.0,0.2,49.99893427741216,0.5214819659857228
54000.0,0.30000000000000004,49.99893428182037,0.5102156368859873
54000.0,0.4,49.99893428610966,0.4944723958548717
54000.0,0.5,49.998934290351485,0.4742624458492931
54000.0,0.6000000000000001,49.9989342946223,0.4495645208605133
54000.0,0.7000000000000001,49.99893429900561,0.4202793825519286
54000.0,0.8,49.99893430359913,0.3861558895625439
54000.0,0.9,49.998934308547234,0.3465995241286067
54000.0,1.0,49.998934314085716,0.3002507426304263
54000.0,1.1,49.99893432072611,0.24339151272325912
54000.0,1.2000000000000002,49.998934330306554,0.15889087022494183
54000.0,1.3,nan,nan
54000.0,1.4000000000000001,nan,nan
54000.0,1.5,nan,nan
54000.0,1.6,nan,nan
54000.0,1.7000000000000002,nan,nan
54000.0,1.8,nan,nan
54000.0,1.9000000000000001,nan,nan
54000.0,2.0,nan,nan
57600.0,0.0,49.99893427324241,0.4829268146283487
57600.0,0.1,49.99893427631787,0.48092675352110764
57600.0,0.2,49.99893428075251,0.4749258131452017
57600.0,0.30000000000000004,49.998934285092105,0.4649290628414995
57600.0,0.4,49.99893428931529,0.45094625208590366
57600.0,0.5,49.99893429349362,0.4329705981293744
57600.0,0.6000000000000001,49.99893429770128,0.4109521606034529
57600.0,0.7000000000000001,49.998934302024395,0.3847693701390024
57600.0,0.8,49.998934306555554,0.35415125810005615
57600.0,0.9,49.998934311444486,0.31846598591062775
57600.0,1.0,49.99893431693482,0.2763385734132685
57600.0,1.1,49.99893432354946,0.22392752926253492
57600.0,1.2000000000000002,49.99893433324473,0.14202556165735405
57600.0,1.3,nan,nan
57600.0,1.4000000000000001,nan,nan
57600.0,1.5,nan,nan
57600.0,1.6,nan,nan
57600.0,1.7000000000000002,nan,nan
57600.0,1.8,nan,nan
57600.0,1.9000000000000001,nan,nan
57600.0,2.0,nan,nan
61200.0,0.0,49.99893427661067,0.4429671196073931
61200.0,0.1,49.99893427963781,0.4411865812373141
61200.0,0.2,49.99893428399952,0.4358422577978506
61200.0,0.30000000000000004,49.998934288267435,0.4269312738709329
61200.0,0.4,49.99893429242201,0.4144544450734218
61200.0,0.5,49.99893429653372,0.3983915470951692
61200.0,0.6000000000000001,49.998934300674534,0.37867332632042167
61200.0,0.7000000000000001,49.998934304932106,0.35516222422661825
61200.0,0.8,49.99893430939596,0.32756381070891244
61200.0,0.9,49.99893431421344,0.29526271894316214
61200.0,1.0,49.99893431963221,0.2568495535894351
61200.0,1.1,49.99893432617773,0.20850647049958987
61200.0,1.2000000000000002,49.99893433589227,0.12968126352125878
61200.0,1.3,nan,nan
61200.0,1.4000000000000001,nan,nan
61200.0,1.5,nan,nan
61200.0,1.6,nan,nan
61200.0,1.7000000000000002,nan,nan
61200.0,1.8,nan,nan
61200.0,1.9000000000000001,nan,nan
61200.0,2.0,nan,nan
64800.0,0.0,49.99893427989798,0.4091868132510703
64800.0,0.1,49.99893428288334,0.4075867443787445
64800.0,0.2,49.99893428717917,0.402782298300718
64800.0,0.30000000000000004,49.998934291382454,0.3947639536767339
64800.0,0.4,49.99893429547484,0.38352628605444355
64800.0,0.5,49.99893429952647,0.3690389464891942
64800.0,0.6000000000000001,49.998934303607655,0.35121598101113266
64800.0,0.7000000000000001,49.99893430780628,0.32990696927702395
64800.0,0.8,49.9989343122117,0.30480070529304903
64800.0,0.9,49.99893431696984,0.2752834804684589
64800.0,1.0,49.998934322324374,0.23994454663882134
64800.0,1.1,49.998934328818905,0.194919865828929
64800.0,1.2000000000000002,49.99893433860518,0.11750203106409896
64800.0,1.3,nan,nan
64800.0,1.4000000000000001,nan,nan
64800.0,1.5,nan,nan
64800.0,1.6,nan,nan
64800.0,1.7000000000000002,nan,nan
64800.0,1.8,nan,nan
64800.0,1.9000000000000001,nan,nan
64800.0,2.0,nan,nan
68400.0,0.0,49.99893428309326,0.3804141255131399
68400.0,0.1,49.99893428603218,0.3789701769465033
68400.0,0.2,49.99893429025917,0.37463299660972293
68400.0,0.30000000000000004,49.998934294394985,0.36738873258563953
68400.0,0.4,49.99893429842217,0.35722606781973576
68400.0,0.5,49.99893430240968,0.3441055137743463
68400.0,0.6000000000000001,49.9989343064272,0.3279306883621364
68400.0,0.7000000000000001,49.99893431056,0.30854754646127613
68400.0,0.8,49.998934314897895,0.2856401975945518
68400.0,0.9,49.99893431958401,0.258593794469931
68400.0,1.0,49.99893432485669,0.22602696818526297
68400.0,1.1,49.9989343312688,0.18411559589477133
68400.0,1.2000000000000002,49.998934341004656,0.10908072347021593
68400.0,1.3,nan,nan
68400.0,1.4000000000000001,nan,nan
68400.0,1.5,nan,nan
68400.0,1.6,nan,nan
68400.0,1.7000000000000002,nan,nan
68400.0,1.8,nan,nan
68400.0,1.9000000000000001,nan,nan
68400.0,2.0,nan,nan
72000.0,0.0,49.998934286198846,0.3557530418299451
72000.0,0.1,49.998934289093825,0.35444067974825694
72000.0,0.2,49.998934293255616,0.350496912563356
72000.0,0.30000000000000004,49.99893429732708,0.34390612802042914
72000.0,0.4,49.99893430129191,0.3346509416132397
72000.0,0.5,49.99893430521814,0.32268335409572274
72000.0,0.6000000000000001,49.99893430917405,0.3079053256113855
72000.0,0.7000000000000001,49.998934313242955,0.2901548369681576
72000.0,0.8,49.99893431751508,0.26911593294083924
72000.0,0.9,49.99893432213054,0.24417525745866892
72000.0,1.0,49.998934327322786,0.21398101462213617
72000.0,1.1,49.99893433365645,0.17474168776140003
72000.0,1.2000000000000002,49.998934343332394,0.10154500647650504
72000.0,1.3,nan,nan
72000.0,1.4000000000000001,nan,nan
72000.0,1.5,nan,nan
72000.0,1.6,nan,nan
72000.0,1.7000000000000002,nan,nan
72000.0,1.8,nan,nan
72000.0,1.9000000000000001,nan,nan
72000.0,2.0,nan,nan
75600.0,0.0,49.998934289214446,0.33445115774773876
75600.0,0.1,49.99893429206759,0.33325049570642357
75600.0,0.2,49.99893429616668,0.3296405172324841
75600.0,0.30000000000000004,49.99893430017664,0.3236051249872443
75600.0,0.4,49.99893430408133,0.31512142222763345
75600.0,0.5,49.99893430794805,0.30413503558934546
75600.0,0.6000000000000001,49.99893431184438,0.2905472984242122
75600.0,0.7000000000000001,49.9989343158511,0.27419049638372056
75600.0,0.8,49.998934320058936,0.2547501448181529
75600.0,0.9,49.99893432460499,0.23161616070678295
75600.0,1.0,49.99893432972061,0.203459619622407
75600.0,1.1,49.998934335973615,0.16654063520499107
75600.0,1.2000000000000002,49.99893434557828,0.09456839769672609
75600.0,1.3,nan,nan
75600.0,1.4000000000000001,nan,nan
75600.0,1.5,nan,nan
75600.0,1.6,nan,nan
75600.0,1.7000000000000002,nan,nan
75600.0,1.8,nan,nan
75600.0,1.9000000000000001,nan,nan
75600.0,2.0,nan,nan
79200.0,0.0,49.998934292130684,0.3159134515133517
79200.0,0.1,49.99893429494398,0.31480820930722786
79200.0,0.2,49.99893429898316,0.3114837424267723
79200.0,0.30000000000000004,49.998934302933776,0.305923500227962
79200.0,0.4,49.998934306780654,0.2981003079608833
79200.0,0.5,49.998934310589846,0.2879548253711111
79200.0,0.6000000000000001,49.9989343144282,0.2753885087081529
79200.0,0.7000000000000001,49.99893431837461,0.2602296536009227
79200.0,0.8,49.998934322519574,0.24216627791283582
79200.0,0.9,49.9989343269977,0.22059267888314948
79200.0,1.0,49.99893433203988,0.19419583922295414
79200.0,1.1,49.99893433821018,0.1593026187096378
79200.0,1.2000000000000002,49.99893434776163,0.08772827550976334
79200.0,1.3,nan,nan
79200.0,1.4000000000000001,nan,nan
79200.0,1.5,nan,nan
79200.0,1.6,nan,nan
79200.0,1.7000000000000002,nan,nan
79200.0,1.8,nan,nan
79200.0,1.9000000000000001,nan,nan
79200.0,2.0,nan,nan
82800.0,0.0,49.99893429494915,0.29968970270784645
82800.0,0.1,49.998934297721235,0.29866809856665005
82800.0,0.2,49.99893430169942,0.2955944598380575
82800.0,0.30000000000000004,49.99893430558984,0.2904513018106563
82800.0,0.4,49.998934309377944,0.28320872425461874
82800.0,0.5,49.99893431312813,0.2738045195891513
82800.0,0.6000000000000001,49.99893431690657,0.26213971772186917
82800.0,0.7000000000000001,49.998934320790056,0.2480414376616562
82800.0,0.8,49.998934324868344,0.23120181890161917
82800.0,0.9,49.9989343292732,0.2110256247916595
82800.0,1.0,49.99893433423239,0.186228732272948
82800.0,1.1,49.99893434030042,0.15322188420493282
82800.0,1.2000000000000002,49.99893434973268,0.08320075880236219
82800.0,1.3,nan,nan
82800.0,1.4000000000000001,nan,nan
82800.0,1.5,nan,nan
82800.0,1.6,nan,nan
82800.0,1.7000000000000002,nan,nan
82800.0,1.8,nan,nan
82800.0,1.9000000000000001,nan,nan
82800.0,2.0,nan,nan
86400.0,0.0,49.99893429768889,0.2853999508531509
86400.0,0.1,49.99893430042056,0.28445070514325904
86400.0,0.2,49.99893430433963,0.28159411702481324
86400.0,0.30000000000000004,49.99893430817133,0.2768120457668082
86400.0,0.4,49.998934311901735,0.270072494796296
86400.0,0.5,49.99893431559417,0.261311141921215
86400.0,0.6000000000000001,49.99893431931383,0.2504291601651944
86400.0,0.7000000000000001,49.998934323135416,0.23725332131466437
86400.0,0.8,49.99893432714828,0.2214802827467269
86400.0,0.9,49.99893433148077,0.20252519540482444
86400.0,1.0,49.9989343363585,0.17913114262695465
86400.0,1.1,49.998934342326265,0.1477866356612495
86400.0,1.2000000000000002,49.9989343516375,0.07869763308282743
86400.0,1.3,nan,nan
86400.0,1.4000000000000001,nan,nan
86400.0,1.5,nan,nan
86400.0,1.6,nan,nan
86400.0,1.7000000000000002,nan,nan
86400.0,1.8,nan,nan
86400.0,1.9000000000000001,nan,nan
86400.0,2.0,nan,nan
90000.0,0.0,49.99893430035223,0.272734048621822
90000.0,0.1,49.99893430304434,0.271847817310217
90000.0,0.2,49.998934306905596,0.26918029252243497
90000.0,0.30000000000000004,49.99893431067983,0.26471288985873515
90000.0,0.4,49.99893431435362,0.2584120049330798
90000.0,0.5,49.99893431798938,0.2502117792195812
90000.0,0.6000000000000001,49.99893432165112,0.24001394480104837
90000.0,0.7000000000000001,49.99893432541205,0.22764553603880303
90000.0,0.8,49.99893432936017,0.21280795037216396
90000.0,0.9,49.998934333621776,0.19492649457541464
90000.0,1.0,49.99893433841976,0.17276973209964133
90000.0,1.1,49.998934344288955,0.14289794663307132
90000.0,1.2000000000000002,49.99893435347775,0.07416728598879525
90000.0,1.3,nan,nan
90000.0,1.4000000000000001,nan,nan
90000.0,1.5,nan,nan
90000.0,1.6,nan,nan
90000.0,1.7000000000000002,nan,nan
90000.0,1.8,nan,nan
90000.0,1.9000000000000001,nan,nan
90000.0,2.0,nan,nan
93600.0,0.0,49.99893430292889,0.2614459135268187
93600.0,0.1,49.99893430557967,0.2606163020027764
93600.0,0.2,49.998934309381184,0.2581186499582735
93600.0,0.30000000000000004,49.99893431309664,0.2539338741434914
93600.0,0.4,49.99893431671228,0.24802759821347306
93600.0,0.5,49.998934320289436,0.24033376030827133
93600.0,0.6000000000000001,49.99893432389126,0.23075411794084677
93600.0,0.7000000000000001,49.9989343275891,0.2191177856627795
93600.0,0.8,49.99893433146917,0.2051319212715752
93600.0,0.9,49.99893433565518,0.18823656676896008
93600.0,1.0,49.998934340364826,0.16723640552244187
93600.0,1.1,49.998934346121246,0.13879831281209729
93600.0,1.2000000000000002,49.99893435512456,0.0724975119525351
93600.0,1.3,nan,nan
93600.0,1.4000000000000001,nan,nan
93600.0,1.5,nan,nan
93600.0,1.6,nan,nan
93600.0,1.7000000000000002,nan,nan
93600.0,1.8,nan,nan
93600.0,1.9000000000000001,nan,nan
93600.0,2.0,nan,nan
97200.0,0.0,49.99893430542511,0.25133780333395206
97200.0,0.1,49.99893430803877,0.2505567139897364
97200.0,0.2,49.99893431178515,0.24820470865105804
97200.0,0.30000000000000004,49.99893431544541,0.2442625656754887
97200.0,0.4,49.99893431900688,0.2386949632702334
97200.0,0.5,49.99893432252969,0.23143505719307864
97200.0,0.6000000000000001,49.99893432607604,0.22238573599152095
97200.0,0.7000000000000001,49.99893432971572,0.21137707956281257
97200.0,0.8,49.998934333533896,0.19812104834505
97200.0,0.9,49.998934337651804,0.18206449573681782
97200.0,1.0,49.998934342285395,0.16204106533005125
97200.0,1.1,49.99893434794893,0.13476986251492898
97200.0,1.2000000000000002,49.99893435683691,0.06850050695319493
97200.0,1.3,nan,nan
97200.0,1.4000000000000001,nan,nan
97200.0,1.5,nan,nan
97200.0,1.6,nan,nan
97200.0,1.7000000000000002,nan,nan
97200.0,1.8,nan,nan
97200.0,1.9000000000000001,nan,nan
97200.0,2.0,nan,nan
100800.0,0.0,49.99893430784857,0.24223227121920807
100800.0,0.1,49.998934310422555,0.24149544746486803
100800.0,0.2,49.99893431411124,0.23927630296417352
100800.0,0.30000000000000004,49.998934317715054,0.23555538471368315
