time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
150.0,-5431.289080711469,-5431.289080711469,0.0,301.15000000000003,10.433030054369121,46.64162391910712,2.5298304346559792e-11,-1.000768861558754e-06,1.842599144856526e-10
300.0,-3680.3420114917526,-3680.3420114917526,0.0,290.7799018529759,13.986216282991148,38.52182969551095,3.4508112429207083e-11,3.8621828934992664e-07,1.0494086912139473e-10
450.0,-2648.9687088765936,-2648.9687088765936,0.0,283.7339635427911,15.811910118979215,33.47170153742636,4.776129088548728e-11,3.890478637913475e-06,1.4686767060994825e-09
600.0,-1957.4205650971644,-1957.4205650971644,0.0,278.64555352528316,17.032348383742455,30.081818832249382,4.8910843723731005e-11,2.1788746380480006e-06,8.528378232437432e-10
750.0,-1450.3007702091988,-1450.3007702091988,0.0,274.8723594900567,17.953251229544975,27.621923048206284,4.947499267563585e-11,2.5899976208165754e-06,9.617562069776405e-10
900.0,-1079.8965472462255,-1079.8965472462255,0.0,272.0670494083259,18.55408401752823,25.753394333314162,3.7596949008418955e-11,1.2166447049821727e-07,4.371525262157184e-11
1050.0,-777.15412845216,-777.15412845216,0.0,269.97115275422436,19.088361794235567,24.269389310011903,3.830932425011352e-11,-1.0857096413019462e-06,3.791872950318926e-10
1200.0,-536.3093511342252,-536.3093511342252,0.0,268.4581143693562,19.51505581590027,23.090451476088063,3.6020477406850186e-11,-2.106055944750551e-06,7.194636334867159e-10
1350.0,-347.09808762639784,-347.09808762639784,0.0,267.4109742605779,19.83018002016946,22.144167275072302,3.8482499650810475e-11,6.090283477533376e-07,2.0474796400701328e-10
1500.0,-212.2288653039229,-212.2288653039229,0.0,266.7315496163777,19.953475432873418,21.368334538053944,4.633668666326082e-11,4.731559215542802e-07,1.580863855509115e-10
1650.0,-90.05085520069397,-90.05085520069397,0.0,266.31519544516925,20.10017039930123,20.700509427881073,2.8374225442002546e-11,-9.137175993600977e-07,3.030546777161858e-10
1800.0,20.82309033056964,20.82309033056964,0.0,266.13866455730107,20.290951493717206,20.1521308784247,3.8860820080738e-11,-1.9633062251500633e-06,6.450514738907051e-10
1950.0,86.14404073819878,86.14404073819878,0.0,266.1810882561427,20.289585235305047,19.715291614706608,4.10638419993862e-11,-2.351567104597052e-06,7.726680387417644e-10
2100.0,143.97014414258282,143.97014414258282,0.0,266.3531216532454,20.288946408648002,19.329145429248126,4.5554999231450005e-11,-2.7673986267018336e-06,9.093288437170077e-10
2250.0,195.26755268272402,195.26755268272402,0.0,266.6406660011299,20.29975876208508,18.997975058494422,3.9332495629582765e-11,-2.8558746976159455e-06,9.37901029953785e-10
2400.0,231.4154316753716,231.4154316753716,0.0,267.03136350829993,20.273374582516908,18.730605014698554,4.647630924404074e-11,-3.4973814990735264e-06,1.1500737859693582e-09
2550.0,258.5540689729968,258.5540689729968,0.0,267.49540803319104,20.220058540775874,18.496364727546954,4.592709880966278e-11,-3.011341163983161e-06,9.92856065149523e-10
2700.0,282.7426330657006,282.7426330657006,0.0,268.0151031940987,20.182904287878586,18.29795338487188,3.7116620384021964e-11,-2.3853049810895754e-06,7.878961808689868e-10
2850.0,286.27210091834786,286.27210091834786,0.0,268.58482309298313,20.037430303119475,18.128949613446206,3.099231639135976e-11,-2.5326424406557635e-06,8.426371387091739e-10
3000.0,288.2943517494878,288.2943517494878,0.0,269.1630440504646,19.890609468509144,17.968647105577396,3.173586097862931e-11,-2.6902743002210627e-06,9.016899170369184e-10
3150.0,305.8163282665789,305.8163282665789,0.0,269.7467922857867,19.855364999873725,17.816589457342197,3.533367074337977e-11,-3.113150341960136e-06,1.0452759550478958e-09
3300.0,305.2146375116205,305.2146375116205,0.0,270.3676348558809,19.735032421165155,17.700268149351036,3.619576860680227e-11,-3.2604973512206925e-06,1.1014245400897407e-09
3450.0,291.7424111143066,291.7424111143066,0.0,270.98878433048253,19.538840789390832,17.593891360775423,3.498811978114617e-11,-3.1780047606844164e-06,1.0843375322484175e-09
3600.0,296.21995677988633,296.21995677988633,0.0,271.5839479008187,19.457245719321982,17.482445984419844,3.758569560786521e-11,-3.455434409715963e-06,1.1839409200260207e-09
3750.0,289.706179759546,289.706179759546,0.0,272.18980180244324,19.317139025139575,17.38576447026114,3.7793357339934705e-11,-3.472219191280601e-06,1.1983207198408316e-09
3900.0,279.6364589860448,279.6364589860448,0.0,272.7837963673686,19.161508257491324,17.29726517502372,3.7126850147876806e-11,-3.3840956348285545e-06,1.1773936196647495e-09
4050.0,263.47081114654975,263.47081114654975,0.0,273.35854988714755,18.964333236193056,17.207861140928152,3.528692627581888e-11,-3.143185836051998e-06,1.1049464265031614e-09
4200.0,259.27431744950684,259.27431744950684,0.0,273.9013839829998,18.837779770712714,17.109284299432755,3.673613612171194e-11,-3.242487082388834e-06,1.1475121172648175e-09
4350.0,259.19906316282083,259.19906316282083,0.0,274.4369203108126,18.751733959376768,17.023740182417296,3.8126688166019e-11,-3.3811000434980087e-06,1.2020577406593365e-09
4500.0,243.19993770001616,243.19993770001616,0.0,274.9736556401014,18.570742656089866,16.949409717810354,3.480569306457964e-11,-3.041910588308383e-06,1.0920082356214065e-09
4650.0,243.46298103577075,243.46298103577075,0.0,275.47845785832305,18.486335098555514,16.863248536675954,3.7442253786610373e-11,-3.246163316816819e-06,1.17065327786197e-09
4800.0,234.3845514577023,234.3845514577023,0.0,275.9850869466968,18.356236971898912,16.79367327501483,3.54044041690453e-11,-3.0749102677418705e-06,1.116754039312513e-09
4950.0,221.08835788616727,221.08835788616727,0.0,276.4740054363082,18.192759920236842,16.71883751208872,3.779107346453989e-11,-3.336051207725177e-06,1.2224830912046124e-09
5100.0,204.13548358890262,204.13548358890262,0.0,276.93628554382826,18.00029005359832,16.639386810389134,3.322284754725077e-11,-2.8924753792125557e-06,1.0712699149475984e-09
5250.0,203.48891616973947,203.48891616973947,0.0,277.36411865837727,17.911765206672452,16.555172411546117,3.5901516566910155e-11,-3.0992108577265753e-06,1.1535103034111024e-09
5400.0,191.8781898845618,191.8781898845618,0.0,277.79167470667426,17.76084897196894,16.48166102069281,3.292023812650265e-11,-2.8068579922546633e-06,1.0535750089741719e-09
5550.0,192.16761575991842,192.16761575991842,0.0,278.19579136433305,17.679023741504082,16.397906283185097,3.532820503703678e-11,-2.987929264008926e-06,1.12673237606227e-09
5700.0,188.83528683464328,188.83528683464328,0.0,278.60153320263555,17.58828317935618,16.329381247333007,3.538833587255716e-11,-2.968832404803834e-06,1.1253068778910835e-09
5850.0,168.7349134647367,168.7349134647367,0.0,279.00120907044425,17.381258716228455,16.256359277796584,2.795581808737194e-11,-2.3000440023679403e-06,8.821931099924486e-10
6000.0,183.77818768658958,183.77818768658958,0.0,279.3591353016644,17.392448777291623,16.16726083888638,3.7525771799331716e-11,-3.074196655461492e-06,1.1783645093439646e-09
6150.0,166.67135268167493,166.67135268167493,0.0,279.7500208072231,17.221795327432105,16.110652959988855,2.9994960622938725e-11,-2.4348125862161396e-06,9.425314608316111e-10
6300.0,163.4619892857753,163.4619892857753,0.0,280.1053064909302,17.1219159210209,16.03216930938627,3.070660928070844e-11,-2.4594193064331193e-06,9.576106310289896e-10
6450.0,144.09068242004741,144.09068242004741,0.0,280.45459376510854,16.92614936489508,15.96554480139353,3.0778231131766494e-11,-2.105184734091381e-06,8.291646606315728e-10
6600.0,147.89444437144084,147.89444437144084,0.0,280.7631538087956,16.865886768215915,15.879923791146158,2.8326197265949507e-11,-2.1890227515086735e-06,8.652663930816567e-10
6750.0,142.72666596728095,142.72666596728095,0.0,281.08067136319113,16.75479684667105,15.80328572638745,2.7118070355320582e-11,-2.0752587772676634e-06,8.257371689867188e-10
6900.0,148.03935141123108,148.03935141123108,0.0,281.3878198927199,16.712674247947863,15.725745222805692,3.102096820842727e-11,-2.3600945553425845e-06,9.41439022196933e-10
7050.0,134.4429488923383,134.4429488923383,0.0,281.70720402494277,16.55854090775819,15.662254567636115,3.270242728296268e-11,-2.1259728555378388e-06,8.559421056001195e-10
7200.0,130.64939040117227,130.64939040117227,0.0,281.9978874419554,16.459281875759796,15.588285925759697,3.305417584130208e-11,-2.098842543318824e-06,8.501150735338252e-10
7350.0,119.37993568619862,119.37993568619862,0.0,282.2810386676708,16.306791304939257,15.510925054266197,2.8840481136148197e-11,-1.914760289878359e-06,7.828068907291757e-10
7500.0,123.75617765915743,123.75617765915743,0.0,282.5403386777995,16.25043491295893,15.425393716396272,2.5549748150445026e-11,-1.8252413127584077e-06,7.487969081175655e-10
7650.0,111.01818555063855,111.01818555063855,0.0,282.80982454703997,16.095179424147137,15.35505817404074,4.893765284326538e-11,-1.96532089091761e-06,8.140412062214916e-10
7800.0,110.75361606919628,110.75361606919628,0.0,283.05208711382335,16.013804247205176,15.27544679411258,3.009076393074091e-11,-1.8946929856156203e-06,7.887748829560776e-10
7950.0,115.4940229938925,115.4940229938925,0.0,283.2943605633827,15.968296334412052,15.19833616945867,2.5454982125079144e-11,-1.7491147730197554e-06,7.302447868740896e-10
8100.0,102.08702236735165,102.08702236735165,0.0,283.5476379994142,15.803339127969135,15.122758966934718,4.750096579369749e-11,-1.7878108877766863e-06,7.541911968939842e-10
