time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
186750.0,fixed-domain-moisture,650.0,-3.3595128578290065e-08,3.3595128578290065e-08,-3.359512827509595e-08,-3.031941133632518e-16,1.224211988090468e-11
186900.0,fixed-domain-moisture,650.0,-3.353629257761875e-08,3.353629257761875e-08,-3.3536292276799485e-08,-3.008192645897223e-16,1.2155281625205326e-11
187050.0,fixed-domain-moisture,650.0,-3.3477626814601734e-08,3.3477626814601734e-08,-3.3477626516139186e-08,-2.984625476152199e-16,1.206912561874527e-11
187200.0,fixed-domain-moisture,650.0,-3.341913061063062e-08,3.341913061063062e-08,-3.3419130314501776e-08,-2.961288461140812e-16,1.1983661889266605e-11
187350.0,fixed-domain-moisture,650.0,-3.336080329051262e-08,3.336080329051262e-08,-3.3360802996696324e-08,-2.9381629396684424e-16,1.189891505328748e-11
187500.0,fixed-domain-moisture,650.0,-3.3302644182454883e-08,3.3302644182454883e-08,-3.330264389093382e-08,-2.915210662903566e-16,1.1814830106780557e-11
187650.0,fixed-domain-moisture,650.0,-3.324465261805242e-08,3.324465261805242e-08,-3.324465232880615e-08,-2.8924626666627657e-16,1.1731426463759808e-11
187800.0,fixed-domain-moisture,650.0,-3.318682793226025e-08,3.318682793226025e-08,-3.318682764526595e-08,-2.86994297227103e-16,1.1648752103870997e-11
187950.0,fixed-domain-moisture,650.0,-3.3129169463368424e-08,3.3129169463368424e-08,-3.3129169178606276e-08,-2.847621470354062e-16,1.1566654095485824e-11
188100.0,fixed-domain-moisture,650.0,-3.3071676552984575e-08,3.3071676552984575e-08,-3.307167627044036e-08,-2.8254421773280043e-16,1.1485272451442093e-11
188250.0,fixed-domain-moisture,650.0,-3.301434854603038e-08,3.301434854603038e-08,-3.3014348265681756e-08,-2.803486223067336e-16,1.1404484593515093e-11
188400.0,fixed-domain-moisture,650.0,-3.295718479069761e-08,3.295718479069761e-08,-3.295718451252415e-08,-2.7817345493307433e-16,1.1324384851746866e-11
188550.0,fixed-domain-moisture,650.0,-3.2900184638437236e-08,3.2900184638437236e-08,-3.290018436242195e-08,-2.760152877753643e-16,1.1244966856486818e-11
188700.0,fixed-domain-moisture,650.0,-3.284334744394812e-08,3.284334744394812e-08,-3.284334717007039e-08,-2.7387772734107415e-16,1.1166139467573691e-11
188850.0,fixed-domain-moisture,650.0,-3.278667256514072e-08,3.278667256514072e-08,-3.278667229338629e-08,-2.7175443411798933e-16,1.1087934692776875e-11
189000.0,fixed-domain-moisture,650.0,-3.27301593631421e-08,3.27301593631421e-08,-3.2730159093488426e-08,-2.6965367329479046e-16,1.1010392712404914e-11
189150.0,fixed-domain-moisture,650.0,-3.267380720224797e-08,3.267380720224797e-08,-3.267380693467858e-08,-2.6756938990939364e-16,1.0933470065950286e-11
189300.0,fixed-domain-moisture,650.0,-3.261761544992672e-08,3.261761544992672e-08,-3.261761518442233e-08,-2.6550438975843666e-16,1.0857191306851212e-11
189450.0,fixed-domain-moisture,650.0,-3.256158347678901e-08,3.256158347678901e-08,-3.256158321333005e-08,-2.6345895739205024e-16,1.0781424268054904e-11
189600.0,fixed-domain-moisture,650.0,-3.250571065656403e-08,3.250571065656403e-08,-3.2505710395138336e-08,-2.614256945068357e-16,1.0706267365972242e-11
189750.0,fixed-domain-moisture,650.0,-3.2449996366102305e-08,3.2449996366102305e-08,-3.244999610669084e-08,-2.5941146339315477e-16,1.0631765963095663e-11
189900.0,fixed-domain-moisture,650.0,-3.23944399853361e-08,3.23944399853361e-08,-3.239443972792024e-08,-2.5741586038686854e-16,1.055786951835198e-11
190050.0,fixed-domain-moisture,650.0,-3.233904089726697e-08,3.233904089726697e-08,-3.2339040641829404e-08,-2.554375686164418e-16,1.0484542511109004e-11
190200.0,fixed-domain-moisture,650.0,-3.2283798487951006e-08,3.2283798487951006e-08,-3.2283798234473386e-08,-2.5347762040327907e-16,1.041180198340205e-11
190350.0,fixed-domain-moisture,650.0,-3.2228712146474666e-08,3.2228712146474666e-08,-3.222871189494088e-08,-2.5153378566844886e-16,1.0339573644131457e-11
190500.0,fixed-domain-moisture,650.0,-3.21737812649424e-08,3.21737812649424e-08,-3.217378101533666e-08,-2.4960574015715106e-16,1.0267947220203773e-11
190650.0,fixed-domain-moisture,650.0,-3.211900523845649e-08,3.211900523845649e-08,-3.211900499076318e-08,-2.4769331181581826e-16,1.019692325979068e-11
190800.0,fixed-domain-moisture,650.0,-3.206438346510124e-08,3.206438346510124e-08,-3.206438321930312e-08,-2.4579812191845106e-16,1.0126483480045535e-11
190950.0,fixed-domain-moisture,650.0,-3.200991534591957e-08,3.200991534591957e-08,-3.2009915102001285e-08,-2.4391828449325285e-16,1.0056494168750155e-11
191100.0,fixed-domain-moisture,650.0,-3.195560028490639e-08,3.195560028490639e-08,-3.195560004284771e-08,-2.4205868321456014e-16,9.9871486572216e-12
191250.0,fixed-domain-moisture,650.0,-3.1901437688967566e-08,3.1901437688967566e-08,-3.190143744875941e-08,-2.402081544528259e-16,9.91832209592255e-12
191400.0,fixed-domain-moisture,650.0,-3.184742696794171e-08,3.184742696794171e-08,-3.1847426729563755e-08,-2.383779544818258e-16,9.850024698448602e-12
191550.0,fixed-domain-moisture,650.0,-3.1793567534543644e-08,3.1793567534543644e-08,-3.179356729798084e-08,-2.365628025805292e-16,9.782292696066163e-12
191700.0,fixed-domain-moisture,650.0,-3.173985880436845e-08,3.173985880436845e-08,-3.173985856960665e-08,-2.3476180539387466e-16,9.71503838467603e-12
191850.0,fixed-domain-moisture,650.0,-3.168630019587504e-08,3.168630019587504e-08,-3.168629996289592e-08,-2.329791186772596e-16,9.648408497235599e-12
192000.0,fixed-domain-moisture,650.0,-3.163289113035149e-08,3.163289113035149e-08,-3.163289089914534e-08,-2.312061529872032e-16,9.58222072678068e-12
