step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,150.0,0.0,70.68850492010819,70.68850492010819,70.68850609693648,0.0,-1.1768282917046236e-06,1.664808547645379e-08,70.68850492010819,70.68850609693648,3.419696777166087e-11,1.664808547645379e-08,1.8153414764416198,0.05870749898765375,5
2,0.02,0.02,150.0,70.68850491992184,199.5215808570762,128.83307593715438,129.56318775676587,0.0,-0.7301118196114942,0.0056351795000765354,129.56318639191352,129.56318775676587,3.5854935338278507e-11,1.053426035324388e-08,3.802744143006927,0.1265464191006007,5
3,0.02,0.02,150.0,199.52158085721402,366.802981715714,167.28140085849998,169.00373000457145,0.0,-1.7223291460714734,0.010191071794834855,169.00372903371374,169.00373000457145,3.059962006378285e-11,5.744593402875715e-09,5.434028093467048,0.18508801468534253,5
4,0.02,0.02,150.0,366.8029817155854,573.3968408372035,206.5938591216181,209.37107827317226,0.0,-2.7772191515541635,0.013264578730070104,209.37107719426308,209.37107827317226,3.4319317463606865e-11,5.1530955840942405e-09,7.04763013703261,0.24409286833596341,5
5,0.02,0.02,150.0,573.396840836527,820.1786385673552,246.7817977308282,250.73279310616843,0.0,-3.950995375340227,0.015757792693942698,250.73279191903885,250.73279310616843,4.762771322321976e-11,4.734640288817755e-09,8.685154618030417,0.30487563063176965,5
6,0.02,0.02,150.0,820.1786385628691,1085.8434332304269,265.66479466755777,270.92311797935895,0.0,-5.258323311801178,0.019408913314668843,270.92311711482336,270.92311797935895,3.4691030640527875e-11,3.1910735406589973e-09,9.776275020991452,0.3487146966777852,5
7,0.02,0.02,150.0,1085.843433219703,1378.8082198596408,292.96478663993776,299.50412937189,0.0,-6.5393427319522175,0.021833898402891166,299.504128311938,299.50412937189,4.419494016100804e-11,3.5390228434004186e-09,10.954445493411836,0.3950840798199852,5
8,0.02,0.02,150.0,1378.808219844471,1695.3482973233042,316.54007747883315,324.4418343921198,0.0,-7.901756913286647,0.024354926139816477,324.4418332174819,324.4418343921198,4.15767486341791e-11,3.620488323869237e-09,12.032247338689746,0.43832692370974174,5
9,0.02,0.02,150.0,1695.3482973000944,2027.7732932928984,332.42499599280404,341.7495085448652,0.0,-9.324512552061151,0.027284640705890057,341.7495074029939,341.7495085448652,4.5633820856127006e-11,3.3412521500291545e-09,12.879350976897914,0.4739219915791397,5
10,0.02,0.02,150.0,2027.7732932772046,2354.5416447317975,326.7683514545929,337.5334717249298,0.0,-10.765120270336922,0.0318934896006695,337.533470639494,337.5334717249298,4.465418739004289e-11,3.215787225504737e-09,13.091537711232483,0.48826491240746883,5
