time_s,proxy_scale,L_v_J_per_kg,j_w_outer_max_kg_m2_s,raw_boundary_loss_rate_kg_s,proxy_boundary_loss_rate_kg_s,latent_power_W,boundary_latent_heat_flux_max_W_m2,component_mode,bound_fraction,release_tau_s,free_flux_factor,total_water_kg,bound_water_kg,liquid_water_kg,phase_split_residual_kg,moisture_predictor_relative_residual,source_definition
60.0,1.0,2400000.0,0.0012000532127286337,2.027023999444594e-05,2.027023999444594e-05,48.64857598667026,2880.127710548721,liquid_surface,0.0,0.0,1.0,0.2591432767651066,0.0,0.2591432767651066,0.0,2.125562846881176e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
120.0,1.0,2400000.0,0.0010979471802329336,1.8461926290182207e-05,1.8461926290182207e-05,44.308623096437294,2635.0732325590407,liquid_surface,0.0,0.0,1.0,0.25809694264262323,0.0,0.25809694264262323,0.0,2.95979129444289e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
180.0,1.0,2400000.0,0.0010207796051320277,1.7088902279936797e-05,1.7088902279936797e-05,41.01336547184831,2449.8710523168666,liquid_surface,0.0,0.0,1.0,0.25711398882972497,0.0,0.25711398882972497,0.0,2.761680939764519e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
240.0,1.0,2400000.0,0.0009582784978915996,1.599034255096241e-05,1.599034255096241e-05,38.37682212230978,2299.868394939839,liquid_surface,0.0,0.0,1.0,0.2561856016088075,0.0,0.2561856016088075,0.0,9.950196059531409e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
300.0,1.0,2400000.0,0.0009058879900540306,1.5079534364417682e-05,1.5079534364417682e-05,36.19088247460244,2174.1311761296733,liquid_surface,0.0,0.0,1.0,0.2553046362152062,0.0,0.2553046362152062,0.0,2.172347364571624e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
360.0,1.0,2400000.0,0.0008615478618968915,1.4316382056965644e-05,1.4316382056965644e-05,34.35931693671755,2067.7148685525394,liquid_surface,0.0,0.0,1.0,0.25446382217108793,0.0,0.25446382217108793,0.0,9.622094113517488e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
420.0,1.0,2400000.0,0.0008229763415614416,1.365762043956872e-05,1.365762043956872e-05,32.77828905496493,1975.1432197474599,liquid_surface,0.0,0.0,1.0,0.2536589317474709,0.0,0.2536589317474709,0.0,4.50138277499293e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
480.0,1.0,2400000.0,0.0007891994919863112,1.3084988728918827e-05,1.3084988728918827e-05,31.403972949405187,1894.0787807671468,liquid_surface,0.0,0.0,1.0,0.25288547983899906,0.0,0.25288547983899906,0.0,3.134553495139055e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
540.0,1.0,2400000.0,0.0007590379061040273,1.2576652532142755e-05,1.2576652532142755e-05,30.183966077142614,1821.6909746496653,liquid_surface,0.0,0.0,1.0,0.25214057721983674,0.0,0.25214057721983674,0.0,1.729482977303946e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
600.0,1.0,2400000.0,0.000732372170293643,1.213042753894635e-05,1.213042753894635e-05,29.11302609347124,1757.6932087047433,liquid_surface,0.0,0.0,1.0,0.251420398340935,0.0,0.251420398340935,0.0,9.998862148731341e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
