time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
60.0,fixed-domain-moisture,650.0,-1.924721573543532e-05,1.924721573543532e-05,-1.9247215732885587e-05,-2.549731801561317e-15,5.448279077639704e-12
120.0,fixed-domain-moisture,650.0,-1.775558758495005e-05,1.775558758495005e-05,-1.77555875843807e-05,-5.693518302218176e-16,1.0197762593336274e-11
180.0,fixed-domain-moisture,650.0,-1.6571680076679383e-05,1.6571680076679383e-05,-1.6571680077211296e-05,5.319129739531775e-16,3.87177292375977e-12
240.0,fixed-domain-moisture,650.0,-1.55935647627571e-05,1.55935647627571e-05,-1.5593564763336382e-05,5.79282444495427e-16,1.7969586868982914e-12
300.0,fixed-domain-moisture,650.0,-1.477671970239738e-05,1.477671970239738e-05,-1.4776719702983908e-05,5.865279643262403e-16,8.806294770968333e-13
360.0,fixed-domain-moisture,650.0,-1.4073602010571578e-05,1.4073602010571578e-05,-1.4073602017806505e-05,7.234926836774923e-15,5.2310527978051065e-12
420.0,fixed-domain-moisture,650.0,-1.3463496893266399e-05,1.3463496893266399e-05,-1.3463496972156862e-05,7.889046336226162e-14,3.276092807760614e-11
480.0,fixed-domain-moisture,650.0,-1.2923379831314906e-05,1.2923379831314906e-05,-1.2923379889152995e-05,5.783808965076874e-14,2.438085727105205e-11
540.0,fixed-domain-moisture,650.0,-1.2449206298683791e-05,1.2449206298683791e-05,-1.2449206339977205e-05,4.1293413526326435e-14,1.7747972538869588e-11
600.0,fixed-domain-moisture,650.0,-1.202508190154216e-05,1.202508190154216e-05,-1.2025081925005157e-05,2.346299729212662e-14,9.96539999968263e-12
660.0,fixed-domain-moisture,650.0,-1.1649494042012298e-05,1.1649494042012298e-05,-1.164949405618008e-05,1.4167781395768228e-14,6.549244890695403e-12
720.0,fixed-domain-moisture,650.0,-1.1306454526042085e-05,1.1306454526042085e-05,-1.1306454535597545e-05,9.555459993138699e-15,4.761821476232457e-12
780.0,fixed-domain-moisture,650.0,-1.0997359419486826e-05,1.0997359419486826e-05,-1.0997359425736393e-05,6.249566632970417e-15,3.3821667940032428e-12
840.0,fixed-domain-moisture,650.0,-1.0712070168300793e-05,1.0712070168300793e-05,-1.0712070173010306e-05,4.709513351129277e-15,2.6619771795171096e-12
900.0,fixed-domain-moisture,650.0,-1.0452149972377315e-05,1.0452149972377315e-05,-1.0452149976062117e-05,3.684801690661231e-15,2.189703532158135e-12
960.0,fixed-domain-moisture,650.0,-1.0219046015292535e-05,1.0219046015292535e-05,-1.0219046018455156e-05,3.1626211252720055e-15,1.8977709477019154e-12
1020.0,fixed-domain-moisture,650.0,-9.999615461124017e-06,9.999615461124017e-06,-9.999615463925835e-06,2.801817276993669e-15,1.6835189951589433e-12
1080.0,fixed-domain-moisture,650.0,-9.804717793973193e-06,9.804717793973193e-06,-9.804717794909846e-06,9.366524212055943e-16,6.998559306426547e-13
1140.0,fixed-domain-moisture,650.0,-9.622927415147122e-06,9.622927415147122e-06,-9.622927415436614e-06,2.8949214444899674e-16,4.010934806192134e-13
1200.0,fixed-domain-moisture,650.0,-9.45491331767623e-06,9.45491331767623e-06,-9.454913317616117e-06,-6.011223420074319e-17,2.6377839027908244e-13
1260.0,fixed-domain-moisture,650.0,-9.298300062400897e-06,9.298300062400897e-06,-9.298300062277991e-06,-1.229061747124935e-16,2.3271961779513345e-13
1320.0,fixed-domain-moisture,650.0,-9.1590843773682e-06,9.1590843773682e-06,-9.159084377237754e-06,-1.3044646200895127e-16,2.4618709838790796e-13
1380.0,fixed-domain-moisture,650.0,-9.026117117856333e-06,9.026117117856333e-06,-9.026117113461693e-06,-4.394640711448752e-15,4.152532124880982e-12
1440.0,fixed-domain-moisture,650.0,-8.904679996607777e-06,8.904679996607777e-06,-8.904679993731785e-06,-2.8759919521847283e-15,3.0881532423245626e-12
1500.0,fixed-domain-moisture,650.0,-8.786647320637436e-06,8.786647320637436e-06,-8.786647318296042e-06,-2.3413938837887546e-15,2.675730080730157e-12
1560.0,fixed-domain-moisture,650.0,-8.681796232701294e-06,8.681796232701294e-06,-8.68179623291129e-06,2.0999640828328614e-16,1.878449119167464e-12
1620.0,fixed-domain-moisture,650.0,-8.580499484092014e-06,8.580499484092014e-06,-8.580499484953561e-06,8.6154770383845e-16,1.8648869853198056e-12
1680.0,fixed-domain-moisture,650.0,-8.488783019568234e-06,8.488783019568234e-06,-8.488783022474167e-06,2.9059328728042733e-15,2.540271229812688e-12
1740.0,fixed-domain-moisture,650.0,-8.407059521059816e-06,8.407059521059816e-06,-8.407059522704863e-06,1.6450464037850998e-15,6.800859261838266e-13
1800.0,fixed-domain-moisture,650.0,-8.329490727046478e-06,8.329490727046478e-06,-8.329490729031364e-06,1.984886186618892e-15,7.907330221603891e-13
1860.0,fixed-domain-moisture,650.0,-8.258689938664317e-06,8.258689938664317e-06,-8.258689941234206e-06,2.5698894916400747e-15,9.784164610480441e-13
1920.0,fixed-domain-moisture,650.0,-8.18590390108267e-06,8.18590390108267e-06,-8.18590390336499e-06,2.2823184179154507e-15,8.973161163104571e-13
1980.0,fixed-domain-moisture,650.0,-8.121063924072147e-06,8.121063924072147e-06,-8.121063927013525e-06,2.9413778135150767e-15,1.1144613707657235e-12
2040.0,fixed-domain-moisture,650.0,-8.06218006568152e-06,8.06218006568152e-06,-8.062180069156234e-06,3.4747138028196414e-15,1.3067341481881235e-12
