time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.55,2.5153268028764275,28.0,27.999999999999943
3600.0,0.02,2.5109606681120327,0.9482633513643679,2.035346829586844,2.5109606681120327,1.4848798707087942,40.40932111263743,43.03961716578834
7200.0,0.02,2.165986919169569,0.6763152492209187,1.6454206323297578,2.165986919169569,1.2355048905195218,48.332233735750435,48.938525105687575
10800.0,0.02,1.7718548101421525,0.4761477467237257,1.3334709102253617,1.7718548101421525,1.01151757391143,49.76146310061142,49.89950727103553
14400.0,0.02,1.4609748024413856,0.3289986510083219,1.086944755344655,1.4609748024413856,0.8204085158425518,50.024386498212266,50.07492883788967
18000.0,0.02,1.21753040847585,0.21766754821532286,0.893258585270674,1.21753040847585,0.6637888442571943,50.00302010917977,50.00125727681478
21600.0,0.02,1.0247216276553741,0.1331749312586351,0.7413947904012892,1.0247216276553741,0.5380445178102365,49.999187838041735,49.999075445708
25200.0,0.02,0.8712545975685569,0.08383709170932818,0.6224328441724221,0.8712545975685569,0.4372719040040915,49.9989478231181,49.9989417264851
28800.0,0.02,0.7489655372926529,0.06831695274929905,0.5293524038955201,0.7489655372926529,0.35652504358066267,49.998935039390005,49.998934753918775
32400.0,0.02,0.6514273912416516,0.06293511851054553,0.45664077749174253,0.6514273912416516,0.29186889859281967,49.99893449508056,49.99893446676202
36000.0,0.02,0.5734966280208217,0.06042230562504014,0.39993759640395343,0.5734966280208217,0.2402346041307718,49.998934488566306,49.99893446365468
39600.0,0.02,0.5110477769150115,0.05893826970892133,0.3557573426939786,0.5110477769150115,0.19926712201349767,49.99893448305414,49.9989344604885
43200.0,0.02,0.46077981012076913,0.057919449057322187,0.3212836521498818,0.46077981012076913,0.16715896405683925,49.998934477515604,49.99893445710131
46800.0,0.02,0.4200654624161783,0.057153935471675715,0.2942300421681613,0.4200654624161783,0.14244102792819338,49.99893447098424,49.99893445300211
50400.0,0.02,0.38682932042849627,0.05654570339438676,0.2727622870807507,0.38682932042849627,0.12376331078178116,49.998934463736646,49.998934448463274
54000.0,0.02,0.35944603713170054,0.056044308252185746,0.25545746324420066,0.35944603713170054,0.10979859673271401,49.99893445750649,49.99893444461958
57600.0,0.02,0.3366536155454211,0.05562018511363576,0.24125830582555213,0.3366536155454211,0.09933019852245797,49.99893445259573,49.99893444163877
61200.0,0.02,0.3174791178682798,0.05525455076226153,0.2294036561504688,0.3174791178682798,0.09137787192812455,49.99893444940125,49.998934439718084
64800.0,0.02,0.3011756715785645,0.05493472426052123,0.21935056783277,0.3011756715785645,0.08522718843830661,49.998934446623025,49.99893443805803
68400.0,0.02,0.287170347132421,0.054651732411795835,0.2107083633681383,0.287170347132421,0.08038126951956852,49.99893444419871,49.99893443661722
72000.0,0.02,0.2750223900423054,0.05439898498833439,0.20319101278451487,0.2750223900423054,0.07649744835214459,49.99893444207396,49.99893443536075
75600.0,0.02,0.26439076702605546,0.054171494340502946,0.1965849644303657,0.26439076702605546,0.07333678154556152,49.99893444021848,49.99893443426936
79200.0,0.02,0.25500954296222245,0.053965391542686585,0.19072774349114047,0.25500954296222245,0.07072961495329232,49.99893443859605,49.99893443331928
82800.0,0.02,0.24666947790870378,0.05377761332598903,0.18549358896814755,0.24666947790870378,0.06855312880786511,49.99893443717184,49.998934432488625
86400.0,0.02,0.23920437074627077,0.05360569207383574,0.18078363937643233,0.23920437074627077,0.06671672948435124,49.99893443615372,49.99893443191087
90000.0,0.02,0.23248093649175613,0.05344761053366116,0.17651911186074423,0.23248093649175613,0.06515248450221375,49.998934435392584,49.99893443146675
93600.0,0.02,0.2263912799351055,0.05330169860144245,0.17263642665123907,0.2263912799351055,0.06380861280007337,49.998934434741784,49.998934431087775
97200.0,0.02,0.22084726759535106,0.05316655825530619,0.16908370718027932,0.22084726759535106,0.06264510993254449,49.99893443414777,49.99893443074228
100800.0,0.02,0.2157762881423379,0.053041007859188874,0.16581819641692042,0.2157762881423379,0.06163067659888827,49.99893443357303,49.99893443040878
104400.0,0.02,0.21111803229878934,0.05292404008986396,0.16280432967414404,0.21111803229878934,0.06074054018041479,49.998934432984015,49.99893443006766
