scenario,question,level,time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
nominal_proxy,Q4,M,25500.0,-232.8805329845332,14.994368161189952,-247.87490114572316,289.7712101130459,8.743125101624985,8.693143871024898,3.14249606193203e-11,-1.018836229604858e-06,3.884332805347059e-10
nominal_proxy,Q4,M,25800.0,-231.10051748691512,14.863431138158031,-245.96394862507316,289.8475309913035,8.702599605579696,8.653054831604042,3.1756297594605636e-11,-1.0545382451709884e-06,4.039169493273666e-10
nominal_proxy,Q4,M,26100.0,-223.76681906102328,14.85487893161859,-238.62169799264188,289.92365289876994,8.662473024790536,8.612956758294283,3.164188721843004e-11,-1.0172573468025803e-06,3.914422374501144e-10
nominal_proxy,Q4,M,26400.0,-210.8578070228424,15.061077121991726,-225.91888414483412,290.000194838251,8.622737740477088,8.57253414674656,4.0770058237088303e-11,-9.971665519969974e-07,3.8547948536734117e-10
nominal_proxy,Q4,M,26700.0,-192.37469780313342,15.546892759963086,-207.9215905630965,290.07825968609944,8.583333573961134,8.531510596401235,3.033740313831365e-11,-5.080067069229699e-07,1.9728415249761336e-10
nominal_proxy,Q4,M,27000.0,-168.336129899114,16.352125389291697,-184.6882552884057,290.15930009041006,8.544174835385105,8.489667750146824,2.974794251285111e-11,-1.8219273556496773e-07,7.10787326161403e-11
nominal_proxy,Q4,M,27300.0,-142.13993043724062,17.395023583639464,-159.5349540208801,290.2449910037109,8.505161860665961,8.447178449390483,2.994391119103927e-11,2.00996140620191e-07,7.877417812577362e-11
nominal_proxy,Q4,M,27600.0,-122.6204231367559,18.369822113249086,-140.990245250005,290.336592463776,8.466208027824198,8.404975289143731,3.08496126773203e-11,5.091091281883564e-07,2.0044752287177797e-10
nominal_proxy,Q4,M,27900.0,-110.8714652621195,19.108029191751676,-129.97949445387118,290.43376464598487,8.427290582204387,8.363597153938148,3.18079379335702e-11,7.118799487670913e-07,2.8157723284964335e-10
nominal_proxy,Q4,M,28200.0,-106.92416120676799,19.504727047699475,-126.42888825446747,290.53527453041266,8.388458589991039,8.323442835805093,3.2278349039280404e-11,7.919155535773825e-07,3.1468457328671493e-10
nominal_proxy,Q4,M,28500.0,-110.77658909082297,19.493709732193825,-130.2702988230168,290.6393244000883,8.349803999995599,8.284824970018358,3.2008165830259445e-11,7.390214591396216e-07,2.9502547171167574e-10
nominal_proxy,Q4,M,28800.0,-122.40175519354273,19.034135144815416,-141.43589033835815,290.74375268265993,8.311444911312092,8.247997795975198,3.104580839120021e-11,5.437472623270878e-07,2.1807169436409054e-10
nominal_proxy,Q4,M,29100.0,-140.19423601873373,18.150224533496548,-158.3444605522303,290.84616440350766,8.273514161607745,8.213013413825282,3.915553168800253e-11,1.9875770362887124e-07,8.007790472363915e-11
nominal_proxy,Q4,M,29400.0,-153.59785132879585,17.1748768423887,-170.77272817118455,290.94427338249926,8.23613404078425,8.178884450916758,3.747516338253527e-11,-1.1785897413574276e-07,4.769995791396006e-11
nominal_proxy,Q4,M,29700.0,-158.83052572650286,16.36641409906174,-175.19693982556458,291.0375617772175,8.19935539841891,8.14480068368306,3.6676252269896404e-11,-3.2169288033401244e-07,1.3077974413941728e-10
nominal_proxy,Q4,M,30000.0,-155.83061611134548,15.871000771694057,-171.70161688303955,291.12690104452184,8.163133649318858,8.11023031215309,3.6231995058186865e-11,-3.780363044825208e-07,1.5436731395998668e-10
nominal_proxy,Q4,M,30300.0,-144.58993484434208,15.78270724335098,-160.37264208769307,291.213965948222,8.127360188082495,8.074751163050584,3.597966437464149e-11,-2.6622234372553066e-07,1.0918770571035851e-10
nominal_proxy,Q4,M,30600.0,-125.13112347689984,16.159633281104036,-141.29075675800388,291.30096400236715,8.091890107074185,8.038024662902881,3.631007657937889e-11,2.971276558128011e-08,1.2239730227059589e-11
nominal_proxy,Q4,M,30900.0,-103.9544985445298,16.835820588880203,-120.79031913341001,291.39044404201996,8.056568119435905,8.000448718775303,3.784981364045933e-11,3.906995260649637e-07,1.6164845058631045e-10
nominal_proxy,Q4,M,31200.0,-90.31426416343335,17.462248865687783,-107.77651302912113,291.4840588446723,8.021281450831356,7.963073956769649,3.928334266929516e-11,6.471755540360391e-07,2.689410488848027e-10
nominal_proxy,Q4,M,31500.0,-82.4545147262954,17.930756647039814,-100.38527137333521,291.5815382291384,7.9860068931703285,7.926237707044059,4.027252907012256e-11,8.091590331105181e-07,3.3774035173219243e-10
nominal_proxy,Q4,M,31800.0,-80.41268119123771,18.1557762390606,-98.56845743029831,291.68200961840773,7.9507914201480725,7.890272168881897,4.041134013580233e-11,8.59208043380022e-07,3.602190851100709e-10
nominal_proxy,Q4,M,32100.0,-84.19603100327959,18.08472596263428,-102.28075696591387,291.78411831188885,7.915714807084623,7.855432389833859,3.952978326685124e-11,7.874051846101793e-07,3.3157889245219975e-10
nominal_proxy,Q4,M,32400.0,-93.79135769440414,17.685170024371008,-111.47652771877515,291.88620810473833,7.8808778216546065,7.821927256857083,3.771508519963739e-11,5.851138951129542e-07,2.4748253868590335e-10
nominal_proxy,Q4,M,32700.0,-107.28027013212368,16.99597992178964,-124.27625005391332,291.98643075305034,7.846389917910192,7.789736652436359,3.5611154748323696e-11,2.796397495785641e-07,1.18797626468642e-10
nominal_proxy,Q4,M,33000.0,-117.48208518210572,16.249737746348075,-133.7318229284538,292.08314372652353,7.81234004648439,7.758174254003216,3.423975786118184e-11,1.9958008579124e-09,8.51559134240248e-13
nominal_proxy,Q4,M,33300.0,-122.6430791950008,15.601835286449823,-138.24491448145062,292.17600730285324,7.778757120169288,7.726751001901897,3.3569210503269386e-11,-1.9376773252588464e-07,8.303285881985376e-11
nominal_proxy,Q4,M,33600.0,-122.71755548760174,15.143936765261257,-137.861492252863,292.26556048795277,7.745604857676529,7.695125067493132,3.327266681222745e-11,-2.897578781357879e-07,1.2469776234824498e-10
nominal_proxy,Q4,M,33900.0,-117.69469818535387,14.934346696532174,-132.62904488188605,292.3528699666459,7.712806140591736,7.663024984031413,3.3130429052303026e-11,-2.7156480086887314e-07,1.173653254594565e-10
nominal_proxy,Q4,M,34200.0,-107.58505749167684,15.008922051030547,-122.59397954270739,292.4393469419465,7.680260404475404,7.630230663871874,3.3199744527306715e-11,-1.3002842536025128e-07,5.643403500766795e-11
nominal_proxy,Q4,M,34500.0,-98.04951150121354,15.216768248992771,-113.26627975020632,292.52662210436216,7.647868828804362,7.5971462680623105,3.354797596713379e-11,2.6377364292784478e-08,1.1496607696965522e-11
nominal_proxy,Q4,M,34800.0,-92.97942065725977,15.379554012991413,-108.35897467025119,292.6154645733077,7.615574114446755,7.564308934775594,3.3840969432581475e-11,1.1164327418100584e-07,4.8866210436329583e-11
nominal_proxy,Q4,M,35100.0,-88.73129354927732,15.517702188640861,-104.24899573791818,292.705612457328,7.5833697032914715,7.531644029942765,3.410668668294891e-11,1.8402880641588126e-07,8.089139508170787e-11
nominal_proxy,Q4,M,35400.0,-85.30987888669006,15.619274395502398,-100.92915328219246,292.7969222823014,7.551268701117489,7.499204453925267,3.4322586464655795e-11,2.378358203714015e-07,1.0498713517999296e-10
nominal_proxy,Q4,M,35700.0,-82.71409379999832,15.678469621382796,-98.39256342138113,292.88917944646033,7.519284316619259,7.467022752122729,3.446894480614643e-11,2.724237759821335e-07,1.2076671329832884e-10
nominal_proxy,Q4,M,36000.0,-80.94087303608075,15.691723623968855,-96.6325966600496,292.98213374036925,7.487431332605822,7.4351255881488125,3.452756480129591e-11,2.8686602604466316e-07,1.277100308955694e-10
nominal_proxy,Q4,M,36300.0,-79.3495408896415,15.676414280286966,-95.02595516992847,293.0755122729467,7.455723238120126,7.403468524792319,3.868857512055295e-11,2.8194483547849813e-07,1.260529781277965e-10
nominal_proxy,Q4,M,36600.0,-77.30432200715745,15.658874209132984,-92.96319621629044,293.1691433665331,7.424167222734274,7.371970976359372,3.850571392725071e-11,2.966623355860065e-07,1.3319668351828407e-10
nominal_proxy,Q4,M,36900.0,-75.11579481638103,15.642728142493956,-90.75852295887498,293.26301070655904,7.392762605962256,7.340620179866753,3.836594920157067e-11,3.138431168281386e-07,1.415091730277864e-10
nominal_proxy,Q4,M,37200.0,-72.78043638110555,15.632539325827189,-88.41297570693274,293.3571193527007,7.361504246440375,7.30939578313722,3.827955884703326e-11,3.348808377268142e-07,1.5163605449649072e-10
nominal_proxy,Q4,M,37500.0,-70.29650692418865,15.63105800686175,-85.9275649310504,293.45150172292745,7.330385406512746,7.278281881024348,3.825522551082506e-11,3.6034251138516993e-07,1.638579198782738e-10
nominal_proxy,Q4,M,37800.0,-67.66327108071141,15.639993742396465,-83.30326482310788,293.54620696905135,7.299398289261577,7.2472649780891345,3.8293871978640565e-11,3.906636010242437e-07,1.7839991076112113e-10
nominal_proxy,Q4,M,38100.0,-63.55673670787442,15.6999575652911,-79.25669427316552,293.64129485444676,7.268529786944083,7.216196596583504,3.866078209554243e-11,4.571174514467202e-07,2.0963315592276818e-10
nominal_proxy,Q4,M,38400.0,-59.409396452371446,15.785509126030284,-75.19490557840173,293.73707104970833,7.237761795292501,7.185143433302867,3.9149815056698066e-11,5.291401947715713e-07,2.4369421087963426e-10
nominal_proxy,Q4,M,38700.0,-57.26460906226201,15.82874270621532,-73.09335176847733,293.8336881453194,7.207085348316042,7.154322874489751,3.930059285884536e-11,5.583281392773642e-07,2.5823113056737483e-10
nominal_proxy,Q4,M,39000.0,-57.13952112137925,15.798232186396213,-72.93775330777547,293.9308863602628,7.176512193243136,7.123851421082646,3.8997452809210744e-11,5.382493100114516e-07,2.5000506073048813e-10
nominal_proxy,Q4,M,39300.0,-59.04041068909616,15.67366182881331,-74.71407251790947,294.02821337498136,7.1460709442347055,7.093825406349411,3.820535938645224e-11,4.6322492153194617e-07,2.160744112145831e-10
nominal_proxy,Q4,M,39600.0,-62.96546014096239,15.442646455949898,-78.40810659691229,294.12509064590904,7.11579954572396,7.0643240586361165,3.6993624416055386e-11,3.295967587746418e-07,1.5439668522455014e-10
nominal_proxy,Q4,M,39900.0,-69.81082050254739,15.071130861224308,-84.88195136377169,294.22086083849655,7.085745132000631,7.035508029506342,3.545304223867428e-11,1.1293769830444944e-07,5.31290622701064e-11
nominal_proxy,Q4,M,40200.0,-75.81700711537965,14.654306097620776,-90.47131321300043,294.31465298858853,7.055949843436507,7.007102156111142,3.439245275667156e-11,-9.998871064453851e-08,4.7236121223069014e-11
nominal_proxy,Q4,M,40500.0,-78.17991227378693,14.312615616215801,-92.49252789000272,294.40617996509235,7.0264222127455485,6.978713492954581,3.0828263373357344e-11,-3.2107440972595214e-07,1.5231763762764906e-10
nominal_proxy,Q4,M,40800.0,-76.86633747317632,14.107560057522338,-90.97389753069865,294.4959002195502,6.997126103111553,6.950100901712559,3.0722411840444803e-11,-3.6217586796283285e-07,1.7253553464937403e-10
nominal_proxy,Q4,M,41100.0,-71.8657804722235,14.078238734446797,-85.9440192066703,294.584657953239,6.967993897132519,6.921066433687587,3.083124379839759e-11,-2.9903290510446823e-07,1.4305069221694104e-10
nominal_proxy,Q4,M,41400.0,-63.182002263142465,14.24830441251652,-77.43030667565898,294.673547346902,6.938940596918992,6.891446248733271,3.4222071000230447e-11,-4.319993252011045e-08,2.075241502009301e-11
nominal_proxy,Q4,M,41700.0,-55.25265184012843,14.501758096647317,-69.75440993677574,294.76381755460847,6.90989130917351,6.861552115968622,3.5105408229600246e-11,1.3518091179776093e-07,6.521130639604319e-11
nominal_proxy,Q4,M,42000.0,-50.911397970137074,14.707776701138162,-65.61917467127523,294.85599288557756,6.880815009442164,6.831789087905363,3.579115527510024e-11,2.400978758032579e-07,1.1631271173244488e-10
nominal_proxy,Q4,M,42300.0,-47.18664540114534,14.88581465095508,-62.072460052100425,294.94977361027316,6.851718612414731,6.802099231345497,3.64459360762585e-11,3.301846760450644e-07,1.6063350658076642e-10
nominal_proxy,Q4,M,42600.0,-44.07912312751014,15.03069517585802,-59.10981830336816,295.04498255485055,6.822619296031278,6.772516980115917,3.7001270383888026e-11,4.0124963618382026e-07,1.9603890078659744e-10
nominal_proxy,Q4,M,42900.0,-41.58664737447023,15.1403847631655,-56.72703213763573,295.1414085547018,6.793532790095168,6.743064842395073,3.741686447952644e-11,4.5313710472782986e-07,2.2233748808302632e-10
nominal_proxy,Q4,M,43200.0,-39.70624515294293,15.213834442321222,-54.92007959526415,295.2388264419801,6.764474806823091,6.713762026966799,3.765751564558576e-11,4.854335315940261e-07,2.3920730259028446e-10
nominal_proxy,Q4,M,43500.0,-37.21479401698091,15.285998078016945,-52.500792094997855,295.33700336417803,6.735454928993987,6.684501603829584,3.8011116775347276e-11,5.286958497663363e-07,2.616481763740853e-10
nominal_proxy,Q4,M,43800.0,-34.33228628847593,15.365782515329684,-49.69806880380561,295.4359295206433,6.70647306312589,6.655253790009024,3.8470305024411934e-11,5.802697131684909e-07,2.884127557095944e-10
nominal_proxy,Q4,M,44100.0,-32.38413970968321,15.422190949536715,-47.806330659219924,295.5356519479708,6.677528684942873,6.626121383806744,3.8702851693336635e-11,6.086981088060384e-07,3.0385398427344773e-10
nominal_proxy,Q4,M,44400.0,-31.377000820055287,15.442833002475995,-46.81983382253128,295.63601798842234,6.648629575833766,6.597153467863763,3.865237728662517e-11,6.114751585073464e-07,3.065670158202814e-10
nominal_proxy,Q4,M,44700.0,-31.313295580826843,15.419698657357547,-46.73299423818439,295.7367947121936,6.619791026990256,6.568392032489299,4.368083905033897e-11,3.0707045084454876e-07,1.5462242921393293e-10
nominal_proxy,Q4,M,45000.0,-32.192318730880295,15.347977551464856,-47.54029628234515,295.8376967935352,6.591032355589974,6.539872431261745,4.312794869540811e-11,2.5299635098008366e-07,1.2794978456119643e-10
nominal_proxy,Q4,M,45300.0,-32.93984099087294,15.255388058705202,-48.19522904957814,295.9384069753056,6.562369695988149,6.511518403113463,4.257042905758901e-11,1.9629938918797052e-07,9.970960607313165e-11
nominal_proxy,Q4,M,45600.0,-32.93363140028901,15.171314295020453,-48.10494569530946,296.0387876253353,6.533807678900695,6.483236631763858,4.213427065827307e-11,1.5396927466326815e-07,7.855004933824095e-11
nominal_proxy,Q4,M,45900.0,-32.92501234424239,15.089786640080835,-48.01479898432323,296.1388923981437,6.505342454604829,6.455043166174881,4.1727360033601507e-11,1.1109636233186393e-07,5.692570535018439e-11
nominal_proxy,Q4,M,46200.0,-32.91372803256649,15.011062066806199,-47.924790099372686,296.2387358683519,6.476968931860273,6.426932058338412,4.0248539188779347e-11,1.0248015769320773e-08,5.274080040181905e-12
nominal_proxy,Q4,M,46500.0,-32.89988835592705,14.935032253365321,-47.83492060929237,296.3383344492831,6.448682938206611,6.398899497256767,3.996393300549785e-11,-3.1587710225267074e-08,1.6327732100725498e-11
nominal_proxy,Q4,M,46800.0,-32.883623533360286,14.861568525604477,-47.74519205896476,296.43770397915733,6.420480714313977,6.370942152317211,3.9708541309772447e-11,-7.342548258293391e-08,3.8120449153304744e-11
nominal_proxy,Q4,M,47100.0,-33.83766079081117,14.763232929576677,-48.600893720387845,296.5368595789377,6.392364224480065,6.3431534475840206,3.938466055825532e-11,-1.392367678931805e-07,7.260577516320816e-11
nominal_proxy,Q4,M,47400.0,-34.9919265313478,14.649391859858572,-49.64131839120637,296.6356348643333,6.364340484024879,6.315509177117209,3.9085510555873434e-11,-2.1244237302653346e-07,1.1126702683479653e-10
nominal_proxy,Q4,M,47700.0,-34.98712229799068,14.559754535299593,-49.54687683329027,296.7339253539927,6.336408799789785,6.28787628380614,3.891110267415877e-11,-2.5979389306485245e-07,1.366672623108278e-10
nominal_proxy,Q4,M,48000.0,-33.811957510935805,14.512722635797438,-48.32468014673324,296.8318905671041,6.308554005419266,6.260178262375771,3.8846792405359384e-11,-2.7725113227461406e-07,1.4649481325221056e-10
nominal_proxy,Q4,M,48300.0,-31.461810842340643,14.519953607857534,-45.98176445019818,296.9298131455303,6.2807503618326015,6.232350515601476,3.888748461074778e-11,-2.6148024545591397e-07,1.387733579546479e-10
nominal_proxy,Q4,M,48600.0,-27.936483390534846,14.588443699919635,-42.52492709045448,297.0280545383338,6.252966362114802,6.20433821574432,3.9050369446784286e-11,-2.112249148922274e-07,1.125998460357352e-10
nominal_proxy,Q4,M,48900.0,-23.430618031401202,14.716901644013909,-38.14751967541511,297.1270240975093,6.225168387334036,6.176112048091245,3.9392355386771904e-11,-1.2882351541065873e-07,6.897993617477505e-11
nominal_proxy,Q4,M,49200.0,-19.868499461349646,14.852192696898594,-34.72069215824824,297.2271233685282,6.197334298061236,6.1478269888635735,3.9754577793065924e-11,-6.240010463898216e-08,3.3562873776500597e-11
nominal_proxy,Q4,M,49500.0,-18.035096943234322,14.948836068344548,-32.98393301157887,297.3283962770263,6.169465752114363,6.119636298432729,3.9948145579389106e-11,-3.614576371546718e-08,1.9529386156372627e-11
nominal_proxy,Q4,M,49800.0,-17.946140741257956,14.981595822793686,-32.92773656405164,297.430579669404,6.141586303996244,6.091647651065309,3.989421380534131e-11,-5.648685430514888e-08,3.065812398141811e-11
nominal_proxy,Q4,M,50100.0,-19.607997612967345,14.93481216677334,-34.542809779740686,297.53323928795623,6.11373310946488,6.063950401816552,3.959819220548166e-11,-1.2772503765745569e-07,6.963832373803396e-11
nominal_proxy,Q4,M,50400.0,-23.02061110737043,14.799120857439828,-37.81973196481026,297.63583400943077,6.085951059344579,6.036620655645008,3.9174325917062104e-11,-2.52431462399727e-07,1.3825911509871853e-10
nominal_proxy,Q4,M,50700.0,-28.369592499207506,14.56402583748487,-42.933618336692376,297.7377580688217,6.058290626256762,6.0097438720089364,3.8853114965196384e-11,-4.368629191731088e-07,2.40366436741378e-10
nominal_proxy,Q4,M,51000.0,-32.99097603979798,14.296323656898783,-47.28729969669676,297.8383326659436,6.0307900881353875,5.9831356738898736,3.890231354300946e-11,-6.16755407634173e-07,3.4089254123189175e-10
nominal_proxy,Q4,M,51300.0,-35.342955460232204,14.067094108561317,-49.41004956879352,297.9373341585709,6.003453872824964,5.956563556635913,3.917455953064307e-11,-7.481538020215339e-07,4.154018769140556e-10
nominal_proxy,Q4,M,51600.0,-35.40093134472447,13.914598294267286,-49.315529638991755,298.0350254223586,5.976252667112795,5.92987067006126,3.9426266458189484e-11,-8.211931827872831e-07,4.580312717289067e-10
nominal_proxy,Q4,M,51900.0,-33.155006124825114,13.862732679378077,-47.01773880420319,298.13193299652755,5.949135825410749,5.902926713715859,3.9484253332874353e-11,-8.29088904197306e-07,4.6454304654691186e-10
nominal_proxy,Q4,M,52200.0,-28.60453733749315,13.925851016377251,-42.5303883538704,298.22874990473326,5.922040733845384,5.875621227898344,3.9316029576184554e-11,-7.677347539924995e-07,4.321341175544301e-10
nominal_proxy,Q4,M,52500.0,-23.96274706030902,14.05318600770294,-38.01593306801196,298.3262705346101,5.8949124744895185,5.848068518833492,3.918154487843394e-11,-6.891049437740548e-07,3.8966082858520543e-10
nominal_proxy,Q4,M,52800.0,-21.315799162769792,14.167039946375027,-35.48283910914482,298.4249387809024,5.867728959175388,5.820505490523862,3.920503778548649e-11,-6.49082586789973e-07,3.687301573890868e-10
nominal_proxy,Q4,M,53100.0,-19.521868825653524,14.258195845953747,-33.78006467160727,298.5246591503705,5.840496413833722,5.792969092249757,3.9262467372007495e-11,-6.292355863024568e-07,3.591222056696287e-10
nominal_proxy,Q4,M,53400.0,-18.587310688147134,14.315521017156575,-32.90283170530371,298.62527213513283,5.813232315229245,5.765513909726928,3.934899713740536e-11,-6.335384483691087e-07,3.632737715237431e-10
nominal_proxy,Q4,M,53700.0,-18.514048471779027,14.33246035225561,-32.846508824034636,298.72654012999874,5.785958812067729,5.73818394201458,3.946777943539766e-11,-6.636891143330104e-07,3.8235616941526273e-10
nominal_proxy,Q4,M,54000.0,-19.301331654702942,14.305197679383603,-33.606529334086545,298.8281792157988,5.758700925369196,5.711016930702174,3.9651107526028385e-11,-7.207229302252927e-07,4.1717911705297e-10
nominal_proxy,Q4,M,54300.0,-20.9466161277372,14.231689980637661,-35.17830610837486,298.9298782168454,5.731485205822417,5.6840462365365045,3.995807930414471e-11,-8.051360893546189e-07,4.682533179687928e-10
nominal_proxy,Q4,M,54600.0,-22.10989086357234,14.145917451848064,-36.2558083154204,299.03131104784643,5.704329857562989,5.657176796441535,4.0310983844298055e-11,-8.845882391028681e-07,5.169104061832679e-10
nominal_proxy,Q4,M,54900.0,-22.111057125189163,14.081168567786982,-36.192225692976145,299.1323907984641,5.677234472746001,5.630297241056308,4.060163876724176e-11,-9.391209161435654e-07,5.513957665197068e-10
nominal_proxy,Q4,M,55200.0,-20.938321801917674,14.055724223591051,-34.99404602550872,299.23326563847024,5.650181585214461,5.603329167916308,4.07242946169403e-11,-9.658547952540175e-07,5.698075248776021e-10
nominal_proxy,Q4,M,55500.0,-18.58674629863412,14.080925952694134,-32.667672251328256,299.33421344120734,5.623143242115738,5.576206819081517,4.0719264513600046e-11,-9.575720554266809e-07,5.676374785397246e-10
nominal_proxy,Q4,M,55800.0,-15.055702488747501,14.163547877468309,-29.21925036621581,299.4355930887667,5.596085589352221,5.548873760045949,4.0545671146056153e-11,-9.144131567495606e-07,5.446742740374522e-10
nominal_proxy,Q4,M,56100.0,-11.441524236688942,14.279286168992776,-25.720810405681718,299.53781216775604,5.5689791734005345,5.521381549965053,4.0365208447902235e-11,-8.616516957715703e-07,5.157448483479889e-10
nominal_proxy,Q4,M,56400.0,-9.040636625397813,14.384054581765685,-23.424691207163498,299.64110501805754,5.541813839502564,5.493866988120426,4.031289222483855e-11,-8.328756315734154e-07,5.009645191354742e-10
nominal_proxy,Q4,M,56700.0,-7.42025810332413,14.466599539356036,-21.886857642680166,299.74539071937636,5.514597677502216,5.466375676293271,4.0331498630122535e-11,-8.233274435553994e-07,4.976654639825678e-10
nominal_proxy,Q4,M,57000.0,-6.5853890236072665,14.518019842623104,-21.10340886623037,299.8505077954562,5.487347566066813,5.4389541638053265,4.042342804023848e-11,-8.358227709948096e-07,5.077272525153748e-10
nominal_proxy,Q4,M,57300.0,-6.537574509105795,14.532997950765896,-21.07057245987169,299.9562307263786,5.4600848288273935,5.4116414994190905,4.06032626755028e-11,-8.717250317147318e-07,5.32180395874877e-10
nominal_proxy,Q4,M,57600.0,-7.276175820333744,14.508456997893106,-21.78463281822685,300.06229561129965,5.432833384025715,5.384471857593606,4.090800514509037e-11,-9.317394287222669e-07,5.716718839331498e-10
nominal_proxy,Q4,M,57900.0,-8.969070580185743,14.438480637394786,-23.40755121758053,300.16841625131633,5.405619776455788,5.357491504264243,4.141449420257994e-11,-1.0200687228234528e-06,6.290174330958118e-10
nominal_proxy,Q4,M,58200.0,-10.256886603022668,14.354343449621123,-24.61123005264379,300.2742635467214,5.378463319772121,5.330615504586258,4.200085408153283e-11,-1.106137712980626e-06,6.855351595279894e-10
nominal_proxy,Q4,M,58500.0,-10.280082675334942,14.291810182226666,-24.571892857561608,300.37973483019744,5.351363418577857,5.303724047419855,4.24384953247419e-11,-1.165174030148819e-06,7.257801666666773e-10
nominal_proxy,Q4,M,58800.0,-9.02563440238446,14.270222884911488,-23.29585728729595,300.48498684232584,5.324300533988563,5.276733120395787,4.2662173537536424e-11,-1.1929212924144394e-06,7.468406944093575e-10
nominal_proxy,Q4,M,59100.0,-6.487776278445434,14.301558600447585,-20.78933487889302,300.59031693185835,5.2972435456261024,5.249571679670822,4.2617478244293844e-11,-1.186136465491927e-06,7.463859617274043e-10
nominal_proxy,Q4,M,59400.0,-2.6652676682225156,14.392957587752083,-17.058225255974598,300.69610980834216,5.270154830016289,5.222178300913847,4.229432768392479e-11,-1.1429805475415833e-06,7.229266086780543e-10
nominal_proxy,Q4,M,59700.0,1.3886582879641285,14.522577833231564,-13.133919545267435,300.8028022969625,5.2430009650422145,5.194592368643373,4.190673960848715e-11,-1.0864209318839357e-06,6.907118900846183e-10
nominal_proxy,Q4,M,60000.0,3.9829923325313974,14.639025837973051,-10.656033505441654,300.9106710021344,5.215771173990983,5.166974417673451,4.17396114920783e-11,-1.0572864148628014e-06,6.756983640534159e-10
nominal_proxy,Q4,M,60300.0,5.307820888228106,14.721077134921227,-9.413256246693122,301.0196153971207,5.188479371594387,5.139409110951956,4.1764784844772704e-11,-1.0578082481060846e-06,6.79587840898252e-10
nominal_proxy,Q4,M,60600.0,5.354523088037363,14.754671196467516,-9.400148108430153,301.129379333821,5.16115363010491,5.111971389143526,4.200866753349585e-11,-1.0919477553272827e-06,7.052349362088174e-10
nominal_proxy,Q4,M,60900.0,4.119915208655403,14.731320495880361,-10.611405287224958,301.2396034996812,5.133829864871217,5.084725459346153,4.2529080332848185e-11,-1.161638842006596e-06,7.542379812488105e-10
nominal_proxy,Q4,M,61200.0,1.6044366873339815,14.646096962860108,-13.041660275526127,301.34986639882186,5.106548488633633,5.057728161198951,4.342268533937405e-11,-1.26754452800526e-06,8.273980823032838e-10
nominal_proxy,Q4,M,61500.0,-2.397387034951299,14.491349923067789,-16.888736958019088,301.4597105049691,5.079353950599681,5.031049446142893,4.487123376111279e-11,-1.4139686825842546e-06,9.279189809938446e-10
nominal_proxy,Q4,M,61800.0,-6.2171434455218595,14.303235403394407,-20.520378848916266,301.5686218793761,5.05228175810039,5.004604301539626,4.6606575488104553e-11,-1.564834942513471e-06,1.0324278662174442e-09
nominal_proxy,Q4,M,62100.0,-8.799111126112276,14.123790933787358,-22.922902059899634,301.67635471890094,5.025342027728788,4.978262718970815,4.8279252637664456e-11,-1.6936045597049088e-06,1.1233759814157605e-09
nominal_proxy,Q4,M,62400.0,-10.12597739946807,13.976084810046629,-24.1020622095147,301.7829751974835,4.998521135658514,4.951934180309508,4.972556213605544e-11,-1.7946550805447714e-06,1.1967906985808517e-09
nominal_proxy,Q4,M,62700.0,-10.189406726145009,13.874502659840882,-24.06390938598589,301.8887209326296,4.971791087714975,4.925542740176061,3.9638288338938786e-11,-1.6018334321188377e-06,1.073947935367384e-09
nominal_proxy,Q4,M,63000.0,-8.986848793805287,13.827741526797265,-22.81459032060255,301.9939368828555,4.945115711180717,4.8990232339893485,4.009972940957496e-11,-1.6306134007493256e-06,1.0991407117549485e-09
nominal_proxy,Q4,M,63300.0,-8.996000991559628,13.782824279515205,-22.778825271074833,302.09903319873814,4.918473468918759,4.8725307157462785,4.0805499924231774e-11,-1.672228822968691e-06,1.1332979860085882e-09
nominal_proxy,Q4,M,63600.0,-10.236222144036361,13.71433067901081,-23.950552823047172,302.2040227427353,4.891869863051282,4.846155421683893,4.183906972377171e-11,-1.7312059235052857e-06,1.1796483907453836e-09
nominal_proxy,Q4,M,63900.0,-10.249180064636986,13.663489010055573,-23.91266907469256,302.3087277184233,4.865308458449517,4.8197634891764105,4.2586092702862964e-11,-1.7718764340202142e-06,1.2139527905594691e-09
nominal_proxy,Q4,M,64200.0,-9.023022086404435,13.648239775986031,-22.671261862390466,302.4132811334238,4.838773206763191,4.793279068205001,4.297961152343384e-11,-1.791471088807839e-06,1.2341083247463673e-09
nominal_proxy,Q4,M,64500.0,-6.5524794550154954,13.67983067424886,-20.232310129264356,302.5179511794408,4.812235360841979,4.766635919300791,4.296681461776443e-11,-1.78810747542002e-06,1.238584109975287e-09
nominal_proxy,Q4,M,64800.0,-2.836437647477391,13.765046631678066,-16.601484279155457,302.62309099632176,4.785659144187966,4.739775649546295,4.252685992590488e-11,-1.760823387542132e-06,1.2264582819140646e-09
nominal_proxy,Q4,M,65100.0,0.5910014697527579,13.87277872475479,-13.281777255002032,302.72910491093313,4.759016958666471,4.712774357143523,4.207443806369159e-11,-1.7321294141225962e-06,1.213226337264379e-09
