scenario,question,level,time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
no_latent,Q2,L,120.0,fixed-domain-moisture,650.0,-1.934158223786168e-05,1.934158223786168e-05,-1.9341582272878622e-05,3.501694173881943e-14,3.739984069007532e-11
no_latent,Q2,L,240.0,fixed-domain-moisture,650.0,-1.8429558565931578e-05,1.8429558565931578e-05,-1.8429558573274774e-05,7.343196282158862e-15,6.676684793809421e-12
no_latent,Q2,L,360.0,fixed-domain-moisture,650.0,-1.772882304233183e-05,1.772882304233183e-05,-1.7728823043614633e-05,1.2828042935623257e-15,1.586024662265488e-12
no_latent,Q2,L,480.0,fixed-domain-moisture,650.0,-1.7159385532422006e-05,1.7159385532422006e-05,-1.7159385534820302e-05,2.398295863119404e-15,1.8085247724961592e-12
no_latent,Q2,L,600.0,fixed-domain-moisture,650.0,-1.6684068404748366e-05,1.6684068404748366e-05,-1.668406840939816e-05,4.64979414021606e-15,2.948321315740326e-12
no_latent,Q2,L,720.0,fixed-domain-moisture,650.0,-1.6279065988920865e-05,1.6279065988920865e-05,-1.627906599723577e-05,8.314905702985417e-15,4.73224360781032e-12
no_latent,Q2,L,840.0,fixed-domain-moisture,650.0,-1.592139745532916e-05,1.592139745532916e-05,-1.5921397466130872e-05,1.0801713120961107e-14,6.555045392749413e-12
no_latent,Q2,L,960.0,fixed-domain-moisture,650.0,-1.560668048454192e-05,1.560668048454192e-05,-1.5606680493003817e-05,8.46189641252014e-15,7.493415329131849e-12
no_latent,Q2,L,1080.0,fixed-domain-moisture,650.0,-1.5322917533223905e-05,1.5322917533223905e-05,-1.5322917535585958e-05,2.362053017372287e-15,1.000520585899126e-11
no_latent,Q2,L,1200.0,fixed-domain-moisture,650.0,-1.5065919038444784e-05,1.5065919038444784e-05,-1.5065919032637412e-05,-5.807371388790415e-15,1.5015415001200494e-11
no_latent,Q2,L,1320.0,fixed-domain-moisture,650.0,-1.4834608063620239e-05,1.4834608063620239e-05,-1.4834608051193506e-05,-1.2426732277741326e-14,1.9315394652237372e-11
no_latent,Q2,L,1440.0,fixed-domain-moisture,650.0,-1.4619809874912725e-05,1.4619809874912725e-05,-1.4619809856810287e-05,-1.8102437477078744e-14,2.3967937435307097e-11
no_latent,Q2,L,1560.0,fixed-domain-moisture,650.0,-1.4420704154440852e-05,1.4420704154440852e-05,-1.442070413370719e-05,-2.0733662318495397e-14,2.6699833060347352e-11
no_latent,Q2,L,1680.0,fixed-domain-moisture,650.0,-1.4235342145982204e-05,1.4235342145982204e-05,-1.4235342124383702e-05,-2.1598501592366877e-14,2.750288488416069e-11
no_latent,Q2,L,1800.0,fixed-domain-moisture,650.0,-1.4065203197554286e-05,1.4065203197554286e-05,-1.406520318470152e-05,-1.2852766133287716e-14,1.6881419974986245e-11
no_latent,Q2,L,1920.0,fixed-domain-moisture,650.0,-1.3903153685925997e-05,1.3903153685925997e-05,-1.3903153672563465e-05,-1.3362532583801982e-14,1.8671686750431166e-11
no_latent,Q2,L,2040.0,fixed-domain-moisture,650.0,-1.3753539803145177e-05,1.3753539803145177e-05,-1.3753539789012401e-05,-1.4132775218124102e-14,1.7686775709254156e-11
no_latent,Q2,L,2160.0,fixed-domain-moisture,650.0,-1.3610117857542324e-05,1.3610117857542324e-05,-1.3610117843291598e-05,-1.4250726250095158e-14,1.779076620659442e-11
no_latent,Q2,L,2280.0,fixed-domain-moisture,650.0,-1.3474441077141733e-05,1.3474441077141733e-05,-1.3474441062827734e-05,-1.4313999611255054e-14,1.6987950139055992e-11
no_latent,Q2,L,2400.0,fixed-domain-moisture,650.0,-1.334939988002743e-05,1.334939988002743e-05,-1.3349399865492957e-05,-1.4534473817095876e-14,1.7049244774231336e-11
no_latent,Q2,L,2520.0,fixed-domain-moisture,650.0,-1.3229049462564137e-05,1.3229049462564137e-05,-1.3229049447755598e-05,-1.4808539797509478e-14,1.7270435821234442e-11
no_latent,Q2,L,2640.0,fixed-domain-moisture,650.0,-1.3113833754932285e-05,1.3113833754932285e-05,-1.311383374010681e-05,-1.482547537425688e-14,1.72142759593027e-11
no_latent,Q2,L,2760.0,fixed-domain-moisture,650.0,-1.3001837603850392e-05,1.3001837603850392e-05,-1.3001837589740048e-05,-1.4110344091614914e-14,1.6119465196966402e-11
no_latent,Q2,L,2880.0,fixed-domain-moisture,650.0,-1.289618083505448e-05,1.289618083505448e-05,-1.2896180823792671e-05,-1.1261809559448381e-14,1.4565773567704957e-11
no_latent,Q2,L,3000.0,fixed-domain-moisture,650.0,-1.2791291603191524e-05,1.2791291603191524e-05,-1.2791291593511732e-05,-9.679792571334368e-15,2.234197792464586e-11
no_latent,Q2,L,3120.0,fixed-domain-moisture,650.0,-1.2692015458404615e-05,1.2692015458404615e-05,-1.2692015451133957e-05,-7.270658074621898e-15,1.3096539229608624e-11
no_latent,Q2,L,3240.0,fixed-domain-moisture,650.0,-1.2592472944536531e-05,1.2592472944536531e-05,-1.2592472937658547e-05,-6.877983764670172e-15,1.1829580917561655e-11
no_latent,Q2,L,3360.0,fixed-domain-moisture,650.0,-1.249743445159156e-05,1.249743445159156e-05,-1.2497434445943587e-05,-5.647973340644312e-15,1.0046981686167672e-11
no_latent,Q2,L,3480.0,fixed-domain-moisture,650.0,-1.2403822032149383e-05,1.2403822032149383e-05,-1.2403822028300656e-05,-3.848726282877461e-15,8.389903758874492e-12
no_latent,Q2,L,3600.0,fixed-domain-moisture,650.0,-1.2315699788833829e-05,1.2315699788833829e-05,-1.2315699787075961e-05,-1.7578678042275836e-15,1.0668088083282168e-11
no_latent,Q2,L,3720.0,fixed-domain-moisture,650.0,-1.2225550810764957e-05,1.2225550810764957e-05,-1.2225550809370498e-05,-1.394458482603493e-15,8.865002927687334e-12
no_latent,Q2,L,3840.0,fixed-domain-moisture,650.0,-1.2138791061200827e-05,1.2138791061200827e-05,-1.2138791061010392e-05,-1.9043502939939533e-16,8.656938415696682e-12
no_latent,Q2,L,3960.0,fixed-domain-moisture,650.0,-1.2052339580401504e-05,1.2052339580401504e-05,-1.2052339581016162e-05,6.146579285045556e-16,7.76184822859045e-12
no_latent,Q2,L,4080.0,fixed-domain-moisture,650.0,-1.1967589474881108e-05,1.1967589474881108e-05,-1.1967589476025071e-05,1.1439637350460843e-15,5.572677922705672e-12
no_latent,Q2,L,4200.0,fixed-domain-moisture,650.0,-1.1882188529062718e-05,1.1882188529062718e-05,-1.1882188532163106e-05,3.1003879205713375e-15,6.360509205175527e-12
no_latent,Q2,L,4320.0,fixed-domain-moisture,650.0,-1.1801391127169631e-05,1.1801391127169631e-05,-1.180139113221689e-05,5.047259268517457e-15,8.578950878745951e-12
no_latent,Q2,L,4440.0,fixed-domain-moisture,650.0,-1.171816437284638e-05,1.171816437284638e-05,-1.1718164375419304e-05,2.5729235636571396e-15,4.5391331992295145e-12
no_latent,Q2,L,4560.0,fixed-domain-moisture,650.0,-1.16355126141824e-05,1.16355126141824e-05,-1.1635512618963072e-05,4.780672589028111e-15,5.639312398212106e-12
no_latent,Q2,L,4680.0,fixed-domain-moisture,650.0,-1.155487710146195e-05,1.155487710146195e-05,-1.1554877107189523e-05,5.7275724148295876e-15,6.308102604694759e-12
no_latent,Q2,L,4800.0,fixed-domain-moisture,650.0,-1.1477843416296813e-05,1.1477843416296813e-05,-1.1477843422159342e-05,5.862528480249721e-15,6.035565165403926e-12
no_latent,Q2,L,4920.0,fixed-domain-moisture,650.0,-1.1399720942496801e-05,1.1399720942496801e-05,-1.1399720948758831e-05,6.262029875756317e-15,6.0659567374643705e-12
no_latent,Q2,L,5040.0,fixed-domain-moisture,650.0,-1.1318932983596978e-05,1.1318932983596978e-05,-1.1318932987327975e-05,3.730997173538586e-15,3.5731537375602797e-12
no_latent,Q2,L,5160.0,fixed-domain-moisture,650.0,-1.1242429083051982e-05,1.1242429083051982e-05,-1.1242429090429136e-05,7.377153833014287e-15,6.39707257438526e-12
no_latent,Q2,L,5280.0,fixed-domain-moisture,650.0,-1.116463385939837e-05,1.116463385939837e-05,-1.1164633863757684e-05,4.3593143553505645e-15,3.928876040268069e-12
no_latent,Q2,L,5400.0,fixed-domain-moisture,650.0,-1.1086790955139896e-05,1.1086790955139896e-05,-1.1086790959942317e-05,4.802421006981812e-15,4.1369261949666626e-12
no_latent,Q2,L,5520.0,fixed-domain-moisture,650.0,-1.1007605747510572e-05,1.1007605747510572e-05,-1.1007605753733743e-05,6.223171392268079e-15,5.134467702820213e-12
no_latent,Q2,L,5640.0,fixed-domain-moisture,650.0,-1.0931669379491815e-05,1.0931669379491815e-05,-1.0931669384338023e-05,4.846207528157176e-15,4.207890038091075e-12
no_latent,Q2,L,5760.0,fixed-domain-moisture,650.0,-1.0854976858266366e-05,1.0854976858266366e-05,-1.0854976868080233e-05,9.813867722489357e-15,1.3155638186837554e-11
no_latent,Q2,L,5880.0,fixed-domain-moisture,650.0,-1.0777304163551688e-05,1.0777304163551688e-05,-1.0777304169384768e-05,5.833080532805478e-15,9.451227441222518e-12
no_latent,Q2,L,6000.0,fixed-domain-moisture,650.0,-1.0703485830788359e-05,1.0703485830788359e-05,-1.070348583858705e-05,7.798691637676651e-15,6.371301116126593e-12
no_latent,Q2,L,6120.0,fixed-domain-moisture,650.0,-1.0628843617946944e-05,1.0628843617946944e-05,-1.0628843622062038e-05,4.1150944278664156e-15,8.851013269764245e-12
no_latent,Q2,L,6240.0,fixed-domain-moisture,650.0,-1.0554080489275346e-05,1.0554080489275346e-05,-1.0554080501035304e-05,1.1759958106058108e-14,1.4660923015003154e-11
no_latent,Q2,L,6360.0,fixed-domain-moisture,650.0,-1.0481267139869845e-05,1.0481267139869845e-05,-1.0481267144338814e-05,4.468969546636212e-15,8.772452174666231e-12
no_latent,Q2,L,6480.0,fixed-domain-moisture,650.0,-1.0406032355647985e-05,1.0406032355647985e-05,-1.0406032356801507e-05,1.1535216548229019e-15,8.594508026468843e-12
no_latent,Q2,L,6600.0,fixed-domain-moisture,650.0,-1.0331576008805596e-05,1.0331576008805596e-05,-1.0331576014224896e-05,5.4192998558740685e-15,8.42817803672806e-12
no_latent,Q2,L,6720.0,fixed-domain-moisture,650.0,-1.0255551746270311e-05,1.0255551746270311e-05,-1.0255551749016976e-05,2.746665267732047e-15,7.873435376274688e-12
no_latent,Q2,L,6840.0,fixed-domain-moisture,650.0,-1.0181218698319692e-05,1.0181218698319692e-05,-1.0181218715068319e-05,1.674862641154809e-14,4.959731621220376e-11
no_latent,Q2,L,6960.0,fixed-domain-moisture,650.0,-1.010779018116437e-05,1.010779018116437e-05,-1.0107790188891027e-05,7.726656567710356e-15,1.009089884257584e-11
no_latent,Q2,L,7080.0,fixed-domain-moisture,650.0,-1.0035131786343097e-05,1.0035131786343097e-05,-1.003513180208204e-05,1.573894280963023e-14,4.982388584990558e-11
no_latent,Q2,L,7200.0,fixed-domain-moisture,650.0,-9.964395644951273e-06,9.964395644951273e-06,-9.964395647472902e-06,2.5216289424373137e-15,7.590136202299235e-12
no_latent,Q2,L,7320.0,fixed-domain-moisture,650.0,-9.890523737124225e-06,9.890523737124225e-06,-9.890523729440577e-06,-7.683647622780572e-15,1.529455045243233e-11
no_latent,Q2,L,7440.0,fixed-domain-moisture,650.0,-9.815596248937019e-06,9.815596248937019e-06,-9.815596242062694e-06,-6.874324582338033e-15,1.4226340033047201e-11
no_latent,Q2,L,7560.0,fixed-domain-moisture,650.0,-9.74230205793436e-06,9.74230205793436e-06,-9.74230206001965e-06,2.085290084054628e-15,4.105480349101966e-11
no_latent,Q2,L,7680.0,fixed-domain-moisture,650.0,-9.668672192114326e-06,9.668672192114326e-06,-9.668672184856233e-06,-7.258093187882328e-15,1.4259965142497958e-11
no_latent,Q2,L,7800.0,fixed-domain-moisture,650.0,-9.598997311195086e-06,9.598997311195086e-06,-9.59899729027595e-06,-2.0919135428889776e-14,4.876029133604395e-11
no_latent,Q2,L,7920.0,fixed-domain-moisture,650.0,-9.528158062550301e-06,9.528158062550301e-06,-9.528158074506978e-06,1.1956676425860235e-14,4.0524580647235393e-11
no_latent,Q2,L,8040.0,fixed-domain-moisture,650.0,-9.458209795333094e-06,9.458209795333094e-06,-9.458209790101181e-06,-5.231912451018894e-15,4.1760889839107125e-11
no_latent,Q2,L,8160.0,fixed-domain-moisture,650.0,-9.387756600942371e-06,9.387756600942371e-06,-9.387756620326332e-06,1.938396105682482e-14,4.547898281516582e-11
no_latent,Q2,L,8280.0,fixed-domain-moisture,650.0,-9.316860362212164e-06,9.316860362212164e-06,-9.31686034487559e-06,-1.7336574003093928e-14,4.861581481324505e-11
no_latent,Q2,L,8400.0,fixed-domain-moisture,650.0,-9.245725580017798e-06,9.245725580017798e-06,-9.245725569191518e-06,-1.082628046456327e-14,1.707437659683407e-11
no_latent,Q2,L,8520.0,fixed-domain-moisture,650.0,-9.17906164497113e-06,9.17906164497113e-06,-9.1790616422893e-06,-2.681829977817414e-15,3.887461845541585e-11
no_latent,Q2,L,8640.0,fixed-domain-moisture,650.0,-9.107218721684848e-06,9.107218721684848e-06,-9.10721870897449e-06,-1.271035787199764e-14,1.9044523941155955e-11
no_latent,Q2,L,8760.0,fixed-domain-moisture,650.0,-9.037701556692754e-06,9.037701556692754e-06,-9.037701542785134e-06,-1.3907620308216753e-14,2.0982757814078598e-11
no_latent,Q2,L,8880.0,fixed-domain-moisture,650.0,-8.969245227640992e-06,8.969245227640992e-06,-8.969245216662976e-06,-1.0978016252668511e-14,1.6555509210550034e-11
no_latent,Q2,L,9000.0,fixed-domain-moisture,650.0,-8.902633440685056e-06,8.902633440685056e-06,-8.902633431251884e-06,-9.4331721524777e-15,3.802123012758721e-11
no_latent,Q2,L,9120.0,fixed-domain-moisture,650.0,-8.831460920997783e-06,8.831460920997783e-06,-8.831460901885131e-06,-1.9112651321621585e-14,3.006298085712185e-11
no_latent,Q2,L,9240.0,fixed-domain-moisture,650.0,-8.764002316442468e-06,8.764002316442468e-06,-8.764002298623835e-06,-1.7818632311837612e-14,2.8209744581478715e-11
no_latent,Q2,L,9360.0,fixed-domain-moisture,650.0,-8.697183142551327e-06,8.697183142551327e-06,-8.697183129327058e-06,-1.3224269701755768e-14,2.0734938908400252e-11
no_latent,Q2,L,9480.0,fixed-domain-moisture,650.0,-8.630686124884232e-06,8.630686124884232e-06,-8.630686098939884e-06,-2.5944348123856098e-14,4.458042540680658e-11
no_latent,Q2,L,9600.0,fixed-domain-moisture,650.0,-8.56123565547031e-06,8.56123565547031e-06,-8.56123563372885e-06,-2.174146042507267e-14,3.478223658390597e-11
no_latent,Q2,L,9720.0,fixed-domain-moisture,650.0,-8.497901665762052e-06,8.497901665762052e-06,-8.497901648432203e-06,-1.732984856149273e-14,2.7732220682196007e-11
no_latent,Q2,L,9840.0,fixed-domain-moisture,650.0,-8.429481909945787e-06,8.429481909945787e-06,-8.429481899648265e-06,-1.0297521841305668e-14,1.5956957141052224e-11
no_latent,Q2,L,9960.0,fixed-domain-moisture,650.0,-8.365350069879821e-06,8.365350069879821e-06,-8.365350062147598e-06,-7.732223268239712e-15,1.2411028760538833e-11
no_latent,Q2,L,10080.0,fixed-domain-moisture,650.0,-8.299154627773028e-06,8.299154627773028e-06,-8.299154605998474e-06,-2.1774554002321894e-14,3.5176626222089974e-11
no_latent,Q2,L,10200.0,fixed-domain-moisture,650.0,-8.235456225508628e-06,8.235456225508628e-06,-8.235456204581971e-06,-2.0926657081461394e-14,3.39738151010237e-11
no_latent,Q2,L,10320.0,fixed-domain-moisture,650.0,-8.169745777925153e-06,8.169745777925153e-06,-8.169745756845308e-06,-2.107984468403823e-14,3.4266269627149296e-11
no_latent,Q2,L,10440.0,fixed-domain-moisture,650.0,-8.107854555401377e-06,8.107854555401377e-06,-8.1078545324742e-06,-2.2927177802220707e-14,3.718256189182812e-11
no_latent,Q2,L,10560.0,fixed-domain-moisture,650.0,-8.042288928437965e-06,8.042288928437965e-06,-8.042288912568979e-06,-1.5868986083956288e-14,2.6032265715722072e-11
no_latent,Q2,L,10680.0,fixed-domain-moisture,650.0,-7.979929222290418e-06,7.979929222290418e-06,-7.979929214994118e-06,-7.29629945600118e-15,1.1617912886954392e-11
no_latent,Q2,L,10800.0,fixed-domain-moisture,650.0,-7.921740366628242e-06,7.921740366628242e-06,-7.921740354321787e-06,-1.230645529329711e-14,1.8992805983602584e-11
no_latent,Q2,M,120.0,fixed-domain-moisture,650.0,-1.9671534521053574e-05,1.9671534521053574e-05,-1.9671534534123682e-05,1.3070108011289591e-14,1.503515923253396e-11
no_latent,Q2,M,240.0,fixed-domain-moisture,650.0,-1.8653831195701313e-05,1.8653831195701313e-05,-1.8653831228087777e-05,3.238646398046226e-14,3.5115526239710925e-11
no_latent,Q2,M,360.0,fixed-domain-moisture,650.0,-1.7907238855092463e-05,1.7907238855092463e-05,-1.7907238859527155e-05,4.434691817326725e-15,5.035227610427885e-12
no_latent,Q2,M,480.0,fixed-domain-moisture,650.0,-1.7309357221835184e-05,1.7309357221835184e-05,-1.7309357224050717e-05,2.215533258156238e-15,7.2230921562455215e-12
no_latent,Q2,M,600.0,fixed-domain-moisture,650.0,-1.6811975265044987e-05,1.6811975265044987e-05,-1.6811975267030842e-05,1.985855192310551e-15,9.988578172674778e-12
no_latent,Q2,M,720.0,fixed-domain-moisture,650.0,-1.638919706127961e-05,1.638919706127961e-05,-1.6389197061264657e-05,-1.495182558493291e-17,1.4793263974306205e-11
no_latent,Q2,M,840.0,fixed-domain-moisture,650.0,-1.6017479628156408e-05,1.6017479628156408e-05,-1.6017479625855704e-05,-2.3007041150685525e-15,2.004696276627847e-11
no_latent,Q2,M,960.0,fixed-domain-moisture,650.0,-1.569170460907893e-05,1.569170460907893e-05,-1.569170460529534e-05,-3.7835911432995e-15,2.285879532501805e-11
no_latent,Q2,M,1080.0,fixed-domain-moisture,650.0,-1.5399241150174197e-05,1.5399241150174197e-05,-1.539924114445482e-05,-5.719376524031955e-15,2.7611897771181886e-11
no_latent,Q2,M,1200.0,fixed-domain-moisture,650.0,-1.5135639344652881e-05,1.5135639344652881e-05,-1.513563932787969e-05,-1.6773190367018465e-14,2.522046796811661e-11
no_latent,Q2,M,1320.0,fixed-domain-moisture,650.0,-1.489914876250238e-05,1.489914876250238e-05,-1.4899148741629003e-05,-2.0873377015013204e-14,2.8171273122340914e-11
no_latent,Q2,M,1440.0,fixed-domain-moisture,650.0,-1.4680372373655177e-05,1.4680372373655177e-05,-1.4680372351823393e-05,-2.1831784630436078e-14,2.899795583958689e-11
no_latent,Q2,M,1560.0,fixed-domain-moisture,650.0,-1.4478147745778706e-05,1.4478147745778706e-05,-1.4478147724196514e-05,-2.1582192820000443e-14,2.869291476148503e-11
no_latent,Q2,M,1680.0,fixed-domain-moisture,650.0,-1.4290226375296162e-05,1.4290226375296162e-05,-1.4290226354420859e-05,-2.087530316793526e-14,2.8288683462489947e-11
no_latent,Q2,M,1800.0,fixed-domain-moisture,650.0,-1.4117551705731083e-05,1.4117551705731083e-05,-1.4117551678770096e-05,-2.696098756033681e-14,4.293003862563633e-11
no_latent,Q2,M,1920.0,fixed-domain-moisture,650.0,-1.3953494961105962e-05,1.3953494961105962e-05,-1.3953494939298574e-05,-2.180738838748926e-14,3.3010203256188006e-11
no_latent,Q2,M,2040.0,fixed-domain-moisture,650.0,-1.3801910508271583e-05,1.3801910508271583e-05,-1.3801910486368854e-05,-2.190272872196631e-14,4.095992004763158e-11
no_latent,Q2,M,2160.0,fixed-domain-moisture,650.0,-1.3656741846455245e-05,1.3656741846455245e-05,-1.3656741831398977e-05,-1.5056268135461154e-14,3.5213675117116595e-11
no_latent,Q2,M,2280.0,fixed-domain-moisture,650.0,-1.351925180941345e-05,1.351925180941345e-05,-1.3519251796879856e-05,-1.2533593954366928e-14,4.1330120648137355e-11
no_latent,Q2,M,2400.0,fixed-domain-moisture,650.0,-1.3392407885237831e-05,1.3392407885237831e-05,-1.3392407874677304e-05,-1.0560527265494023e-14,4.621705692847278e-11
no_latent,Q2,M,2520.0,fixed-domain-moisture,650.0,-1.327021018992776e-05,1.327021018992776e-05,-1.3270210182526569e-05,-7.40119093399147e-15,4.944182622082491e-11
no_latent,Q2,M,2640.0,fixed-domain-moisture,650.0,-1.3153193821588486e-05,1.3153193821588486e-05,-1.315319381921604e-05,-2.3724461116350973e-15,4.75725712556128e-11
no_latent,Q2,M,2760.0,fixed-domain-moisture,650.0,-1.3039600984127467e-05,1.3039600984127467e-05,-1.3039600990780335e-05,6.652867818278396e-15,3.6712285752256586e-11
no_latent,Q2,M,2880.0,fixed-domain-moisture,650.0,-1.2932177491599825e-05,1.2932177491599825e-05,-1.293217750147278e-05,9.872955046823922e-15,4.1194270452127945e-11
no_latent,Q2,M,3000.0,fixed-domain-moisture,650.0,-1.2825710959857482e-05,1.2825710959857482e-05,-1.2825710975725813e-05,1.5868330480455113e-14,3.2463103268017276e-11
no_latent,Q2,M,3120.0,fixed-domain-moisture,650.0,-1.2724587394186992e-05,1.2724587394186992e-05,-1.2724587383028385e-05,-1.1158607065154917e-14,3.593364748154299e-11
no_latent,Q2,M,3240.0,fixed-domain-moisture,650.0,-1.2623317851642687e-05,1.2623317851642687e-05,-1.2623317843957326e-05,-7.68536032339992e-15,3.250763901408531e-11
no_latent,Q2,M,3360.0,fixed-domain-moisture,650.0,-1.2526673395203646e-05,1.2526673395203646e-05,-1.2526673391349966e-05,-3.8536797315530044e-15,2.7626833494105146e-11
no_latent,Q2,M,3480.0,fixed-domain-moisture,650.0,-1.2431508415665294e-05,1.2431508415665294e-05,-1.2431508414604142e-05,-1.0611527119248204e-15,2.3371247921062318e-11
no_latent,Q2,M,3600.0,fixed-domain-moisture,650.0,-1.2341645547743737e-05,1.2341645547743737e-05,-1.2341645544467287e-05,-3.276450494921722e-15,2.3896087081093132e-11
no_latent,Q2,M,3720.0,fixed-domain-moisture,650.0,-1.2249867155888124e-05,1.2249867155888124e-05,-1.2249867155508379e-05,-3.7974519904483695e-16,2.1360016889035457e-11
no_latent,Q2,M,3840.0,fixed-domain-moisture,650.0,-1.2161508730445119e-05,1.2161508730445119e-05,-1.2161508730979515e-05,5.343964745545271e-16,1.9882938293439753e-11
no_latent,Q2,M,3960.0,fixed-domain-moisture,650.0,-1.2073521672281414e-05,1.2073521672281414e-05,-1.2073521674462762e-05,2.181348702470949e-15,1.8030397359284924e-11
no_latent,Q2,M,4080.0,fixed-domain-moisture,650.0,-1.19874248179844e-05,1.19874248179844e-05,-1.198742482277605e-05,4.7916501360245264e-15,1.468743478764321e-11
no_latent,Q2,M,4200.0,fixed-domain-moisture,650.0,-1.1900541802329883e-05,1.1900541802329883e-05,-1.1900541806258996e-05,3.929113097703683e-15,1.5865150821048284e-11
no_latent,Q2,M,4320.0,fixed-domain-moisture,650.0,-1.1818180511691665e-05,1.1818180511691665e-05,-1.1818180513868904e-05,2.1772388986108712e-15,2.015677157950669e-11
no_latent,Q2,M,4440.0,fixed-domain-moisture,650.0,-1.1733751195514747e-05,1.1733751195514747e-05,-1.173375121971007e-05,2.419532334359785e-14,2.191382758416369e-11
no_latent,Q2,M,4560.0,fixed-domain-moisture,650.0,-1.1649761405368665e-05,1.1649761405368665e-05,-1.164976141084694e-05,5.478273677793702e-15,1.6170863457075516e-11
no_latent,Q2,M,4680.0,fixed-domain-moisture,650.0,-1.1567808582069998e-05,1.1567808582069998e-05,-1.1567808587474322e-05,5.4043243133666125e-15,1.8087031481317962e-11
no_latent,Q2,M,4800.0,fixed-domain-moisture,650.0,-1.1489562086690634e-05,1.1489562086690634e-05,-1.1489562092690514e-05,5.999879954844689e-15,1.7578982880063622e-11
no_latent,Q2,M,4920.0,fixed-domain-moisture,650.0,-1.1410255747927057e-05,1.1410255747927057e-05,-1.1410255754339164e-05,6.412107173350834e-15,1.8566998600824657e-11
no_latent,Q2,M,5040.0,fixed-domain-moisture,650.0,-1.1328558430606636e-05,1.1328558430606636e-05,-1.1328558443870386e-05,1.3263749907427291e-14,3.351643038990628e-11
no_latent,Q2,M,5160.0,fixed-domain-moisture,650.0,-1.1250927436911964e-05,1.1250927436911964e-05,-1.1250927442452471e-05,5.54050688249437e-15,1.9600949303574442e-11
no_latent,Q2,M,5280.0,fixed-domain-moisture,650.0,-1.1172281824780815e-05,1.1172281824780815e-05,-1.1172281838950387e-05,1.4169572023418724e-14,3.395343327643761e-11
no_latent,Q2,M,5400.0,fixed-domain-moisture,650.0,-1.1093562212691556e-05,1.1093562212691556e-05,-1.1093562228096619e-05,1.540506275061332e-14,3.42879779310789e-11
no_latent,Q2,M,5520.0,fixed-domain-moisture,650.0,-1.101345053082022e-05,1.101345053082022e-05,-1.1013450555370402e-05,2.455018102058646e-14,4.372619020874995e-11
no_latent,Q2,M,5640.0,fixed-domain-moisture,650.0,-1.0936751657119767e-05,1.0936751657119767e-05,-1.0936751670569782e-05,1.3450014146594406e-14,1.993455571918e-11
no_latent,Q2,M,5760.0,fixed-domain-moisture,650.0,-1.0859304683434816e-05,1.0859304683434816e-05,-1.0859304697372151e-05,1.3937335918072329e-14,3.272049600094405e-11
no_latent,Q2,M,5880.0,fixed-domain-moisture,650.0,-1.0780985689029544e-05,1.0780985689029544e-05,-1.0780985691712407e-05,2.6828633580130642e-15,2.2388283871755357e-11
no_latent,Q2,M,6000.0,fixed-domain-moisture,650.0,-1.0706371977582078e-05,1.0706371977582078e-05,-1.0706371982408138e-05,4.826060002473785e-15,1.8282242486499336e-11
no_latent,Q2,M,6120.0,fixed-domain-moisture,650.0,-1.0631243313282144e-05,1.0631243313282144e-05,-1.0631243310641592e-05,-2.6405523682318174e-15,2.2593196292103427e-11
no_latent,Q2,M,6240.0,fixed-domain-moisture,650.0,-1.0555831974172208e-05,1.0555831974172208e-05,-1.0555831990820423e-05,1.6648215737848776e-14,3.4965991382793147e-11
no_latent,Q2,M,6360.0,fixed-domain-moisture,650.0,-1.0482574948173271e-05,1.0482574948173271e-05,-1.048257494682488e-05,-1.3483917487341207e-15,2.1098330165684996e-11
no_latent,Q2,M,6480.0,fixed-domain-moisture,650.0,-1.040695172537788e-05,1.040695172537788e-05,-1.0406951715911806e-05,-9.466074300280847e-15,2.4335960910229902e-11
no_latent,Q2,M,6600.0,fixed-domain-moisture,650.0,-1.0332003057589421e-05,1.0332003057589421e-05,-1.033200305916028e-05,1.5708581760668847e-15,1.7064705575366406e-11
no_latent,Q2,M,6720.0,fixed-domain-moisture,650.0,-1.0255582999355861e-05,1.0255582999355861e-05,-1.0255582995344308e-05,-4.01155312039405e-15,2.1194011935906643e-11
no_latent,Q2,M,6840.0,fixed-domain-moisture,650.0,-1.018091458382844e-05,1.018091458382844e-05,-1.0180914575900309e-05,-7.92813013047837e-15,2.197901499691684e-11
no_latent,Q2,M,6960.0,fixed-domain-moisture,650.0,-1.0107028704527777e-05,1.0107028704527777e-05,-1.0107028711279637e-05,6.751860558824006e-15,2.1643405793245373e-11
no_latent,Q2,M,7080.0,fixed-domain-moisture,650.0,-1.0034104919717856e-05,1.0034104919717856e-05,-1.0034104911212732e-05,-8.505123891950316e-15,2.2383075143235114e-11
no_latent,Q2,M,7200.0,fixed-domain-moisture,650.0,-9.963074902225467e-06,9.963074902225467e-06,-9.963074899389541e-06,-2.8359255997137053e-15,1.9361602239002702e-11
no_latent,Q2,M,7320.0,fixed-domain-moisture,650.0,-9.889032473268669e-06,9.889032473268669e-06,-9.889032457067935e-06,-1.6200733314012013e-14,2.162881102695121e-11
no_latent,Q2,M,7440.0,fixed-domain-moisture,650.0,-9.813885625506969e-06,9.813885625506969e-06,-9.813885611589584e-06,-1.39173849040327e-14,1.9287283524380116e-11
