time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
4830.0,fixed-domain-moisture,650.0,-6.985334398453393e-06,6.985334398453393e-06,-6.985334398902245e-06,4.488520761124735e-16,4.0128056071809363e-13
4860.0,fixed-domain-moisture,650.0,-6.978818461795026e-06,6.978818461795026e-06,-6.978818462197341e-06,4.0231523895737503e-16,3.9247073219536673e-13
4890.0,fixed-domain-moisture,650.0,-6.972684159699397e-06,6.972684159699397e-06,-6.972684160211137e-06,5.117400372813691e-16,4.2549650039667345e-13
4920.0,fixed-domain-moisture,650.0,-6.967021680096471e-06,6.967021680096471e-06,-6.9670216806777266e-06,5.8125518422958225e-16,4.4426932502111305e-13
4950.0,fixed-domain-moisture,650.0,-6.959745924722212e-06,6.959745924722212e-06,-6.959745925110622e-06,3.884094990623012e-16,3.941409977346149e-13
4980.0,fixed-domain-moisture,650.0,-6.951782002207853e-06,6.951782002207853e-06,-6.951782002514821e-06,3.0696812821674746e-16,3.6780769954681075e-13
5010.0,fixed-domain-moisture,650.0,-6.944995337992019e-06,6.944995337992019e-06,-6.9449953383050905e-06,3.1307184763466195e-16,3.762442642390367e-13
5040.0,fixed-domain-moisture,650.0,-6.938198155064364e-06,6.938198155064364e-06,-6.938198155372827e-06,3.084631413686513e-16,3.774140681766301e-13
5070.0,fixed-domain-moisture,650.0,-6.931136359508808e-06,6.931136359508808e-06,-6.931136359829606e-06,3.207976351465684e-16,3.8878645169086216e-13
5100.0,fixed-domain-moisture,650.0,-6.924235256867536e-06,6.924235256867536e-06,-6.9242352572013304e-06,3.337945086892384e-16,3.9619778887346995e-13
5130.0,fixed-domain-moisture,650.0,-6.919060424002241e-06,6.919060424002241e-06,-6.919060424445664e-06,4.434225949205735e-16,4.3554849188211353e-13
5160.0,fixed-domain-moisture,650.0,-6.914468602213406e-06,6.914468602213406e-06,-6.914468602741969e-06,5.285629586467867e-16,4.618491709331995e-13
5190.0,fixed-domain-moisture,650.0,-6.908299877142046e-06,6.908299877142046e-06,-6.9082998775504425e-06,4.083969355186609e-16,4.25550644576438e-13
5220.0,fixed-domain-moisture,650.0,-6.901742153803282e-06,6.901742153803282e-06,-6.901742154144707e-06,3.4142458147810514e-16,4.067222485075051e-13
5250.0,fixed-domain-moisture,650.0,-6.895622665937765e-06,6.895622665937765e-06,-6.895622666232687e-06,2.9492247267384405e-16,3.904680709098436e-13
5280.0,fixed-domain-moisture,650.0,-6.889217232878295e-06,6.889217232878295e-06,-6.8892172331584775e-06,2.801824053257247e-16,3.8159737345752057e-13
5310.0,fixed-domain-moisture,650.0,-6.882267450390126e-06,6.882267450390126e-06,-6.882267450704083e-06,3.139569970645427e-16,4.122833041239703e-13
5340.0,fixed-domain-moisture,650.0,-6.875754550915036e-06,6.875754550915036e-06,-6.875754551274619e-06,3.5958327380134283e-16,4.3205040094716617e-13
5370.0,fixed-domain-moisture,650.0,-6.8701004577473625e-06,6.8701004577473625e-06,-6.870100458032599e-06,2.8523665092199113e-16,3.978592859359413e-13
5400.0,fixed-domain-moisture,650.0,-6.864003575802346e-06,6.864003575802346e-06,-6.8640035760693475e-06,2.6700172563350055e-16,3.819381699090759e-13
5430.0,fixed-domain-moisture,650.0,-6.857317012841207e-06,6.857317012841207e-06,-6.857317013150838e-06,3.09631199802915e-16,4.2556239594150343e-13
5460.0,fixed-domain-moisture,650.0,-6.851250807809448e-06,6.851250807809448e-06,-6.85125080818913e-06,3.7968167157379287e-16,4.54809903980792e-13
5490.0,fixed-domain-moisture,650.0,-6.844924627980695e-06,6.844924627980695e-06,-6.844924628289529e-06,3.088341417995487e-16,4.2186769262930606e-13
5520.0,fixed-domain-moisture,650.0,-6.838253261006003e-06,6.838253261006003e-06,-6.838253261277481e-06,2.7147829475973953e-16,4.0410401162824333e-13
