time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
30.0,-1349.2804226300423,-1349.2804226300423,0.0,301.15,4.635711174140861,49.611725271899985,1.1802707691094627e-11,3.0273145057435613e-07,2.2436511009643675e-10
60.0,-1198.6207973495686,-1198.6207973495686,0.0,298.5793919374589,7.022396495820241,46.97642309941858,2.993461316576247e-11,7.583817023260053e-07,6.327119502706485e-10
90.0,-1085.7543102456618,-1085.7543102456618,0.0,296.29698466379267,8.672133488383242,44.863943848393596,2.4391411621186603e-11,5.546487500396324e-07,5.108418587941301e-10
120.0,-993.932993504397,-993.932993504397,0.0,294.2294200169326,9.929998797748029,43.061098607561036,2.2592140217916562e-11,7.899932370492024e-07,7.948153871659435e-10
150.0,-916.9612143767406,-916.9612143767406,0.0,292.3361184637448,10.912245623325921,41.47761949810141,3.581772216132037e-11,1.8665240304471808e-06,2.0355539592978956e-09
180.0,-849.9854934758018,-849.9854934758018,0.0,290.5886055719834,11.728890637141559,40.06174045510666,3.9355886586532825e-11,1.0631511031533591e-06,1.2507873502709678e-09
210.0,-791.5422884695375,-791.5422884695375,0.0,288.9677956044264,12.39784100849286,38.78258397906923,2.745343260138605e-11,6.477534952864517e-07,8.183435107919448e-10
240.0,-739.2407827237753,-739.2407827237753,0.0,287.4574434942719,12.975233964464282,37.61659340080618,1.9860260653109727e-11,3.664817995741032e-07,4.957543037923041e-10
270.0,-689.5456953560126,-689.5456953560126,0.0,286.0459020728957,13.564140306574938,36.54899679038515,2.5674945379563658e-11,-8.417064236709848e-07,1.220668085291159e-09
300.0,-644.472124030963,-644.472124030963,0.0,284.7283136245088,14.09070569369268,35.573109801424664,2.0318727059505227e-11,-7.990034873728291e-07,1.2397797477652297e-09
330.0,-605.1614364824079,-605.1614364824079,0.0,283.4959404958169,14.50305773339862,34.67510559125428,1.6842930215894633e-11,-7.467381237802329e-07,1.2339486271973323e-09
360.0,-568.8925862765482,-568.8925862765482,0.0,282.337837253717,14.876667057099633,33.839753243886214,1.4497543431159552e-11,-6.729507049385575e-07,1.1829134728984232e-09
390.0,-534.9493616414713,-534.9493616414713,0.0,281.2482853216443,15.229963248923838,33.06160861648589,1.2934326044400253e-11,-6.146096893644426e-07,1.1489119035090287e-09
420.0,-503.4619339004198,-503.4619339004198,0.0,280.22293447349966,15.554296104472936,32.336360549162364,1.1025503231310512e-11,-5.597369749921199e-07,1.111776158836332e-09
450.0,-475.40533220413164,-475.40533220413164,0.0,279.2571711895989,15.811253215684514,31.65809760541239,9.638969834543631e-12,-5.122953439240518e-07,1.0775969666744928e-09
480.0,-449.088456001094,-449.088456001094,0.0,278.34448708784714,16.04873377388735,31.018348925304114,2.2985076518068323e-11,-1.4585911003450747e-06,3.0295040113347885e-09
510.0,-422.6413966462053,-422.6413966462053,0.0,277.48163110313374,16.326630860181897,30.41467737042487,2.1543484674894008e-11,-1.3389161495069857e-06,2.733603687074621e-09
