step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.0199374069579288,0.0199374069579288,75.0,0.0,17.45248034897734,17.45248034897734,17.452479554392696,0.0,7.945846434154191e-07,4.5528465153778516e-08,17.45248034897734,17.452479554392696,1.8242944041119917e-11,4.5528465153778516e-08,0.36853106712402656,0.00864571186575246,4
2,0.0199374069579288,0.019875477346278318,75.0,17.45248034979585,51.34467176965897,33.892191419863124,34.10272747727159,0.0,-0.21053605740846848,0.0061735841377726815,34.10272540375515,34.10272747727159,4.259872335194945e-11,6.080207052636437e-08,0.860615497112453,0.02152991957307968,4
3,0.019875477346278318,0.019814235436893205,75.0,51.34467176995358,94.13845405646796,42.793782286514386,43.35991856382284,0.0,-0.566136277308452,0.01305667298417865,43.359916399721406,43.35991856382284,3.9515181238487576e-11,4.9910182100655916e-08,1.2727946001189812,0.03335672248078672,4
4,0.019814235436893205,0.019753705501618122,75.0,94.13845405538588,154.531407578769,60.39295352338313,61.35807935973884,0.0,-0.9651258363557105,0.01572940102471647,61.35807685495953,61.35807935973884,2.7560187838824486e-11,4.082232260727797e-08,1.8706323367090765,0.049365289210586805,5
5,0.019753705501618122,0.019693911812297737,75.0,154.5314075781222,223.4731194754878,68.9417118973656,70.45452221380386,0.0,-1.5128103164382622,0.02147215350985467,70.45451926052333,70.45452221380386,4.9220625097732266e-11,4.1917543910246733e-08,2.353722011755443,0.06337943626559023,4
6,0.019693911812297737,0.0196348786407767,75.0,223.47311946298808,299.4249255856369,75.95180612264883,78.04327255045024,0.0,-2.0914664278014072,0.026798804809849575,78.04327018785602,78.04327255045024,2.921349546609357e-11,3.02728747662139e-08,2.783726856887231,0.07589413791902094,4
7,0.0196348786407767,0.019576630258899677,75.0,299.42492556813244,383.542506485435,84.11758091730258,86.81269536635267,0.0,-2.695114449050095,0.031045164968978512,86.81269239236522,86.81269536635267,3.6852424931783395e-11,3.425751771264398e-08,3.2232247208862645,0.08832708777221045,4
8,0.019576630258899677,0.019519190938511326,75.0,383.5425064587599,475.6674298674797,92.12492340871984,95.4649177238713,0.0,-3.3399943151514577,0.03498661492394794,95.46491469399295,95.4649177238713,3.012175519359777e-11,3.173813391480585e-08,3.662495661129585,0.10067920490560535,5
9,0.019519190938511326,0.01946258495145631,75.0,475.6674298672605,578.8789079395286,103.21147807226811,107.23449963296262,0.0,-4.0230215606945166,0.037516112580040305,107.23449768187497,107.23449963296262,2.202013814294705e-11,1.8194589062142555e-08,4.171870132261018,0.1145579194870417,5
10,0.01946258495145631,0.019406836569579287,75.0,578.8789079390084,687.0534613239945,108.1745533849861,112.94678074310299,0.0,-4.7722273581168935,0.04225199980662845,112.94677855725024,112.94678074310299,2.412522045697196e-11,1.9352944244864506e-08,4.573193902030565,0.12621686601119134,5
11,0.019406836569579287,0.01935197006472492,75.0,687.0534613232696,799.1191812121208,112.06571988885116,117.58694920586979,0.0,-5.521229317018623,0.04695443970871395,117.58694680660938,117.58694920586979,2.607702192962317e-11,2.0404138606415672e-08,4.917947671914479,0.13624100887730128,5
12,0.01935197006472492,0.01929800970873786,75.0,799.1191812111562,913.6691170802229,114.54993586906676,120.81499714917138,0.0,-6.265061280104618,0.05185665213706118,120.81499436007648,120.81499714917138,2.7855438141871648e-11,2.3085667827936506e-08,5.2051689722180425,0.14465409189724812,5
13,0.01929800970873786,0.019244979773462782,75.0,913.6691170790806,1034.7034202430277,121.03430316394713,128.02792000383238,0.0,-6.993616839885249,0.054625716325594466,128.02791875775512,128.02792000383238,1.4961934658020188e-11,9.732855621593153e-09,5.5542894104759135,0.15411881477673958,5
14,0.019244979773462782,0.019192904530744338,75.0,1034.703420241207,1159.7786507809037,125.0752305396968,132.81943393209488,0.0,-7.744203392398077,0.05830625205312477,132.81943253807003,132.81943393209488,1.656458918089173e-11,1.0495639140017843e-08,5.862630929521131,0.16278635428316024,5
15,0.019192904530744338,0.019141808252427187,75.0,1159.7786507785795,1290.2780383690176,130.49938759043812,138.98974352192266,0.0,-8.490355931484544,0.06108620475398871,138.98974192044597,138.98974352192266,1.8956883891056523e-11,1.1522265287008917e-08,6.188093778677383,0.1716820965666616,5
16,0.019141808252427187,0.019091715210355985,75.0,1290.2780383660806,1424.1477250170788,133.86968665099812,143.11273321497438,0.0,-9.243046563976264,0.06458577344122118,143.11273145930744,143.11273321497438,2.072597615148514e-11,1.2267720027010724e-08,6.46955946644509,0.17960426362263615,5
17,0.019091715210355985,0.019042649676375405,75.0,1424.1477250136818,1557.9380475794464,133.79032256576465,143.77272516729067,0.0,-9.982402601526019,0.06943182435966712,143.77272335586667,143.77272516729067,2.129383045391324e-11,1.2599218642723104e-08,6.6555106625843115,0.18524941762634112,5
