time_s,proxy_scale,L_v_J_per_kg,j_w_outer_max_kg_m2_s,raw_boundary_loss_rate_kg_s,proxy_boundary_loss_rate_kg_s,latent_power_W,boundary_latent_heat_flux_max_W_m2,component_mode,bound_fraction,release_tau_s,free_flux_factor,total_water_kg,bound_water_kg,liquid_water_kg,phase_split_residual_kg,moisture_predictor_relative_residual,source_definition
300.0,1.0,2400000.0,0.001086008058654634,1.826409209023333e-05,1.826409209023333e-05,43.833821016559995,2606.4193407711214,liquid_surface,0.0,0.0,1.0,0.25488026353910903,0.0,0.25488026353910903,0.0,6.468934213472585e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
600.0,1.0,2400000.0,0.0007913661681462239,1.2994865474294406e-05,1.2994865474294406e-05,31.187677138306572,1899.2788035509373,liquid_surface,0.0,0.0,1.0,0.2521200306378238,0.0,0.2521200306378238,0.0,3.1219459981535605e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
900.0,1.0,2400000.0,0.0006634699163319384,1.0910169758368758e-05,1.0910169758368758e-05,26.18440742008502,1592.327799196652,liquid_surface,0.0,0.0,1.0,0.24915075886998284,0.0,0.24915075886998284,0.0,1.1006561566952824e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1200.0,1.0,2400000.0,0.0005898470884503883,9.72995352227905e-06,9.72995352227905e-06,23.35188845346972,1415.633012280932,liquid_surface,0.0,0.0,1.0,0.24633491890491988,0.0,0.24633491890491988,0.0,9.89407138049991e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1500.0,1.0,2400000.0,0.0005417815721720029,8.97728810699732e-06,8.97728810699732e-06,21.54549145679357,1300.2757732128068,liquid_surface,0.0,0.0,1.0,0.24366441544695455,0.0,0.24366441544695455,0.0,2.522466275937959e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1800.0,1.0,2400000.0,0.0005075794944524094,8.446273312631955e-06,8.446273312631955e-06,20.271055950316693,1218.1907866857825,liquid_surface,0.0,0.0,1.0,0.2411216636798302,0.0,0.2411216636798302,0.0,1.1948016143248266e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2100.0,1.0,2400000.0,0.0004842830747681707,8.090466220669315e-06,8.090466220669315e-06,19.417118929606357,1162.2793794436097,liquid_surface,0.0,0.0,1.0,0.23865993893887352,0.0,0.23865993893887352,0.0,8.387575173371472e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2400.0,1.0,2400000.0,0.00046839299127409973,7.818447093479498e-06,7.818447093479498e-06,18.764273024350796,1124.1431790578395,liquid_surface,0.0,0.0,1.0,0.2362762833958939,0.0,0.2362762833958939,0.0,5.9391624718420366e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2700.0,1.0,2400000.0,0.00045923504674733886,7.629517744475067e-06,7.629517744475067e-06,18.31084258674016,1102.1641121936132,liquid_surface,0.0,0.0,1.0,0.2339415633257172,0.0,0.2339415633257172,0.0,9.420734335791971e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3000.0,1.0,2400000.0,0.0004523268159727376,7.490533206963877e-06,7.490533206963877e-06,17.977279696713303,1085.5843583345702,liquid_surface,0.0,0.0,1.0,0.23164725365264227,0.0,0.23164725365264227,0.0,1.9587024233187486e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3300.0,1.0,2400000.0,0.00044535990057107923,7.3621614915532275e-06,7.3621614915532275e-06,17.669187579727748,1068.86376137059,liquid_surface,0.0,0.0,1.0,0.22939835807156583,0.0,0.22939835807156583,0.0,3.40415282720897e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3600.0,1.0,2400000.0,0.0004407485546080998,7.2786536711571785e-06,7.2786536711571785e-06,17.468768810777227,1057.7965310594395,liquid_surface,0.0,0.0,1.0,0.22717128246346063,0.0,0.22717128246346063,0.0,5.172653360282028e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3900.0,1.0,2400000.0,0.00043563078482096223,7.193372633873939e-06,7.193372633873939e-06,17.264094321297453,1045.5138835703094,liquid_surface,0.0,0.0,1.0,0.22497633151938293,0.0,0.22497633151938293,0.0,7.68165657244727e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
4200.0,1.0,2400000.0,0.00043069437577009274,7.115526029304319e-06,7.115526029304319e-06,17.077262470330364,1033.6665018482227,liquid_surface,0.0,0.0,1.0,0.2228082178779053,0.0,0.2228082178779053,0.0,1.0458462886834094e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
