step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,75.0,0.0,18.417629401525538,18.417629401525538,18.417627815107988,0.0,1.5864175502144917e-06,8.61358167019632e-08,18.417629401525538,18.417627815107988,2.7383804709317685e-11,8.61358167019632e-08,0.48070264378211836,0.01285137174833883,4
2,0.02,0.02,75.0,18.417629401496587,54.73032274813365,36.31269334663706,36.44296128906186,0.0,-0.13026794242480122,0.003574570721394706,36.44296231536783,36.44296128906186,3.262663077377505e-11,2.8161979741178986e-08,1.1118624247944082,0.031505867130989296,4
3,0.02,0.02,75.0,54.730322746116435,101.32525950025232,46.59493675413588,46.91948489824199,0.0,-0.3245481441061102,0.006917129308004628,46.919485422621904,46.91948489824199,3.583186795170832e-11,1.1176165062128331e-08,1.63048280519171,0.04833078948779398,4
4,0.02,0.02,75.0,101.32525949584225,167.57611339539682,66.25085389955457,66.77227556888155,0.0,-0.5214216693269833,0.00780895461304281,66.77227498718133,66.77227556888155,2.1770758407725803e-11,8.711702806003842e-09,2.388021640860205,0.07178028484080425,4
5,0.02,0.02,75.0,167.57611338505075,244.1784653134652,76.60235192841446,77.39023591103863,0.0,-0.7878839826241659,0.010180663921607007,77.39023518662579,77.39023591103863,2.789529458607048e-11,9.36051989082532e-09,2.9851348170463776,0.09208341766067704,4
6,0.02,0.02,75.0,244.17846529401285,329.507909598045,85.32944430403214,86.38316813528235,0.0,-1.0537238312502097,0.012198254058012798,86.3831675489109,86.38316813528235,3.2882028503971835e-11,6.788028903386727e-09,3.508574205508727,0.1104238138165989,4
7,0.02,0.02,75.0,329.507909569094,424.8171533014394,95.30924373234541,96.63063993617993,0.0,-1.3213962038345244,0.013674712334589167,96.63063929993274,96.63063993617993,3.5884225438501586e-11,6.584321432802679e-09,4.040469363748032,0.12899434267277757,5
8,0.02,0.02,75.0,424.8171533005901,529.9962140263708,105.17906072578069,106.78267121985309,0.0,-1.6036104940723988,0.015017516192030367,106.78267004448317,106.78267121985309,2.643045429230915e-11,1.1007122256104466e-08,4.567866674888603,0.1476567623503525,5
9,0.02,0.02,75.0,529.9962140251192,648.4405086176772,118.44429459255798,120.3448210440055,0.0,-1.9005264514475186,0.015792340999473246,120.34481985181196,120.3448210440055,1.9866912415292333e-11,9.906479783994742e-09,5.184140576601832,0.1689260029296847,5
10,0.02,0.02,75.0,648.4405086156178,773.6304649003511,125.18995628473328,127.41896828718035,0.0,-2.229012002447064,0.017493564988089183,127.4189657071027,127.41896828718035,2.6427478966375998e-11,2.0248772087076163e-08,5.6547611842061505,0.18672214509222987,5
11,0.02,0.02,75.0,773.6304648981488,904.3235618329952,130.69309693484638,133.24757479168395,0.0,-2.554477856837565,0.019170914448770823,133.2475719416562,133.24757479168395,2.8898197880066917e-11,2.1388965312020712e-08,6.05120884681655,0.20225357573754826,5
12,0.02,0.02,75.0,904.3235618304975,1038.9052441495946,134.58168231909713,137.45955107683056,0.0,-2.877868757733438,0.020936113461660476,137.45954800932486,137.45955107683056,3.0882747463475576e-11,2.2315697074974346e-08,6.372594762250864,0.2155092714890669,5
13,0.02,0.02,75.0,1038.9052441468245,1181.6798377031846,142.77459355636006,145.9712622382183,0.0,-3.1966686818582275,0.0218993014984101,145.97125917672383,145.9712622382183,3.3263002673982496e-11,2.0973268344479675e-08,6.777103220455788,0.23075696555239256,5
14,0.02,0.02,75.0,1181.6798376987608,1330.0064128338554,148.32657513509457,151.8588847993852,0.0,-3.5323096642906364,0.023260474149780774,151.85888139748846,151.8588847993852,3.700745463009744e-11,2.240169715979955e-08,7.128281087989061,0.2447514917169869,5
15,0.02,0.02,75.0,1330.0064128287377,1485.373869600406,155.36745677166823,159.23998600799916,0.0,-3.8725292363309336,0.024318824269027525,159.23998225654213,159.23998600799916,4.103186222282046e-11,2.3558511423617316e-08,7.50424275834664,0.25929530867585,5
16,0.02,0.02,75.0,1485.3738695936704,1645.5161400429054,160.14227044923496,164.36669210983302,0.0,-4.224421660598068,0.025701202636451596,164.36668803298753,164.36669210983302,4.463723857933656e-11,2.4803355516140715e-08,7.823780274823786,0.2723381804864648,5
17,0.02,0.02,75.0,1645.5161400352533,1806.5367715136501,161.0206314783968,165.6009519512839,0.0,-4.580320472887081,0.027658781057215837,165.60094772801145,165.6009519512839,4.610015916204467e-11,2.5502706302905178e-08,8.019848562115829,0.281800770588552,5
18,0.02,0.02,75.0,1806.5367715060966,1974.953768658696,168.41699715259938,173.34207067791925,0.0,-4.925073525319874,0.028412453514940286,173.34206751979,173.34207067791925,3.503132730516513e-11,1.8219058120032365e-08,8.348585506927607,0.29442353609070065,5
19,0.02,0.02,75.0,1974.9537686470017,2144.2763510454083,169.32258239840667,174.6110534242612,0.0,-5.288471025854534,0.030287149193269407,174.61105214528288,174.6110534242612,2.384766714805857e-11,7.324727111773072e-09,8.53346487304528,0.30334938849898035,5
20,0.02,0.02,75.0,2144.276351033612,2309.1740065410104,164.8976555073982,170.54191301354098,0.0,-5.644257506142765,0.03309601379746815,170.5419100049702,170.54191301354098,3.470864568434638e-11,1.764123981674383e-08,8.531341080967758,0.306655931614842,5
21,0.02,0.02,75.0,2309.174006531263,2477.7944045074187,168.6203979761558,174.59645136487177,0.0,-5.976053388715968,0.03422780555961706,174.59645010389963,174.59645136487177,2.3480021421387073e-11,7.2222094496700946e-09,8.681311617194856,0.313342180033681,5
22,0.02,0.02,75.0,2477.7944044917817,2644.885577167103,167.0911726753211,173.40870670728083,0.0,-6.317534031959724,0.036431469629860706,173.4087055087194,173.40870670728083,2.310463566740712e-11,6.9117718685371185e-09,8.719889043157169,0.31712953137184924,5
23,0.02,0.02,75.0,2644.8855771515077,2817.87227401579,172.9866968642823,179.63558711196026,0.0,-6.6488902476779685,0.037013212997344225,179.63558570635587,179.63558711196026,2.5417336339481184e-11,7.824754640020595e-09,8.927565920429528,0.32514208552208756,5
24,0.02,0.02,75.0,2817.872273992991,2993.101038733249,175.22876474025816,182.22596207737578,0.0,-6.997197337117626,0.03839846560473373,182.22596062461855,182.22596207737578,2.6555406663945473e-11,7.97228460360011e-09,9.08301432752226,0.33206017095897356,5
25,0.02,0.02,75.0,2993.1010387246106,3168.6262061807947,175.52516745618414,182.87373053436457,0.0,-7.348563078180433,0.04018380910537358,182.8737290875547,182.87373053436457,2.6761844619271953e-11,7.911523821561975e-09,9.177286540392778,0.3371311653296664,5
26,0.02,0.02,75.0,3168.626206171202,3338.43329017436,169.80708400315825,177.50343952799068,0.0,-7.696355524832427,0.04335890924310107,177.50343826906732,177.50343952799068,2.4575644503070892e-11,7.092388549481773e-09,9.08712202611152,0.3368053114321559,5
27,0.02,0.02,75.0,3338.4332901514463,3508.8424859681963,170.40919581675007,178.43311086855965,0.0,-8.023915051809581,0.04496875615042261,178.43310954125872,178.43311086855965,2.486742724237077e-11,7.438647061446814e-09,9.105482599169358,0.33872259895985707,5
28,0.02,0.02,75.0,3508.8424859572365,3675.4600134724533,166.6175275152168,174.9705453721913,0.0,-8.353017856974503,0.04773956576066132,174.97054414195054,174.9705453721913,2.3708953778341903e-11,7.031130680216832e-09,9.023108593398314,0.3378971614721577,5
29,0.02,0.02,75.0,3675.4600134611564,3841.3479209496054,165.88790748844895,174.55690294864192,0.0,-8.668995460192974,0.04966286244631393,174.55690169678928,174.55690294864192,2.362849896251675e-11,7.171602018625895e-09,8.99250277788439,0.33806533173506303,5
30,0.02,0.02,75.0,3841.34792093711,4007.368959073098,166.02103813598796,175.00425283871846,0.0,-8.983214702730493,0.05133140799160636,175.00425155010288,175.00425283871846,2.397746388343927e-11,7.363338649117766e-09,8.994609867246979,0.33908654802989535,5
31,0.02,0.02,75.0,4007.3689590592603,4173.971071943224,166.60211288396385,175.90250900642167,0.0,-9.300396122457812,0.05287244721516896,175.9025076734869,175.90250900642167,2.4506995569759112e-11,7.577690505181971e-09,9.01973284375676,0.3407363308364069,5
