step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.019753705501618122,0.019753705501618122,300.0,0.0,225.60100811136556,225.60100811136556,225.60100956649458,0.0,-1.4551290234976477e-06,6.450011133787754e-09,225.60100811136562,225.60100956649458,2.0386175163353898e-11,6.450010881823373e-09,1.1397223761149777,0.02469518414133924,5
2,0.019753705501618122,0.019519190938511326,300.0,225.6010080856302,577.3883329446807,351.78732485905044,359.79003873742903,0.0,-8.002713878378586,0.022242733307630238,359.79003709322814,359.79003873742903,2.0163923545391246e-11,4.569889979554581e-09,2.1631393354621666,0.05032565212008551,5
3,0.019519190938511326,0.01929800970873786,300.0,577.388332850948,1022.3632226846419,444.97488983369385,463.55682362367895,0.0,-18.5819337899851,0.04008555767711045,463.556820880439,463.55682362367895,3.155884544116889e-11,5.917807342991502e-09,3.055405596195016,0.07334173281733823,5
4,0.01929800970873786,0.019091715210355985,300.0,1022.363222456033,1542.3278617889296,519.9646393328966,550.209051891131,0.0,-30.244412558234444,0.054968947628689424,550.209049293182,550.209051891131,2.2528554449703494e-11,4.721748911625894e-09,3.835645779466899,0.09346069038837909,6
5,0.019091715210355985,0.018901860841423947,300.0,1542.3278617861847,2072.6715542046404,530.3436924184557,572.3315073015816,0.0,-41.98781488312591,0.07336275278830849,572.3315043634144,572.3315073015816,2.7401099175387452e-11,5.133680676031012e-09,4.239962060769542,0.1053208566708965,5
6,0.018901860841423947,0.01873,300.0,2072.6715536058578,2628.7652037223884,556.0936501165306,607.6575437657339,0.0,-51.56389364920324,0.08485683125013967,607.657540454668,607.6575437657339,2.5916901922134104e-11,5.448901044746922e-09,4.6063666574949,0.11492767933200147,6
7,0.01873,0.018578318897138145,300.0,2628.765203707361,3156.0141541427183,527.2489504353575,586.2724471618963,0.0,-59.023496726538724,0.10067588373335183,586.2724440286295,586.2724471618963,3.2135917861691984e-11,5.344386877322224e-09,4.634694948138976,0.11731086403380886,5
8,0.018578318897138145,0.018443526619709376,300.0,3156.0141532884245,3671.411422724537,515.3972694361123,579.8388846584209,0.0,-64.44161522230854,0.11113710537069389,579.8388814617257,579.8388846584209,3.4921543742563286e-11,5.513074830961183e-09,4.6455705077450755,0.11801998924025306,5
9,0.018443526619709376,0.018318960879497432,300.0,3671.4114217807514,4165.303857796664,493.89243601591215,564.2271563456565,0.0,-70.3347203297443,0.12465674425400378,564.2271532123459,564.2271563456565,3.5217139658068175e-11,5.553278510863843e-09,4.582975232922041,0.11677274052815198,5
10,0.018318960879497432,0.01819795938828606,300.0,4165.303856817032,4595.418045532792,430.11418871576006,507.79086094594874,0.0,-77.67667223018867,0.1529698114012668,507.79085778144827,507.79086094594874,2.755699570838569e-11,6.231897249530248e-09,4.266269349390834,0.11012043100194273,6
11,0.01819795938828606,0.018073859857859004,300.0,4595.418045496866,4998.838526695101,403.4204811982345,490.2238531464986,0.0,-86.8033719482641,0.17706884597947903,490.2238499691196,490.2238531464986,2.820069777100842e-11,6.481485858128264e-09,4.094055488483068,0.10510449270231087,6
