time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
120.0,fixed-domain-moisture,650.0,-1.7257673825779083e-05,1.7257673825779083e-05,-1.725767382593235e-05,1.5326552960798212e-16,1.1585097466760881e-12
240.0,fixed-domain-moisture,650.0,-1.512723160894086e-05,1.512723160894086e-05,-1.5127231605543679e-05,-3.3971814890256663e-15,2.590687624236849e-12
360.0,fixed-domain-moisture,650.0,-1.3693800269430975e-05,1.3693800269430975e-05,-1.3693800263079293e-05,-6.351681536959607e-15,7.534369617780255e-12
480.0,fixed-domain-moisture,650.0,-1.2623067919604674e-05,1.2623067919604674e-05,-1.2623067917043765e-05,-2.5609092483332846e-15,2.513493531819079e-12
600.0,fixed-domain-moisture,650.0,-1.1793904191963638e-05,1.1793904191963638e-05,-1.1793904194614776e-05,2.6511385860066017e-15,1.9371014939541106e-12
720.0,fixed-domain-moisture,650.0,-1.112930051769452e-05,1.112930051769452e-05,-1.1129300545370835e-05,2.767631535462254e-14,2.7548600936910852e-11
840.0,fixed-domain-moisture,650.0,-1.0576687491656858e-05,1.0576687491656858e-05,-1.0576687509978511e-05,1.8321652991959946e-14,1.714290436598116e-11
960.0,fixed-domain-moisture,650.0,-1.0118872147257556e-05,1.0118872147257556e-05,-1.0118872158986211e-05,1.1728655156459378e-14,1.0377667281275678e-11
1080.0,fixed-domain-moisture,650.0,-9.733757297547162e-06,9.733757297547162e-06,-9.733757304620604e-06,7.073441699446785e-15,5.9236220064064356e-12
1200.0,fixed-domain-moisture,650.0,-9.40347487154939e-06,9.40347487154939e-06,-9.403474875526474e-06,3.9770839616384834e-15,3.1589067687447577e-12
1320.0,fixed-domain-moisture,650.0,-9.124812917180835e-06,9.124812917180835e-06,-9.124812918940627e-06,1.7597922630837454e-15,1.4064362592344386e-12
1440.0,fixed-domain-moisture,650.0,-8.880137082580218e-06,8.880137082580218e-06,-8.88013705709344e-06,-2.5486777537617536e-14,4.99933420090495e-11
