time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
300.0,fixed-domain-moisture,650.0,-1.5185949900793326e-05,1.5185949900793326e-05,-1.5185949904406623e-05,3.6132968633199175e-15,1.5888866052024598e-11
600.0,fixed-domain-moisture,650.0,-1.243067000658046e-05,1.243067000658046e-05,-1.2430669985361594e-05,-2.1218866507605183e-14,4.34342241357291e-11
900.0,fixed-domain-moisture,650.0,-1.084923595477546e-05,1.084923595477546e-05,-1.0849235958790642e-05,4.015181809540087e-15,1.50190948359741e-11
1200.0,fixed-domain-moisture,650.0,-9.84164599721737e-06,9.84164599721737e-06,-9.841645995910642e-06,-1.3067278921245762e-15,2.1818453673946552e-11
1500.0,fixed-domain-moisture,650.0,-9.14103233325213e-06,9.14103233325213e-06,-9.141032338468235e-06,5.216105122157234e-15,3.85085850476197e-11
1800.0,fixed-domain-moisture,650.0,-8.661842225841922e-06,8.661842225841922e-06,-8.661842228100156e-06,2.258233883093222e-15,5.579870089274107e-12
2100.0,fixed-domain-moisture,650.0,-8.298256129403594e-06,8.298256129403594e-06,-8.298256135561912e-06,6.158317467628606e-15,1.3409942081638732e-11
2400.0,fixed-domain-moisture,650.0,-8.036827426645984e-06,8.036827426645984e-06,-8.036827441387627e-06,1.4741642829401227e-14,3.173944823184334e-11
2700.0,fixed-domain-moisture,650.0,-7.840727927822187e-06,7.840727927822187e-06,-7.840727949464438e-06,2.164225084409256e-14,4.243535175963488e-11
3000.0,fixed-domain-moisture,650.0,-7.671405966364512e-06,7.671405966364512e-06,-7.671405988357373e-06,2.199286149788364e-14,4.461133331219705e-11
3300.0,fixed-domain-moisture,650.0,-7.5458839908626325e-06,7.5458839908626325e-06,-7.5458839950033895e-06,4.140756985069379e-15,1.483718015140098e-11
3600.0,fixed-domain-moisture,650.0,-7.43661155961874e-06,7.43661155961874e-06,-7.436611563907264e-06,4.2885244238167336e-15,1.450859852368715e-11
3900.0,fixed-domain-moisture,650.0,-7.337059571561612e-06,7.337059571561612e-06,-7.337059575856934e-06,4.295321863218449e-15,1.4303147161454762e-11
4200.0,fixed-domain-moisture,650.0,-7.243017056300717e-06,7.243017056300717e-06,-7.243017077220191e-06,2.0919474242068678e-14,4.810619041348807e-11
4500.0,fixed-domain-moisture,650.0,-7.160059985267496e-06,7.160059985267496e-06,-7.160060005112121e-06,1.9844625007386756e-14,4.6735425207343e-11
4800.0,fixed-domain-moisture,650.0,-7.087287826303031e-06,7.087287826303031e-06,-7.087287845555595e-06,1.925256422384905e-14,4.6569507129377737e-11
5100.0,fixed-domain-moisture,650.0,-7.0052461778663635e-06,7.0052461778663635e-06,-7.00524619153829e-06,1.3671926614379666e-14,3.3833417515011305e-11
5400.0,fixed-domain-moisture,650.0,-6.932985003938158e-06,6.932985003938158e-06,-6.932985016360812e-06,1.2422653814100296e-14,3.266789900536771e-11
