time_s,proxy_scale,L_v_J_per_kg,j_w_outer_max_kg_m2_s,raw_boundary_loss_rate_kg_s,proxy_boundary_loss_rate_kg_s,latent_power_W,boundary_latent_heat_flux_max_W_m2,component_mode,bound_fraction,release_tau_s,free_flux_factor,total_water_kg,bound_water_kg,liquid_water_kg,phase_split_residual_kg,moisture_predictor_relative_residual,source_definition
600.0,1.0,2400000.0,0.0010246939071803785,1.7275460724946895e-05,1.7275460724946895e-05,41.46110573987255,2459.265377232908,liquid_surface,0.0,0.0,1.0,0.24999421473012737,0.0,0.24999421473012737,0.0,2.853729663932281e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1200.0,1.0,2400000.0,0.0006178386307368877,1.0147712333856761e-05,1.0147712333856761e-05,24.354509601256225,1482.8127137685306,liquid_surface,0.0,0.0,1.0,0.2468608476269248,0.0,0.2468608476269248,0.0,4.999976454058606e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
1800.0,1.0,2400000.0,0.0005323196374309628,8.896126325792423e-06,8.896126325792423e-06,21.350703181901814,1277.5671298343107,liquid_surface,0.0,0.0,1.0,0.24142803595440693,0.0,0.24142803595440693,0.0,3.350385436546676e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
2400.0,1.0,2400000.0,0.0004818130762727823,8.063079598760836e-06,8.063079598760836e-06,19.35139103702601,1156.3513830546774,liquid_surface,0.0,0.0,1.0,0.23650464299861068,0.0,0.23650464299861068,0.0,1.2337885078537731e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3000.0,1.0,2400000.0,0.00045836575179071076,7.64244095368177e-06,7.64244095368177e-06,18.34185828883625,1100.0778042977058,liquid_surface,0.0,0.0,1.0,0.2317398185926854,0.0,0.2317398185926854,0.0,2.4570699557918852e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
3600.0,1.0,2400000.0,0.0004471144322860455,7.371066078682638e-06,7.371066078682638e-06,17.690558588838332,1073.0746374865091,liquid_surface,0.0,0.0,1.0,0.2271457026622573,0.0,0.2271457026622573,0.0,9.852553085067853e-12,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
4200.0,1.0,2400000.0,0.000439542505284794,7.194207237302148e-06,7.194207237302148e-06,17.266097369525156,1054.9020126835055,liquid_surface,0.0,0.0,1.0,0.22266698485949482,0.0,0.22266698485949482,0.0,2.401257639656654e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
4800.0,1.0,2400000.0,0.00043072224702483464,7.027978080439949e-06,7.027978080439949e-06,16.867147393055877,1033.733392859603,liquid_surface,0.0,0.0,1.0,0.2183261979218472,0.0,0.2183261979218472,0.0,1.2065949960116926e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
5400.0,1.0,2400000.0,0.0004231450356142543,6.900494362792713e-06,6.900494362792713e-06,16.56118647070251,1015.5480854742103,liquid_surface,0.0,0.0,1.0,0.21407228419883909,0.0,0.21407228419883909,0.0,2.8354386107593175e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
6000.0,1.0,2400000.0,0.00041330799035485175,6.752660286237602e-06,6.752660286237602e-06,16.206384686970246,991.9391768516442,liquid_surface,0.0,0.0,1.0,0.20993962526909896,0.0,0.20993962526909896,0.0,4.9057606822196866e-11,q_lat=Lv*proxy_scale*j_w; j_w from existing mass Robin boundary flux
