time_s,radius_cm,temperature_C,C_kg_per_kg
0.0,0.0,28.0,2.55
0.0,0.1,28.0,2.5500000000000003
0.0,0.2,28.0,2.5500000000000003
0.0,0.30000000000000004,28.0,2.5500000000000003
0.0,0.4,28.0,2.5500000000000003
0.0,0.5,28.0,2.5500000000000003
0.0,0.6000000000000001,28.0,2.5500000000000003
0.0,0.7000000000000001,28.0,2.5500000000000003
0.0,0.8,28.0,2.5500000000000003
0.0,0.9,28.0,2.5500000000000003
0.0,1.0,28.0,2.5500000000000003
0.0,1.1,28.0,2.5500000000000003
0.0,1.2000000000000002,28.0,2.5500000000000003
0.0,1.3,28.0,2.5500000000000003
0.0,1.4000000000000001,28.0,2.5500000000000003
0.0,1.5,28.0,2.5500000000000003
0.0,1.6,28.0,2.5500000000000003
0.0,1.7000000000000002,28.0,2.5500000000000003
0.0,1.8,28.0,2.5500000000000003
0.0,1.9000000000000001,28.0,2.5500000000000003
0.0,2.0,28.0,2.5410595850601756
3600.0,0.0,40.38441866640153,2.5227178171203133
3600.0,0.1,40.391276874376615,2.521625467009336
3600.0,0.2,40.41185327819733,2.518272435357734
3600.0,0.30000000000000004,40.446099081456225,2.5124408324639402
3600.0,0.4,40.49402135055533,2.503751330845019
3600.0,0.5,40.555445426834524,2.4917221442781603
3600.0,0.6000000000000001,40.630320939118064,2.475711167325717
3600.0,0.7000000000000001,40.71853752058155,2.454971452855902
3600.0,0.8,40.81981855899005,2.428740374466499
3600.0,0.9,40.93418711206567,2.39606489832498
3600.0,1.0,41.061335443501434,2.356138029216548
3600.0,1.1,41.20103742183534,2.3081743405894715
3600.0,1.2000000000000002,41.353116948045965,2.2514655015099145
3600.0,1.3,41.51749492413927,2.185395802407203
3600.0,1.4000000000000001,41.693813030790125,2.109810877939018
3600.0,1.5,41.88205966763479,2.0245901032947207
3600.0,1.6,42.082158177260794,1.9300193442946993
3600.0,1.7000000000000002,42.29410474761556,1.8267114407586862
3600.0,1.8,42.51818453569297,1.7154679570448728
3600.0,1.9000000000000001,42.75474865765324,1.5974297274743618
3600.0,2.0,43.004501720182986,1.4738760712831245
7200.0,0.0,48.42049269472835,2.17000346011278
7200.0,0.1,48.42203241936909,2.1675223319966714
7200.0,0.2,48.426650397559115,2.16007619124419
7200.0,0.30000000000000004,48.43433088338213,2.1476766800070384
7200.0,0.4,48.445067365054854,2.130312098475392
7200.0,0.5,48.45880955462718,2.108035168167677
7200.0,0.6000000000000001,48.475531652068526,2.0808537188272154
7200.0,0.7000000000000001,48.495191109187544,2.048799850982089
7200.0,0.8,48.51770575832069,2.0119713388792664
7200.0,0.9,48.543055088470396,1.9703638833780293
7200.0,1.0,48.571142854096706,1.9241039683531376
7200.0,1.1,48.60188670712131,1.8733002901073392
7200.0,1.2000000000000002,48.6352100319408,1.818057849654528
7200.0,1.3,48.67104952573675,1.7584648070451097
7200.0,1.4000000000000001,48.70927781526291,1.6947262684971673
7200.0,1.5,48.74982789740159,1.6269467670752358
7200.0,1.6,48.792605911640806,1.5552771382667652
7200.0,1.7000000000000002,48.83751454243543,1.4798661827808677
7200.0,1.8,48.88448206126816,1.4007945194436848
7200.0,1.9000000000000001,48.93340992237455,1.3181405125554526
7200.0,2.0,48.98420154593879,1.231882389012353
10800.0,0.0,49.84574675085673,1.7673699903718172
10800.0,0.1,49.84598520361203,1.765377385779662
10800.0,0.2,49.84670305300466,1.759400064743851
10800.0,0.30000000000000004,49.847905875052504,1.7494551470877013
10800.0,0.4,49.84960621257625,1.735545269121162
10800.0,0.5,49.85181481192973,1.7177270026117026
10800.0,0.6000000000000001,49.854551851475094,1.6960216258456264
10800.0,0.7000000000000001,49.857840116175055,1.6704678532399306
10800.0,0.8,49.861699416648094,1.6411515145650069
10800.0,0.9,49.866167035365095,1.6080706497362747
10800.0,1.0,49.87126850859147,1.57131616034008
10800.0,1.1,49.87703486310903,1.5309524493866082
10800.0,1.2000000000000002,49.88350089573953,1.4870260499196626
10800.0,1.3,49.89070771676211,1.439551632585493
10800.0,1.4000000000000001,49.89867778613262,1.3886207943884903
10800.0,1.5,49.907452960170986,1.3342216802919196
10800.0,1.6,49.917069395118176,1.2763588259641876
10800.0,1.7000000000000002,49.92756793476184,1.2150148086272528
10800.0,1.8,49.939016244948675,1.1500874354540334
10800.0,1.9000000000000001,49.95150219860204,1.0814531155779286
10800.0,2.0,49.96517366400502,1.0088698029530019
14400.0,0.0,49.99553893928669,1.4551360756311873
14400.0,0.1,49.99555358861511,1.4535206518595836
14400.0,0.2,49.995595377270604,1.448673209427236
14400.0,0.30000000000000004,49.99565778833278,1.440602924094734
14400.0,0.4,49.99573021869742,1.4293039643380323
14400.0,0.5,49.99579828236568,1.4148112424347374
14400.0,0.6000000000000001,49.99584457641686,1.3971276010819633
14400.0,0.7000000000000001,49.99584963551075,1.3762666509834611
14400.0,0.8,49.99579458215345,1.352277791140465
14400.0,0.9,49.99566128499794,1.3251335293069215
14400.0,1.0,49.995439628769816,1.29488014370678
14400.0,1.1,49.99513082612299,1.2615381202991196
14400.0,1.2000000000000002,49.99475502427606,1.2251083425212397
14400.0,1.3,49.99436301676252,1.185558270201272
14400.0,1.4000000000000001,49.99405006592207,1.1429178349368276
14400.0,1.5,49.99397644041295,1.0971180616092917
14400.0,1.6,49.9943925680318,1.0480941028620672
14400.0,1.7000000000000002,49.995667453036276,0.9957463797517366
14400.0,1.8,49.99834872216968,0.9398690477392483
14400.0,1.9000000000000001,50.003190465489865,0.8801966080613314
14400.0,2.0,50.01124170843775,0.816304307169234
18000.0,0.0,49.99877850271571,1.2114308447028936
18000.0,0.1,49.99877869203118,1.2100764502680188
18000.0,0.2,49.99877925529535,1.206011423205369
18000.0,0.30000000000000004,49.99878018944719,1.199240871196393
18000.0,0.4,49.99878149387541,1.1897555072993842
18000.0,0.5,49.99878316136301,1.1775785181035379
18000.0,0.6000000000000001,49.9987851882737,1.1627042035196542
18000.0,0.7000000000000001,49.998787566864564,1.1451338605275472
18000.0,0.8,49.998790286648216,1.124897188140648
18000.0,0.9,49.99879334417045,1.1019557579901806
18000.0,1.0,49.99879672627691,1.076331462210372
18000.0,1.1,49.9988004215225,1.0480210845032694
18000.0,1.2000000000000002,49.998804419086355,1.0170004316963084
18000.0,1.3,49.99880870968104,0.9832102833206046
18000.0,1.4000000000000001,49.998813276857106,0.9466405396104958
18000.0,1.5,49.99881811137885,0.9071835992682008
18000.0,1.6,49.9988232010939,0.8647224065220832
18000.0,1.7000000000000002,49.998828533819676,0.8190907766306281
18000.0,1.8,49.99883410155877,0.7699950791017615
18000.0,1.9000000000000001,49.998839897015614,0.7170398760381906
18000.0,2.0,49.9988459148401,0.6595740429062661
21600.0,0.0,49.998928571404235,1.018553980733483
21600.0,0.1,49.998928577034064,1.017400516771917
21600.0,0.2,49.998928598996486,1.01393795921518
21600.0,0.30000000000000004,49.998928635712275,1.0081688636746275
21600.0,0.4,49.99892868580076,1.000082239658454
21600.0,0.5,49.99892874951058,0.9896935077412822
21600.0,0.6000000000000001,49.9989288273469,0.9769919555091262
21600.0,0.7000000000000001,49.9989289186185,0.9619711771028797
21600.0,0.8,49.998929022575226,0.9446474961762052
21600.0,0.9,49.99892913969052,0.9249760701767455
21600.0,1.0,49.99892926921774,0.9029616340290438
21600.0,1.1,49.99892941066662,0.8785840123502889
21600.0,1.2000000000000002,49.998929563983666,0.8518003907662797
21600.0,1.3,49.998929728876305,0.8225307020629953
21600.0,1.4000000000000001,49.99892990449473,0.790731636090233
21600.0,1.5,49.998930090710246,0.756260810713896
21600.0,1.6,49.99893028719072,0.7189505031850673
21600.0,1.7000000000000002,49.9989304935479,0.6785629873067222
21600.0,1.8,49.99893070952703,0.6346966055970981
21600.0,1.9000000000000001,49.998930934317286,0.5867770344351682
21600.0,2.0,49.99893116705738,0.5338272379041115
25200.0,0.0,49.99893418361319,0.865294335574719
25200.0,0.1,49.99893418594854,0.8643024528337984
25200.0,0.2,49.998934190174225,0.8613244369877194
25200.0,0.30000000000000004,49.99893419348433,0.8563609589336577
25200.0,0.4,49.99893419594224,0.8493999318848354
25200.0,0.5,49.99893419800196,0.8404508848739392
25200.0,0.6000000000000001,49.998934200116366,0.8294994997458857
25200.0,0.7000000000000001,49.99893420264158,0.8165336322195597
25200.0,0.8,49.998934205773196,0.8015592605496245
25200.0,0.9,49.998934209571416,0.7845267616300308
25200.0,1.0,49.99893421399861,0.7654271972093489
25200.0,1.1,49.998934218990485,0.7442265382359425
25200.0,1.2000000000000002,49.998934224457855,0.7208661817396739
25200.0,1.3,49.99893423026418,0.6952474127457822
25200.0,1.4000000000000001,49.99893423625116,0.667296565267292
25200.0,1.5,49.99893424231868,0.6368364088926481
25200.0,1.6,49.998934248470164,0.6036457271156999
25200.0,1.7000000000000002,49.998934254800304,0.5674053464400245
25200.0,1.8,49.998934261491115,0.5275779387861901
25200.0,1.9000000000000001,49.99893426905737,0.4833410124593297
25200.0,2.0,49.998934278783054,0.4331990497144014
28800.0,0.0,49.99893418937768,0.7433786454869897
28800.0,0.1,49.998934191102876,0.7425189600717944
28800.0,0.2,49.998934194181174,0.7399374065176841
28800.0,0.30000000000000004,49.998934197469,0.7356332192183065
28800.0,0.4,49.99893420082856,0.7295935896558123
28800.0,0.5,49.99893420426798,0.7218234594726175
28800.0,0.6000000000000001,49.99893420781166,0.7123058513289716
28800.0,0.7000000000000001,49.998934211484254,0.7010242564538172
28800.0,0.8,49.998934215300324,0.6879765152890461
28800.0,0.9,49.99893421927368,0.6731094349144575
28800.0,1.0,49.998934223413755,0.6564030977039611
28800.0,1.1,49.99893422772902,0.6378121497924718
28800.0,1.2000000000000002,49.998934232229146,0.6172646799379989
28800.0,1.3,49.99893423692731,0.5946455257229825
28800.0,1.4000000000000001,49.9989342418375,0.5698534905615478
28800.0,1.5,49.99893424699104,0.5426771623292178
28800.0,1.6,49.998934252431184,0.5128398289056568
28800.0,1.7000000000000002,49.998934258243196,0.47993107557939185
28800.0,1.8,49.998934264594425,0.44324584220021696
28800.0,1.9000000000000001,49.998934271904375,0.40161720168577475
28800.0,2.0,49.998934281568495,0.35269942038980584
32400.0,0.0,49.998934194313506,0.6462987179907389
32400.0,0.1,49.99893419619087,0.6455484133352399
32400.0,0.2,49.998934199622624,0.6432949373460889
32400.0,0.30000000000000004,49.99893420332188,0.6395364636127141
32400.0,0.4,49.99893420706758,0.6342598036755306
32400.0,0.5,49.998934210823506,0.6274664033740883
32400.0,0.6000000000000001,49.998934214592396,0.619137480989529
32400.0,0.7000000000000001,49.99893421838584,0.6092534049629131
32400.0,0.8,49.99893422221788,0.5978058325110469
32400.0,0.9,49.99893422610472,0.5847393064642333
32400.0,1.0,49.998934230062446,0.570025510200834
32400.0,1.1,49.9989342341089,0.553610418223374
32400.0,1.2000000000000002,49.99893423826512,0.5354117155446877
32400.0,1.3,49.99893424255697,0.5153009267521539
32400.0,1.4000000000000001,49.99893424701639,0.4931533548102235
32400.0,1.5,49.99893425169398,0.46872659028924707
32400.0,1.6,49.99893425665164,0.44169015231747555
32400.0,1.7000000000000002,49.998934262002365,0.411537684587543
32400.0,1.8,49.99893426795052,0.37736853490044603
32400.0,1.9000000000000001,49.99893427498472,0.33755594038042863
