time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.5500000000000003,2.55,2.55,2.5500000000000003,2.0599313708938776,28.000000000000057,28.000000000000057
3600.0,0.01794,2.54993602227178,0.6238131018359128,2.1468586569267907,2.54993602227178,1.0410518177153065,47.485000000000014,47.48499999999996
7200.0,0.01625,2.531591474665864,0.39118718320976814,1.8386471461292127,2.531591474665864,0.8273885837313626,49.851999999999975,49.85199999999992
10800.0,0.01552,2.414282750544547,0.2713239518791172,1.5812301596711844,2.414282750544547,0.6748783884959578,50.19500000000005,50.19500000000005
14400.0,0.01477,2.1978505007864326,0.20234020572671865,1.3634388476751922,2.1978505007864326,0.5673227291685887,50.16500000000002,50.16500000000002
18000.0,0.01424,1.9414049416059345,0.15965712636102394,1.1760119564154914,1.9414049416059345,0.4830554310031558,49.99893442622948,49.998934426229425
21600.0,0.01374,1.6878445004189133,0.13202207576603486,1.0145546866864183,1.6878445004189133,0.4142350366245073,49.99893442622948,49.998934426229425
25200.0,0.01337,1.4570443792539252,0.11332803775785856,0.8760290917214282,1.4570443792539252,0.35473185143903907,49.998934426229425,49.99893442622948
28800.0,0.01311,1.256183376943874,0.1003368809191009,0.7583893772064592,1.256183376943874,0.3030076296896215,49.99893442622948,49.99893442622948
32400.0,0.01291,1.086613253955506,0.09107558731058032,0.659982010737435,1.086613253955506,0.25865377120885336,49.99893442622948,49.99893442622948
36000.0,0.012729999999999998,0.9449427288255045,0.08432652487025391,0.5782196617760297,0.9449427288255045,0.2214828172742353,49.99893442622948,49.99893442622948
39600.0,0.0126,0.8272389641556878,0.079268367987568,0.5105930551749475,0.8272389641556878,0.190495706470128,49.99893442622948,49.99893442622948
43200.0,0.01248,0.7296602824860086,0.0753876586418926,0.4547837213103517,0.7296602824860086,0.16517100731393858,49.99893442622954,49.99893442622948
46800.0,0.0124,0.6489288248659538,0.07233782869219933,0.40878388823461487,0.6489288248659538,0.14450804264199973,49.99893442622954,49.99893442622948
50400.0,0.01233,0.5819924844548706,0.06989521508284985,0.3707700954673369,0.5819924844548706,0.12792512118058375,49.99893442622954,49.99893442622954
54000.0,0.01226,0.5262391998417699,0.0679024744129052,0.3391749120372857,0.5262391998417699,0.11469801386550853,49.998934426229425,49.998934426229425
57600.0,0.01221,0.4795704529535542,0.06624895937101682,0.3127372724974543,0.4795704529535542,0.10408213248874769,49.998934426229425,49.99893442622948
61200.0,0.01218,0.44035081197099135,0.06485731464702178,0.2904862229557509,0.44035081197099135,0.09554412037386888,49.99893442622954,49.99893442622948
64800.0,0.01214,0.40717278627143133,0.06367190680924072,0.2716089509787828,0.40717278627143133,0.08872701687598453,49.99893442622954,49.99893442622954
68400.0,0.012119999999999999,0.3788918949805834,0.06265047669726094,0.25544934889070964,0.3788918949805834,0.08317844184475282,49.99893442622948,49.99893442622948
72000.0,0.0121,0.35463446037065993,0.06176190162382466,0.2415164066784495,0.35463446037065993,0.07866804969565885,49.99893442622954,49.99893442622948
75600.0,0.01208,0.3336657325218605,0.060982038247044304,0.22940143740176244,0.3336657325218605,0.07497152304150333,49.99893442622948,49.99893442622948
79200.0,0.01206,0.31540448539244204,0.060292059549619526,0.21878374189190267,0.31540448539244204,0.0719155971538728,49.998934426229425,49.99893442622948
82800.0,0.01205,0.29941084543558844,0.05967743823112778,0.2094221710800095,0.29941084543558844,0.06935287170000133,49.99893442622948,49.99893442622948
86400.0,0.01204,0.2853135616611994,0.059126638816488566,0.20111505485563444,0.2853135616611994,0.06720219206250005,49.99893442622948,49.99893442622954
90000.0,0.01203,0.2728092808540798,0.05863021158820758,0.19369714317731762,0.2728092808540798,0.06538274593613651,49.99893442622948,49.99893442622954
93600.0,0.01203,0.2616571905421176,0.058180521925182103,0.187037295614075,0.2616571905421176,0.06382234321179561,49.99893442622948,49.99893442622948
97200.0,0.01202,0.25166401968077823,0.05777144896640305,0.18103101968810073,0.25166401968077823,0.06249324650781865,49.99893442622948,49.99893442622948
100800.0,0.01202,0.24265573022390174,0.05739761645001102,0.1755825923523422,0.24265573022390174,0.0613380421121736,49.99893442622948,49.99893442622948
104400.0,0.01202,0.23450635320519742,0.05705483067444451,0.1706236373837655,0.23450635320519742,0.06033472748017735,49.99893442622948,49.998934426229425
108000.0,0.01201,0.2270917890399964,0.05673928281311104,0.1660857537299661,0.2270917890399964,0.05946613073728169,49.99893442622948,49.99893442622948
111600.0,0.01201,0.22032362224579147,0.05644790469222253,0.1619200120110541,0.22032362224579147,0.05869620600345035,49.99893442622948,49.99893442622948
115200.0,0.01201,0.21412398264447047,0.05617812766138317,0.1580836691043628,0.21412398264447047,0.05801726298585461,49.99893442622948,49.99893442622948
118800.0,0.01201,0.20842442287110302,0.05592767164474455,0.15453862595305604,0.20842442287110302,0.05741573937345926,49.99893442622948,49.99893442622948
122400.0,0.01201,0.2031668183856709,0.055694556168478,0.15125238066883692,0.2031668183856709,0.0568804112066528,49.99893442622948,49.99893442622954
126000.0,0.012,0.1982995682947258,0.055477027742878146,0.14819592832780412,0.1982995682947258,0.056406622862361706,49.99893442622948,49.99893442622948
129600.0,0.012,0.1937769022346932,0.055273489201621916,0.1453430941777829,0.1937769022346932,0.055976950199317324,49.99893442622948,49.99893442622954
133200.0,0.012,0.1895681994817783,0.05508275383121422,0.1426768265330725,0.1895681994817783,0.0555895248729242,49.99893442622948,49.99893442622948
136800.0,0.012,0.18564147471355194,0.054903693723133966,0.1401789752332697,0.18564147471355194,0.0552394715085523,49.99893442622948,49.998934426229425
140400.0,0.012,0.18196889298402955,0.05473529401371348,0.13783361375552738,0.18196889298402955,0.054922149525466146,49.99893442622948,49.998934426229425
144000.0,0.012,0.1785261288949016,0.05457664966190106,0.1356267615854051,0.1785261288949016,0.05463360412279086,49.99893442622948,49.99893442622954
147600.0,0.012,0.17529183888684996,0.054426954439999085,0.13354609829822675,0.17529183888684996,0.05437045655394953,49.99893442622948,49.99893442622948
151200.0,0.012,0.17224722425335637,0.05428548866319355,0.13158072562366424,0.17224722425335637,0.05412980666829491,49.99893442622948,49.99893442622954
154800.0,0.012,0.16937566765237913,0.05415160799320703,0.12972096910126282,0.16937566765237913,0.053909154331590686,49.99893442622948,49.99893442622954
158400.0,0.012,0.16666242011310986,0.05402473368552661,0.12795821136224458,0.16666242011310986,0.05370633502536958,49.99893442622948,49.99893442622954
162000.0,0.012,0.16409437795306892,0.053904344589872435,0.1262847533446547,0.16409437795306892,0.053519469356831655,49.99893442622948,49.99893442622954
165600.0,0.012,0.16165982928192937,0.053789969901365906,0.12469369473685311,0.16165982928192937,0.05334691696380097,49.99893442622948,49.99893442622948
169200.0,0.012,0.1593482881071618,0.05368118316936811,0.12317883328706279,0.1593482881071618,0.05318724272041134,49.99893442622948,49.99893442622954
