step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,240.0,0.0,148.28486376705797,148.28486376705797,148.2848649590266,0.0,-1.1919686357941828e-06,8.038370174350174e-09,148.28486376705797,148.2848649590266,1.923291051116139e-11,8.038370174350174e-09,1.0287655810930214,0.026434630862289348,5
2,0.02,0.02,240.0,148.28486376658827,419.4843266355698,271.1994628689815,273.14892001529523,0.0,-1.949457146313705,0.007136975486502173,273.148918449373,273.14892001529523,2.4178019861704034e-11,5.732851583205087e-09,2.156628941280061,0.060400952937217665,5
3,0.02,0.02,240.0,419.48432663403696,797.5860425287924,378.10171589475544,382.78018018373695,0.0,-4.678464288981502,0.01222232636688715,382.7801787472422,382.78018018373695,2.3401730770592106e-11,3.752792935479883e-09,3.2428506970213253,0.09593961464298811,5
4,0.02,0.02,240.0,797.5860425223923,1242.1587381033867,444.5726955809944,452.52306399665156,0.0,-7.950368415657181,0.01756897945806362,452.5230622089906,452.52306399665156,2.610960301587489e-11,3.950430577527014e-09,4.05417558238798,0.12569584996505465,5
5,0.02,0.02,240.0,1242.1587380824767,1741.3296447433236,499.17090666084687,510.53525393465515,0.0,-11.364347273808278,0.02225967195453036,510.5352516331869,510.53525393465515,3.382361273015787e-11,4.507951710158469e-09,4.721091577313674,0.15138942956637003,5
6,0.02,0.02,240.0,1741.329644758518,2271.3742311414358,530.0445863829177,544.9862223493328,0.0,-14.941635966415106,0.027416538902588272,544.9862197896538,544.9862223493328,4.015738426494425e-11,4.696777535887958e-09,5.178482137153832,0.17108319317773663,5
7,0.02,0.02,240.0,2271.3742311477527,2798.355084318182,526.9808531704293,545.5080517027025,0.0,-18.527198532273133,0.033963199029682346,545.5080491275547,545.5080517027025,4.1361384657741476e-11,4.720641105752139e-09,5.336277679038496,0.18179377713346045,5
8,0.02,0.02,240.0,2798.3550843228068,3335.5513310975375,537.1962467747308,559.0912725233336,0.0,-21.895025748602848,0.03916180921548737,559.0912700666661,559.0912725233336,4.599240610974288e-11,4.394036604145952e-09,5.507146637196046,0.19103243015215876,5
9,0.02,0.02,240.0,3335.5513311123445,3859.462752514931,523.9114214025863,549.1866047187311,0.0,-25.275183316144876,0.046022942109248455,549.186602351699,549.1866047187311,4.5897502037576395e-11,4.310068985965685e-09,5.498745565135169,0.19470388351332252,5
10,0.02,0.02,240.0,3859.462752529498,4378.16529878808,518.7025462585816,547.1896020714524,0.0,-28.487055812870835,0.052060667280645755,547.1895999308872,547.1896020714524,4.6839480585825815e-11,3.911926021943885e-09,5.500759614035367,0.19731116699832169,5
11,0.02,0.02,240.0,4378.1652988163205,4885.906243051548,507.7409442352273,539.3825556765684,0.0,-31.64161144134107,0.058662652524332705,539.3825537153655,539.3825556765684,4.6368669181470306e-11,3.63601466715786e-09,5.455147602575128,0.1979701652743779,5
12,0.02,0.02,240.0,4885.906243092054,5358.590910178485,472.68466708643064,507.39599357533865,0.0,-34.711326488908014,0.06841072245036173,507.39599170655816,507.39599357533865,3.927979004432152e-11,3.6830808884280265e-09,5.22015257465527,0.19286300857650202,5
13,0.02,0.02,240.0,5358.5909102128,5802.836851666987,444.24594145418723,481.7596825295099,0.0,-37.513741075322685,0.07786816214747236,481.7596809030165,481.7596825295099,3.301661232108264e-11,3.3761509894106068e-09,4.983009354033566,0.1864304247330107,5
14,0.02,0.02,240.0,5802.836851711191,6201.766621947398,398.9297702362064,439.05019570709277,0.0,-40.120425470886346,0.0913800423349594,439.0501942410289,439.05019570709277,2.49195148848401e-11,3.339171384525294e-09,4.613126100928053,0.17575562767674452,5
15,0.02,0.02,240.0,6201.766621981813,6574.627602515533,372.86098053372007,415.3007717999442,0.0,-42.43979126622412,0.10219049457164968,415.3007705968563,415.3007717999442,2.0653715030343366e-11,2.8969074279108884e-09,4.346814031444586,0.1668463754939622,5
16,0.02,0.02,240.0,6574.627602541581,6911.454404917738,336.8268023761575,381.4215527640182,0.0,-44.5947503878607,0.11691722731633636,381.4215517042311,381.4215527640182,1.6923991964541874e-11,2.7785192051820324e-09,4.025160420984652,0.156324124374338,5
17,0.02,0.02,240.0,6911.454404920585,7194.096043588123,282.64163866753825,329.1697261309978,0.0,-46.52808746345954,0.14134983800102877,329.1697249171484,329.1697261309978,2.5364663529834528e-11,3.6876093900968432e-09,3.55748843831912,0.14139986827641188,5
18,0.02,0.02,240.0,7194.0960435610705,7475.852979804105,281.75693624303494,329.86133412539925,0.0,-48.10439788236431,0.14583218130099804,329.8613329398347,329.86133412539925,2.838052266423093e-11,3.594130077967202e-09,3.440073817025033,0.1350735833103669,5
19,0.02,0.02,240.0,7475.852979642845,7704.830983415048,228.978003772203,278.6762956387722,0.0,-49.69829186656921,0.17833699042343193,278.676294778425,278.6762956387722,1.8375439852011624e-11,3.087263657401463e-09,3.020094607857088,0.12158856540791772,5
20,0.02,0.02,240.0,7704.830983274947,7919.171690628054,214.34070735310706,265.29978092139675,0.0,-50.95907356828968,0.19208109931831374,265.2997801425237,265.29978092139675,1.8167863755543105e-11,2.935822524991325e-09,2.815159278414456,0.11296312303912392,5
21,0.02,0.02,240.0,7919.171690486645,8083.165873093058,163.99418260641232,216.11731803650818,0.0,-52.12313543009586,0.2411798179972362,216.11731660671674,216.11731803650818,2.814336495095788e-11,6.615811504662176e-09,2.3908841914213754,0.09892288975414212,5
22,0.02,0.02,240.0,8083.165872985246,8230.253166241124,147.08729325587774,200.05865760921776,0.0,-52.97136435334002,0.2647791652026928,200.0586561059364,200.05865760921776,2.7107522255724077e-11,7.514203013238995e-09,2.1628313853835492,0.08944200569342078,5
23,0.02,0.02,240.0,8230.25316619456,8365.410256847474,135.15709065291412,188.85762270822732,0.0,-53.700532055313204,0.2843440009740937,188.8576211689904,188.85762270822732,2.6319050444497988e-11,8.150250497676293e-09,2.010435919130172,0.08255306058330236,5
24,0.02,0.02,240.0,8365.410256807776,8475.800352514681,110.39009570690541,164.76199066163738,0.0,-54.37189495473197,0.3300026586009909,164.76198903373523,164.76199066163738,4.2028088407782546e-11,9.880325822241343e-09,1.785717637813319,0.07416389992844868,5
25,0.02,0.02,240.0,8475.800352482562,8585.958505469574,110.15815298701273,165.04144522301038,0.0,-54.88329223599766,0.3325424844761704,165.04144303058206,165.04144522301038,4.437628307287931e-11,1.3284107655717986e-08,1.7267209062507887,0.0702065913446111,5
26,0.02,0.02,240.0,8585.958505442486,8670.776229440318,84.81772399783222,140.21979822441887,0.0,-55.40207422658665,0.39510878583576897,140.2197969845082,140.21979822441887,3.2173552349740143e-11,8.842621906316193e-09,1.5204449164774512,0.06293624272762824,5
27,0.02,0.02,240.0,8670.776229417046,8715.18543396665,44.4092045496036,100.1696383331243,0.0,-55.760433783520696,0.5566600290407729,100.16963717532218,100.1696383331243,3.265143388296523e-11,1.1558413672619006e-08,1.1727665944062258,0.05147703555159505,4
28,0.02,0.02,240.0,8715.185429349956,8756.301724239558,41.116294889601704,96.9475540214698,0.0,-55.831259131868094,0.575891364102944,96.94755167110716,96.9475540214698,4.4083077733111427e-11,2.4243650692450162e-08,1.0600632278729423,0.04579042765985378,4
29,0.02,0.02,240.0,8756.301719391631,8801.233663190886,44.93194379925444,100.8225529013989,0.0,-55.89060910214445,0.5543462994515087,100.8225492052039,100.8225529013989,4.478883161193136e-11,3.6660398771421367e-08,1.0489793757238959,0.04361068894441285,4
30,0.02,0.02,240.0,8801.233657658579,8826.687399325012,25.453741666433416,81.44567585682688,0.0,-55.991934190393465,0.6874758371312619,81.4456726504223,81.44567585682688,4.2778410555270984e-11,3.936862886416571e-08,0.895987718716176,0.03820786524737296,4
31,0.02,0.02,240.0,8826.687395429379,8823.508543349792,-3.178852079587159,52.75759080427804,0.0,-55.9364428838652,1.0602539280343595,52.757589383457585,52.75759080427804,2.0636599851976237e-11,2.693110946937714e-08,0.6461258560824259,0.029865803974154864,5
32,0.02,0.02,240.0,8823.508543367405,8817.374473740878,-6.13406962652698,49.55814369281428,0.0,-55.692213319341256,1.1237752096718747,49.558143343902664,49.55814369281428,2.673792628128896e-11,7.0404495909651254e-09,0.5589625660073242,0.025545907252802515,5
33,0.02,0.02,240.0,8817.374473755444,8821.839020762938,4.46454700749382,59.924095284947896,0.0,-55.459548277454076,0.9254966305913466,59.92409611763736,59.924095284947896,4.784630202657379e-11,1.3895736769884268e-08,0.6058568439189914,0.025417269357424162,4
34,0.02,0.02,240.0,8821.839018254834,8830.606290286176,8.767272031342145,64.04654616610988,0.0,-55.27927413476773,0.8631109317182613,64.04654533782076,64.04654616610988,2.54463456759888e-11,1.2932611778091825e-08,0.6415270889521341,0.025715324966333306,4
35,0.02,0.02,240.0,8830.60628727247,8813.896663574851,-16.709623697619463,38.39914199240221,0.0,-55.10876569002167,1.435156173565693,38.399142421104926,38.39914199240221,2.18748353823968e-11,1.116438265325316e-08,0.45951284429639994,0.020315598383863986,5
36,0.02,0.02,240.0,8813.896663590891,8792.504541973678,-21.39212161721298,33.39682869987542,0.0,-54.7889503170884,1.6405435021826722,33.39682967808608,33.39682869987542,2.0981197801968178e-11,2.9290524483739333e-08,0.3814102142781941,0.01706296155583251,5
37,0.02,0.02,240.0,8792.504541987788,8766.067618542165,-26.436923445622597,28.0041598002182,0.0,-54.4410832458408,1.944035587363582,28.004160833647667,28.0041598002182,2.125050699528057e-11,3.6902711442948614e-08,0.31797525078914557,0.014415708000263053,5
38,0.02,0.02,240.0,8766.067618555422,8729.386191936032,-36.68142661939055,17.361851177362638,0.0,-54.04327779675319,1.4733145021187593,17.36185223807357,17.361851177362638,2.5055082326321724e-11,6.109434165642398e-08,0.22060654169276994,0.010942339168054527,5
39,0.02,0.02,240.0,8729.386191966078,8695.636289935966,-33.749902030111116,19.85463843986995,0.0,-53.60454046998107,1.5882872910906813,19.854640548511057,19.85463843986995,2.533732178644129e-11,1.0620394260619194e-07,0.21373337952437446,0.009868352151717125,5
40,0.02,0.02,240.0,8695.636289962284,8653.29801285494,-42.33827710734295,10.814611841302387,0.0,-53.152888948645334,1.2554334417974404,10.814612703083212,10.814611841302387,2.7372327028113718e-11,7.968670244044948e-08,0.14109493449093022,0.00733417913720926,5
41,0.02,0.02,240.0,8653.298012883683,8625.04620109352,-28.25181179016181,24.420811271595966,0.0,-52.672623061757776,1.8643980588919284,24.42080965641219,24.420811271595966,2.3004762968927152e-11,6.613964454273076e-08,0.2242272561617794,0.008959685501165387,5
42,0.02,0.02,240.0,8625.046201101773,8584.782715214495,-40.263485887278875,12.006630331724354,0.0,-52.27011621900323,1.2982014613771384,12.006631514165088,12.006630331724354,4.351592239369372e-11,9.848230391482094e-08,0.1480632511485483,0.006816979667762223,5
43,0.02,0.02,240.0,8584.78271524145,8541.232923709289,-43.54979153216118,8.249249555747607,0.0,-51.79904108790879,1.1894211031907145,8.249250265220835,8.249249555747607,2.9074680556773144e-11,8.600457081557557e-08,0.1044794918920148,0.005172258845705605,5
44,0.02,0.02,240.0,8541.232923735879,8503.06863662995,-38.16428710592845,13.146369581930767,0.0,-51.31065668785922,1.3444678409802815,13.146369206098054,13.146369581930767,2.3499742866861503e-11,2.8588327002728713e-08,0.1290656764234503,0.005432378762135158,5
45,0.02,0.02,240.0,8503.068636651897,8478.163812061559,-24.90482459033774,25.973679462381856,0.0,-50.87850405271959,1.9588485384370682,25.973679056839494,25.973679462381856,3.939958524198418e-11,1.5613589246979843e-08,0.22826224046435226,0.008025271540327568,5
