time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
300.0,fixed-domain-moisture,650.0,-1.557883871819058e-05,1.557883871819058e-05,-1.5578838720311676e-05,2.1210958608009617e-15,1.702431914721029e-11
600.0,fixed-domain-moisture,650.0,-1.2654564297852215e-05,1.2654564297852215e-05,-1.2654564279967702e-05,-1.7884512840409157e-14,4.6280131800999725e-11
900.0,fixed-domain-moisture,650.0,-1.0975621539268184e-05,1.0975621539268184e-05,-1.097562154244078e-05,3.172595785258872e-15,1.2546783284220267e-11
1200.0,fixed-domain-moisture,650.0,-9.91250492983654e-06,9.91250492983654e-06,-9.912504942598851e-06,1.2762311484850429e-14,4.0747026935445944e-11
1500.0,fixed-domain-moisture,650.0,-9.18335805240801e-06,9.18335805240801e-06,-9.1833580544156e-06,2.0075900577370964e-15,2.9021441136147006e-11
1800.0,fixed-domain-moisture,650.0,-8.688492669686276e-06,8.688492669686276e-06,-8.688492670835186e-06,1.1489104074580495e-15,2.1237619275288423e-11
2100.0,fixed-domain-moisture,650.0,-8.320175748052923e-06,8.320175748052923e-06,-8.320175750375536e-06,2.3226134692822323e-15,2.667695238716236e-11
2400.0,fixed-domain-moisture,650.0,-8.057979147331863e-06,8.057979147331863e-06,-8.057979151902324e-06,4.570461034376222e-15,3.762840338298789e-11
2700.0,fixed-domain-moisture,650.0,-7.864151170995577e-06,7.864151170995577e-06,-7.864151180620776e-06,9.625199603817934e-15,4.6135762419551834e-11
3000.0,fixed-domain-moisture,650.0,-7.699079524664528e-06,7.699079524664528e-06,-7.699079530177036e-06,5.512507361389932e-15,4.2931340240729086e-11
3300.0,fixed-domain-moisture,650.0,-7.576275759124063e-06,7.576275759124063e-06,-7.576275759810817e-06,6.867539848430526e-16,9.364866350583447e-12
3600.0,fixed-domain-moisture,650.0,-7.470278869690213e-06,7.470278869690213e-06,-7.4702788681668116e-06,-1.523401461131068e-15,1.086306616421681e-11
3900.0,fixed-domain-moisture,650.0,-7.372787271660031e-06,7.372787271660031e-06,-7.372787268242657e-06,-3.4173739074552616e-15,1.3765652561659688e-11
4200.0,fixed-domain-moisture,650.0,-7.2800545067689805e-06,7.2800545067689805e-06,-7.280054502006097e-06,-4.762883203069876e-15,1.5457378938928225e-11
4500.0,fixed-domain-moisture,650.0,-7.197252818822604e-06,7.197252818822604e-06,-7.197252814380345e-06,-4.4422592096774946e-15,1.6562444254073793e-11
4800.0,fixed-domain-moisture,650.0,-7.12392628196093e-06,7.12392628196093e-06,-7.123926276443901e-06,-5.517028823262375e-15,1.9464248661841334e-11
5100.0,fixed-domain-moisture,650.0,-7.041545325801986e-06,7.041545325801986e-06,-7.041545320736967e-06,-5.0650190083225376e-15,1.7400115886674284e-11
5400.0,fixed-domain-moisture,650.0,-6.968068550082101e-06,6.968068550082101e-06,-6.968068543902087e-06,-6.180014216572525e-15,2.0958622648886643e-11
5700.0,fixed-domain-moisture,650.0,-6.901422116143742e-06,6.901422116143742e-06,-6.9014221087202896e-06,-7.423452653911207e-15,2.538237172607352e-11
6000.0,fixed-domain-moisture,650.0,-6.834296299983561e-06,6.834296299983561e-06,-6.834296295632745e-06,-4.350816073790762e-15,1.4672582976717038e-11
6300.0,fixed-domain-moisture,650.0,-6.7655598662400525e-06,6.7655598662400525e-06,-6.7655598595818255e-06,-6.658226995735674e-15,2.495474033581104e-11
6600.0,fixed-domain-moisture,650.0,-6.696393208851167e-06,6.696393208851167e-06,-6.696393202509248e-06,-6.341919482242501e-15,2.4293075164031052e-11
6900.0,fixed-domain-moisture,650.0,-6.630499606349436e-06,6.630499606349436e-06,-6.6304996013036e-06,-5.045835406133122e-15,1.8311288577450653e-11
7200.0,fixed-domain-moisture,650.0,-6.563598770905466e-06,6.563598770905466e-06,-6.5635987644803646e-06,-6.425101505794662e-15,2.557269529834322e-11
7500.0,fixed-domain-moisture,650.0,-6.49352065547235e-06,6.49352065547235e-06,-6.493520648649586e-06,-6.822763992772769e-15,2.7419617038043444e-11
7800.0,fixed-domain-moisture,650.0,-6.424727729481297e-06,6.424727729481297e-06,-6.424727723666875e-06,-5.814421244010413e-15,2.379439606233862e-11
8100.0,fixed-domain-moisture,650.0,-6.353568808167034e-06,6.353568808167034e-06,-6.353568801882596e-06,-6.2844381323759295e-15,2.607290276631255e-11
8400.0,fixed-domain-moisture,650.0,-6.2927784664413446e-06,6.2927784664413446e-06,-6.292778460499594e-06,-5.941750624773468e-15,2.5324619987321235e-11
8700.0,fixed-domain-moisture,650.0,-6.229207763407065e-06,6.229207763407065e-06,-6.229207757116377e-06,-6.290688388493719e-15,2.739345871416625e-11
