time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
300.0,-9079.651067020506,-9079.651067020506,0.0,301.15,14.388536254859893,44.65403980854069,4.7263071900483e-11,-9.16268618311733e-07,1.009145188012613e-10
600.0,-4510.470470251088,-4510.470470251088,0.0,283.74765764599226,17.431249986712242,32.46615154995111,4.733915367801299e-11,-1.2794289432349615e-06,2.4466192311897004e-10
900.0,-2444.220138475222,-2444.220138475222,0.0,275.04975262405935,18.839460630320836,26.986861104168277,4.93524814221164e-11,3.6790102058148477e-06,6.509404697594738e-10
1200.0,-1256.433283587758,-1256.433283587758,0.0,270.306151634453,19.7010196398146,23.88913058913285,4.4457733392023534e-11,1.2077171049895696e-06,2.0434087965491974e-10
1500.0,-554.1399403065022,-554.1399403065022,0.0,267.8531948361354,20.088406220811933,21.935539357369393,3.7991522962712614e-11,6.607357363463962e-07,1.0963798871242502e-10
1800.0,-62.38566428497984,-62.38566428497984,0.0,266.76583797895063,20.375630515696123,20.583582724975198,4.5105743625710665e-11,-1.5012574436923387e-06,2.4559688963340514e-10
2100.0,204.46712518588643,204.46712518588643,0.0,266.6448706950519,20.365230549012487,19.683673458980113,4.83203675723607e-11,-1.8238258405745e-06,2.985195504637417e-10
2400.0,400.91049928581236,400.91049928581236,0.0,267.0537612704263,20.343492993247008,19.00712465575722,4.4814608880647424e-11,-1.961123871296877e-06,3.213351597564668e-10
2700.0,515.4308753531749,515.4308753531749,0.0,267.8578511306838,20.254562431378698,18.536459504946393,4.2826744670252543e-11,-2.576516635599546e-06,4.240224302267102e-10
3000.0,536.8251197252633,536.8251197252633,0.0,268.8964917937522,19.9805242453398,18.191107171162862,4.637079059061017e-11,-2.5278183102273033e-06,4.217137113434989e-10
3300.0,586.4442687174893,586.4442687174893,0.0,269.98354119102316,19.8302260495916,17.875411812103692,3.653470219552715e-11,-2.528883442209917e-06,4.250890258614406e-10
3600.0,567.7662071064783,567.7662071064783,0.0,271.17717046076604,19.560427253278096,17.66787322212631,3.7623445994475746e-11,-2.2390573803932057e-06,3.8156245283752106e-10
3900.0,545.4674993845172,545.4674993845172,0.0,272.33854013275726,19.277360474815623,17.459135469769304,3.433505109499743e-11,-2.1293784584486275e-06,3.682002110248263e-10
4200.0,506.96707789151003,506.96707789151003,0.0,273.4598990349004,18.95966807988519,17.269777813794086,3.307384611697797e-11,-1.935821387633041e-06,3.403402386364919e-10
4500.0,485.910889270614,485.910889270614,0.0,274.5072909325412,18.700381180877063,17.08067821009708,3.5294537743889584e-11,-1.9633808392427454e-06,3.499716254002514e-10
