step_index,old_radius_m,new_radius_m,dt_total_s,sensible_energy_old_J,sensible_energy_new_J,delta_sensible_energy_J,conductive_boundary_heat_J,latent_heat_J,residual_J,relative_residual,linear_storage_delta_last_J,linear_boundary_heat_last_J,linear_solver_relative_residual_last,linear_storage_boundary_balance_relative_last,internal_radial_flux_abs_last_W,internal_axial_flux_abs_last_W,picard_calls
1,0.02,0.02,300.0,0.0,247.94465310046374,247.94465310046374,247.94465486226375,0.0,-1.7618000072161522e-06,7.105618018645546e-09,247.94465310046374,247.94465486226375,4.179600961866503e-11,7.105618018645546e-09,3.730978955906198,0.12596339448365496,5
2,0.02,0.02,300.0,247.94465309921299,647.6850244934636,399.74037139425064,403.517614327268,0.0,-3.7772429330173622,0.009360788225601165,403.51761182647226,403.517614327268,3.9375105125016745e-11,6.197488426565933e-09,6.817916109068842,0.23827228736541456,5
3,0.02,0.02,300.0,647.6850244845464,1166.4479167309648,518.7628922464185,527.097623126086,0.0,-8.334730879667518,0.015812499457379992,527.0976192324694,527.097623126086,4.844788517631896e-11,7.3868984627860535e-09,9.42109999429348,0.337490366686842,5
4,0.02,0.02,300.0,1166.447916714327,1785.0111660045104,618.5632492901834,632.0245700552315,0.0,-13.461320765048072,0.02129873014884803,632.0245651272947,632.0245700552315,4.523461299424875e-11,7.797065140497277e-09,11.66645588482426,0.42590982466624255,5
5,0.02,0.02,300.0,1785.0111659862341,2428.726894826413,643.715728840179,662.805817898218,0.0,-19.090089058038984,0.028801933450998317,662.805812786306,662.805817898218,4.139838357147214e-11,7.712533477880778e-09,12.69876734748296,0.4733116048672321,6
6,0.02,0.02,300.0,2428.72689482868,3111.676308956614,682.9494141279338,707.4203991558855,0.0,-24.47098502795177,0.03459185663454327,707.4203941165653,707.4203991558855,4.0952743748026936e-11,7.123515651397475e-09,13.705332159703346,0.517601026648883,6
7,0.02,0.02,300.0,3111.6763089548745,3766.644884564347,654.9685756094727,684.9879659315168,0.0,-30.019390322044046,0.04382469738898347,684.9879611611777,684.9879659315168,3.918427251390295e-11,6.9641209535085255e-09,13.629517837692218,0.5236170415153034,6
8,0.02,0.02,300.0,3766.644884560291,4410.266769948732,643.6218853884411,678.7039589183182,0.0,-35.08207352987711,0.051689802407796505,678.7039547442658,678.7039589183182,3.961435829736107e-11,6.150033933874834e-09,13.588145282951572,0.5277357842402968,6
9,0.02,0.02,300.0,4410.266769942112,5031.700247735949,621.4334777938375,661.4276276088273,0.0,-39.99414981498978,0.060466403496895645,661.4276238860133,661.4276276088273,4.337799091430012e-11,5.6284524812204535e-09,13.344366098223162,0.5231188058489534,6
10,0.02,0.02,300.0,5031.7002477306505,5581.93279345637,550.2325457257193,594.9100353363666,0.0,-44.677489610647285,0.07509957297221638,594.9100319324857,594.9100353363666,3.7374052313499044e-11,5.721673352397192e-09,12.282491159408783,0.48888534143790463,6
