time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
6240.0,fixed-domain-moisture,650.0,-6.737315204406376e-06,6.737315204406376e-06,-6.737315203953178e-06,-4.531982021648354e-16,7.730509096632826e-12
6360.0,fixed-domain-moisture,650.0,-6.712037388086903e-06,6.712037388086903e-06,-6.712037392737528e-06,4.650625079537316e-15,2.0739363582383213e-11
6480.0,fixed-domain-moisture,650.0,-6.683394377434961e-06,6.683394377434961e-06,-6.683394382686302e-06,5.251340845730066e-15,1.9781009771332204e-11
6600.0,fixed-domain-moisture,650.0,-6.657418979760502e-06,6.657418979760502e-06,-6.6574189800688585e-06,3.0835641521729726e-16,7.780983486719785e-12
6720.0,fixed-domain-moisture,650.0,-6.629036148716873e-06,6.629036148716873e-06,-6.6290361501891116e-06,1.4722389770510137e-15,7.399620694035962e-12
6840.0,fixed-domain-moisture,650.0,-6.601739768454679e-06,6.601739768454679e-06,-6.601739773092928e-06,4.638249081144984e-15,2.159554893742111e-11
6960.0,fixed-domain-moisture,650.0,-6.577599791848949e-06,6.577599791848949e-06,-6.5775997917678855e-06,-8.10635941510783e-17,9.252006722066468e-12
7080.0,fixed-domain-moisture,650.0,-6.551840227220948e-06,6.551840227220948e-06,-6.551840229429831e-06,2.2088832024873446e-15,7.836527566178869e-12
7200.0,fixed-domain-moisture,650.0,-6.528345664724375e-06,6.528345664724375e-06,-6.528345666147505e-06,1.4231297008351039e-15,8.439275786125414e-12
7320.0,fixed-domain-moisture,650.0,-6.499835760393375e-06,6.499835760393375e-06,-6.499835767556064e-06,7.162689325934234e-15,2.2079207931074563e-11
7440.0,fixed-domain-moisture,650.0,-6.4709698935133895e-06,6.4709698935133895e-06,-6.470969898714374e-06,5.200984737015798e-15,2.2300015343701776e-11
7560.0,fixed-domain-moisture,650.0,-6.444853419441438e-06,6.444853419441438e-06,-6.444853420739179e-06,1.2977417195871553e-15,9.039802060817536e-12
7680.0,fixed-domain-moisture,650.0,-6.41724458983701e-06,6.41724458983701e-06,-6.417244592394248e-06,2.5572382075398845e-15,8.325988525557635e-12
7800.0,fixed-domain-moisture,650.0,-6.393411901967551e-06,6.393411901967551e-06,-6.393411904120495e-06,2.1529442996177234e-15,8.715972539724346e-12
7920.0,fixed-domain-moisture,650.0,-6.369768553138842e-06,6.369768553138842e-06,-6.3697685544000465e-06,1.2612041063743938e-15,1.0182978339527542e-11
8040.0,fixed-domain-moisture,650.0,-6.34620277507002e-06,6.34620277507002e-06,-6.34620277745521e-06,2.3851897223265382e-15,9.713843814504743e-12
8160.0,fixed-domain-moisture,650.0,-6.323175977014569e-06,6.323175977014569e-06,-6.3231759785735774e-06,1.559008185134797e-15,1.0914118219657783e-11
8280.0,fixed-domain-moisture,650.0,-6.29844871859408e-06,6.29844871859408e-06,-6.298448721620764e-06,3.026684195698952e-15,9.790185903791696e-12
8400.0,fixed-domain-moisture,650.0,-6.272405110341904e-06,6.272405110341904e-06,-6.27240511368031e-06,3.3384058728156904e-15,9.091680831402621e-12
8520.0,fixed-domain-moisture,650.0,-6.251913716941604e-06,6.251913716941604e-06,-6.25191371878644e-06,1.8448360650539716e-15,1.0967740539541692e-11
8640.0,fixed-domain-moisture,650.0,-6.2245620537871375e-06,6.2245620537871375e-06,-6.22456205745997e-06,3.6728322680835805e-15,9.34321200341542e-12
8760.0,fixed-domain-moisture,650.0,-6.199184895336216e-06,6.199184895336216e-06,-6.1991848985363725e-06,3.2001565432966325e-15,9.200546651035546e-12
8880.0,fixed-domain-moisture,650.0,-6.1751777887850395e-06,6.1751777887850395e-06,-6.175177791621315e-06,2.8362754243209214e-15,9.898249807688392e-12
9000.0,fixed-domain-moisture,650.0,-6.154134589795276e-06,6.154134589795276e-06,-6.154134591818989e-06,2.023713329888082e-15,1.2029696113690935e-11
9120.0,fixed-domain-moisture,650.0,-6.126073771467533e-06,6.126073771467533e-06,-6.126073775529037e-06,4.0615043473595305e-15,9.505299253444364e-12
9240.0,fixed-domain-moisture,650.0,-6.101768082460613e-06,6.101768082460613e-06,-6.1017680856712515e-06,3.2106385760189045e-15,9.562430027107976e-12
9360.0,fixed-domain-moisture,650.0,-6.078525079094626e-06,6.078525079094626e-06,-6.078525082081178e-06,2.9865526216909903e-15,1.0470006861110063e-11
9480.0,fixed-domain-moisture,650.0,-6.056675196728669e-06,6.056675196728669e-06,-6.0566751992060995e-06,2.4774307632495843e-15,1.2454552977065785e-11
9600.0,fixed-domain-moisture,650.0,-6.029618483537152e-06,6.029618483537152e-06,-6.029618487759427e-06,4.222275435913133e-15,1.0075822751514193e-11
9720.0,fixed-domain-moisture,650.0,-6.008709275108358e-06,6.008709275108358e-06,-6.008709278460223e-06,3.3518652263475612e-15,1.0449492045890571e-11
9840.0,fixed-domain-moisture,650.0,-5.984082056822752e-06,5.984082056822752e-06,-5.984082059750752e-06,2.9279997751461423e-15,1.207230755767145e-11
9960.0,fixed-domain-moisture,650.0,-5.96366496287331e-06,5.96366496287331e-06,-5.963664966221585e-06,3.3482746536841503e-15,1.2878108100039448e-11
10080.0,fixed-domain-moisture,650.0,-5.9391888150687075e-06,5.9391888150687075e-06,-5.9391888195122356e-06,4.4435280650324815e-15,1.0845726015497597e-11
10200.0,fixed-domain-moisture,650.0,-5.917038976072535e-06,5.917038976072535e-06,-5.917038979765102e-06,3.6925672887216585e-15,1.0852709005222907e-11
10320.0,fixed-domain-moisture,650.0,-5.892894002638876e-06,5.892894002638876e-06,-5.892894006364226e-06,3.725350004879242e-15,1.1112844091894239e-11
10440.0,fixed-domain-moisture,650.0,-5.871710895795872e-06,5.871710895795872e-06,-5.871710899656915e-06,3.861042988963486e-15,1.1192419026751135e-11
10560.0,fixed-domain-moisture,650.0,-5.848007864537259e-06,5.848007864537259e-06,-5.848007867992175e-06,3.4549161017434667e-15,1.230206422106247e-11
10680.0,fixed-domain-moisture,650.0,-5.828167972765087e-06,5.828167972765087e-06,-5.8281679761553884e-06,3.3903010403951196e-15,1.4518253433219152e-11
10800.0,fixed-domain-moisture,650.0,-5.811091464726991e-06,5.811091464726991e-06,-5.811091469446413e-06,4.719421942546258e-15,1.3400268462854855e-11
