time_s,sensible_inventory_change_J,fixed_volume_sensible_change_J,geometry_heat_term_J,geometry_reference_temperature_K,surface_convection_in_W,surface_latent_out_W,linear_solver_relative_residual,physical_heat_balance_residual_J,physical_heat_balance_relative
300.0,-12728.395761029296,-8854.050400448832,-3874.3453605804652,301.1499999999999,16.81165355231338,46.32515489073606,3.0623237074243914e-11,1.0779722288134508e-06,8.469034504048759e-11
600.0,-5646.310323196837,-2223.0253353862768,-3423.2849878105603,283.9555826197143,15.465309823933342,22.875394274915514,4.692690480405259e-11,-9.162522474071011e-08,1.6227451113390733e-11
900.0,-4872.6844524613025,-1741.6902924162541,-3130.994160045049,279.53419952783963,16.463171072872854,22.26880538570424,4.3463191784158966e-11,1.4331621969176922e-06,2.9017540435637e-10
1200.0,-3677.723721126906,-835.3544115702502,-2842.369309556656,275.9741327927636,16.607968065710764,19.392482767270124,3.739762527627003e-11,-1.1024421837646514e-06,2.2126772309988996e-10
1500.0,-3015.9903844933992,-451.12790683452533,-2564.862477658874,274.22626904821226,16.674972013925284,18.178731697655067,4.0940314299231427e-11,-1.715590315143345e-06,3.4294716531071316e-10
1800.0,-2407.8857612377606,-122.79348735350968,-2285.092273884251,273.260876115631,16.728430766495663,17.137742385718088,2.910011788291232e-11,-1.5867822185100522e-06,3.161847118555635e-10
2100.0,-1948.2789315463226,43.77006118280727,-1992.0489927291298,272.99429123259904,16.615746583617724,16.469846372569883,3.949117398154809e-11,-2.1315452158887638e-06,4.2761549617243966e-10
2400.0,-1562.8428997353806,189.80221368528646,-1752.645113420667,273.0942012918843,16.530088170047023,15.897414116069438,4.472251767910705e-11,-2.5079889383050613e-06,5.0574219820751e-10
2700.0,-1331.1788807531073,275.53565503608,-1606.7145357891873,273.5278383303405,16.422617825623586,15.504165634734312,3.840879570194972e-11,-2.230702193628531e-06,4.5277032308211974e-10
3000.0,-1258.1709754380624,291.8303360969428,-1550.0013115350052,274.16657532151487,16.175282475088775,15.202514676565997,3.966682549266881e-11,-3.459890649537556e-06,7.129995318198335e-10
3300.0,-1240.2363960120674,338.7883652639984,-1579.0247612760659,274.8534394136271,16.031360583774866,14.902066022361094,4.3622073655735076e-11,-3.1601332466379972e-06,6.570732055926947e-10
3600.0,-1373.5484109210865,318.36329596359326,-1691.9117068846797,275.6637427119691,15.80264901262685,14.74143801907355,4.561062847622122e-11,-2.1023965928179678e-06,4.434692333625166e-10
3900.0,-1530.2517645039954,299.597236554026,-1829.8490010580215,276.4383483555466,15.557042838554988,14.55838538268173,4.573123696493439e-11,-2.0795164346054662e-07,4.4556806332794914e-11
4200.0,-1640.4952204902443,265.34773553678997,-1905.8429560270342,277.18106666086834,15.286310238062095,14.401817789755489,3.506168651591192e-11,1.0448081866343273e-06,2.2783090891195157e-10
4500.0,-1686.335461597952,246.91412124315104,-1933.249582841103,277.85192121938076,15.06313159194847,14.24008452610175,3.3639768632708474e-11,1.4891352293489035e-06,3.295320144771832e-10
4800.0,-1681.837426307658,232.050896208636,-1913.888322516294,278.4889785218091,14.880787365405697,14.107284384304233,3.60225373635007e-11,1.8781968265102478e-06,4.207207545295643e-10
5100.0,-1667.6673918478093,181.80171083393887,-1849.4691026817482,279.10005597731646,14.600509413353379,13.9945037164721,4.443202307317842e-11,1.7695549558993662e-06,4.039938849167736e-10
5400.0,-1570.0681172988423,170.92891320541716,-1740.9970305042593,279.5884000058517,14.39935005144004,13.829587013933246,4.3754554640567545e-11,1.9533788417902542e-06,4.5219143799593516e-10
5700.0,-1542.8501870499758,165.02161677469124,-1707.871803824667,280.0565679479447,14.25197891638723,13.701906867102318,4.4264528356129605e-11,1.9892174805136165e-06,4.65249420725794e-10
6000.0,-1581.6263098182137,145.64851970799123,-1727.274829526205,280.51741354800794,14.08638883460592,13.600893775285453,4.53313652083097e-11,1.911851086333627e-06,4.5241097837575835e-10
6300.0,-1557.574783239116,114.49856878365134,-1672.0733520227673,280.93225171299036,13.880834584271904,13.49917269186918,4.711211574652859e-11,1.0628341442497913e-06,2.5522820399047846e-10
6600.0,-1451.0462361524517,93.7414384234832,-1544.787674575935,281.2647069216957,13.679613133130376,13.367141674138113,4.851770457448435e-11,7.258042842295254e-07,1.768578972631214e-10
6900.0,-1243.8746557587717,104.2396087223662,-1348.114264481138,281.5419270069359,13.552626042915536,13.205160685458129,3.417599837080474e-11,1.4851441392238485e-06,3.6527831937540224e-10
7200.0,-999.2050907516594,85.22963660055606,-1084.4347273522155,281.85549672315557,13.37120427653919,13.087105491119793,3.13059991098113e-11,9.747368494572584e-07,2.42994031377191e-10
7500.0,-760.2523199594445,89.82714747944172,-850.0794674388862,282.1154153255121,13.20911895932154,12.909695139384503,3.3801290525545e-11,1.4983307892180164e-06,3.781051544346591e-10
7800.0,-638.8824427984645,80.77107669427153,-719.653519492736,282.3926013850831,13.03538061078976,12.76614369287753,3.670925646284803e-11,1.3206022231315728e-06,3.376968837254286e-10
8100.0,-549.1863581908794,84.46416403829882,-633.6505222291783,282.64435926607354,12.87918388774405,12.597636679798343,3.85086133202625e-11,1.6545868675166275e-06,4.282328450669268e-10
8400.0,-490.82924938442545,100.40164912074864,-591.2308985051741,282.91012569170675,12.792103292474552,12.457431134679581,4.105454485544831e-11,1.78225729996484e-06,4.6441601750076595e-10
8700.0,-507.9556922274155,83.73263854279936,-591.6883307702149,283.228942441629,12.640417784194273,12.36130899463504,3.7685173257607436e-11,1.67502946624154e-06,4.4171258019019393e-10
9000.0,-531.8827839499769,102.19743737740235,-634.0802213273793,283.4971134595099,12.576098608200509,12.235440490221698,4.694002533589381e-11,1.983759261747764e-06,5.258014491219644e-10
9300.0,-583.4679874071069,80.98100967521464,-664.4489970823215,283.8276424841615,12.431971770097714,12.162035076896782,3.2706593584500374e-11,1.714934796837042e-06,4.59818396349625e-10
9600.0,-598.8992721562663,59.73419180957947,-658.6334639658457,284.0920278253375,12.252457244168973,12.053343272165062,4.1975064808836914e-11,2.0840616343775764e-07,5.669778703286629e-11
9900.0,-587.9761834681368,70.26052767984568,-658.2367111479825,284.2888625325451,12.162568703652628,11.92836695014768,3.670461763250342e-11,1.6283613604173297e-06,4.462767145365449e-10
10200.0,-601.9890383632641,61.40707837467731,-663.3961167379414,284.5227919088975,12.040989277788448,11.836299021961231,3.580935811232155e-11,1.6265123576886253e-06,4.502709647755689e-10
10500.0,-623.7294078646971,50.12202997645888,-673.851437841156,284.7292430536344,11.90934649233635,11.742273061928579,3.6932421849798804e-11,8.5412727912626e-07,2.390635734927157e-10
10800.0,-614.6739169414922,74.78975432180005,-689.4636712632922,284.89940979993514,11.88446267719177,11.635163503250327,4.471032334625596e-11,2.1393670976976864e-06,6.000459467703386e-10
11100.0,-673.8321338834664,50.113033075834466,-723.9451669593009,285.1562080896382,11.759126073756518,11.592082630477824,3.698788454377832e-11,9.222640073858202e-08,2.6143212843117852e-11
11400.0,-702.5882020450146,55.24385941364078,-757.8320614586553,285.3300176481576,11.680663528523485,11.496517336105848,3.6031960831265e-11,1.6883494708963553e-06,4.818075236831955e-10
11700.0,-746.9613099943201,21.77913799352597,-768.7404479878461,285.5238827126876,11.51532942138327,11.44273228986621,2.903101404260306e-11,-1.4615920918004122e-06,4.2308591105415935e-10
12000.0,-709.5739392475064,47.24664884407201,-756.8205880915784,285.6009693236608,11.476520367575754,11.319031543578316,3.381783135449293e-11,1.6448406086055911e-06,4.777408006154626e-10
12300.0,-700.9051304991549,22.25656341604053,-723.1616939151954,285.7706486662141,11.334251700403835,11.260063150317684,2.918154777839733e-11,-1.6098045989565435e-06,4.734335774159626e-10
12600.0,-626.3023263068858,41.49051646833363,-667.7928427752195,285.85128435886253,11.289995220203409,11.151693504065856,3.5442738804563336e-11,1.6270677178908954e-06,4.803863025496129e-10
12900.0,-578.5505556292942,35.935265346866245,-614.4858209761604,286.0035567960729,11.210365872271256,11.09058165828085,3.9316555488373736e-11,1.1497446621433483e-06,3.418695028165054e-10
13200.0,-560.9710894528906,20.984186735483842,-581.9552761883745,286.13671354692445,11.090243423816485,11.02029612936726,3.047348297314277e-11,-1.599283677933272e-06,4.806878793717558e-10
13500.0,-510.20283023644936,46.26841804986429,-556.4712482863137,286.21507846079686,11.063369882256781,10.909141828785113,4.0698402797631615e-11,2.0083639356016647e-06,6.05109159618909e-10
13800.0,-523.6619718348131,14.523298732584456,-538.1852705673975,286.3899461366428,10.915325951187517,10.866914949691749,3.414366967528182e-11,-1.716146130092966e-06,5.240784495022372e-10
14100.0,-482.8775975600014,43.669802374825764,-526.5473999348271,286.4450931527315,10.896514466094233,10.750948465156295,4.251151901411019e-11,2.0934442090947414e-06,6.404017895229206e-10
14400.0,-488.1224574831258,33.73965756434486,-521.8621150474706,286.6131751999383,10.825277957529515,10.71281243447624,3.0460046070907374e-11,6.483621746156132e-07,1.9964450402083987e-10
14700.0,-498.9824020152107,23.279333365350354,-522.261735380561,286.74413270133624,10.718808887076138,10.641211104540211,2.850860621337386e-11,-1.3954276028016466e-06,4.339498345082412e-10
15000.0,-492.48319087467337,26.168587845712306,-518.6517787203857,286.8352149417136,10.645940003912045,10.558711378011022,3.877518603310899e-11,7.540540991612943e-08,2.3610067903326006e-11
15300.0,-482.581434823573,25.598800512319524,-508.1802353358925,286.93859781189286,10.575743268092447,10.490413932260411,2.94355837435345e-11,-2.372912035752961e-07,7.479102494580394e-11
15600.0,-465.62824276754804,25.323783191815785,-490.9520259593638,287.0406468439866,10.506718044241913,10.4223054329963,2.9272111784416057e-11,-1.8186801753472537e-07,5.7698961993939384e-11
15900.0,-441.83282129662996,25.25977928648777,-467.09260058311776,287.1424994269702,10.439110213984565,10.354910949752089,3.94280412575031e-11,1.6745048014854547e-08,5.3468950487185984e-12
16200.0,-411.15791550360075,25.559094401318355,-436.7170099049191,287.2449732005371,10.372836596494878,10.287639616133552,3.93357630852207e-11,2.929205038526561e-07,9.413063345071811e-11
16500.0,-373.13752612311197,26.297533036836594,-399.43505915994854,287.34952184586234,10.307802248212392,10.220143807491317,3.943123466488686e-11,8.205140602512984e-07,2.6533753768691555e-10
16800.0,-341.3964539066169,27.10426893872691,-368.50072284534383,287.45793503251633,10.243832547572302,10.153484988454665,4.0410330865402027e-11,1.2034358292112302e-06,3.915968701565815e-10
17100.0,-323.2341251383463,27.60682661015408,-350.8409517485004,287.57050369737664,10.180766797551524,10.08874404664224,2.971529987509541e-11,1.33736909901927e-06,4.3787438464880905e-10
17400.0,-318.6475538869544,27.60262745387244,-346.2501813408269,287.68597996704,10.118547602669974,10.026538848961625,4.075625919743516e-11,1.3413678061624523e-06,4.4188417113951103e-10
17700.0,-327.5789458966359,26.95442602521816,-354.53337192185404,287.8022540780604,10.057201162730795,9.967353079668131,3.9346108947396956e-11,1.1064188925047347e-06,3.667086812067281e-10
18000.0,-349.9209388127213,25.572225824884313,-375.4931646376056,287.91660954240166,9.996805602486413,9.911564851156154,3.824569413000158e-11,4.258065473550232e-07,1.419808701188562e-10
18300.0,-380.7556060383215,23.543542111554956,-404.2991481498765,288.02590547474307,9.937490448746509,9.8590119731525,3.981154836333903e-11,-5.666477704835415e-07,1.9007071366293058e-10
18600.0,-403.48241980286525,21.39784868750966,-424.88026849037493,288.1273151812704,9.879438433154677,9.808112267082661,4.0575615232733714e-11,-1.1340950436533603e-06,3.8264490818540855e-10
18900.0,-414.532641731357,19.480102270740833,-434.0127440020978,288.2202292125727,9.822751758648812,9.757818079375081,3.0372562249662554e-11,-1.511378343366232e-06,5.128835518809625e-10
19200.0,-413.8889273117711,18.00348983478463,-431.8924171465558,288.3055160310648,9.767409272730887,9.707397634714754,3.971700049895613e-11,-1.570055417232652e-06,5.358143506951587e-10
19500.0,-401.612353256997,17.109414132748434,-418.7217673897454,288.3849947034472,9.713310390385047,9.65627900454707,3.9895982324083754e-11,-1.618644660084101e-06,5.554730553675278e-10
19800.0,-377.8100836794427,16.88916945959847,-394.69925313904116,288.4611511280327,9.660306947650954,9.60400971115967,3.888026961535179e-11,-1.4877867897666874e-06,5.133676731077594e-10
20100.0,-358.7289271935542,16.90168505313051,-375.63061224668473,288.5369350423972,9.608184942801735,9.551845988051785,3.809897790002561e-11,-1.3718546370000695e-06,4.759326363119313e-10
20400.0,-350.28452571902835,16.788193244285107,-367.07271896331343,288.6133722767673,9.556774885772015,9.500814237052527,3.83314129541414e-11,-1.37156121127191e-06,4.783905406253979e-10
20700.0,-339.430317477082,16.748882701768252,-356.17920017885024,288.6898841859428,9.506050242904298,9.450220629471005,3.860071033820631e-11,-1.3282195823194343e-06,4.65745340556793e-10
21000.0,-326.1684963472537,16.81883053658157,-342.9873268838353,288.7667988423932,9.456007038275954,9.399944265678528,3.8937391102493956e-11,-1.2426464763848344e-06,4.380448221449284e-10
21300.0,-310.5055651968712,17.026650628007836,-327.532215824879,288.844611651761,9.406610673366846,9.349855167591063,3.8778678707209284e-11,-1.1047270618291805e-06,3.914718773103614e-10
21600.0,-292.45707513863107,17.38919994878723,-309.8462750874183,288.923959429333,9.357815510778085,9.299851507933981,3.735103024044786e-11,-9.044438797900511e-07,3.221705887619949e-10
21900.0,-270.7690531893167,17.956340340991954,-288.7253935303087,289.0055680203778,9.309570949891667,9.249716479622942,4.158595333209359e-11,-7.396255341518554e-07,2.6482621599242886e-10
22200.0,-251.63510977595692,18.55917755555074,-270.19428733150767,289.0904080109842,9.261807226310276,9.199943299713532,3.870869668079086e-11,-4.23472727106855e-07,1.5240824199114694e-10
22500.0,-239.41888369474918,18.996588109804236,-258.4154718045534,289.17866391882654,9.21446765603734,9.151145694907306,3.619458875750324e-11,-2.2920607989362907e-07,8.291529091336155e-11
22800.0,-234.13122559087128,19.16483513270669,-253.29606072357797,289.26956550525483,9.167549492735315,9.10366670835436,3.3954982702346854e-11,-1.815796508708445e-07,6.602260542824976e-11
23100.0,-235.75271424218647,18.99515402027692,-254.74786826246338,289.36183605784527,9.12109458770497,9.057777406637015,3.2844316141030685e-11,-3.0010954787940136e-07,1.0967599885944327e-10
23400.0,-244.23964176199016,18.44404036560232,-262.6836821275925,289.4538512014264,9.07517069282512,9.013690556291719,3.308801515491075e-11,-5.944179974903818e-07,2.1833124599347095e-10
23700.0,-256.24676671131465,17.586372403274524,-273.8331391145892,289.5437537491199,9.029865030036973,8.97124378538426,3.5303084508098425e-11,-9.925392987497617e-07,3.663913378727794e-10
24000.0,-263.7104033800674,16.69748891201992,-280.40789229208735,289.6300237286395,8.985264215443975,8.929605915381881,3.3573235222122836e-11,-1.1066081242461223e-06,4.1052702057964034e-10
24300.0,-265.8439085837423,15.926210974336335,-281.77011955807865,289.7124670014437,8.94139925451167,8.888311880289805,3.4879858699089945e-11,-1.2922228052048013e-06,4.817377267332324e-10
24600.0,-262.62488698450363,15.368366915845211,-277.99325390034886,289.791619431738,8.898238714511317,8.847010820199934,3.557178456845211e-11,-1.3775696743323351e-06,5.16045822298812e-10
24900.0,-254.06546500393884,15.085555491015139,-269.15102049495397,289.8685018173725,8.855714889983524,8.80542970048761,3.5370982417462876e-11,-1.3577592881119926e-06,5.110670736278709e-10
25200.0,-240.19832667669127,15.11649275381566,-255.31481943050693,289.94446053719554,8.813738487684121,8.763350174425376,3.418155741554926e-11,-1.2238078568316269e-06,4.6284099856971966e-10
25500.0,-232.49397784162517,15.128813503198216,-247.62279134482338,290.0210591145578,8.772206850513262,8.721777468269737,3.3336241952806994e-11,-1.1698593311848526e-06,4.445325070875805e-10
25800.0,-230.71725495660468,14.994215991920065,-245.71147094852475,290.09819852548827,8.731070109528217,8.681089385512744,3.350886559849008e-11,-1.21272185538146e-06,4.629909202302005e-10
26100.0,-223.39498180378996,14.979542772305063,-238.374524576095,290.17512528665895,8.690344925345435,8.640413112431293,3.26517105360234e-11,-1.1019376131571335e-06,4.226673864782692e-10
26400.0,-210.50431011696276,15.178444768643494,-225.68275488560624,290.2524465466776,8.650021870028016,8.599427051030585,3.131833152623572e-11,-9.305860828590085e-07,3.586064470285532e-10
26700.0,-192.0464270637893,15.655895247537586,-207.7023223113269,290.3312606952434,8.610039340852499,8.557853020856307,3.2278675754047605e-11,-7.513200444009271e-07,2.908697682855331e-10
