time_s,method,rho_d_kg_m3,net_inventory_rate_kg_s,local_positive_loss_rate_kg_s,boundary_net_rate_kg_s,water_balance_residual_kg_s,solver_relative_residual
131100.0,moving-reference-moisture,2277.7777777777783,-3.2475468486778276e-07,3.2475468486778276e-07,-3.2475468523752047e-07,3.697377165312642e-16,3.8854959659315804e-11
131400.0,moving-reference-moisture,2277.7777777777783,-3.2203777357936377e-07,3.2203777357936377e-07,-3.22037773950185e-07,3.7082123048948006e-16,3.788156534220454e-11
131700.0,moving-reference-moisture,2277.7777777777783,-3.193490398476376e-07,3.193490398476376e-07,-3.1934904021856586e-07,3.709282742781893e-16,3.691848043873222e-11
132000.0,moving-reference-moisture,2277.7777777777783,-3.1668819022750597e-07,3.1668819022750597e-07,-3.166881905976614e-07,3.70155409653379e-16,3.5966974111313324e-11
132300.0,moving-reference-moisture,2277.7777777777783,-3.1405493353758633e-07,3.1405493353758633e-07,-3.1405493390617865e-07,3.6859231622833957e-16,3.5028139003143305e-11
132600.0,moving-reference-moisture,2277.7777777777783,-3.114489807992067e-07,3.114489807992067e-07,-3.1144898116550786e-07,3.663011450455759e-16,3.410272042766131e-11
132900.0,moving-reference-moisture,2277.7777777777783,-3.0887004521332016e-07,3.0887004521332016e-07,-3.088700455767294e-07,3.634092686845313e-16,3.3191871514634106e-11
133200.0,moving-reference-moisture,2277.7777777777783,-3.063178421217842e-07,3.063178421217842e-07,-3.06317842481729e-07,3.599447980511428e-16,3.229579977416353e-11
133500.0,moving-reference-moisture,2277.7777777777783,-3.037920890136307e-07,3.037920890136307e-07,-3.037920893696096e-07,3.5597888391297977e-16,3.1415241177620046e-11
133800.0,moving-reference-moisture,2277.7777777777783,-3.012925055269102e-07,3.012925055269102e-07,-3.0129250587846565e-07,3.51555466104181e-16,3.05506168948018e-11
134100.0,moving-reference-moisture,2277.7777777777783,-2.988188134683296e-07,2.988188134683296e-07,-2.9881881381510013e-07,3.4677052404558225e-16,2.970245204181668e-11
134400.0,moving-reference-moisture,2277.7777777777783,-2.963707368098665e-07,2.963707368098665e-07,-2.9637073715151543e-07,3.4164893933000913e-16,2.8870920354950763e-11
134700.0,moving-reference-moisture,2277.7777777777783,-2.939480017014927e-07,2.939480017014927e-07,-2.939480020377333e-07,3.362406339617904e-16,2.8056270477918226e-11
135000.0,moving-reference-moisture,2277.7777777777783,-2.9155033647896986e-07,2.9155033647896986e-07,-2.9155033680948497e-07,3.30515114754825e-16,2.725870872053063e-11
135300.0,moving-reference-moisture,2277.7777777777783,-2.891774716948013e-07,2.891774716948013e-07,-2.8917747201945046e-07,3.2464914689729293e-16,2.647827424416793e-11
135600.0,moving-reference-moisture,2277.7777777777783,-2.868291401084233e-07,2.868291401084233e-07,-2.868291404270351e-07,3.186117607470603e-16,2.571514799362089e-11
135900.0,moving-reference-moisture,2277.7777777777783,-2.8450507670162585e-07,2.8450507670162585e-07,-2.845050770140539e-07,3.124280496551895e-16,2.4969231648312742e-11
136200.0,moving-reference-moisture,2277.7777777777783,-2.8220501869023335e-07,2.8220501869023335e-07,-2.8220501899636546e-07,3.0613210669780747e-16,2.4240500736328128e-11
136500.0,moving-reference-moisture,2277.7777777777783,-2.7992870550114806e-07,2.7992870550114806e-07,-2.7992870580042444e-07,2.9927638084140877e-16,2.3536697594055548e-11
136800.0,moving-reference-moisture,2277.7777777777783,-2.776758789033913e-07,2.776758789033913e-07,-2.7767587919623997e-07,2.928486713211695e-16,2.2842085010376477e-11
137100.0,moving-reference-moisture,2277.7777777777783,-2.754462828214541e-07,2.754462828214541e-07,-2.754462831078176e-07,2.8636352237919457e-16,2.2164494943091788e-11
137400.0,moving-reference-moisture,2277.7777777777783,-2.73239663478237e-07,2.73239663478237e-07,-2.732396637581023e-07,2.798652973660964e-16,2.1503548656107474e-11
137700.0,moving-reference-moisture,2277.7777777777783,-2.7105576935623484e-07,2.7105576935623484e-07,-2.7105576962980727e-07,2.735724249031482e-16,2.0859384953525507e-11
138000.0,moving-reference-moisture,2277.7777777777783,-2.6889435119813776e-07,2.6889435119813776e-07,-2.688943514651934e-07,2.670556181047696e-16,2.023144481894897e-11
138300.0,moving-reference-moisture,2277.7777777777783,-2.6675516203149646e-07,2.6675516203149646e-07,-2.667551622920681e-07,2.6057163383309714e-16,1.9619740201741333e-11
138600.0,moving-reference-moisture,2277.7777777777783,-2.6463795714512413e-07,2.6463795714512413e-07,-2.646379573992491e-07,2.5412497195066307e-16,1.902397381337971e-11
138900.0,moving-reference-moisture,2277.7777777777783,-2.625424940975933e-07,2.625424940975933e-07,-2.625424943453189e-07,2.4772558509459763e-16,1.8443995607695296e-11
139200.0,moving-reference-moisture,2277.7777777777783,-2.604685327175903e-07,2.604685327175903e-07,-2.604685329589746e-07,2.413843258745375e-16,1.7879511690032247e-11
139500.0,moving-reference-moisture,2277.7777777777783,-2.584158351019805e-07,2.584158351019805e-07,-2.5841583533709e-07,2.3510950580127765e-16,1.7330232788094414e-11
139800.0,moving-reference-moisture,2277.7777777777783,-2.563841656144892e-07,2.563841656144892e-07,-2.5638416584339996e-07,2.2891075987459307e-16,1.6795898277365637e-11
140100.0,moving-reference-moisture,2277.7777777777783,-2.5437329078429194e-07,2.5437329078429194e-07,-2.5437329109265243e-07,3.083604915633559e-16,4.974398002272407e-11
140400.0,moving-reference-moisture,2277.7777777777783,-2.5238297964656115e-07,2.5238297964656115e-07,-2.5238297995443524e-07,3.0787408289339514e-16,4.837520409994254e-11
140700.0,moving-reference-moisture,2277.7777777777783,-2.5041300329561695e-07,2.5041300329561695e-07,-2.504130036024389e-07,3.068219620937869e-16,4.703554421656214e-11
141000.0,moving-reference-moisture,2277.7777777777783,-2.484631351209669e-07,2.484631351209669e-07,-2.4846313542623696e-07,3.052700389157394e-16,4.5725540058534865e-11
141300.0,moving-reference-moisture,2277.7777777777783,-2.4653315076445233e-07,2.4653315076445233e-07,-2.4653315106769685e-07,3.0324451844105835e-16,4.444390948404253e-11
141600.0,moving-reference-moisture,2277.7777777777783,-2.446228280878894e-07,2.446228280878894e-07,-2.4462282838831814e-07,3.0042876916614824e-16,4.319313771810546e-11
141900.0,moving-reference-moisture,2277.7777777777783,-2.427319471943685e-07,2.427319471943685e-07,-2.427319474919812e-07,2.976127022538829e-16,4.196907806932189e-11
