time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.5500000000000003,2.55,2.55,2.5500000000000003,2.0599313708938776,28.000000000000057,28.000000000000057
3600.0,0.01794,2.549907572059544,0.6283532186307661,2.1469280611163546,2.549907572059544,1.04348996015434,47.485000000000014,47.48500000000007
7200.0,0.01625,2.5303704257761694,0.3925914422806929,1.838603063526856,2.5303704257761694,0.8283000527104777,49.851999999999975,49.851999999999975
10800.0,0.01552,2.412234086983065,0.27211413797405043,1.5812912589052053,2.412234086983065,0.6754305937493177,50.19500000000005,50.19500000000005
14400.0,0.01477,2.196320222386161,0.20288832796294143,1.3635529441057213,2.196320222386161,0.5678447087473891,50.16500000000002,50.164999999999964
18000.0,0.01424,1.9406846035429706,0.15998738429106762,1.1762001834807543,1.9406846035429706,0.4833116194610306,49.99893442622948,49.998934426229425
21600.0,0.01374,1.6877313141197947,0.13224082007820143,1.0148185370570246,1.6877313141197947,0.41443072301963313,49.99893442622948,49.99893442622948
25200.0,0.01337,1.4573353907164641,0.11348104444605195,0.8763704734747603,1.4573353907164641,0.35491469170336715,49.998934426229425,49.99893442622948
28800.0,0.01311,1.2567254892142081,0.10044963931135076,0.7587963478041998,1.2567254892142081,0.30319880110516206,49.99893442622948,49.998934426229425
32400.0,0.01291,1.0872940530804536,0.09116297022364983,0.6604317329925741,1.0872940530804536,0.2588596094725,49.99893442622948,49.99893442622948
36000.0,0.012729999999999998,0.9456861077602992,0.08439661515186996,0.5786871539159698,0.9456861077602992,0.22169649878972647,49.99893442622948,49.99893442622948
39600.0,0.0126,0.8280020047773221,0.07932602513809286,0.5110606746888388,0.8280020047773221,0.19070928333909856,49.99893442622948,49.998934426229425
43200.0,0.01248,0.7304112431412291,0.07543600693801968,0.4552365417939698,0.7304112431412291,0.16537562347362111,49.99893442622954,49.99893442622948
46800.0,0.0124,0.6496508423527704,0.07237904183054923,0.40921397626348055,0.6496508423527704,0.14469850571695272,49.99893442622954,49.99893442622948
50400.0,0.01233,0.5826735975510816,0.06993080818099696,0.3711721214226959,0.5826735975510816,0.1280974602535205,49.99893442622954,49.99893442622948
54000.0,0.01226,0.5268729982674911,0.06793356156329447,0.3395466051410477,0.5268729982674911,0.11485076888605968,49.998934426229425,49.99893442622954
57600.0,0.01221,0.4801560048124619,0.0662763803897143,0.3130792652290969,0.4801560048124619,0.10421586763074588,49.998934426229425,49.99893442622954
61200.0,0.01218,0.440889461548948,0.06488172124947027,0.29080025155369243,0.440889461548948,0.09566036640832462,49.99893442622954,49.99893442622954
64800.0,0.01214,0.40766608579700614,0.06369379646048451,0.27189664166609967,0.40766608579700614,0.0888275527390407,49.99893442622954,49.99893442622948
68400.0,0.012119999999999999,0.37934362546450817,0.06267024649846449,0.2557133172579972,0.37934362546450817,0.08326544934367026,49.99893442622948,49.99893442622948
72000.0,0.0121,0.355047987236048,0.0617798658469376,0.2417588482727608,0.355047987236048,0.07874340082974005,49.99893442622954,49.99893442622948
75600.0,0.01208,0.33404454612748774,0.06099844837056104,0.22962447726709345,0.33404454612748774,0.07503694788918391,49.99893442622948,49.99893442622954
79200.0,0.01206,0.3157519785467937,0.06030712099568259,0.218989352587982,0.3157519785467937,0.07197255849882449,49.998934426229425,49.99893442622948
82800.0,0.01205,0.29973039957869596,0.05969132458468068,0.20961226776210107,0.29973039957869596,0.06940270431162816,49.99893442622948,49.99893442622948
86400.0,0.01204,0.28560805050174287,0.059139490300644644,0.20129122889539772,0.28560805050174287,0.06724594548254519,49.99893442622948,49.99893442622948
90000.0,0.01203,0.2730813040773976,0.05864214651998945,0.19386081770964575,0.2730813040773976,0.06542134659285188,49.99893442622948,49.99893442622948
93600.0,0.01203,0.26190919859699113,0.05819164252822075,0.18718980143790057,0.26190919859699113,0.06385651617999752,49.99893442622948,49.99893442622948
97200.0,0.01202,0.25189792916707304,0.05778183906619786,0.18117338147749681,0.25189792916707304,0.06252362031139495,49.99893442622948,49.99893442622948
100800.0,0.01202,0.24287347647137697,0.05740735004417929,0.1757158577619822,0.24287347647137697,0.06136513914285156,49.99893442622948,49.99893442622948
104400.0,0.01202,0.23470953633421576,0.05706397182791144,0.17074866652829754,0.23470953633421576,0.060358993872877006,49.99893442622948,49.99893442622948
108000.0,0.01201,0.22728172073557576,0.05674788382949961,0.16620324627554922,0.22728172073557576,0.05948793732421553,49.99893442622948,49.99893442622948
111600.0,0.01201,0.22050164931443786,0.05645601589079673,0.16203070270723816,0.22050164931443786,0.058715879820152785,49.99893442622948,49.998934426229425
