time_s,radius_m,max_C,min_C,mean_C,center_C,surface_C,center_T_C,surface_T_C
0.0,0.02,2.55,2.55,2.55,2.5499999999999994,2.292100491114383,28.0,28.0
1800.0,0.01873,2.5499998239378674,0.7693912023806089,2.3239233119288745,2.5499998239378674,1.2398315712181194,41.51299999999998,41.51299999999992
3600.0,0.01794,2.549885358215626,0.5336736489041776,2.143505671103223,2.549885358215626,1.0565372215640434,47.485000000000014,47.48499999999996
5400.0,0.01703,2.546970208906683,0.406996718012949,1.9822187967311002,2.546970208906683,0.9299535707485279,49.11599999999993,49.11599999999993
7200.0,0.01625,2.5297413449044726,0.32329324632083467,1.8340173567038103,2.5297413449044726,0.8329881390437397,49.851999999999975,49.851999999999975
9000.0,0.01589,2.485677179408882,0.2604317232224778,1.699495602221629,2.485677179408882,0.747440383850208,50.162999999999954,50.162999999999954
10800.0,0.01552,2.4123627578237152,0.21436155853275587,1.5772675897555504,2.4123627578237152,0.6768436136634995,50.19499999999999,50.19499999999999
12600.0,0.0151,2.313796984099726,0.18072046567376557,1.464494175328989,2.313796984099726,0.6190128113293065,50.09699999999998,50.09700000000004
14400.0,0.01477,2.197652022384939,0.15500744791421442,1.3599237554139403,2.197652022384939,0.5692655078255209,50.16500000000002,50.16500000000002
16200.0,0.01447,2.0721470384862855,0.1350720391566096,1.2629907354166923,2.0721470384862855,0.5239796193138881,49.99893442622948,49.99893442622948
18000.0,0.01424,1.9435412050574594,0.11982991569917993,1.1732263930202325,1.9435412050574594,0.483666005973122,49.99893442622948,49.99893442622948
19800.0,0.01397,1.8157920815579316,0.10817002729640171,1.0899296540571777,1.8157920815579316,0.44769537346733845,49.99893442622948,49.99893442622948
21600.0,0.01374,1.691488771464781,0.09909134442035161,1.0125093375608376,1.691488771464781,0.41460335091847134,49.99893442622948,49.998934426229425
23400.0,0.013560000000000001,1.573077604921038,0.09191023952906464,0.9408721669833505,1.573077604921038,0.38364036189654815,49.99893442622948,49.998934426229425
25200.0,0.01337,1.4615387453717272,0.08621514157059834,0.8746973610990563,1.4615387453717272,0.3551268071181986,49.99893442622954,49.99893442622948
27000.0,0.01321,1.3572977715518177,0.0816273829179412,0.8136462513009122,1.3572977715518177,0.3285739249557856,49.998934426229425,49.99893442622948
28800.0,0.01311,1.261060793220321,0.0778663885593422,0.7576718269896107,1.261060793220321,0.3035285329565489,49.99893442622948,49.99893442622948
30600.0,0.01299,1.1725759065977917,0.07478266235689278,0.7064679151182139,1.1725759065977917,0.2806021133088704,49.99893442622948,49.99893442622948
32400.0,0.01291,1.0915313137677,0.07221586698886463,0.6597244555008799,1.0915313137677,0.2593179960134669,49.99893442622954,49.998934426229425
34200.0,0.012809999999999998,1.0174145191767565,0.0700681450289136,0.6171066775075208,1.0174145191767565,0.23997729434499898,49.99893442622954,49.99893442622954
36000.0,0.012729999999999998,0.9496751554211853,0.06824890537311169,0.578260940215789,0.9496751554211853,0.22224672224215583,49.99893442622948,49.99893442622948
37800.0,0.01266,0.8879151546337641,0.06669279148237414,0.5429220463341521,0.8879151546337641,0.20605303621049909,49.998934426229425,49.99893442622948
39600.0,0.0126,0.8316801393972435,0.06535090913585433,0.5108107520102269,0.8316801393972435,0.1913140079928701,49.99893442622954,49.99893442622948
41400.0,0.01253,0.7804250516389969,0.06418671665111332,0.4816140986770111,0.7804250516389969,0.17804940541827005,49.998934426229425,49.99893442622954
43200.0,0.01248,0.7337326984647381,0.06316687846051414,0.4550713964947407,0.7337326984647381,0.16599396319245371,49.99893442622954,49.998934426229425
45000.0,0.01244,0.6912622070212564,0.06226743727830912,0.4309696727573722,0.6912622070212564,0.15508985722338228,49.99893442622948,49.99893442622954
46800.0,0.0124,0.6526102702842936,0.061470160877006234,0.40907256014199256,0.6526102702842936,0.14530500867849566,49.99893442622954,49.99893442622948
48600.0,0.01236,0.6173844908703879,0.0607594673251188,0.3891489182672742,0.6173844908703879,0.1365459816749403,49.99893442622954,49.99893442622948
50400.0,0.01233,0.5852715683543954,0.060121993473025805,0.37100714810413726,0.5852715683543954,0.12867012767314664,49.99893442622948,49.998934426229425
52200.0,0.01229,0.5559428331324924,0.05954791018177718,0.35445559877514304,0.5559428331324924,0.12166768705563909,49.998934426229425,49.998934426229425
54000.0,0.01226,0.5291215046044999,0.0590278904920525,0.33932699010944045,0.5291215046044999,0.11537732225657392,49.998934426229425,49.99893442622948
55800.0,0.012230000000000001,0.5045705978704547,0.05855491720475464,0.32548010154150625,0.5045705978704547,0.10975234440647987,49.99893442622948,49.99893442622948
57600.0,0.01221,0.4820811086025583,0.058122872871850605,0.31278997127404234,0.4820811086025583,0.1046914496617555,49.99893442622948,49.99893442622948
59400.0,0.012190000000000001,0.4614546172418741,0.0577270336053071,0.30114143276764177,0.4614546172418741,0.10016442402865812,49.99893442622948,49.99893442622954
61200.0,0.01218,0.44252050946339405,0.05736306222014133,0.2904345462316132,0.44252050946339405,0.09608486237226684,49.99893442622948,49.99893442622948
63000.0,0.012159999999999999,0.425100837782294,0.057027709090292374,0.2805693044735088,0.425100837782294,0.09245628203941542,49.99893442622948,49.99893442622948
64800.0,0.01214,0.4090285001260843,0.05671764602635322,0.27145074710164263,0.4090285001260843,0.08920254708532396,49.99893442622948,49.99893442622948
66600.0,0.01213,0.3941882690674132,0.0564299796666909,0.26301218425864836,0.3941882690674132,0.08625185168779237,49.99893442622948,49.998934426229425
68400.0,0.012119999999999999,0.3804680334727113,0.056162621755187964,0.2551911736934915,0.3804680334727113,0.0835935066862689,49.99893442622948,49.99893442622948
70200.0,0.012110000000000001,0.36775778590808494,0.05591360224287585,0.24792666774104974,0.36775778590808494,0.08119584617107087,49.99893442622948,49.99893442622948
72000.0,0.0121,0.35596051095487075,0.055681137564528096,0.24116491952775368,0.35596051095487075,0.07902865700925439,49.998934426229425,49.99893442622954
73800.0,0.01209,0.34499000449304296,0.05546366588926853,0.23485838114631105,0.34499000449304296,0.0770655098783131,49.99893442622948,49.998934426229425
75600.0,0.01208,0.33476956679287045,0.05525981531748952,0.22896491967109137,0.33476956679287045,0.0752833111987339,49.99893442622948,49.99893442622948
77400.0,0.01207,0.32523085881699876,0.05506837582733317,0.22344712846276216,0.32523085881699876,0.07366188934356618,49.998934426229425,49.99893442622948
79200.0,0.01206,0.31631174900401726,0.05488827586148589,0.21827110236110073,0.31631174900401726,0.0721839549609764,49.99893442622948,49.998934426229425
81000.0,0.01206,0.30796788732388464,0.054718523573200555,0.21341256406807974,0.30796788732388464,0.07081872883935483,49.99893442622948,49.998934426229425
82800.0,0.01205,0.3001457384456602,0.0545584575097206,0.2088429433801776,0.3001457384456602,0.06958383914337819,49.99893442622948,49.998934426229425
84600.0,0.01205,0.2928027090158668,0.054407180649622494,0.20453875920981535,0.2928027090158668,0.06843912338276703,49.99893442622948,49.99893442622948
86400.0,0.01204,0.2858966451153445,0.05426412078705477,0.20047749329005873,0.2858966451153445,0.06740025693761985,49.99893442622948,49.998934426229425
88200.0,0.01204,0.2793934138075714,0.05412854658031077,0.19664033177863444,0.2793934138075714,0.06643279981076682,49.99893442622948,49.998934426229425
90000.0,0.01203,0.2732587881150625,0.05400000519386927,0.19300900144195235,0.2732587881150625,0.06555217588158467,49.99893442622948,49.99893442622948
91800.0,0.01203,0.26746523404280903,0.05387789180101595,0.1895683055412703,0.26746523404280903,0.06472847774835999,49.99893442622948,49.99893442622948
93600.0,0.01203,0.2619898998230236,0.05376182400131273,0.18630611171566003,0.2619898998230236,0.06396659571978726,49.99893442622948,49.998934426229425
95400.0,0.01203,0.2568082218217651,0.05365141555296734,0.18320910956747413,0.2568082218217651,0.06326131137321953,49.99893442622948,49.998934426229425
97200.0,0.01202,0.2518933605651735,0.053546300959682686,0.18026265511492393,0.2518933605651735,0.062616500570678,49.99893442622948,49.998934426229425
99000.0,0.01202,0.24722713534557608,0.05344601736106904,0.17745661707198793,0.24722713534557608,0.0620084181332532,49.99893442622948,49.998934426229425
100800.0,0.01202,0.24279466602726393,0.053350307834075746,0.17478310396810223,0.24279466602726393,0.061442303690468505,49.99893442622948,49.99893442622948
